,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.5816367,-2.6943877,"('unsociable', 'sociable')",-0.85395783,-1.046274,-0.91429204,-1.1738349,-1.4499621,-1.6381655,-0.1882034
1,-1.0110786,-1.1316637,"('unfriendly', 'friendly')",0.78508615,0.67292655,0.8671214,0.64899397,0.2137097,0.0634189,-0.1502908
2,-0.030585349,-0.00049915165,"('unlikable', 'likable')",-0.62612885,-0.6048583,0.6695149,0.82559097,0.0042669,0.0734112,0.0691443
3,-1.2819321,-1.1698352,"('repellent', 'pleasant')",-1.067028,-1.0602659,0.15583934,0.15271206,-0.7310402,-0.692463,0.0385772
4,0.19562611,0.1730955,"('disliked', 'liked')",-1.4193203,-1.431482,-4.7499833,-4.792521,-1.9912259,-2.0169692,-0.0257433
5,0.99976915,1.0186973,"('distant', 'outgoing')",1.0930593,1.2007428,-0.14723243,-0.03143326,0.648532,0.7293355,0.0808035
6,0.47500464,0.50137573,"('distant', 'open')",0.2847457,0.39630258,-0.11439383,-0.007933864,0.2151188,0.2965815,0.0814627
7,-2.0370784,-2.013959,"('insensitive', 'sensitive')",-0.7898875,-0.8136222,-0.33176613,-0.38084057,-1.0529106,-1.0694739,-0.0165633
8,-0.59706366,-0.71340984,"('unaffectionate', 'affectionate')",0.9188314,0.84896827,-0.23754022,-0.29626548,0.0280758,-0.053569,-0.0816448
9,-0.7936306,-0.9340043,"('unaffectionate', 'caring')",1.0511726,0.95946664,0.39133945,0.33674094,0.2162938,0.1207344,-0.0955594
10,-3.284542,-3.3282192,"('unsympathetic', 'sympathetic')",-1.6587092,-1.8177555,-1.1806682,-1.3460195,-2.0413065,-2.163998,-0.1226915
11,-1.5089909,-1.4957541,"('unhelpful', 'helpful')",0.10268055,0.11136688,1.7753886,1.7436545,0.1230261,0.1197557,-0.0032704
12,-1.6964936,-1.6639907,"('unsupportive', 'supportive')",0.4945142,0.5209801,-1.86086,-1.8776276,-1.0209465,-1.0068794,0.0140671
13,-2.3707242,-2.3579767,"('impolite', 'polite')",-1.2889951,-1.3246847,-0.67256707,-0.7187872,-1.4440955,-1.4671496,-0.0230541
14,-2.122854,-2.110209,"('antisocial', 'social')",-0.9288052,-0.9924164,-1.1160663,-1.1435533,-1.3892419,-1.4153929,-0.026151
15,0.31419888,0.23677015,"('boring', 'funny')",0.55966455,0.57882214,0.3760286,0.3942891,0.4166307,0.4032938,-0.0133369
16,0.34015507,0.4169349,"('unpopular', 'popular')",-0.5103354,-0.48131764,0.9147697,0.9420468,0.2481965,0.2925547,0.0443582
17,-0.5991758,-0.5612492,"('nasty', 'nice')",-1.640893,-1.5134515,-0.68739647,-0.5491053,-0.9758218,-0.874602,0.1012198
18,-0.21084106,-0.20135126,"('disagreeable', 'welcoming')",-0.5840611,-0.5442964,-0.4100677,-0.42702153,-0.4016566,-0.3908897,0.0107669
19,-0.33621037,-0.3333066,"('inhospitable', 'hospitable')",-0.5244364,-0.4816248,-0.0748349,0.06528324,-0.3118272,-0.2498827,0.0619445
20,-0.7130566,-0.7133728,"('rough', 'thoughtful')",-0.4887206,-0.4996301,0.7242912,0.68114734,-0.159162,-0.1772852,-0.0181232
21,-1.9491109,-2.0421858,"('immoral', 'moral')",-1.0241861,-1.1868002,-0.82611,-0.9498375,-1.266469,-1.3929412,-0.1264722
22,-2.2070634,-2.1967013,"('untrustworthy', 'trustworthy')",-1.1215506,-1.2109638,-1.08971,-1.2343804,-1.4727747,-1.5473485,-0.0745738
23,-1.6075622,-1.7043071,"('insincere', 'sincere')",0.20090948,0.105564885,4.1385684,3.9881477,0.9106386,0.7964685,-0.1141701
24,-1.4104875,-1.4380066,"('dishonest', 'honest')",0.0016892329,-0.05390147,-0.029016813,-0.09364506,-0.4792717,-0.5285177,-0.049246
25,0.52241313,0.44324338,"('egoistic', 'altruistic')",0.674114,0.6211012,1.2511724,1.2122328,0.8158998,0.7588592,-0.0570406
26,0.5296196,0.46495572,"('hardhearted', 'benevolent')",1.5441979,1.4931892,1.0208613,0.89123005,1.0315596,0.9497917,-0.0817679
