,regency_male,regency_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
0,0.11679766,0.09155135,"('unsociable', 'sociable')",1.944604,1.9415671,-0.481127,-0.59160095,0.5267582,0.4805059,-0.0462523
1,-0.17842528,-0.019732375,"('unfriendly', 'friendly')",0.05111418,0.029090581,1.5830294,1.4986408,0.4852394,0.5026663,0.0174269
2,0.8665199,0.90753,"('unlikable', 'likable')",1.6109535,1.6927466,0.71967584,0.774967,1.0657163,1.1250812,0.0593649
3,-0.38004464,-0.13362618,"('repellent', 'pleasant')",0.21567051,0.4712056,0.85181195,0.8604386,0.2291459,0.3993394,0.1701935
4,-1.0027498,-0.9006682,"('disliked', 'liked')",-0.32813227,-0.32455173,-7.5865564,-7.6448083,-2.9724795,-2.9566762,0.0158033
5,-0.33022794,-0.36649007,"('distant', 'outgoing')",0.04709869,-0.034720268,0.0044561466,0.018329445,-0.092891,-0.127627,-0.034736
6,-1.0904174,-1.0193549,"('distant', 'open')",-0.4132726,-0.47526735,0.17560679,0.21816151,-0.4426944,-0.4254869,0.0172075
7,0.98216593,1.0893639,"('insensitive', 'sensitive')",1.3665292,1.6157666,-0.13492231,-0.12874493,0.7379243,0.8587952,0.1208709
8,0.16912505,0.28890777,"('unaffectionate', 'affectionate')",0.01600008,-0.08411519,0.88214064,0.9046853,0.3557552,0.369826,0.0140708
9,0.7677873,0.86233985,"('unaffectionate', 'caring')",1.2899444,1.3249168,1.4222283,1.523311,1.1599867,1.236856,0.0768693
10,0.540078,0.80714834,"('unsympathetic', 'sympathetic')",0.8505208,1.1648079,-0.6506101,-0.5905059,0.2466629,0.4604835,0.2138206
11,0.6279427,0.6249947,"('unhelpful', 'helpful')",1.9250584,2.070624,1.9408315,1.9839491,1.4979442,1.5598559,0.0619117
12,0.99428463,1.2279646,"('unsupportive', 'supportive')",2.4614656,2.7309685,-2.4422743,-2.3967342,0.3378253,0.520733,0.1829077
13,0.020411495,-0.14616357,"('impolite', 'polite')",0.8647559,0.8867882,-0.6131542,-0.6201347,0.0906711,0.0401633,-0.0505078
14,1.4358385,1.3977891,"('antisocial', 'social')",2.3114882,2.37938,-0.5442083,-0.6407869,1.0677061,1.0454608,-0.0222453
15,-0.03496124,-0.2431168,"('boring', 'funny')",0.5240469,0.36195242,0.1089906,0.093490615,0.1993588,0.0707754,-0.1285834
16,-1.1846493,-0.92263615,"('unpopular', 'popular')",-0.1340319,-0.10115054,0.5996043,0.56108564,-0.2396923,-0.1542337,0.0854586
17,0.13530648,0.2827994,"('nasty', 'nice')",-0.4088856,-0.33362097,-0.31968242,-0.26618606,-0.1977538,-0.1056692,0.0920846
18,-0.11073032,-0.064392164,"('disagreeable', 'welcoming')",0.7407985,0.78523713,-0.7144934,-0.79490775,-0.0281417,-0.0246876,0.0034541
19,-0.37929186,-0.30434474,"('inhospitable', 'hospitable')",-0.4479162,-0.48403877,-0.42231044,-0.35925508,-0.4165062,-0.3825462,0.03396
20,0.71525455,0.83856463,"('rough', 'thoughtful')",-0.18947726,-0.041437354,0.5477211,0.54030615,0.3578328,0.4458112,0.0879784
21,0.43896785,0.44176826,"('immoral', 'moral')",1.7759409,1.9334631,-0.79491144,-0.7828171,0.4733325,0.5308047,0.0574722
22,-0.105227426,-0.029779084,"('untrustworthy', 'trustworthy')",0.81035185,0.950313,-1.313143,-1.2927256,-0.2026729,-0.1240639,0.078609
23,0.6931941,0.70515543,"('insincere', 'sincere')",1.3442204,1.536068,6.2096715,6.170573,2.7490285,2.8039322,0.0549037
24,0.8733251,0.90439093,"('dishonest', 'honest')",0.9446667,0.9935672,0.61802876,0.6560495,0.8120068,0.8513358,0.039329
25,-0.5028593,-0.47971547,"('egoistic', 'altruistic')",0.008019754,-0.051334433,1.2159821,1.1434999,0.2403808,0.20415,-0.0362308
26,1.3891448,1.4134042,"('hardhearted', 'benevolent')",0.87381846,0.9201895,1.2293802,1.1133026,1.1641145,1.1489655,-0.015149
27,0.89582044,0.9970857,"('hardhearted', 'softhearted')",1.3562161,1.4307725,1.2514162,1.1751138,1.1678176,1.2009907,0.0331731
28,-0.38505387,-0.46081418,"('disloyal', 'loyal')",0.5166459,0.48559403,1.0312315,0.9673934,0.3876079,0.3307244,-0.0568835
29,-0.4505561,-0.55417013,"('unfair', 'fair')",0.04053042,0.019005751,-0.39445618,-0.5017702,-0.2681606,-0.3456449,-0.0774843
30,1.2621588,1.2832986,"('intolerant', 'tolerant')",1.6426196,1.796039,0.49795777,0.4673371,1.1342454,1.1822249,0.0479795
31,-1.6790621,-1.508624,"('evil', 'good')",-1.0431709,-1.1209838,-0.5728105,-0.6336042,-1.0983478,-1.0877373,0.0106105
32,0.5541102,0.4453144,"('unkind', 'kind')",1.8185911,1.871699,0.8726894,0.7950025,1.081797,1.0373386,-0.0444584
33,0.13382262,0.06781554,"('wrong', 'right')",0.40414718,0.35246423,-0.25695536,-0.25129443,0.0936715,0.0563284,-0.0373431
34,0.45042142,0.6180661,"('mean', 'honorable')",0.39674374,0.5672435,5.8768983,5.9578733,2.2413545,2.3810609,0.1397064
35,-1.2244903,-1.4082905,"('corrupt', 'incorrupt')",-1.606239,-1.8235921,-0.29676205,-0.36824444,-1.0424971,-1.2000423,-0.1575452
36,-1.7265434,-1.5174733,"('hostile', 'amicable')",-1.810404,-1.8900927,0.20378205,0.103536054,-1.1110551,-1.1013433,0.0097118
37,0.8601387,0.8595412,"('fake', 'genuine')",0.1544815,0.20629176,0.08703646,0.065126546,0.3672189,0.3769865,0.0097676
38,0.07061143,0.167236,"('untruthful', 'truthful')",0.30706027,0.39318967,0.026310734,0.07330782,0.1346608,0.2112445,0.0765837
39,1.9342692,1.7976923,"('exploitative', 'cooperative')",2.1758776,2.1176383,0.0042994153,0.025943678,1.3714821,1.3137581,-0.057724
40,-1.1229919,-0.89573306,"('stingy', 'generous')",0.64995545,0.7770566,-2.5646384,-2.6914742,-1.0125583,-0.9367169,0.0758414
41,-0.37233067,-0.14702477,"('unforgiving', 'forgiving')",1.8897026,2.047458,-0.23941153,-0.3340651,0.4259868,0.5221227,0.0961359
42,0.19397941,0.33504865,"('unreliable', 'reliable')",1.1055778,1.3543822,-3.3791652,-3.2798681,-0.6932027,-0.5301458,0.1630569
43,1.5366089,1.6873418,"('irresponsible', 'responsible')",2.1477642,2.3766692,0.058124453,0.095507726,1.2474992,1.3865062,0.139007
44,-0.39790478,-0.4330389,"('prejudiced', 'unprejudiced')",-0.8271004,-0.8316544,-1.1095084,-1.0931697,-0.7781712,-0.7859543,-0.0077831
45,0.014122151,0.35567272,"('incompetent', 'competent')",1.3649265,1.7496829,-0.16004395,-0.20486064,0.4063349,0.6334984,0.2271635
46,0.63310224,0.88812894,"('uncompetitive', 'competitive')",1.0835252,1.4246359,-1.6113596,-1.6373221,0.0350893,0.2251476,0.1900583
47,0.24529675,0.3000748,"('stupid', 'smart')",1.1067336,1.1788111,6.0090585,6.0721045,2.4536963,2.5169967,0.0633004
