,xto_male,xto_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.81814826,-1.0218273,"('unsociable', 'sociable')",0.14289291,0.02759644,-0.62928545,-0.80893767,-0.434847,-0.6010562,-0.1662092
1,-1.5049454,-1.6577548,"('unfriendly', 'friendly')",-0.018945133,-0.22177874,1.5705469,1.3789941,0.0155521,-0.1668465,-0.1823986
2,0.7249468,0.79077566,"('unlikable', 'likable')",1.1781226,1.144685,0.76037,0.82447016,0.8878132,0.9199769,0.0321637
3,-0.40204155,-0.30400527,"('repellent', 'pleasant')",-0.21082872,-0.09306332,0.04439897,0.057049803,-0.1894904,-0.1133396,0.0761508
4,-0.6972185,-0.7572606,"('disliked', 'liked')",0.327539,0.18493618,-5.9758396,-6.0040636,-2.115173,-2.1921293,-0.0769563
5,-1.1266241,-1.1019136,"('distant', 'outgoing')",-0.3412765,-0.37322956,-0.08297156,-0.11484025,-0.5169574,-0.5299945,-0.0130371
6,-1.042047,-0.9921856,"('distant', 'open')",-1.0037398,-1.0932034,0.2814592,0.23390341,-0.5881092,-0.6171619,-0.0290527
7,-0.29474664,-0.32488254,"('insensitive', 'sensitive')",0.514553,0.5909554,0.5315787,0.5591612,0.2504617,0.275078,0.0246163
8,-1.2501515,-1.2077417,"('unaffectionate', 'affectionate')",-1.0146917,-1.1389588,0.5622495,0.44624865,-0.5675313,-0.633484,-0.0659527
9,-1.2292356,-1.2329962,"('unaffectionate', 'caring')",-0.015014481,-0.08337718,0.99744135,0.9267007,-0.0822696,-0.1298909,-0.0476213
10,-0.8951176,-0.964216,"('unsympathetic', 'sympathetic')",-0.5564463,-0.59495115,-0.6082554,-0.6732663,-0.6866064,-0.7441444,-0.057538
11,0.08708854,0.06763753,"('unhelpful', 'helpful')",0.5042998,0.5895245,1.7247635,1.7625198,0.7720506,0.8065607,0.0345101
12,-0.4289505,-0.45336258,"('unsupportive', 'supportive')",0.49995035,0.5090092,-1.819274,-1.8252975,-0.582758,-0.5898836,-0.0071256
13,-0.07161757,-0.16314596,"('impolite', 'polite')",0.22402532,0.2885714,-0.3412122,-0.3603647,-0.0629348,-0.0783131,-0.0153783
14,-0.08208604,-0.14015158,"('antisocial', 'social')",0.9416354,0.987561,-0.5932018,-0.6524791,0.0887825,0.0649768,-0.0238057
15,0.33853826,0.2948015,"('boring', 'funny')",0.10429671,0.028619803,0.58984214,0.5702901,0.3442257,0.2979038,-0.0463219
16,-0.6557467,-0.5853988,"('unpopular', 'popular')",-0.36216223,-0.4017894,0.68762064,0.7105788,-0.1100961,-0.0922031,0.017893
17,-0.41742662,-0.26943,"('nasty', 'nice')",-0.9564991,-0.8987348,-0.4606595,-0.41586566,-0.6115284,-0.5280102,0.0835182
18,-0.102576256,-0.047328554,"('disagreeable', 'welcoming')",-0.98274994,-1.0378933,-0.59859675,-0.65845406,-0.5613077,-0.5812253,-0.0199176
19,-1.7074754,-1.6088549,"('inhospitable', 'hospitable')",-1.3310703,-1.3789388,-0.21254988,-0.15921864,-1.0836985,-1.0490041,0.0346944
20,-0.6768161,-0.6277451,"('rough', 'thoughtful')",-0.21820621,-0.14950389,0.69623244,0.68720746,-0.0662633,-0.0300138,0.0362495
21,-0.19544214,-0.34654096,"('immoral', 'moral')",1.201306,1.1975982,-0.90094703,-0.88263345,0.0349723,-0.0105254,-0.0454977
22,0.12687668,0.096634865,"('untrustworthy', 'trustworthy')",-0.68691015,-0.73260266,-1.1280717,-1.1566232,-0.5627017,-0.5975304,-0.0348287
23,-0.25373608,-0.3537931,"('insincere', 'sincere')",0.1878124,0.17829865,5.540723,5.4516907,1.8249331,1.758732,-0.0662011
24,0.1334358,0.16497302,"('dishonest', 'honest')",0.4423573,0.43914214,0.5522215,0.51324654,0.3760049,0.3724539,-0.003551
25,-1.1897156,-1.2037637,"('egoistic', 'altruistic')",0.36658376,0.3121005,1.4997407,1.4410505,0.2255363,0.1831291,-0.0424072
26,-0.39679673,-0.51220644,"('hardhearted', 'benevolent')",0.1616896,0.10724747,1.3265965,1.2306945,0.3638298,0.2752452,-0.0885846
27,-0.20273396,-0.084553726,"('hardhearted', 'softhearted')",0.035302773,0.12855397,1.2632542,1.1784438,0.3652743,0.4074814,0.0422071
28,-0.7946544,-0.88717556,"('disloyal', 'loyal')",-0.03692717,-0.15729749,0.71662164,0.60143954,-0.03832,-0.1476778,-0.1093578
29,0.001970619,-0.049446225,"('unfair', 'fair')",-0.6072915,-0.6330215,-0.63067186,-0.77735424,-0.4119976,-0.4866073,-0.0746097
30,0.47177443,0.50904053,"('intolerant', 'tolerant')",1.2432331,1.2049166,1.2884818,1.2350993,1.0011632,0.9830188,-0.0181444
31,-1.0227759,-0.9321329,"('evil', 'good')",-1.5864936,-1.6694299,-1.0382406,-1.1169316,-1.2158367,-1.2394981,-0.0236614
32,0.3054569,0.20243117,"('unkind', 'kind')",0.07296977,0.118081614,0.60370564,0.5084093,0.3273774,0.2763074,-0.05107
33,-0.45083666,-0.49131477,"('wrong', 'right')",0.5299927,0.41272977,-0.43089408,-0.47706908,-0.117246,-0.185218,-0.067972
34,-0.5300999,-0.41395116,"('mean', 'honorable')",0.11030007,0.18860057,5.604467,5.743914,1.7282224,1.8395212,0.1112988
35,-0.54435474,-0.4965773,"('corrupt', 'incorrupt')",-1.0357525,-1.0694515,-0.024724346,-0.10298393,-0.5349439,-0.5563376,-0.0213937
36,-1.0341945,-1.0414889,"('hostile', 'amicable')",-1.3807456,-1.6070583,0.18734026,0.029503405,-0.7425333,-0.8730146,-0.1304813
37,-0.915647,-0.8768935,"('fake', 'genuine')",-0.15615311,-0.16326293,0.10641783,0.14797698,-0.3217941,-0.2973932,0.0244009
38,-0.98672104,-0.99028844,"('untruthful', 'truthful')",-0.013710361,-0.08047167,-0.0031626187,0.030027417,-0.3345313,-0.3469109,-0.0123796
39,0.51622826,0.52364665,"('exploitative', 'cooperative')",0.039246723,0.15182789,-0.024887161,-0.045005348,0.1768626,0.2101564,0.0332938
40,-0.21170795,-0.23161228,"('stingy', 'generous')",0.033444308,-0.03662672,-1.6620939,-1.7330447,-0.6134525,-0.6670945,-0.053642
41,0.0091368295,-0.06711491,"('unforgiving', 'forgiving')",-0.39267778,-0.54037565,-0.1497314,-0.2628523,-0.1777575,-0.2901143,-0.1123568
42,0.8742064,0.96728975,"('unreliable', 'reliable')",0.0055771396,0.008471344,-2.9815464,-2.8685439,-0.7005876,-0.6309276,0.06966
43,0.07967155,0.08395167,"('irresponsible', 'responsible')",0.9704503,1.00565,0.36153904,0.3453285,0.4705536,0.4783101,0.0077565
44,0.5890541,0.727827,"('prejudiced', 'unprejudiced')",-0.16023163,-0.081815004,-1.2219747,-1.2129282,-0.2643841,-0.1889721,0.075412
45,-0.6726969,-0.66949546,"('incompetent', 'competent')",-0.26654705,-0.32065132,-0.37976265,-0.45575604,-0.4396689,-0.4819676,-0.0422987
46,-0.33830324,-0.3921752,"('uncompetitive', 'competitive')",0.23792538,0.286775,-0.9605483,-0.97095895,-0.3536421,-0.3587864,-0.0051443
47,-0.26584458,-0.17368281,"('stupid', 'smart')",0.8595162,0.94221514,5.5052834,5.581149,2.0329851,2.1165605,0.0835754
48,-0.20872903,-0.34604967,"('unintelligent', 'intelligent')",1.2437173,1.1420541,0.4636712,0.39018267,0.4995532,0.3953957,-0.1041575
49,-0.13893235,-0.014569752,"('unable', 'able')",0.06662075,0.14400923,-0.15913284,0.008160673,-0.0771481,0.0458667,0.1230148
50,0.53147036,0.6747305,"('clumsy', 'skillful')",-0.18705413,-0.23982896,0.3638924,0.4214468,0.2361029,0.2854494,0.0493465
51,-0.462176,-0.62785083,"('uneducated', 'educated')",-0.05908668,-0.14407042,0.26023245,0.17962039,-0.0870101,-0.1974336,-0.1104235
52,-0.17967626,-0.29201525,"('irrational', 'rational')",-0.42878577,-0.6471615,0.12523301,0.022738751,-0.1610763,-0.3054793,-0.144403
53,-1.8908905,-1.9078978,"('uncreative', 'creative')",0.36005765,0.2353185,0.82898307,0.77286655,-0.2339499,-0.2999042,-0.0659543
54,-0.39032102,-0.40709436,"('incapable', 'capable')",-0.5169134,-0.5503421,0.9906624,1.0327189,0.0278093,0.0250942,-0.0027151
55,-0.08411654,-0.106705815,"('incompetent', 'clever')",-0.11506415,-0.13276856,-0.26561913,-0.3458709,-0.1549333,-0.1951151,-0.0401818
56,0.17845948,0.080349304,"('impractical', 'practical')",1.2665054,1.2388972,-0.25854397,-0.2531988,0.3954736,0.3553492,-0.0401244
57,-1.0915262,-1.2263932,"('unimaginative', 'imaginative')",0.53734577,0.4150166,-2.5304234,-2.6214118,-1.0282013,-1.1442628,-0.1160615
58,-0.4545692,-0.48481616,"('undiscriminating', 'discriminating')",0.69140524,0.58710766,-0.014056798,-0.072073035,0.0742597,0.0100728,-0.0641869
59,0.3876936,0.43948418,"('foolish', 'wise')",0.6786152,0.66282225,0.67172325,0.7045692,0.579344,0.6022919,0.0229479
60,0.52505875,0.4885706,"('inefficient', 'efficient')",2.2573943,2.4241552,-0.027095938,0.03923822,0.9184523,0.983988,0.0655357
61,-0.30783746,-0.4142481,"('illogical', 'logical')",0.91613793,0.8023803,-0.1475445,-0.29486448,0.1535853,0.0310892,-0.1224961
62,0.45811892,0.4837365,"('incompetent', 'brilliant')",0.9458877,1.0409943,0.34631205,0.4512941,0.5834395,0.658675,0.0752355
63,-0.60213524,-0.6536403,"('unperceptive', 'insightful')",0.5560836,0.5961086,0.69493747,0.78647506,0.2162953,0.2429811,0.0266858
64,0.44346115,0.3204369,"('shy', 'confident')",1.1644534,1.1244453,-6.2642884,-6.282659,-1.5521247,-1.6125924,-0.0604677
65,0.6451454,0.53700614,"('insecure', 'secure')",0.8070228,0.81893927,-0.6042759,-0.5707481,0.2826308,0.2617324,-0.0208984
66,-1.2111361,-1.1923094,"('inactive', 'active')",-1.0730025,-1.104307,0.9382622,0.92171514,-0.4486255,-0.4583005,-0.009675
67,0.56900376,0.45140144,"('doubtful', 'determined')",-0.11535139,-0.12710015,-0.31601873,-0.26143697,0.0458779,0.0209548,-0.0249231
68,-0.20768271,-0.22849634,"('dependent', 'independent')",-0.17026356,-0.18347082,-0.74361444,-0.73334146,-0.3738536,-0.3817695,-0.0079159
69,-0.34892008,-0.31561983,"('lazy', 'industrious')",0.5893547,0.5763137,-0.06764364,-0.04028728,0.057597,0.0734689,0.0158719
70,0.2146929,0.21784715,"('lethargic', 'energetic')",0.50660557,0.6014358,0.5492239,0.63380593,0.4235075,0.484363,0.0608555
71,-0.12599596,-0.16098528,"('diffident', 'self-confident')",1.1312855,1.205973,0.62011445,0.5968419,0.5418013,0.5472766,0.0054753
72,0.062432475,0.07453936,"('unambitious', 'ambitious')",0.7420461,0.78403395,-1.0077219,-0.93388546,-0.0677478,-0.025104,0.0426438
73,0.67682385,0.73069257,"('helpless', 'self-reliant')",0.98844737,0.95309585,-2.859579,-2.787745,-0.3981026,-0.3679855,0.0301171
74,-0.20959352,-0.1423964,"('undedicated', 'dedicated')",-0.15397413,-0.15598989,-0.25293785,-0.28481978,-0.2055018,-0.194402,0.0110998
75,0.31720322,0.35124433,"('meek', 'impulsive')",-0.40325606,-0.42533916,0.039452422,0.14567389,-0.0155335,0.0238597,0.0393932
76,1.3346298,1.4756826,"('anxious', 'daring')",0.46688703,0.5758642,0.36254066,0.464476,0.7213525,0.8386742,0.1173217
77,-0.6824304,-0.8246867,"('unmotivated', 'motivated')",0.7017374,0.60760874,-0.99390584,-0.94796354,-0.3248663,-0.3883471,-0.0634808
78,-1.1553665,-1.0426546,"('nonresilient', 'resilient')",0.10478572,0.18186115,0.02170182,0.11558501,-0.3429597,-0.2484028,0.0945569
79,-0.9020931,-0.8213486,"('wavering', 'unwavering')",-1.0165185,-1.1382864,0.13148916,0.18339184,-0.5957075,-0.5920811,0.0036264
80,0.49002594,0.47523415,"('dominated', 'dominating')",0.359946,0.51462823,-1.2017694,-1.1155282,-0.1172658,-0.0418886,0.0753772
81,0.6878091,0.45445588,"('submissive', 'aggressive')",1.8455114,1.8481995,-0.6036693,-0.55689573,0.643217,0.5819199,-0.0612971
82,-0.7126795,-0.663535,"('poor', 'rich')",-0.214015,-0.2222462,5.9236727,6.0025516,1.6656594,1.7055901,0.0399307
83,-0.51829875,-0.682499,"('powerless', 'powerful')",0.6623396,0.60456765,-1.2770492,-1.3785256,-0.3776694,-0.4854856,-0.1078162
84,0.4165523,0.31061554,"('inferior', 'superior')",0.43672577,0.36656684,0.94541824,0.9738809,0.5995654,0.5503544,-0.049211
85,-0.8838443,-0.84965324,"('insignificant', 'prestigious')",-0.21634845,-0.37691945,0.72082675,0.69689643,-0.1264553,-0.1765588,-0.0501035
86,-1.4282941,-1.6767459,"('uninfluential', 'influential')",0.4959974,0.32586062,-0.50706923,-0.6487851,-0.4797886,-0.6665568,-0.1867682
87,0.21013045,0.094365425,"('unsuccessful', 'successful')",0.33299336,0.36751586,0.5732608,0.6465895,0.3721282,0.3694903,-0.0026379
88,-0.70373106,-0.74171066,"('low', 'eminent')",-0.1677443,-0.24474797,0.18344663,0.14372668,-0.2293429,-0.2809107,-0.0515678
