,tenet_male,tenet_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
13,-0.33630463,-0.57660097,"('impolite', 'polite')",0.44255,0.36719632,-0.3964003,-0.49325347,-0.0967183,-0.2342194,-0.1375011
14,-0.15680116,-0.11459458,"('antisocial', 'social')",0.68938494,0.8060524,-0.009461025,-0.068252474,0.1743742,0.2077351,0.0333609
15,-0.19367254,-0.31969923,"('boring', 'funny')",0.3572957,0.25246757,-0.1485246,-0.13166097,0.0050329,-0.0662975,-0.0713304
16,-0.9717735,-0.96081555,"('unpopular', 'popular')",-0.19150734,-0.110052235,0.091771126,0.11919823,-0.3571699,-0.3172232,0.0399467
17,-0.5462643,-0.53532577,"('nasty', 'nice')",-0.5915071,-0.43729678,-0.49783632,-0.45298967,-0.5452026,-0.4752041,0.0699985
18,-0.2576248,-0.2553789,"('disagreeable', 'welcoming')",0.53812444,0.5352436,-0.25795272,-0.25218654,0.0075156,0.009226,0.0017104
19,-0.69617975,-0.7096729,"('inhospitable', 'hospitable')",0.6629768,0.56926763,-0.22756079,-0.10956423,-0.0869212,-0.0833232,0.003598
20,-0.17754973,-0.061297365,"('rough', 'thoughtful')",-0.046502206,0.037553832,0.59413415,0.6455432,0.1233607,0.2072666,0.0839059
21,0.270454,0.14310025,"('immoral', 'moral')",1.0409147,1.0185696,-0.5028327,-0.46598643,0.269512,0.2318945,-0.0376175
22,-0.19577508,-0.12576887,"('untrustworthy', 'trustworthy')",0.25333443,0.18507397,-0.84935045,-0.83951616,-0.2639304,-0.2600704,0.00386
23,-0.8110963,-0.8500555,"('insincere', 'sincere')",0.96756667,0.9270598,6.2036514,6.28193,2.1200406,2.1196448,-0.0003958
24,-0.796922,-0.8591609,"('dishonest', 'honest')",0.3659588,0.30375853,0.6545436,0.7076346,0.0745268,0.0507441,-0.0237827
25,-0.22458668,-0.21822438,"('egoistic', 'altruistic')",0.36984712,0.38339308,1.5784127,1.5243489,0.5745577,0.5631725,-0.0113852
26,-0.97950345,-1.0477036,"('hardhearted', 'benevolent')",1.5892959,1.4683638,1.5692686,1.3200957,0.7263536,0.5802519,-0.1461017
27,-0.15699902,-0.15683666,"('hardhearted', 'softhearted')",0.86977834,0.8923201,1.7114019,1.6296726,0.8080604,0.7883854,-0.019675
28,-0.65372986,-0.73877054,"('disloyal', 'loyal')",0.008568235,-0.089864016,1.0841634,1.0591104,0.1463339,0.0768253,-0.0695086
29,0.01378067,0.05770874,"('unfair', 'fair')",-0.5773501,-0.5166964,-0.23300467,-0.3541994,-0.2655247,-0.2710624,-0.0055377
30,-0.5809339,-0.6955623,"('intolerant', 'tolerant')",1.1139235,1.0373363,0.8146598,0.7613879,0.4492164,0.3677206,-0.0814958
31,-0.9742653,-0.8644437,"('evil', 'good')",-0.81130165,-0.7951607,-0.94870234,-1.0385444,-0.911423,-0.8993829,0.0120401
32,-0.13210966,-0.36720753,"('unkind', 'kind')",1.9732143,1.8045461,1.3057129,1.1389685,1.0489392,0.858769,-0.1901702
33,0.50011694,0.46303284,"('wrong', 'right')",0.79919225,0.7819175,-0.4394511,-0.43253642,0.2866194,0.2708046,-0.0158148
34,0.015154384,0.21269381,"('mean', 'honorable')",0.59959686,0.70856863,5.7377954,5.9630136,2.1175156,2.2947586,0.177243
35,0.23275724,0.26977515,"('corrupt', 'incorrupt')",-1.0932579,-1.0859791,-0.38083807,-0.42065284,-0.4137796,-0.4122856,0.001494
36,-0.7220361,-0.63280016,"('hostile', 'amicable')",-1.0500104,-1.1089343,-0.18731701,-0.3461489,-0.6531212,-0.6959612,-0.04284
37,0.4013222,0.44041467,"('fake', 'genuine')",0.20079106,0.15614629,0.2939775,0.3657694,0.2986969,0.3207768,0.0220799
38,-0.92261016,-0.83113575,"('untruthful', 'truthful')",0.31446892,0.37781045,0.06365538,0.25543967,-0.1814953,-0.0659619,0.1155334
39,0.6725694,0.59894973,"('exploitative', 'cooperative')",0.6648063,0.6738667,0.16656233,0.14947169,0.5013127,0.474096,-0.0272167
40,-0.12003334,-0.084166735,"('stingy', 'generous')",1.0569123,1.1621261,-1.6823131,-1.722374,-0.248478,-0.2148049,0.0336731
41,-0.27952385,-0.2593872,"('unforgiving', 'forgiving')",0.9728514,1.0019177,0.18900833,0.09826498,0.294112,0.2802652,-0.0138468
42,0.4102046,0.42581958,"('unreliable', 'reliable')",1.4047028,1.4199023,-3.2015579,-3.1422188,-0.4622169,-0.4321656,0.0300513
43,-0.862758,-0.8307505,"('irresponsible', 'responsible')",1.2842184,1.2952914,0.22258976,0.25034362,0.2146834,0.2382948,0.0236114
44,0.6591306,0.62583303,"('prejudiced', 'unprejudiced')",-0.87383974,-0.8354374,-1.6764628,-1.7102919,-0.6303906,-0.6399654,-0.0095748
45,-1.6418403,-1.5377742,"('incompetent', 'competent')",0.34776446,0.50625795,-0.20399418,-0.16989769,-0.4993567,-0.4004713,0.0988854
46,-0.71906185,-0.75706303,"('uncompetitive', 'competitive')",0.4667776,0.5277183,-1.1397592,-1.1383675,-0.4640145,-0.4559041,0.0081104
47,-0.3014449,-0.1649165,"('stupid', 'smart')",1.1258286,1.0885519,5.48061,5.633208,2.1016645,2.1856144,0.0839499
48,-0.9349796,-1.0855726,"('unintelligent', 'intelligent')",0.78316367,0.7620834,0.5758321,0.5420644,0.1413387,0.0728584,-0.0684803
49,0.042603374,0.08858377,"('unable', 'able')",0.58613676,0.6674696,-0.10776112,0.08637069,0.1736597,0.280808,0.1071483
50,0.28986338,0.34943208,"('clumsy', 'skillful')",0.7963542,0.7638808,0.16418393,0.23009649,0.4168005,0.4478031,0.0310026
51,-0.47228467,-0.6884259,"('uneducated', 'educated')",0.9751548,0.85518456,0.524192,0.42936915,0.3423541,0.1987093,-0.1436448
52,-0.22362803,-0.3695761,"('irrational', 'rational')",-0.06687042,-0.2840801,0.3347711,0.24697804,0.0147576,-0.1355594,-0.150317
53,-1.3391241,-1.303579,"('uncreative', 'creative')",-0.13422292,-0.26491505,0.2478915,0.23420934,-0.4084851,-0.4447616,-0.0362765
54,-0.7635988,-0.84710366,"('incapable', 'capable')",0.22006169,0.12101336,0.61755365,0.7882773,0.0246722,0.020729,-0.0039432
55,-0.61735356,-0.6732327,"('incompetent', 'clever')",-0.044606827,-0.040082194,0.26984665,0.31302363,-0.1307046,-0.1334304,-0.0027258
56,0.01708784,-0.0068568587,"('impractical', 'practical')",0.8936628,0.9449765,-0.76112974,-0.65276295,0.0498736,0.0951189,0.0452453
57,-1.4450003,-1.5217748,"('unimaginative', 'imaginative')",-0.24764973,-0.21068467,-3.3514252,-3.3442109,-1.6813583,-1.6922234,-0.0108651
58,-1.5293119,-1.3655248,"('undiscriminating', 'discriminating')",-0.6221277,-0.56083715,-0.17515408,-0.106515765,-0.7755312,-0.6776259,0.0979053
59,0.35331735,0.30805704,"('foolish', 'wise')",0.7590706,0.6918922,0.14145282,0.24471308,0.4179469,0.4148874,-0.0030595
60,-0.45629197,-0.46358496,"('inefficient', 'efficient')",0.5930621,0.6907451,-0.029545456,0.10379279,0.0357416,0.1103176,0.074576
61,-0.96189773,-1.0863687,"('illogical', 'logical')",0.28694296,0.20741197,0.7583902,0.5933355,0.0278118,-0.0952071,-0.1230189
62,-0.09952181,-0.042923424,"('incompetent', 'brilliant')",0.66192955,0.8498335,0.24501105,0.5297376,0.2691396,0.4455492,0.1764096
63,-0.32530576,-0.27592325,"('unperceptive', 'insightful')",1.066425,1.1079042,0.55359435,0.69296443,0.4315712,0.5083151,0.0767439
64,0.5540023,0.38537344,"('shy', 'confident')",0.44169897,0.4309726,-6.3778,-6.4594235,-1.7940329,-1.8810258,-0.0869929
65,-0.26957664,-0.4670057,"('insecure', 'secure')",-0.2744779,-0.3405649,-0.20727944,-0.18038827,-0.2504447,-0.3293196,-0.0788749
66,-0.20084435,-0.2457846,"('inactive', 'active')",-0.723364,-0.7345065,0.60416317,0.5479621,-0.1066817,-0.1441096,-0.0374279
67,0.59883726,0.48623067,"('doubtful', 'determined')",-0.031004816,-0.093583405,-0.48636907,-0.5526111,0.0271545,-0.0533213,-0.0804758
68,-0.3379718,-0.39337617,"('dependent', 'independent')",-0.8652496,-0.87785804,-0.92146164,-0.81312007,-0.7082276,-0.6947848,0.0134428
69,0.2197618,0.31788418,"('lazy', 'industrious')",1.0225093,1.1253482,-0.8594506,-0.8026675,0.1276069,0.2135216,0.0859147
70,-0.25880903,-0.25413966,"('lethargic', 'energetic')",0.043822132,0.11313164,0.058706388,0.16393377,-0.0520935,0.0076419,0.0597354
71,0.32220075,0.37909758,"('diffident', 'self-confident')",2.3342526,2.4321606,0.4458541,0.49644494,1.0341025,1.1025678,0.0684653
72,-0.081903815,-0.059065998,"('unambitious', 'ambitious')",-0.37345326,-0.29476044,-0.46034953,-0.32532868,-0.3052355,-0.226385,0.0788505
73,0.736465,0.83100146,"('helpless', 'self-reliant')",0.50326014,0.46442375,-3.468099,-3.3187463,-0.7427913,-0.6744404,0.0683509
74,-0.47254005,-0.3892941,"('undedicated', 'dedicated')",0.74630046,0.75290406,-0.28596595,-0.30617166,-0.0040685,0.0191461,0.0232146
75,0.36605096,0.49177855,"('meek', 'impulsive')",-1.0251129,-0.93065494,-1.0801831,-0.9203827,-0.5797484,-0.4530864,0.126662
76,0.3625603,0.33003297,"('anxious', 'daring')",-0.23027772,-0.22453761,-0.62745947,-0.5382245,-0.165059,-0.1442431,0.0208159
77,-0.561222,-0.58035445,"('unmotivated', 'motivated')",0.06944412,0.19494715,-1.550334,-1.351185,-0.680704,-0.5788641,0.1018399
78,-0.65217936,-0.5173976,"('nonresilient', 'resilient')",1.695277,1.8450645,0.20433879,0.27309015,0.4158121,0.5335857,0.1177736
79,-0.057345577,-0.0931763,"('wavering', 'unwavering')",-0.6568496,-0.7036329,-0.45619717,-0.37754205,-0.3901308,-0.3914504,-0.0013196
80,0.4086722,0.32832474,"('dominated', 'dominating')",0.18027239,0.21470869,-0.59643185,-0.484778,-0.0024957,0.0194185,0.0219142
81,0.039743852,-0.26614067,"('submissive', 'aggressive')",0.303917,0.32732216,-0.93905294,-0.9072882,-0.198464,-0.2820356,-0.0835716
82,-0.88642526,-0.8884031,"('poor', 'rich')",0.17584464,0.14240928,6.427795,6.530292,1.9057382,1.9280993,0.0223611
83,-0.17913172,-0.1634791,"('powerless', 'powerful')",0.4589453,0.5628623,-1.2120996,-1.1758231,-0.310762,-0.2588133,0.0519487
84,0.10145462,0.09264121,"('inferior', 'superior')",0.60042244,0.52336335,0.5836537,0.5600465,0.4285103,0.392017,-0.0364933
85,-0.009872718,-0.044260748,"('insignificant', 'prestigious')",0.89835525,0.7515542,0.005898537,-0.07286736,0.298127,0.2114754,-0.0866516
86,-1.4284992,-1.5525625,"('uninfluential', 'influential')",0.41666156,0.33554482,-0.2161458,-0.34385857,-0.4093278,-0.5202921,-0.1109643
87,-0.15198386,-0.21670762,"('unsuccessful', 'successful')",0.65258765,0.67332727,0.7842718,0.95253295,0.4282919,0.4697175,0.0414256
88,-0.56060076,-0.7489289,"('low', 'eminent')",-0.008068225,-0.16902398,-0.41150272,-0.42812404,-0.3267239,-0.4486923,-0.1219684
