,baxter_male,baxter_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.32883155,0.18262376,"('unsociable', 'sociable')",0.085825644,-0.027009511,-0.45738006,-0.6207067,-0.014241,-0.1550308,-0.1407898
1,1.8058892,1.7809621,"('unfriendly', 'friendly')",0.6506708,0.5698523,2.2089303,2.1276875,1.5551634,1.4928339,-0.0623295
2,0.42623806,0.48213512,"('unlikable', 'likable')",1.0766256,1.1299396,0.64347845,0.7087693,0.7154473,0.7736146,0.0581673
3,-1.3750137,-1.4087961,"('repellent', 'pleasant')",-0.19278137,-0.15609616,0.18274456,0.19557813,-0.4616835,-0.4564381,0.0052454
4,-0.28922394,-0.2958992,"('disliked', 'liked')",-0.19851059,-0.21286146,-6.266687,-6.3594337,-2.2514737,-2.2893982,-0.0379245
5,0.7582127,0.8800374,"('distant', 'outgoing')",-0.18560413,-0.12340759,0.079962164,0.16538917,0.2175236,0.3073397,0.0898161
6,0.036030143,0.18105252,"('distant', 'open')",-0.37737542,-0.29924428,0.50214314,0.58912116,0.0535993,0.1569765,0.1033772
7,0.14079805,0.09589061,"('insensitive', 'sensitive')",0.07417797,0.15321103,0.83580786,0.8464696,0.3502613,0.3651904,0.0149291
8,1.2278966,1.2772471,"('unaffectionate', 'affectionate')",-0.2420793,-0.2772758,0.90304214,0.892635,0.6296198,0.6308688,0.001249
9,1.9545782,2.006155,"('unaffectionate', 'caring')",0.4234185,0.44338635,1.2934787,1.3346974,1.2238251,1.2614129,0.0375878
10,-0.68445796,-0.7726513,"('unsympathetic', 'sympathetic')",-0.87549263,-0.79412246,-0.61082965,-0.66940635,-0.7235934,-0.7453934,-0.0218
11,-0.06836562,-0.032028057,"('unhelpful', 'helpful')",0.47489345,0.5848074,1.8056338,1.8877808,0.7373872,0.81352,0.0761328
12,1.1765989,1.2356825,"('unsupportive', 'supportive')",0.4761655,0.6389234,-1.5686629,-1.5446781,0.0280339,0.1099759,0.081942
13,-0.58575916,-0.7758809,"('impolite', 'polite')",0.31001344,0.25385326,-0.4313498,-0.49746084,-0.2356985,-0.3398295,-0.104131
14,-0.21320924,-0.37037727,"('antisocial', 'social')",0.7303917,0.7157089,-0.4210735,-0.50276613,0.0320363,-0.0524782,-0.0845145
15,0.46260244,0.48030838,"('boring', 'funny')",0.13972287,0.086678386,0.79171354,0.7967895,0.4646796,0.4545921,-0.0100875
16,-1.2757131,-1.2586457,"('unpopular', 'popular')",0.16309233,0.12902953,0.6346967,0.67172915,-0.159308,-0.152629,0.006679
17,-0.13040283,-0.045038506,"('nasty', 'nice')",-1.0155112,-0.9789556,-0.33728853,-0.21385753,-0.4944008,-0.4126172,0.0817836
18,0.059938114,0.0193328,"('disagreeable', 'welcoming')",1.087045,1.1880955,-0.25950503,-0.30037647,0.295826,0.3023506,0.0065246
