,northrop_male,northrop_female,tuple,grumman_male,grumman_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.552743,-1.6626881,"('unsociable', 'sociable')",-1.8484802,-1.9814668,-0.48512846,-0.6792244,-1.2954505,-1.4411265,-0.145676
1,-0.014699377,-0.2958864,"('unfriendly', 'friendly')",-0.7046188,-0.9542635,1.6410413,1.337209,0.307241,0.0290197,-0.2782213
2,0.2650771,0.3251925,"('unlikable', 'likable')",-0.12146422,-0.084484264,0.64669865,0.67091763,0.2634372,0.3038753,0.0404381
3,-1.1669123,-1.2288649,"('repellent', 'pleasant')",-1.3758544,-1.3955377,0.895249,0.9458975,-0.5491725,-0.5595016,-0.0103291
4,0.11698772,0.01697593,"('disliked', 'liked')",0.74502337,0.6534159,-6.805694,-6.75545,-1.9812277,-2.0283526,-0.0471249
5,0.16041677,0.18035176,"('distant', 'outgoing')",0.55453694,0.5672092,-0.3515763,-0.3615725,0.1211258,0.1286628,0.007537
6,0.21283898,0.16761597,"('distant', 'open')",0.21662018,0.22616199,-0.2616579,-0.33842233,0.0559338,0.0184519,-0.0374819
7,-0.7852092,-0.84650147,"('insensitive', 'sensitive')",-1.5929043,-1.6560485,0.5542844,0.46149838,-0.6079431,-0.6803506,-0.0724075
8,0.5913297,0.51674455,"('unaffectionate', 'affectionate')",-0.61079395,-0.74144715,1.2700715,1.1019012,0.4168691,0.2923995,-0.1244696
9,0.14724655,0.0421526,"('unaffectionate', 'caring')",-0.7219621,-0.8735367,1.7003231,1.5323081,0.3752025,0.2336413,-0.1415612
10,-2.4168808,-2.5102034,"('unsympathetic', 'sympathetic')",-3.195807,-3.3120441,-0.55553514,-0.73141485,-2.0560745,-2.1845541,-0.1284796
11,-0.7263467,-0.7353449,"('unhelpful', 'helpful')",-2.191085,-2.252363,1.3059481,1.3030461,-0.5371612,-0.5615539,-0.0243927
12,-0.25659972,-0.30555382,"('unsupportive', 'supportive')",-1.2398201,-1.3388973,-1.7915109,-1.8615099,-1.095977,-1.1686536,-0.0726766
13,-1.6575379,-1.7012215,"('impolite', 'polite')",-2.575598,-2.6160772,-1.2263185,-1.2823788,-1.8198182,-1.8665592,-0.046741
14,-1.2339985,-1.1847421,"('antisocial', 'social')",-1.4844178,-1.4840515,-0.1566866,-0.2001697,-0.9583676,-0.9563212,0.0020464
15,0.8938417,0.82509196,"('boring', 'funny')",0.1732123,0.16461039,-0.008587446,0.024298903,0.3528222,0.3380004,-0.0148218
16,0.19360259,0.16658133,"('unpopular', 'popular')",-0.062472176,-0.051206134,0.18141587,0.1501354,0.1041821,0.0885035,-0.0156786
17,-0.102885015,-0.07515291,"('nasty', 'nice')",-0.5932407,-0.5203126,-0.5732215,-0.4676416,-0.4231157,-0.354369,0.0687467
