,goodyear_male,goodyear_female,tuple,tire_male,tire_female,&_male,&_female,rubber_male,rubber_female,co_male,co_female,average_male,average_female,female-male
0,-1.9461215,-2.139813,"('unsociable', 'sociable')",-0.3160941,-0.4921651,0.55667543,0.3404901,-0.15638573,-0.267635,0.27074924,0.11473785,-0.3182353,-0.4888771,-0.1706418
1,-1.1814396,-1.1944509,"('unfriendly', 'friendly')",1.3229157,1.2996676,-0.24699013,-0.26786122,0.6392047,0.6024426,1.4380721,1.261486,0.3943525,0.3402568,-0.0540957
2,-0.0013081208,0.06351628,"('unlikable', 'likable')",-0.855873,-0.82831323,1.600353,1.6213522,-0.5445973,-0.5331724,1.1200151,1.1782296,0.2637179,0.3003225,0.0366046
3,-1.506921,-1.4784803,"('repellent', 'pleasant')",-0.95389354,-0.9115348,-0.40651023,-0.3463698,-0.3738211,-0.30151895,0.5081381,0.5728318,-0.5466015,-0.4930144,0.0535871
4,0.82558,0.85416037,"('disliked', 'liked')",0.6543974,0.6622677,0.33488077,0.36437687,0.475146,0.40004957,-6.182272,-6.019323,-0.7784535,-0.7476937,0.0307598
5,0.76091146,0.93458575,"('distant', 'outgoing')",2.2200794,2.3655,-0.19838482,0.14034492,1.381125,1.5211135,-0.58643377,-0.49709436,0.7154594,0.89289,0.1774306
6,0.088932775,0.29178244,"('distant', 'open')",1.841247,1.9797603,-0.2781126,0.13588756,1.0242555,1.1468178,-0.78114563,-0.6579752,0.3790354,0.5792546,0.2002192
7,-1.2308545,-1.3284298,"('insensitive', 'sensitive')",-0.4626435,-0.48187804,0.41992578,0.28864363,-0.8293859,-0.8406601,-0.10601115,-0.13145587,-0.4417939,-0.498756,-0.0569621
8,-0.92647064,-0.91094464,"('unaffectionate', 'affectionate')",0.53683937,0.5410267,-0.87909,-0.78177464,0.7940073,0.775336,0.34956032,0.23782358,-0.0250307,-0.0277066,-0.0026759
9,-0.53675616,-0.54193574,"('unaffectionate', 'caring')",1.0518094,1.0376582,-0.718568,-0.73964345,1.212515,1.1953082,0.81606215,0.748358,0.3650125,0.339949,-0.0250635
10,-2.067999,-2.262254,"('unsympathetic', 'sympathetic')",-1.4649614,-1.575965,-0.98863494,-1.2552829,-1.2882942,-1.3664407,-0.0820708,-0.10074816,-1.1783921,-1.3121382,-0.1337461
11,-0.6420695,-0.7353765,"('unhelpful', 'helpful')",0.28137928,0.22596641,-0.042139545,-0.27519566,0.9526035,0.9227179,2.6527774,2.5835845,0.6405102,0.5443394,-0.0961708
12,-0.73918563,-0.70300704,"('unsupportive', 'supportive')",0.56845313,0.60108936,0.1951545,0.29829708,0.9671572,1.0240582,-1.9286925,-1.7563199,-0.1874227,-0.1071764,0.0802463
13,-0.67145354,-0.8502447,"('impolite', 'polite')",-1.1511347,-1.25223,-0.32289684,-0.50822437,-0.7269574,-0.755068,0.15610573,0.031423762,-0.5432673,-0.6668687,-0.1236014
14,-1.4510319,-1.5708307,"('antisocial', 'social')",-0.7483857,-0.90708977,1.121832,0.9665013,-0.20102252,-0.30438513,0.17265162,0.11571496,-0.2211913,-0.3400179,-0.1188266
15,0.3224962,0.26662493,"('boring', 'funny')",0.8814287,0.871205,0.53821695,0.4471052,-0.12757732,-0.16999766,0.5839188,0.54420334,0.4396967,0.3918282,-0.0478685
16,0.14378084,0.24718568,"('unpopular', 'popular')",0.87988037,0.94924915,0.36435443,0.34235185,0.67781323,0.6467371,0.56642514,0.50287056,0.5264508,0.5376789,0.0112281
17,0.53743786,0.57765967,"('nasty', 'nice')",-0.12704228,-0.024951428,-0.28189635,-0.30292377,0.21374294,0.32158667,0.17722544,0.23146543,0.1038935,0.1605673,0.0566738
18,-0.40584004,-0.44292253,"('disagreeable', 'welcoming')",-1.9059904,-1.8518573,1.1977279,1.396399,-0.96214354,-0.9502944,-0.9647902,-0.9828601,-0.6082073,-0.5663071,0.0419002
19,0.3311446,0.39386916,"('inhospitable', 'hospitable')",0.7885358,0.8463491,-0.7594188,-0.57138175,0.23798198,0.26083922,0.05895786,0.100437365,0.1314403,0.2060226,0.0745823
20,-0.77800584,-0.81934744,"('rough', 'thoughtful')",-1.7298224,-1.7374216,-0.1672486,-0.12729663,-1.698798,-1.6608942,-0.095580935,-0.16241172,-0.8938911,-0.9014744,-0.0075833
21,-1.0776306,-1.2397964,"('immoral', 'moral')",-0.0024400428,-0.15708977,0.41961712,0.17705612,-0.5010983,-0.6199177,-0.33259028,-0.38350254,-0.2988285,-0.44465,-0.1458215
22,-1.0240433,-1.0984353,"('untrustworthy', 'trustworthy')",-2.0639853,-2.1814384,0.82959896,0.7888489,-2.193564,-2.2628887,-0.6329655,-0.68063873,-1.0169919,-1.0869105,-0.0699186
23,-0.3851254,-0.54416865,"('insincere', 'sincere')",-0.2710026,-0.35286695,-0.5544211,-0.7370329,-0.21575499,-0.26559678,5.600125,5.3395934,0.8347641,0.6879856,-0.1467785
