,autodesk_male,autodesk_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.97405005,-1.1253536,"('unsociable', 'sociable')",-0.38948372,-0.5292962,-0.6817669,-0.8273249,-0.145558
1,0.63488793,0.32018566,"('unfriendly', 'friendly')",2.2027361,2.0846882,1.418812,1.2024369,-0.2163751
2,0.5924608,0.62416244,"('unlikable', 'likable')",0.6615664,0.6927224,0.6270136,0.6584424,0.0314288
3,-0.69452125,-0.6434404,"('repellent', 'pleasant')",0.26239502,0.3211852,-0.2160631,-0.1611276,0.0549355
4,0.11117248,-0.018859059,"('disliked', 'liked')",-6.044343,-6.185267,-2.9665852,-3.1020629,-0.1354777
5,0.7779272,0.6984013,"('distant', 'outgoing')",0.042790074,0.06036953,0.4103586,0.3793854,-0.0309732
6,0.6750325,0.525154,"('distant', 'open')",0.36307025,0.37852186,0.5190514,0.4518379,-0.0672135
7,-0.9682097,-0.93506813,"('insensitive', 'sensitive')",0.7865825,0.8886558,-0.0908136,-0.0232062,0.0676074
8,0.3003679,0.14370745,"('unaffectionate', 'affectionate')",1.2321528,1.1763968,0.7662604,0.6600522,-0.1062082
9,-0.026630055,-0.20597115,"('unaffectionate', 'caring')",1.387431,1.4095962,0.6804005,0.6018125,-0.078588
10,-2.3887184,-2.4246583,"('unsympathetic', 'sympathetic')",-0.64483654,-0.59574753,-1.5167775,-1.5102029,0.0065746
11,-0.50185513,-0.4663717,"('unhelpful', 'helpful')",1.528461,1.6876522,0.5133029,0.6106403,0.0973374
12,-0.8598043,-0.8437231,"('unsupportive', 'supportive')",-1.60556,-1.5550587,-1.2326821,-1.1993909,0.0332912
13,-1.4458374,-1.4806435,"('impolite', 'polite')",-0.63516873,-0.6415983,-1.040503,-1.0611209,-0.0206179
14,-0.87088156,-0.735342,"('antisocial', 'social')",-0.39558384,-0.43496233,-0.6332327,-0.5851521,0.0480806
15,0.7426059,0.6771378,"('boring', 'funny')",0.6949378,0.6390206,0.7187719,0.6580792,-0.0606927
16,-0.23358676,-0.27819362,"('unpopular', 'popular')",0.44524297,0.49507132,0.1058281,0.1084388,0.0026107
17,0.032602765,0.07281046,"('nasty', 'nice')",-0.22373919,-0.17570202,-0.0955682,-0.0514458,0.0441224
18,-0.007451851,-0.019846536,"('disagreeable', 'welcoming')",-0.16977082,-0.2159232,-0.0886113,-0.1178849,-0.0292736
19,0.23991296,0.11615613,"('inhospitable', 'hospitable')",0.3103971,0.33153617,0.275155,0.2238462,-0.0513088
20,0.032862637,0.05545855,"('rough', 'thoughtful')",0.9690262,0.9379296,0.5009444,0.4966941,-0.0042503
21,-0.8650479,-0.92308,"('immoral', 'moral')",-0.655893,-0.61117166,-0.7604704,-0.7671258,-0.0066554
22,-0.60616297,-0.5975695,"('untrustworthy', 'trustworthy')",-0.77045995,-0.7790457,-0.6883115,-0.6883076,3.9e-06
23,-0.8354237,-0.8909905,"('insincere', 'sincere')",5.7914004,5.890272,2.4779882,2.4996409,0.0216527
24,-0.43493178,-0.4392228,"('dishonest', 'honest')",0.91105396,0.8854289,0.2380611,0.223103,-0.0149581
25,1.3342993,1.2654508,"('egoistic', 'altruistic')",1.872321,1.7844667,1.6033101,1.5249588,-0.0783513
26,0.72891325,0.56380945,"('hardhearted', 'benevolent')",1.7293041,1.5501446,1.2291087,1.056977,-0.1721317
27,0.029187903,0.028561685,"('hardhearted', 'softhearted')",1.6911715,1.6203579,0.8601797,0.8244598,-0.0357199
28,-0.5264509,-0.6686631,"('disloyal', 'loyal')",0.9783999,0.9248737,0.2259745,0.1281053,-0.0978692
29,-0.041221283,-0.104225725,"('unfair', 'fair')",-0.16127844,-0.34213406,-0.1012499,-0.2231799,-0.12193
30,-0.6368313,-0.6445004,"('intolerant', 'tolerant')",0.97123927,0.95109624,0.167204,0.1532979,-0.0139061
31,1.0339036,0.9648482,"('evil', 'good')",-0.5818926,-0.7249847,0.2260055,0.1199318,-0.1060737
32,-0.26099062,-0.36945173,"('unkind', 'kind')",1.1354736,0.94669604,0.4372415,0.2886221,-0.1486194
33,0.77997774,0.66238564,"('wrong', 'right')",-0.17729576,-0.30225724,0.301341,0.1800642,-0.1212768
34,0.16172925,0.24037896,"('mean', 'honorable')",5.661045,5.942056,2.9113872,3.0912175,0.1798303
35,1.2021036,1.1399809,"('corrupt', 'incorrupt')",-0.058814757,-0.24514677,0.5716444,0.4474171,-0.1242273
36,1.0349646,0.70353484,"('hostile', 'amicable')",0.2274592,-0.059998468,0.6312119,0.3217682,-0.3094437
37,-0.56858546,-0.58440846,"('fake', 'genuine')",0.37581566,0.4455234,-0.0963849,-0.0694425,0.0269424
38,-0.21713333,-0.2463578,"('untruthful', 'truthful')",0.10201052,0.17039534,-0.0575614,-0.0379812,0.0195802
39,0.77699286,0.8137831,"('exploitative', 'cooperative')",0.28945532,0.2451736,0.5332241,0.5294784,-0.0037457
40,0.30363113,0.29749143,"('stingy', 'generous')",-0.98413706,-1.0950334,-0.340253,-0.398771,-0.058518
41,-0.51638967,-0.62963074,"('unforgiving', 'forgiving')",0.24891794,0.10795931,-0.1337359,-0.2608357,-0.1270998
42,-1.4204506,-1.2139108,"('unreliable', 'reliable')",-3.2666883,-3.133166,-2.3435695,-2.1735384,0.1700311
43,-1.625087,-1.5603774,"('irresponsible', 'responsible')",0.41565058,0.49349517,-0.6047182,-0.5334411,0.0712771
44,0.06573385,0.19649132,"('prejudiced', 'unprejudiced')",-1.6697961,-1.6521342,-0.8020312,-0.7278214,0.0742098
45,-1.4052259,-1.4443246,"('incompetent', 'competent')",-0.28973204,-0.22079146,-0.847479,-0.832558,0.014921
46,-1.4418514,-1.4866636,"('uncompetitive', 'competitive')",-0.81255704,-0.8227754,-1.1272042,-1.1547195,-0.0275153
47,-0.28830817,-0.12946509,"('stupid', 'smart')",5.132777,5.3633013,2.4222345,2.6169181,0.1946836
48,-0.13881974,-0.2326608,"('unintelligent', 'intelligent')",0.7797539,0.7446086,0.3204671,0.2559739,-0.0644932
49,-0.65625197,-0.59687144,"('unable', 'able')",-0.030758066,0.14760795,-0.343505,-0.2246317,0.1188733
