,texas_male,texas_female,tuple,instruments_male,instruments_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.20977396,-0.17885496,"('unsociable', 'sociable')",-0.26185304,-0.3960037,-0.38969618,-0.5551439,-0.2871077,-0.3766675,-0.0895598
1,1.0130132,0.82238007,"('unfriendly', 'friendly')",1.34615,1.0604265,1.6243696,1.4534731,1.3278443,1.1120932,-0.2157511
2,1.106472,1.2639287,"('unlikable', 'likable')",0.5099977,0.5013895,0.30585435,0.3547915,0.6407747,0.7067032,0.0659285
3,-0.41227767,-0.34704468,"('repellent', 'pleasant')",-0.38322943,-0.4164911,0.2870102,0.29586005,-0.169499,-0.1558919,0.0136071
4,0.13629752,-0.030764855,"('disliked', 'liked')",0.0275997,-0.16190313,-6.0138645,-6.155192,-1.9499892,-2.1159533,-0.1659641
5,-0.311526,-0.40606508,"('distant', 'outgoing')",-0.6023149,-0.66678685,-0.3128491,-0.37031084,-0.4088967,-0.4810542,-0.0721575
6,-0.04959207,-0.14456037,"('distant', 'open')",-0.17816134,-0.27765265,0.29989296,0.24917825,0.0240465,-0.0576783,-0.0817248
7,0.6723424,0.69078887,"('insensitive', 'sensitive')",-0.0060834317,-0.062438704,0.8194995,0.7759501,0.4952528,0.4681001,-0.0271527
8,-0.013421461,-0.06675602,"('unaffectionate', 'affectionate')",0.3169249,0.15446335,0.6458983,0.4761173,0.3164672,0.1879416,-0.1285256
9,0.75370574,0.6933787,"('unaffectionate', 'caring')",0.51446354,0.37401468,0.9759218,0.8537559,0.7480303,0.6403831,-0.1076472
10,-0.21936136,-0.12043567,"('unsympathetic', 'sympathetic')",-0.9097086,-1.0949397,-0.27485865,-0.3577195,-0.4679763,-0.524365,-0.0563887
11,-0.62853146,-0.59921765,"('unhelpful', 'helpful')",-0.5686568,-0.5700839,1.4675218,1.5305127,0.0901112,0.1204037,0.0302925
12,0.5545059,0.5323503,"('unsupportive', 'supportive')",-0.24964704,-0.37801036,-1.6647924,-1.7819875,-0.4533112,-0.5425492,-0.089238
13,0.032594167,0.07606796,"('impolite', 'polite')",-0.5849461,-0.64737356,-0.40001893,-0.37490618,-0.317457,-0.3154039,0.0020531
14,0.5354575,0.5428359,"('antisocial', 'social')",-0.20148091,-0.29359898,-0.4506,-0.5046338,-0.0388745,-0.0851323,-0.0462578
15,0.21114282,0.1113881,"('boring', 'funny')",0.07801961,0.09631249,0.3642349,0.34673998,0.2177991,0.1848135,-0.0329856
16,-0.9463892,-1.017618,"('unpopular', 'popular')",0.18795684,0.1818619,0.4378013,0.43604016,-0.106877,-0.1332386,-0.0263616
17,-0.36628753,-0.3367253,"('nasty', 'nice')",-0.46535403,-0.44120494,-0.16497433,-0.106709756,-0.3322053,-0.29488,0.0373253
18,0.45587406,0.45912206,"('disagreeable', 'welcoming')",-0.35124144,-0.443939,-0.58065116,-0.64316046,-0.1586728,-0.2093258,-0.050653
19,-0.0098305885,-0.03554149,"('inhospitable', 'hospitable')",-0.5540762,-0.6299431,0.0431511,0.041358203,-0.1735852,-0.2080421,-0.0344569
20,0.54948175,0.6603731,"('rough', 'thoughtful')",1.2203585,1.2850785,1.0965444,1.0854897,0.9554615,1.0103138,0.0548523
21,0.2324774,0.29369536,"('immoral', 'moral')",-0.51934123,-0.65830624,-1.0642625,-1.0497855,-0.4503754,-0.4714655,-0.0210901
22,0.20793119,0.2041587,"('untrustworthy', 'trustworthy')",-1.5070184,-1.6963564,-1.0746962,-1.1836216,-0.7912612,-0.8919398,-0.1006786
23,-0.17007765,-0.1698165,"('insincere', 'sincere')",0.0063546933,-0.11036313,5.4491644,5.425719,1.7618138,1.7151798,-0.046634
24,1.0422348,1.1299233,"('dishonest', 'honest')",-0.7613185,-0.84316164,0.5923617,0.48802778,0.2910927,0.2582632,-0.0328295
25,1.2037129,1.2219418,"('egoistic', 'altruistic')",1.6404426,1.6661078,1.5512413,1.5185771,1.4651322,1.4688756,0.0037434
26,1.1747806,0.9669993,"('hardhearted', 'benevolent')",1.9045765,1.7548312,1.788703,1.6756132,1.6226867,1.4658146,-0.1568721
27,-0.090622336,-0.0040693115,"('hardhearted', 'softhearted')",0.28911752,0.26024708,1.685108,1.5002692,0.6278677,0.5854823,-0.0423854
28,1.0816183,0.9768884,"('disloyal', 'loyal')",-0.07043924,-0.20110653,0.79572827,0.70026255,0.6023025,0.4920148,-0.1102877
29,0.18447997,0.10375961,"('unfair', 'fair')",-0.17859326,-0.2290307,-0.17658153,-0.33126822,-0.0568983,-0.1521798,-0.0952815
30,0.03884919,0.054408707,"('intolerant', 'tolerant')",0.34557799,0.22994609,0.76893765,0.6913918,0.384455,0.3252489,-0.0592061
31,-0.31302637,-0.38111696,"('evil', 'good')",0.41278,0.32314292,-0.8297181,-0.9387588,-0.2433215,-0.3322443,-0.0889228
32,1.150162,1.1401812,"('unkind', 'kind')",0.24009041,0.08451968,0.8232989,0.6442599,0.7378504,0.6229869,-0.1148635
33,0.9998807,0.8358063,"('wrong', 'right')",1.0185857,0.9353904,-0.2934875,-0.40725505,0.574993,0.4546472,-0.1203458
34,-0.35419998,-0.18762785,"('mean', 'honorable')",0.29645383,0.3770414,5.4170103,5.585981,1.7864215,1.9251315,0.13871
35,-0.42215115,-0.53915966,"('corrupt', 'incorrupt')",0.66493213,0.7091368,-0.09699388,-0.24554671,0.0485957,-0.0251899,-0.0737856
36,-0.029233057,-0.28435272,"('hostile', 'amicable')",0.97183627,0.7658793,0.0643282,-0.14813301,0.3356438,0.1111312,-0.2245126
37,0.08295441,0.21356606,"('fake', 'genuine')",-0.10241993,-0.1747426,0.23605129,0.2213429,0.0721953,0.0867221,0.0145268
38,-0.24469447,-0.23755436,"('untruthful', 'truthful')",-0.050782885,-0.1096905,-0.17792878,-0.14792758,-0.157802,-0.1650575,-0.0072555
39,1.2823751,1.3917668,"('exploitative', 'cooperative')",0.4401301,0.59128773,0.23001409,0.26409006,0.6508398,0.7490482,0.0982084
40,1.7965541,1.771229,"('stingy', 'generous')",0.88961565,0.7663774,-1.1522635,-1.3413874,0.511302,0.3987397,-0.1125623
41,0.41359675,0.3754523,"('unforgiving', 'forgiving')",0.07935469,-0.14469041,0.19159219,0.012491304,0.2281812,0.0810844,-0.1470968
42,0.72535825,0.82446957,"('unreliable', 'reliable')",-2.0247493,-2.0466526,-3.1526868,-3.1005192,-1.484026,-1.4409008,0.0431252
43,-0.57357717,-0.39509323,"('irresponsible', 'responsible')",-1.1165447,-1.0674081,0.114933774,0.14964688,-0.5250627,-0.4376181,0.0874446
44,-0.78960526,-0.68132216,"('prejudiced', 'unprejudiced')",-1.3812021,-1.2238767,-1.5375992,-1.448735,-1.2361355,-1.1179779,0.1181576
45,0.09933747,0.094949335,"('incompetent', 'competent')",-1.1941687,-1.4598778,-0.19339356,-0.2979718,-0.4294083,-0.5543001,-0.1248918
46,0.011898264,0.07382436,"('uncompetitive', 'competitive')",-0.4099162,-0.46532705,-0.773888,-0.866289,-0.3906353,-0.4192639,-0.0286286
47,-0.6242609,-0.48307863,"('stupid', 'smart')",-0.4165451,-0.38190958,4.996831,5.1265616,1.318675,1.4205244,0.1018494
48,0.43096957,0.4632561,"('unintelligent', 'intelligent')",0.9354079,0.84618235,0.45025176,0.44887787,0.6055431,0.5861054,-0.0194377
49,-0.90809274,-0.8428816,"('unable', 'able')",-0.053613346,-0.0050181746,-0.369435,-0.24712554,-0.4437137,-0.3650084,0.0787053
50,0.5239157,0.5161931,"('clumsy', 'skillful')",0.08236465,-0.0067549944,0.16430192,0.11632332,0.2568608,0.2085871,-0.0482737
51,0.6259758,0.50582993,"('uneducated', 'educated')",-0.19471094,-0.37936452,0.73909265,0.67104673,0.3901192,0.2658374,-0.1242818
52,0.38655457,0.19632944,"('irrational', 'rational')",0.348315,0.19645867,0.034016993,-0.11250208,0.2562955,0.0934287,-0.1628668
53,-0.20838131,-0.32295007,"('uncreative', 'creative')",0.30670676,0.16615283,0.35696617,0.26250544,0.1517639,0.0352361,-0.1165278
54,-0.081723064,-0.18050784,"('incapable', 'capable')",-0.18323426,-0.2745628,1.1759756,1.1636055,0.3036728,0.2361783,-0.0674945
55,0.51244897,0.62609386,"('incompetent', 'clever')",-0.46858165,-0.5412205,0.038702138,0.025393853,0.0275232,0.0367557,0.0092325
56,-0.52191806,-0.46832347,"('impractical', 'practical')",-0.09101753,-0.1631352,-0.83133787,-0.75215757,-0.4814245,-0.4612054,0.0202191
57,-0.030260798,-0.10654665,"('unimaginative', 'imaginative')",-0.54468405,-0.7185954,-2.3198812,-2.4507494,-0.964942,-1.0919638,-0.1270218
58,0.6210889,0.5746911,"('undiscriminating', 'discriminating')",1.1278268,1.0112301,0.20243587,0.11197976,0.6504505,0.565967,-0.0844835
59,-0.029827554,-0.15321094,"('foolish', 'wise')",-0.2932196,-0.26642457,0.22290812,0.23570089,-0.0333797,-0.0613115,-0.0279318
60,0.08162992,0.32189113,"('inefficient', 'efficient')",-0.108634874,-0.051614873,-0.31846005,-0.16086549,-0.115155,0.0364703,0.1516253
61,0.5046466,0.47098193,"('illogical', 'logical')",0.3522439,0.23636192,0.3432696,0.18958981,0.4000533,0.2989779,-0.1010754
62,-0.279345,-0.14629354,"('incompetent', 'brilliant')",-0.6428153,-0.6085536,-0.06048917,0.08138852,-0.3275498,-0.2244862,0.1030636
63,0.5393813,0.5211204,"('unperceptive', 'insightful')",0.014905781,-0.11860049,0.7628616,0.77694345,0.4390496,0.3931545,-0.0458951
64,0.13706566,0.15344776,"('shy', 'confident')",-0.872481,-0.9189944,-6.499475,-6.5292954,-2.4116302,-2.4316141,-0.0199839
65,0.20275486,0.31844145,"('insecure', 'secure')",-0.19616862,-0.19431698,-0.3233864,-0.24579348,-0.1056001,-0.0405563,0.0650438
66,0.30212536,0.26106712,"('inactive', 'active')",-0.35351032,-0.30079436,0.9938896,0.91542655,0.3141682,0.2918998,-0.0222684
67,0.12892714,0.1488837,"('doubtful', 'determined')",-0.9705166,-0.8708673,-0.6966646,-0.6068811,-0.5127513,-0.4429549,0.0697964
68,-0.111432284,-0.07096925,"('dependent', 'independent')",-0.8953433,-0.9130655,-0.5854654,-0.5969277,-0.530747,-0.5269875,0.0037595
