,t_male,t_female,tuple,mobile_male,mobile_female,u_male,u_female,s_male,s_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8398113,-1.0791254,"('unsociable', 'sociable')",0.24856111,0.31799337,-0.4615101,-0.5602774,-0.23926958,-0.39437476,-0.1387476,-0.20372455,-0.2861555,-0.3839017,-0.0977462
1,-0.1604622,-0.12843655,"('unfriendly', 'friendly')",-0.6739309,-0.7786719,-0.91917133,-0.8494868,-1.1639081,-1.1145939,1.6014719,1.50176,-0.2632001,-0.2738858,-0.0106857
2,1.5376306,1.5144081,"('unlikable', 'likable')",-0.16191253,-0.19682185,1.7676021,1.8840573,1.6385076,1.6585604,0.7520373,0.77516854,1.106773,1.1270744,0.0203014
3,-0.4422795,-0.42979547,"('repellent', 'pleasant')",-0.4860329,-0.2737055,0.33181086,0.5474817,1.2642872,1.3768725,0.9524979,1.0323582,0.3240567,0.4506423,0.1265856
4,0.31989935,0.36457598,"('disliked', 'liked')",0.019567069,-0.0866006,-0.061252154,-0.20265529,0.2515418,0.18980522,-6.633126,-6.7339544,-1.2206739,-1.2937658,-0.0730919
5,-0.12324994,0.15519682,"('distant', 'outgoing')",-0.4479206,-0.5566244,-0.2686711,-0.094970785,-1.3112774,-1.124061,-0.7804433,-0.7601754,-0.5863125,-0.476127,0.1101855
6,-0.43874845,-0.13716185,"('distant', 'open')",-0.8353198,-0.9251423,-0.2909155,-0.019421278,-1.4516582,-1.1686194,-0.06894218,-0.034984175,-0.6171168,-0.4570658,0.160051
7,-0.78011876,-0.893065,"('insensitive', 'sensitive')",-0.3168296,-0.12168499,0.028774813,0.084917344,-0.15969037,-0.049280494,0.8024088,0.8510883,-0.085091,-0.025605,0.059486
8,-0.2885482,-0.23320526,"('unaffectionate', 'affectionate')",-0.3564924,-0.4943798,-1.4380192,-1.3679507,-1.9213303,-1.8379437,0.33253676,0.29577386,-0.7343707,-0.7275411,0.0068296
9,0.3981084,0.41946122,"('unaffectionate', 'caring')",-0.14974912,-0.2278533,-0.6316971,-0.5771414,-0.97505575,-0.8557593,0.9425098,0.96413356,-0.0831768,-0.0554319,0.0277449
10,-1.3852139,-1.6247734,"('unsympathetic', 'sympathetic')",-1.3122889,-1.0450255,-0.8024664,-0.704908,-0.5566441,-0.44470719,-0.46240735,-0.33857855,-0.903804,-0.8315985,0.0722055
11,0.35072744,0.22593042,"('unhelpful', 'helpful')",0.76366174,0.82071775,0.9581926,0.95611566,0.87241864,0.9199079,1.6906881,1.8530678,0.9271378,0.9551479,0.0280101
12,0.5012339,0.6186629,"('unsupportive', 'supportive')",0.3700191,0.514449,-0.37820813,-0.14853501,-0.6382108,-0.35032752,-2.2560444,-2.1156735,-0.4802421,-0.2962848,0.1839573
13,-0.83244205,-0.9568797,"('impolite', 'polite')",0.047188602,0.16286492,0.3896183,0.31757757,0.6464883,0.601485,0.22404602,0.27470785,0.0949798,0.0799511,-0.0150287
14,0.29663262,0.053203456,"('antisocial', 'social')",0.13455474,0.14574075,-0.23313893,-0.19022556,1.1808684,1.1228323,-0.2207037,-0.23497324,0.2316426,0.1793155,-0.0523271
15,0.78124034,0.6513765,"('boring', 'funny')",0.2303767,0.095050275,0.89136815,0.7621752,1.23916,1.107054,0.54624605,0.4851237,0.7376782,0.6201559,-0.1175223
16,-0.21311694,-0.14814565,"('unpopular', 'popular')",0.14350025,0.18868643,-0.12176925,-0.21068671,0.43409675,0.46869823,1.0592743,1.046247,0.260397,0.2689599,0.0085629
17,0.41592646,0.46717104,"('nasty', 'nice')",0.16190672,0.28442186,-0.28715286,-0.15486988,-0.3461864,-0.20072076,-0.37661132,-0.28817946,-0.0864235,0.0215645,0.107988
18,-0.15564568,-0.048764627,"('disagreeable', 'welcoming')",-0.6900642,-0.8200943,-0.4661586,-0.26737902,-0.74176913,-0.60535735,-0.43222663,-0.4629256,-0.4971728,-0.4409042,0.0562686
19,0.56485176,0.6973931,"('inhospitable', 'hospitable')",-1.0793656,-1.0879292,0.12971954,0.2374675,0.19429371,0.27693528,-0.33559632,-0.30722576,-0.1052194,-0.0366718,0.0685476
20,-0.52977824,-0.5515726,"('rough', 'thoughtful')",-0.024486184,0.053113043,0.0012887791,0.084203646,-0.051195204,-0.038978267,0.84987223,0.8410745,0.0491403,0.0775681,0.0284278
21,0.77422154,0.47183117,"('immoral', 'moral')",-0.56340694,-0.48931974,0.4248304,0.41895682,1.6638132,1.5875682,-0.100114346,-0.06347991,0.4398688,0.3851113,-0.0547575
22,-0.10202881,-0.19186166,"('untrustworthy', 'trustworthy')",-0.45545098,-0.38973236,-0.07389711,0.02983408,0.18677916,0.17306522,-0.9302251,-0.9713547,-0.2749646,-0.2700099,0.0049547
23,-0.28214833,-0.4455696,"('insincere', 'sincere')",0.4543562,0.57921016,0.9970137,1.0651902,0.4410656,0.4592664,6.3939257,6.394432,1.6008427,1.6105059,0.0096632
24,0.38776514,0.29346007,"('dishonest', 'honest')",-0.49459785,-0.5603938,0.20145038,0.25165376,-0.945789,-0.92863643,0.8400668,0.7465729,-0.0022209,-0.0394687,-0.0372478
25,-0.039631814,-0.09624821,"('egoistic', 'altruistic')",-0.9845825,-1.1406702,-0.37258106,-0.54752886,-0.6287102,-0.7327035,1.2944256,1.2813936,-0.146216,-0.2471514,-0.1009354
26,-0.01733809,-0.05107687,"('hardhearted', 'benevolent')",0.040202376,-0.07818837,-0.3816523,-0.3576349,0.011774983,0.0135407485,0.9718186,0.8478833,0.1249611,0.0749048,-0.0500563
27,-0.5899298,-0.5049779,"('hardhearted', 'softhearted')",-0.9059975,-0.90217173,-0.7880281,-0.6733333,-0.81459147,-0.7357836,1.0145845,0.9870131,-0.4167925,-0.3658507,0.0509418
28,-0.17136407,-0.42053205,"('disloyal', 'loyal')",0.15029663,0.03527594,0.11671959,0.018410828,-0.2684965,-0.38718542,1.2416084,1.089311,0.2137528,0.0670561,-0.1466967
29,0.29965872,0.26380834,"('unfair', 'fair')",-0.24309903,-0.26560313,-0.15349934,-0.16070707,-1.0804583,-1.2360027,-0.7228955,-0.845981,-0.3800587,-0.4488971,-0.0688384
30,0.10246405,-0.047180314,"('intolerant', 'tolerant')",0.61198956,0.67120576,1.1075201,1.0484927,1.0283557,0.95850915,0.96517897,0.93575615,0.7631017,0.7133567,-0.049745
31,0.36782253,0.76551026,"('evil', 'good')",-0.4893615,-0.5005268,-0.656868,-0.31236556,-0.99734086,-0.8159888,-0.95365804,-1.0024123,-0.5458812,-0.3731566,0.1727246
32,0.8631763,0.56264406,"('unkind', 'kind')",0.36202624,0.2892578,0.37133825,0.17196721,0.90025437,0.76432264,1.0226785,0.84390557,0.7038947,0.5264194,-0.1774753
33,0.26605475,0.25693345,"('wrong', 'right')",-0.042972036,-0.2347507,0.3257666,0.19702896,-0.54044735,-0.5692216,-0.8584366,-0.93382436,-0.1700069,-0.2567668,-0.0867599
34,0.3403774,0.5038042,"('mean', 'honorable')",1.0270417,1.2905897,0.7092643,0.97522545,0.31133193,0.46924078,6.198745,6.356656,1.7173519,1.9191032,0.2017513
35,0.21347171,0.31585026,"('corrupt', 'incorrupt')",-0.62620914,-0.9045865,-0.35754466,-0.56678563,-1.0367213,-1.141825,-0.521021,-0.7182889,-0.4656049,-0.6031271,-0.1375222
36,0.5966124,0.68589205,"('hostile', 'amicable')",-0.41864234,-0.60172266,-1.5056593,-1.4811442,-1.6355567,-1.6195993,-0.1822991,-0.37712485,-0.629109,-0.6787398,-0.0496308
