,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.522644,-2.6284375,"('unsociable', 'sociable')",-0.93805724,-1.1095165,-0.9265246,-1.1269722,-1.4624085,-1.6216421,-0.1592336
1,-1.0459973,-1.2076733,"('unfriendly', 'friendly')",0.679487,0.5561779,1.2672946,0.95080084,0.3002615,0.0997685,-0.200493
2,-0.15492976,-0.16083165,"('unlikable', 'likable')",-0.57994825,-0.59755576,0.39088148,0.4566103,-0.1146655,-0.1005924,0.0140731
3,-1.2217909,-1.0718485,"('repellent', 'pleasant')",-1.1231699,-1.0848267,0.102034755,0.20283358,-0.747642,-0.6512806,0.0963614
4,0.1924685,0.16390328,"('disliked', 'liked')",-1.4328423,-1.488942,-5.370304,-5.43551,-2.2035592,-2.2535164,-0.0499572
5,0.83540285,0.804446,"('distant', 'outgoing')",1.0465333,1.0883296,-0.056995902,-0.050988812,0.6083134,0.6139289,0.0056155
6,0.3973701,0.381326,"('distant', 'open')",0.27271456,0.3271315,0.25826278,0.22758347,0.3094492,0.3120136,0.0025644
7,-2.047922,-2.007994,"('insensitive', 'sensitive')",-0.7803981,-0.788513,-0.06504022,-0.086552165,-0.9644534,-0.9610197,0.0034337
8,-0.6351587,-0.778356,"('unaffectionate', 'affectionate')",0.81418324,0.7632682,0.15703034,-0.023154631,0.1120183,-0.0127475,-0.1247658
9,-0.8668425,-1.0363282,"('unaffectionate', 'caring')",0.9096303,0.828286,0.6064662,0.44880825,0.216418,0.0802553,-0.1361627
10,-3.2768784,-3.2830582,"('unsympathetic', 'sympathetic')",-1.6278331,-1.7468898,-0.9535874,-1.0766414,-1.9527664,-2.0355299,-0.0827635
11,-1.6759651,-1.6775768,"('unhelpful', 'helpful')",0.12618268,0.13036928,1.5863186,1.4891095,0.0121787,-0.019366,-0.0315447
12,-1.6391803,-1.6483638,"('unsupportive', 'supportive')",0.56794816,0.5649436,-1.8392887,-1.9055026,-0.9701736,-0.9963076,-0.026134
13,-2.3188105,-2.29177,"('impolite', 'polite')",-1.1479657,-1.1740183,-0.61810136,-0.6178788,-1.3616258,-1.3612224,0.0004034
14,-2.1641772,-2.157075,"('antisocial', 'social')",-0.9982939,-1.0622358,-1.1283617,-1.1094754,-1.4302775,-1.4429286,-0.0126511
15,0.26037762,0.17905314,"('boring', 'funny')",0.4554558,0.48643014,0.32040775,0.31694764,0.3454137,0.327477,-0.0179367
16,0.40837723,0.46784118,"('unpopular', 'popular')",-0.48338407,-0.46352085,0.89844126,0.9560546,0.2744781,0.320125,0.0456469
17,-0.54471934,-0.5159598,"('nasty', 'nice')",-1.5514513,-1.4590687,-0.5987103,-0.47547263,-0.8982937,-0.8168337,0.08146
18,-0.18321705,-0.18952715,"('disagreeable', 'welcoming')",-0.4844387,-0.47720706,-0.45858043,-0.54259974,-0.3754121,-0.4031113,-0.0276992
19,-0.37501144,-0.37802958,"('inhospitable', 'hospitable')",-0.48477,-0.47127253,0.076482855,0.15602757,-0.2610995,-0.2310915,0.030008
20,-0.6782898,-0.6785692,"('rough', 'thoughtful')",-0.4276495,-0.44334292,0.8148305,0.785317,-0.0970363,-0.1121984,-0.0151621
21,-2.0291042,-2.0743961,"('immoral', 'moral')",-1.0574349,-1.1761795,-1.1192307,-1.1402342,-1.4019233,-1.4636033,-0.06168
22,-2.2217965,-2.1978176,"('untrustworthy', 'trustworthy')",-1.0605061,-1.1241931,-1.3995339,-1.4872024,-1.5606122,-1.6030709,-0.0424587
23,-1.73075,-1.8043702,"('insincere', 'sincere')",0.1738112,0.1366487,4.565676,4.36885,1.0029125,0.9003762,-0.1025363
24,-1.6005915,-1.6411712,"('dishonest', 'honest')",0.037158057,-0.003234841,0.07780205,-0.035749476,-0.4952105,-0.5600518,-0.0648413
25,0.6657331,0.5661385,"('egoistic', 'altruistic')",0.77067494,0.7185463,1.6403556,1.5703874,1.0255879,0.9516907,-0.0738972
26,0.42584968,0.3438324,"('hardhearted', 'benevolent')",1.349169,1.3049152,1.150573,0.96551853,0.9751972,0.8714221,-0.1037751
27,-1.4033048,-1.4652983,"('hardhearted', 'softhearted')",-0.99911153,-1.0926433,0.3644796,0.2215926,-0.6793122,-0.7787829,-0.0994707
28,-0.9470223,-1.0765879,"('disloyal', 'loyal')",0.12517077,0.052205056,0.6478905,0.38105425,-0.057987,-0.2144428,-0.1564558
29,0.001983136,0.004691839,"('unfair', 'fair')",-0.8847768,-0.89681256,-0.7640775,-0.94675374,-0.548957,-0.6129582,-0.0640012
30,-1.3735176,-1.4024583,"('intolerant', 'tolerant')",-0.062361743,-0.09461357,0.60380095,0.53865397,-0.2773595,-0.3194726,-0.0421131
31,0.07697767,0.11331698,"('evil', 'good')",-0.6951384,-0.54555935,-1.1205839,-1.1579908,-0.5795815,-0.5300777,0.0495038
32,-0.84608114,-0.92244625,"('unkind', 'kind')",0.37157422,0.29509667,0.2240462,0.047225364,-0.0834869,-0.1933748,-0.1098879
33,0.6790116,0.58565086,"('wrong', 'right')",0.68425524,0.628317,-0.51241577,-0.48739135,0.283617,0.2421921,-0.0414249
34,-0.47057644,-0.41250825,"('mean', 'honorable')",-0.6679234,-0.60862523,5.3203425,5.3624783,1.3939476,1.4471149,0.0531673
35,2.421753,2.3401709,"('corrupt', 'incorrupt')",0.3764136,0.3783441,0.42836872,0.45510626,1.0755118,1.0578737,-0.0176381
36,1.3969921,1.2717319,"('hostile', 'amicable')",-0.18688698,-0.23656599,0.60569066,0.4804406,0.6052652,0.5052022,-0.100063
37,-0.94210124,-0.9394296,"('fake', 'genuine')",-1.0204481,-1.0662018,-0.36813354,-0.37803185,-0.7768943,-0.7945544,-0.0176601
38,-1.1673825,-1.1393611,"('untruthful', 'truthful')",-0.6123833,-0.61513895,0.010004908,-0.020219058,-0.5899203,-0.5915731,-0.0016528
39,-0.3144671,-0.31337595,"('exploitative', 'cooperative')",0.94793105,1.0484605,0.0710459,0.09093113,0.2348366,0.2753386,0.040502
40,-0.085205644,-0.12713578,"('stingy', 'generous')",-0.6140288,-0.6504764,-1.9237558,-1.9928435,-0.87433,-0.9234853,-0.0491553
41,-1.888627,-1.9467206,"('unforgiving', 'forgiving')",-0.8342999,-0.9438377,-0.42885655,-0.54984707,-1.0505946,-1.1468018,-0.0962072
42,-0.7666763,-0.65865105,"('unreliable', 'reliable')",-1.2526879,-1.2311702,-3.2299688,-3.1640093,-1.7497778,-1.6846102,0.0651676
43,-2.3062866,-2.2365565,"('irresponsible', 'responsible')",-0.23963028,-0.22091256,-0.10653451,-0.1688222,-0.8841504,-0.8754304,0.00872
44,0.12321091,0.20094484,"('prejudiced', 'unprejudiced')",-2.0602994,-1.9590533,-1.2608142,-1.153664,-1.0659676,-0.9705908,0.0953768
45,-2.8270307,-2.7588453,"('incompetent', 'competent')",-1.2932692,-1.3338484,-1.019094,-1.146513,-1.7131313,-1.7464023,-0.033271
46,-2.4279735,-2.3779058,"('uncompetitive', 'competitive')",-0.4652665,-0.56331,-0.6537726,-0.7015967,-1.1823375,-1.2142709,-0.0319334
47,-1.7437245,-1.6402076,"('stupid', 'smart')",-0.64883864,-0.61262894,4.203933,4.2425413,0.6037899,0.6632349,0.059445
48,-1.1041894,-1.2458181,"('unintelligent', 'intelligent')",0.23957245,0.14299715,0.26432133,0.07613064,-0.2000985,-0.3422301,-0.1421316
49,0.083484806,0.10397443,"('unable', 'able')",0.18566939,0.23411366,-0.20675483,-0.11972963,0.0207998,0.0727862,0.0519864
50,1.3996712,1.4509008,"('clumsy', 'skillful')",0.100333534,0.11325018,0.19634473,0.21928337,0.5654498,0.5944781,0.0290283
