,altice_male,altice_female,tuple,usa_male,usa_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6791619,-0.60881424,"('unsociable', 'sociable')",0.060855217,0.022059005,-0.62024915,-0.7044544,-0.412852,-0.4304032,-0.0175512
1,-0.9713081,-1.1886274,"('unfriendly', 'friendly')",0.055261128,0.06559844,2.041091,1.8998281,0.3750147,0.2589331,-0.1160816
2,0.43931994,0.4921887,"('unlikable', 'likable')",1.3373506,1.3834617,0.63500494,0.7103825,0.8038918,0.862011,0.0581192
3,-0.5655768,-0.29575074,"('repellent', 'pleasant')",-0.10210264,-0.025794864,-0.09834188,-0.031816028,-0.2553404,-0.1177872,0.1375532
4,-0.23658168,-0.30931786,"('disliked', 'liked')",0.387213,0.31964275,-5.953818,-6.0865912,-1.9343955,-2.0254221,-0.0910266
5,-0.26749557,-0.41794744,"('distant', 'outgoing')",-0.24876648,-0.23334637,0.15457289,0.10977507,-0.1205631,-0.1805062,-0.0599431
6,-0.46361703,-0.6322861,"('distant', 'open')",-0.44149324,-0.381307,0.7812401,0.7095136,-0.04129,-0.1013598,-0.0600698
7,-0.2295685,0.012740425,"('insensitive', 'sensitive')",-0.19066985,-0.067660734,0.43100992,0.49118912,0.0035905,0.1454229,0.1418324
8,-1.1644427,-1.4326048,"('unaffectionate', 'affectionate')",-1.1825962,-1.1318989,0.5764277,0.4630319,-0.5902037,-0.7004906,-0.1102869
9,-1.0241042,-1.1972679,"('unaffectionate', 'caring')",-0.76151985,-0.6807692,0.9091517,0.85614616,-0.2921575,-0.3406303,-0.0484728
10,-1.0754266,-0.71475476,"('unsympathetic', 'sympathetic')",-0.72107977,-0.5512791,-0.8511418,-0.8055964,-0.8825494,-0.6905434,0.192006
11,-0.38210785,-0.26865387,"('unhelpful', 'helpful')",0.20346741,0.3300376,1.2576079,1.3634139,0.3596558,0.4749326,0.1152768
12,-0.36364368,-0.20969877,"('unsupportive', 'supportive')",0.11047685,0.3578631,-1.8840437,-1.8283067,-0.7124035,-0.5600475,0.152356
13,-0.03323005,0.123897806,"('impolite', 'polite')",-0.2748274,-0.2675254,-0.6586009,-0.5865523,-0.3222195,-0.2433933,0.0788262
14,0.25891435,0.45679957,"('antisocial', 'social')",0.09410594,0.09921619,-0.9727002,-0.95666313,-0.20656,-0.1335491,0.0730109
15,0.33180425,0.12888205,"('boring', 'funny')",-0.068270765,-0.1564605,0.52303314,0.48169512,0.2621889,0.1513722,-0.1108167
16,-0.8187698,-0.8639561,"('unpopular', 'popular')",-0.24508339,-0.25817037,0.6937429,0.657715,-0.1233701,-0.1548038,-0.0314337
17,0.17058957,0.2319583,"('nasty', 'nice')",-0.5675618,-0.46447098,-0.26706707,-0.21641675,-0.2213464,-0.1496431,0.0717033
18,-0.078604326,-0.06329522,"('disagreeable', 'welcoming')",0.8119104,0.8592581,-0.2767894,-0.32432705,0.1521722,0.1572119,0.0050397
19,-0.7473954,-0.7915248,"('inhospitable', 'hospitable')",-0.04172043,0.06668835,-0.0674755,-0.038228933,-0.2855304,-0.2543551,0.0311753
20,0.63052803,0.73175687,"('rough', 'thoughtful')",0.34637898,0.30380946,1.314043,1.2523266,0.76365,0.7626309,-0.0010191
21,0.39220044,0.61932033,"('immoral', 'moral')",0.3818871,0.45190877,-0.84655493,-0.74805737,-0.0241558,0.1077239,0.1318797
22,0.4357991,0.5244317,"('untrustworthy', 'trustworthy')",0.5330611,0.56030035,-0.90657043,-0.9521056,0.0207632,0.0442088,0.0234456
23,-0.67852044,-0.5164056,"('insincere', 'sincere')",0.0466946,0.10238345,5.1901774,5.1893907,1.5194505,1.5917896,0.0723391
24,-0.057119176,0.045291364,"('dishonest', 'honest')",0.2556714,0.29064006,0.62340534,0.61048776,0.2739859,0.3154731,0.0414872
25,0.13446002,-0.038590252,"('egoistic', 'altruistic')",0.48791757,0.4722765,1.6325982,1.5756555,0.7516586,0.6697806,-0.081878
26,-0.19164939,-0.27207887,"('hardhearted', 'benevolent')",0.71283114,0.7528805,1.6670142,1.605019,0.7293986,0.6952736,-0.034125
27,-0.68885106,-0.6962337,"('hardhearted', 'softhearted')",-0.074354194,-0.059535906,1.3899478,1.3034335,0.2089142,0.1825546,-0.0263596
28,-0.2832634,-0.30550256,"('disloyal', 'loyal')",-0.123709515,-0.18546519,0.6516776,0.5637149,0.0815682,0.0242491,-0.0573191
29,-0.14431849,-0.22512875,"('unfair', 'fair')",-0.5044264,-0.58598155,-0.36132246,-0.51185966,-0.3366892,-0.44099,-0.1043008
30,0.6800339,0.80425614,"('intolerant', 'tolerant')",1.0388441,1.0529846,1.1259602,1.0955235,0.9482794,0.9842547,0.0359753
31,-0.55578697,-0.7747562,"('evil', 'good')",-0.040840868,-0.04927016,-0.5230782,-0.6233156,-0.3732353,-0.4824473,-0.109212
32,-0.49478343,-0.31502396,"('unkind', 'kind')",-0.4960654,-0.41893452,0.34192765,0.28376663,-0.2163071,-0.150064,0.0662431
33,0.7691033,0.62138736,"('wrong', 'right')",0.54317546,0.512819,-0.09449597,-0.1581406,0.4059276,0.3253552,-0.0805724
34,-0.24483705,-0.09314327,"('mean', 'honorable')",-0.13189928,-0.017678551,5.8118634,5.918075,1.8117091,1.9357511,0.124042
35,0.4646607,0.16351315,"('corrupt', 'incorrupt')",-0.6367467,-0.81124485,0.5672462,0.38616037,0.1317201,-0.0871904,-0.2189105
36,-0.45555136,-0.7389502,"('hostile', 'amicable')",-0.8134599,-0.9275019,0.82834697,0.5859171,-0.1468881,-0.3601784,-0.2132903
37,0.080385074,0.26958328,"('fake', 'genuine')",-0.7221569,-0.64773005,0.18241209,0.15643007,-0.1531199,-0.0739056,0.0792143
38,-0.6804125,-0.6287646,"('untruthful', 'truthful')",-0.2021114,-0.10558955,-0.025251435,0.035955288,-0.3025918,-0.2327996,0.0697922
39,1.5496045,1.473268,"('exploitative', 'cooperative')",1.0733151,1.110925,0.31036472,0.35097817,0.9777614,0.9783904,0.000629
40,0.33813566,0.39263496,"('stingy', 'generous')",0.5220948,0.5369391,-1.1863917,-1.3312507,-0.1087204,-0.1338922,-0.0251718
41,-0.13913283,-0.028436396,"('unforgiving', 'forgiving')",0.23228447,0.3130451,0.010929865,-0.06679781,0.0346938,0.0726036,0.0379098
42,0.18909939,0.5238633,"('unreliable', 'reliable')",0.6382349,0.85276693,-3.2450998,-3.1633608,-0.8059219,-0.5955768,0.2103451
43,-0.8053051,-0.56909734,"('irresponsible', 'responsible')",0.46711245,0.64933455,0.27325732,0.3328094,-0.0216451,0.1376822,0.1593273
44,1.0302225,1.1165056,"('prejudiced', 'unprejudiced')",0.25123444,0.22503199,-0.9720684,-0.97638535,0.1031295,0.1217174,0.0185879
45,-0.8763927,-0.51656944,"('incompetent', 'competent')",0.12469499,0.24654202,-0.5368411,-0.54917014,-0.4295129,-0.2730658,0.1564471
46,-0.6221688,-0.29195306,"('uncompetitive', 'competitive')",-0.14360885,0.0056859795,-0.87381834,-0.8278291,-0.546532,-0.3713654,0.1751666
47,0.19462112,0.31079978,"('stupid', 'smart')",0.37222967,0.4481825,5.708652,5.789397,2.0918342,2.182793,0.0909588
48,-0.21001205,-0.16543849,"('unintelligent', 'intelligent')",-0.36217526,-0.32206315,0.3007999,0.32556784,-0.0904625,-0.0539779,0.0364846
49,0.21610849,0.3234764,"('unable', 'able')",-0.3474052,-0.2361875,-0.30975297,-0.17642796,-0.1470166,-0.029713,0.1173036
50,-0.108671255,-0.035450596,"('clumsy', 'skillful')",-0.33387312,-0.2265,0.018462524,-0.0071099624,-0.1413606,-0.0896869,0.0516737
51,-1.0343385,-0.97536737,"('uneducated', 'educated')",0.21519458,0.16379276,0.09392922,0.02975754,-0.2417382,-0.2606057,-0.0188675
52,0.3188616,-0.17692743,"('irrational', 'rational')",-0.23258395,-0.40207112,0.8334299,0.6640269,0.3065692,0.0283428,-0.2782264
53,-1.1173316,-1.2630703,"('uncreative', 'creative')",-0.5485717,-0.5598341,0.9153711,0.8139797,-0.2501774,-0.3363082,-0.0861308
54,0.00087089464,-0.15480526,"('incapable', 'capable')",-0.28572565,-0.27649835,1.099699,1.1218736,0.2716148,0.23019,-0.0414248
55,-0.17966282,0.12434497,"('incompetent', 'clever')",-0.25985345,-0.13019432,-0.35096753,-0.32566097,-0.2634946,-0.1105034,0.1529912
56,0.16411507,0.44478267,"('impractical', 'practical')",0.11337659,0.25356764,-0.52816796,-0.45717704,-0.0835588,0.0803911,0.1639499
57,-0.7968521,-0.68386364,"('unimaginative', 'imaginative')",-0.9130345,-0.8592777,-2.3969953,-2.4253652,-1.3689607,-1.3228355,0.0461252
58,-0.5728916,-0.59295183,"('undiscriminating', 'discriminating')",-0.06552705,-0.13471061,0.056807283,-0.030350491,-0.1938705,-0.252671,-0.0588005
