,coca_male,coca_female,tuple,cola_male,cola_female,europacific_male,europacific_female,partners_male,partners_female,average_male,average_female,female-male
0,-0.653127,-0.7304402,"('unsociable', 'sociable')",0.98943686,1.0398068,-0.9201922,-0.98448116,0.79138803,0.71446604,0.0518764,0.0098379,-0.0420385
1,0.16925097,0.42039007,"('unfriendly', 'friendly')",-0.20547506,-0.16220151,-1.4864458,-1.4841249,1.9213126,1.6853923,0.0996607,0.114864,0.0152033
2,0.19636206,0.25324345,"('unlikable', 'likable')",0.049476944,0.06701352,1.4009813,1.4699266,1.2417477,1.4217994,0.722142,0.8029957,0.0808537
3,-1.6706194,-1.5274558,"('repellent', 'pleasant')",-0.9272172,-0.7537411,0.21048996,0.2634654,0.4797626,0.52049595,-0.476896,-0.3743089,0.1025871
4,-0.53825,-0.37218243,"('disliked', 'liked')",-0.7530807,-0.7878499,-0.65279204,-0.6260257,-6.7541842,-6.5512652,-2.1745768,-2.0843308,0.090246
5,0.96245533,1.1858875,"('distant', 'outgoing')",0.021646548,0.027221642,-1.0229921,-0.89248,0.06221144,0.08266501,0.0058303,0.1008235,0.0949932
6,0.4845184,0.80424607,"('distant', 'open')",-0.29118782,-0.24636862,-1.2686175,-1.1244304,0.39800593,0.3859123,-0.1693202,-0.0451602,0.12416
7,-0.9315357,-0.7500236,"('insensitive', 'sensitive')",-0.43440524,-0.23627497,-0.4566244,-0.4017158,0.15954934,0.20122653,-0.415754,-0.296697,0.119057
8,0.23403583,0.29269412,"('unaffectionate', 'affectionate')",-0.5574901,-0.7282528,-2.2614887,-2.328032,0.44051233,0.2585714,-0.5361076,-0.6262549,-0.0901473
9,0.47265273,0.57082903,"('unaffectionate', 'caring')",-0.08416634,-0.15464944,-1.9087794,-1.9277996,1.5114703,1.4196665,-0.0022057,-0.0229884,-0.0207827
10,-0.7126916,-0.613714,"('unsympathetic', 'sympathetic')",-0.5092278,-0.42319924,-1.1509036,-1.1742365,0.21528612,0.18498239,-0.5393842,-0.5065418,0.0328424
11,-0.1628155,-0.13177545,"('unhelpful', 'helpful')",0.5996543,0.6550628,0.0660955,0.023373716,2.4740958,2.5049465,0.7442576,0.7629019,0.0186443
12,-0.1954736,0.06848677,"('unsupportive', 'supportive')",0.13810006,0.20675988,-0.49949118,-0.37454864,-1.2965096,-1.1655335,-0.4633436,-0.3162089,0.1471347
13,-0.93275934,-1.088086,"('impolite', 'polite')",0.18842885,0.21093473,0.13585262,0.10792908,0.41042036,0.4548588,-0.0495144,-0.0785908,-0.0290764
14,-0.61774427,-0.770198,"('antisocial', 'social')",0.2771281,0.27456468,0.649781,0.6175137,0.18789238,0.1960051,0.1242643,0.0794714,-0.0447929
15,0.63293046,0.4449798,"('boring', 'funny')",0.77306056,0.6099904,0.32958788,0.2892494,0.017615762,0.01635546,0.4382987,0.3401438,-0.0981549
16,-0.17884636,-0.11426362,"('unpopular', 'popular')",-0.5666578,-0.48146194,-0.4324051,-0.4738202,0.4233607,0.42891118,-0.1886371,-0.1601586,0.0284785
17,-0.8884751,-0.7902966,"('nasty', 'nice')",-0.50424916,-0.4443161,-0.14409024,-0.03762547,-0.72962457,-0.7326274,-0.5666097,-0.5012164,0.0653933
18,-0.9320155,-0.71815234,"('disagreeable', 'welcoming')",-0.80790997,-0.735038,-0.63014984,-0.48174417,-0.460528,-0.46014154,-0.7076508,-0.598769,0.1088818
19,-0.1427584,0.09285232,"('inhospitable', 'hospitable')",-0.88103324,-0.7967611,-1.6484007,-1.5634872,-0.77735966,-0.7026247,-0.862388,-0.7425052,0.1198828
20,-0.23296922,-0.14906673,"('rough', 'thoughtful')",-0.12666929,-0.051066354,0.568529,0.5727343,0.7707162,0.7391873,0.2449017,0.2779471,0.0330454
21,-0.39234442,-0.53043085,"('immoral', 'moral')",0.24873915,0.36116877,0.43598014,0.37097874,-0.09411011,-0.071421474,0.0495662,0.0325738,-0.0169924
22,-0.6484643,-0.6780729,"('untrustworthy', 'trustworthy')",-0.3559441,-0.31752503,0.44554123,0.4370536,-0.46398112,-0.49510816,-0.2557121,-0.2634131,-0.007701
23,-0.18836643,-0.08158955,"('insincere', 'sincere')",0.7161573,0.8295046,-0.49347374,-0.52083105,6.524137,6.3288846,1.6396135,1.6389922,-0.0006213
24,-0.20593724,-0.1890439,"('dishonest', 'honest')",-0.5673489,-0.59615,-0.21505252,-0.2643621,1.0799431,0.94711626,0.0229011,-0.0256099,-0.048511
25,-0.12347433,-0.15771914,"('egoistic', 'altruistic')",-0.29536426,-0.35971236,-0.29768977,-0.32796186,1.1420399,0.9669912,0.1063779,0.0303995,-0.0759784
26,0.9282002,0.9874111,"('hardhearted', 'benevolent')",0.2682402,0.18667798,0.2640158,0.23836349,1.3213261,1.1583776,0.6954456,0.6427076,-0.052738
27,-0.8879064,-0.7922785,"('hardhearted', 'softhearted')",-0.48233885,-0.52333605,-0.6421394,-0.60053533,0.4538428,0.3054188,-0.3896355,-0.4026828,-0.0130473
28,-0.95080733,-1.0610325,"('disloyal', 'loyal')",-0.09381777,-0.15463646,-0.34243128,-0.4946728,1.2968948,1.1229076,-0.0225404,-0.1468585,-0.1243181
29,-0.09727473,-0.2218028,"('unfair', 'fair')",-0.06585058,-0.13206352,-0.14552832,-0.18713726,-0.60484743,-0.76067036,-0.2283753,-0.3254185,-0.0970432
30,0.3359989,0.36404392,"('intolerant', 'tolerant')",0.11243258,0.14024071,0.31887925,0.2933882,1.285701,1.3083022,0.513253,0.5264937,0.0132407
31,-0.31326088,0.0091670435,"('evil', 'good')",-1.2458618,-1.0729489,-1.191266,-0.9769788,-1.3751204,-1.3637525,-1.0313773,-0.8511282,0.1802491
32,0.7302437,0.5879403,"('unkind', 'kind')",0.74548316,0.694321,0.13541473,0.03841401,1.0328525,0.888357,0.6609985,0.5522581,-0.1087404
33,0.97178686,0.9835775,"('wrong', 'right')",0.16443563,0.06185068,0.485104,0.43196696,-0.0837671,-0.11662024,0.3843898,0.3401937,-0.0441961
34,-0.7581232,-0.4288439,"('mean', 'honorable')",-0.25582516,-0.0092711635,0.08382829,0.2133942,5.0370383,4.941286,1.0267296,1.1791413,0.1524117
35,0.0012889598,-0.06712376,"('corrupt', 'incorrupt')",-0.9743729,-1.0884619,0.21947278,0.20230447,-0.5604152,-0.6264624,-0.3285066,-0.3949359,-0.0664293
36,-0.5480916,-0.34296566,"('hostile', 'amicable')",-0.89733005,-0.85452527,-0.5118896,-0.50701946,0.16090629,-0.010774249,-0.4491012,-0.4288212,0.02028
37,0.2274613,0.31551608,"('fake', 'genuine')",-0.47409722,-0.5013353,-0.47692764,-0.506189,-0.11201109,-0.1679654,-0.2088937,-0.2149934,-0.0060997
38,0.38180888,0.50091857,"('untruthful', 'truthful')",0.28486386,0.35091758,-0.5755954,-0.5179544,0.7552394,0.85791665,0.2115792,0.2979496,0.0863704
39,1.2768911,1.3497077,"('exploitative', 'cooperative')",1.5144227,1.5341614,1.17343,1.1895093,1.3750111,1.4868702,1.3349386,1.3900622,0.0551236
40,-0.93258715,-0.81064135,"('stingy', 'generous')",-0.68538785,-0.6276979,0.007501874,0.0022710338,-2.1484528,-2.2111924,-0.9397315,-0.9118152,0.0279163
41,-0.8244968,-0.66020083,"('unforgiving', 'forgiving')",0.5057486,0.5433398,-0.5379705,-0.49108562,0.56535685,0.5641443,-0.0728405,-0.0109506,0.0618899
42,0.59428906,0.6578271,"('unreliable', 'reliable')",0.63245904,0.6192876,1.0046233,1.0809149,-2.6124554,-2.429082,-0.095271,-0.0177631,0.0775079
43,0.041978054,0.27797088,"('irresponsible', 'responsible')",0.20661286,0.2716406,-0.23635304,-0.16643094,1.18642,1.2352941,0.2996645,0.4046187,0.1049542
44,-0.43419993,-0.37526593,"('prejudiced', 'unprejudiced')",-0.21788165,-0.18506464,1.1704705,1.2112993,-0.9271955,-0.78375655,-0.1022017,-0.033197,0.0690047
45,-2.084428,-1.7584056,"('incompetent', 'competent')",-0.622599,-0.39987087,-0.38912788,-0.38274574,0.13797209,0.072633736,-0.7395457,-0.6170971,0.1224486
46,-0.45867136,-0.3380163,"('uncompetitive', 'competitive')",0.3340745,0.54343086,-0.878869,-0.9244493,-0.13672167,-0.06983065,-0.2850469,-0.1972164,0.0878305
47,0.39616343,0.4278692,"('stupid', 'smart')",0.73078287,0.8039463,0.72573584,0.7336293,5.717334,5.6496515,1.892504,1.903774,0.01127
48,-0.56219566,-0.58816975,"('unintelligent', 'intelligent')",-0.16855675,-0.14896199,-1.0539397,-1.1059759,-0.26300272,-0.3383019,-0.5119237,-0.5453523,-0.0334286
49,0.3213003,0.49085814,"('unable', 'able')",0.49678254,0.5920494,-0.0929164,0.029669274,-0.4964171,-0.31739676,0.0571873,0.198795,0.1416077
50,0.01995571,0.059184827,"('clumsy', 'skillful')",0.21711576,0.13929409,0.7193789,0.7316674,-0.25418547,-0.18369693,0.1755662,0.1866124,0.0110462
51,-1.0590733,-1.2207409,"('uneducated', 'educated')",-0.5099453,-0.46687487,-0.43556282,-0.58830845,0.12460739,0.07637612,-0.4699935,-0.549887,-0.0798935
52,0.6136396,0.37578195,"('irrational', 'rational')",0.6149593,0.35770375,-0.6895539,-0.7989685,0.2685725,0.16680726,0.2019044,0.0253311,-0.1765733
53,0.6377733,0.7829483,"('uncreative', 'creative')",-0.812844,-0.79506063,-1.3736817,-1.3628349,0.74792385,0.682964,-0.2002071,-0.1729958,0.0272113
54,0.94873434,0.947395,"('incapable', 'capable')",0.75698996,0.70784587,-0.061912138,-0.15050876,1.3908656,1.3957372,0.7586694,0.7251173,-0.0335521
55,-0.6103049,-0.5550763,"('incompetent', 'clever')",0.019307956,0.16495872,-0.28773382,-0.32726324,0.37622294,0.35702494,-0.125627,-0.090089,0.035538
56,1.3374019,1.3221047,"('impractical', 'practical')",1.5885215,1.6408794,0.4799682,0.4459908,0.44615617,0.44862878,0.9630119,0.9644009,0.001389
57,-0.83233786,-0.7290798,"('unimaginative', 'imaginative')",-0.8266195,-0.77833945,-1.036524,-1.0628045,-2.6672974,-2.5517004,-1.3406947,-1.2804811,0.0602136
58,0.85808796,1.126374,"('undiscriminating', 'discriminating')",0.13628906,0.26560235,-1.1848154,-1.1649138,-0.45573547,-0.49308568,-0.1615435,-0.0665058,0.0950377
59,0.9638358,0.8449971,"('foolish', 'wise')",0.66652757,0.5097746,0.58175313,0.55722517,0.39523354,0.45556897,0.6518375,0.5918915,-0.059946
60,-0.4068462,-0.304269,"('inefficient', 'efficient')",0.86709076,1.0477328,0.1590317,0.195087,0.8241255,0.9627516,0.3608505,0.4753256,0.1144751
