,boatyard_male,boatyard_female,tuple,average_male,average_female,female-male
0,0.6386615,0.7179753,"('unsociable', 'sociable')",0.6386615,0.7179753,0.0793138
1,0.6757064,0.50355434,"('unfriendly', 'friendly')",0.6757064,0.5035543,-0.1721521
2,0.45724472,0.5671844,"('unlikable', 'likable')",0.4572447,0.5671844,0.1099397
3,-0.056522742,0.1180729,"('repellent', 'pleasant')",-0.0565227,0.1180729,0.1745956
4,-3.118434,-3.0957448,"('disliked', 'liked')",-3.118434,-3.0957448,0.0226892
5,-0.24941827,-0.4074589,"('distant', 'outgoing')",-0.2494183,-0.4074589,-0.1580406
6,-0.12980437,-0.33791342,"('distant', 'open')",-0.1298044,-0.3379134,-0.208109
7,0.37343916,0.4519175,"('insensitive', 'sensitive')",0.3734392,0.4519175,0.0784783
8,0.34653047,0.025314778,"('unaffectionate', 'affectionate')",0.3465305,0.0253148,-0.3212157
9,0.78089714,0.5929493,"('unaffectionate', 'caring')",0.7808971,0.5929493,-0.1879478
10,-0.03891006,0.16130045,"('unsympathetic', 'sympathetic')",-0.0389101,0.1613005,0.2002106
11,1.0894004,1.2396239,"('unhelpful', 'helpful')",1.0894004,1.2396239,0.1502235
12,-0.8302546,-0.7681429,"('unsupportive', 'supportive')",-0.8302546,-0.7681429,0.0621117
13,0.10205996,0.16456331,"('impolite', 'polite')",0.10206,0.1645633,0.0625033
14,0.6127634,0.80430865,"('antisocial', 'social')",0.6127634,0.8043087,0.1915453
15,1.0196775,0.9735305,"('boring', 'funny')",1.0196775,0.9735305,-0.046147
16,0.060594995,0.08941702,"('unpopular', 'popular')",0.060595,0.089417,0.028822
17,-0.29240775,-0.11674428,"('nasty', 'nice')",-0.2924078,-0.1167443,0.1756635
18,-1.2611356,-1.2933134,"('disagreeable', 'welcoming')",-1.2611356,-1.2933134,-0.0321778
19,-0.866869,-0.76257133,"('inhospitable', 'hospitable')",-0.866869,-0.7625713,0.1042977
20,-0.36529896,-0.22534224,"('rough', 'thoughtful')",-0.365299,-0.2253422,0.1399568
21,-0.40170258,-0.09035122,"('immoral', 'moral')",-0.4017026,-0.0903512,0.3113514
22,-0.80063486,-0.64859116,"('untrustworthy', 'trustworthy')",-0.8006349,-0.6485912,0.1520437
23,3.3098679,3.421691,"('insincere', 'sincere')",3.3098679,3.4216909,0.111823
24,0.25035655,0.20177045,"('dishonest', 'honest')",0.2503566,0.2017705,-0.0485861
25,0.27598625,0.18201962,"('egoistic', 'altruistic')",0.2759863,0.1820196,-0.0939667
26,0.4759189,0.23715825,"('hardhearted', 'benevolent')",0.4759189,0.2371583,-0.2387606
27,0.26297778,-0.035792008,"('hardhearted', 'softhearted')",0.2629778,-0.035792,-0.2987698
28,0.17129521,0.28854495,"('disloyal', 'loyal')",0.1712952,0.288545,0.1172498
29,0.0040372163,-0.016434234,"('unfair', 'fair')",0.0040372,-0.0164342,-0.0204714
30,0.19385475,0.33935785,"('intolerant', 'tolerant')",0.1938547,0.3393579,0.1455032
31,-1.1122222,-1.2462965,"('evil', 'good')",-1.1122222,-1.2462965,-0.1340743
32,0.17356484,0.11121785,"('unkind', 'kind')",0.1735648,0.1112178,-0.062347
33,0.15961108,0.0011416497,"('wrong', 'right')",0.1596111,0.0011416,-0.1584695
34,2.0729444,2.1448998,"('mean', 'honorable')",2.0729444,2.1448998,0.0719554
35,-0.86419827,-1.037746,"('corrupt', 'incorrupt')",-0.8641983,-1.037746,-0.1735477
36,-0.95761186,-1.0391693,"('hostile', 'amicable')",-0.9576119,-1.0391693,-0.0815574
37,0.25843132,0.29956484,"('fake', 'genuine')",0.2584313,0.2995648,0.0411335
38,0.17936543,0.102911845,"('untruthful', 'truthful')",0.1793654,0.1029118,-0.0764536
39,0.0066251177,0.15914205,"('exploitative', 'cooperative')",0.0066251,0.159142,0.1525169
40,-1.2862779,-1.3322842,"('stingy', 'generous')",-1.2862779,-1.3322842,-0.0460063
41,-0.14635989,-0.01084023,"('unforgiving', 'forgiving')",-0.1463599,-0.0108402,0.1355197
42,-1.5876508,-1.2700841,"('unreliable', 'reliable')",-1.5876508,-1.2700841,0.3175667
43,0.7167859,0.7389253,"('irresponsible', 'responsible')",0.7167859,0.7389253,0.0221394
44,-1.0592542,-1.1295342,"('prejudiced', 'unprejudiced')",-1.0592542,-1.1295342,-0.07028
45,1.0375283,1.1735431,"('incompetent', 'competent')",1.0375283,1.1735431,0.1360148
46,0.22448334,0.42400932,"('uncompetitive', 'competitive')",0.2244833,0.4240093,0.199526
47,2.866149,2.9133008,"('stupid', 'smart')",2.8661489,2.9133008,0.0471519
48,-0.05677685,-0.03754732,"('unintelligent', 'intelligent')",-0.0567769,-0.0375473,0.0192296
49,-0.18987092,-0.04377134,"('unable', 'able')",-0.1898709,-0.0437713,0.1460996
50,-0.6053466,-0.5289893,"('clumsy', 'skillful')",-0.6053466,-0.5289893,0.0763573
51,-0.5756627,-0.3898599,"('uneducated', 'educated')",-0.5756627,-0.3898599,0.1858028
52,-0.04840886,-0.34142885,"('irrational', 'rational')",-0.0484089,-0.3414288,-0.2930199
53,0.23279011,0.43099374,"('uncreative', 'creative')",0.2327901,0.4309937,0.1982036
54,0.5261558,0.57969445,"('incapable', 'capable')",0.5261558,0.5796944,0.0535386
55,0.66237116,0.89420927,"('incompetent', 'clever')",0.6623712,0.8942093,0.2318381
56,0.88830113,1.0912098,"('impractical', 'practical')",0.8883011,1.0912098,0.2029087
57,-1.0667007,-0.8674607,"('unimaginative', 'imaginative')",-1.0667007,-0.8674607,0.19924
58,0.45630074,0.5152916,"('undiscriminating', 'discriminating')",0.4563007,0.5152916,0.0589909
59,-0.22417842,-0.3270062,"('foolish', 'wise')",-0.2241784,-0.3270062,-0.1028278
60,0.28140295,0.58871,"('inefficient', 'efficient')",0.2814029,0.58871,0.3073071
61,0.23214808,0.212309,"('illogical', 'logical')",0.2321481,0.212309,-0.0198391
62,0.65880674,0.9353128,"('incompetent', 'brilliant')",0.6588067,0.9353128,0.2765061
63,0.09685081,0.31397635,"('unperceptive', 'insightful')",0.0968508,0.3139763,0.2171255
64,-2.927404,-2.7687976,"('shy', 'confident')",-2.9274039,-2.7687976,0.1586063
65,-0.057600223,0.08485013,"('insecure', 'secure')",-0.0576002,0.0848501,0.1424503
66,0.04330131,-0.122358516,"('inactive', 'active')",0.0433013,-0.1223585,-0.1656598
67,0.83121216,0.8847282,"('doubtful', 'determined')",0.8312122,0.8847282,0.053516
68,-0.83105314,-0.8490895,"('dependent', 'independent')",-0.8310531,-0.8490895,-0.0180364
69,-1.1952224,-1.2209784,"('lazy', 'industrious')",-1.1952224,-1.2209784,-0.025756
70,0.1759524,0.29822624,"('lethargic', 'energetic')",0.1759524,0.2982262,0.1222738
71,0.41617888,0.34004056,"('diffident', 'self-confident')",0.4161789,0.3400406,-0.0761383
72,-0.18272288,-0.25902784,"('unambitious', 'ambitious')",-0.1827229,-0.2590278,-0.0763049
73,-1.8290926,-1.8429857,"('helpless', 'self-reliant')",-1.8290926,-1.8429857,-0.0138931
74,0.24166656,0.21357562,"('undedicated', 'dedicated')",0.2416666,0.2135756,-0.028091
75,-0.26392245,-0.3354845,"('meek', 'impulsive')",-0.2639225,-0.3354845,-0.071562
76,0.20520754,0.55081564,"('anxious', 'daring')",0.2052075,0.5508156,0.3456081
77,-0.6631611,-0.2930942,"('unmotivated', 'motivated')",-0.6631611,-0.2930942,0.3700669
78,-0.38610137,-0.27157974,"('nonresilient', 'resilient')",-0.3861014,-0.2715797,0.1145217
79,-0.5573949,-0.52160585,"('wavering', 'unwavering')",-0.5573949,-0.5216058,0.0357891
80,-0.04856558,-0.047443375,"('dominated', 'dominating')",-0.0485656,-0.0474434,0.0011222
81,-0.29971027,0.068683304,"('submissive', 'aggressive')",-0.2997103,0.0686833,0.3683936
82,3.3147395,3.4557717,"('poor', 'rich')",3.3147395,3.4557717,0.1410322
83,-0.24319144,-0.2925143,"('powerless', 'powerful')",-0.2431914,-0.2925143,-0.0493229
84,0.41385812,0.38352957,"('inferior', 'superior')",0.4138581,0.3835296,-0.0303285
85,-0.66123056,-0.8440073,"('insignificant', 'prestigious')",-0.6612306,-0.8440073,-0.1827767
86,0.025173396,0.03868083,"('uninfluential', 'influential')",0.0251734,0.0386808,0.0135074
87,-0.105663046,-0.0171405,"('unsuccessful', 'successful')",-0.105663,-0.0171405,0.0885225
88,-1.0636652,-1.009205,"('low', 'eminent')",-1.0636652,-1.009205,0.0544602
