,smucker_male,smucker_female,tuple,j_male,j_female,m_male,m_female,co_male,co_female,average_male,average_female,female-male
0,-0.11490682,-0.2972125,"('unsociable', 'sociable')",1.281689,1.0927116,1.1606431,1.0052428,0.7663877,0.6295058,0.7734533,0.6075619,-0.1658914
1,-2.8959508,-2.9197433,"('unfriendly', 'friendly')",-1.3405042,-1.576825,-1.1668825,-1.3457962,1.6585704,1.3223732,-0.9361918,-1.1299977,-0.1938059
2,0.18413277,0.12687033,"('unlikable', 'likable')",1.7651334,1.7735356,0.5839067,0.6205066,0.81415224,0.80628633,0.8368313,0.8317997,-0.0050316
3,-0.94571686,-0.9062748,"('repellent', 'pleasant')",0.91067404,0.81988657,1.8564152,1.7874516,1.2426159,1.2249906,0.7659971,0.7315135,-0.0344836
4,0.2787573,0.22425301,"('disliked', 'liked')",0.9406446,0.7518171,0.790685,0.7997668,-7.141502,-7.2580934,-1.2828537,-1.3705641,-0.0877104
5,-0.9823107,-0.87918305,"('distant', 'outgoing')",-1.0542598,-0.9031265,-0.26048213,-0.17743482,-0.42456222,-0.4773196,-0.6804037,-0.609266,0.0711377
6,-1.3609176,-1.222137,"('distant', 'open')",-1.4816381,-1.4055059,-0.7033746,-0.6797839,-0.42574587,-0.57038075,-0.992919,-0.9694518,0.0234672
7,-0.5629099,-0.5632152,"('insensitive', 'sensitive')",-0.011889026,-0.032628097,-0.63439196,-0.6031823,0.47274056,0.46940595,-0.1841126,-0.1824049,0.0017077
8,-0.97544473,-1.0277417,"('unaffectionate', 'affectionate')",-1.1020805,-1.1150004,-1.638377,-1.6235774,0.9643071,0.73593295,-0.6878988,-0.7575966,-0.0696978
9,-1.099321,-1.1698166,"('unaffectionate', 'caring')",-0.057407614,-0.11031633,-0.5369868,-0.5529545,2.0228565,1.7752393,0.0822853,-0.014462,-0.0967473
10,-0.4414494,-0.5374356,"('unsympathetic', 'sympathetic')",0.52369374,0.39847317,0.09231387,-0.057269942,0.507066,0.4545699,0.1704061,0.0645844,-0.1058217
11,-0.4478835,-0.5978813,"('unhelpful', 'helpful')",1.0247114,0.9084417,-0.19856896,-0.2888317,2.1201184,2.1082356,0.6245943,0.5324911,-0.0921032
12,-0.7972626,-0.7329437,"('unsupportive', 'supportive')",1.0467378,1.0751463,-0.27754074,-0.14585206,-1.3788955,-1.3521931,-0.3517403,-0.2889606,0.0627797
13,0.67737716,0.64463276,"('impolite', 'polite')",1.115896,1.1172773,1.1279067,1.180767,0.30980214,0.4457379,0.8077455,0.8471037,0.0393582
14,-0.12104236,-0.25780645,"('antisocial', 'social')",1.8086737,1.7711699,1.0157679,0.98480374,-0.09324392,0.025021255,0.6525388,0.6307971,-0.0217417
15,0.047263317,-0.048057728,"('boring', 'funny')",0.7350272,0.7079486,0.6946912,0.79376686,0.21383932,0.23247424,0.4227052,0.421533,-0.0011722
16,-0.46379572,-0.4296586,"('unpopular', 'popular')",-0.008774489,-0.02634313,0.64651483,0.57924503,0.84595746,0.7123287,0.2549755,0.208893,-0.0460825
17,-0.20817585,-0.13195273,"('nasty', 'nice')",0.48894966,0.56155944,0.28284943,0.39861897,-0.5354331,-0.4091392,0.0070475,0.1047716,0.0977241
18,-0.941722,-0.88785547,"('disagreeable', 'welcoming')",-0.511031,-0.49769008,-1.1069899,-1.0244619,-0.81086725,-0.9499167,-0.8426526,-0.8399811,0.0026715
19,-0.15532465,-0.14182523,"('inhospitable', 'hospitable')",0.5231911,0.5629069,-0.13206895,-0.046144396,-0.15785852,-0.2555281,0.0194847,0.0298523,0.0103676
20,-0.2263332,-0.2787357,"('rough', 'thoughtful')",-0.6717538,-0.75557446,-0.28094363,-0.38881963,0.123972185,0.09756135,-0.2637646,-0.3313921,-0.0676275
21,0.20365712,0.16454789,"('immoral', 'moral')",2.0428061,2.100227,0.9485225,1.0126275,-0.26391163,-0.1206515,0.7327685,0.7891877,0.0564192
22,0.35617885,0.29470837,"('untrustworthy', 'trustworthy')",0.8742731,0.82584774,0.02514682,-0.08793932,-0.7744354,-0.7977435,0.1202908,0.0587183,-0.0615725
23,-0.7591143,-0.94646966,"('insincere', 'sincere')",1.0975275,0.91004574,0.29491037,0.06436589,6.6453466,6.504979,1.8196676,1.6332303,-0.1864373
24,-0.83615625,-0.86754066,"('dishonest', 'honest')",-0.26307964,-0.31057832,-2.192702,-2.2115703,0.9089275,0.8729741,-0.5957526,-0.6291788,-0.0334262
25,-0.6721617,-0.57121503,"('egoistic', 'altruistic')",-0.9184043,-0.85048413,-0.2672728,-0.1851177,1.2003894,1.1291848,-0.1643623,-0.119408,0.0449543
26,-1.4188476,-1.5086963,"('hardhearted', 'benevolent')",-0.28635588,-0.48521897,-0.11052425,-0.20725371,1.2592111,1.1376266,-0.1391292,-0.2658856,-0.1267564
27,-0.5937757,-0.49734572,"('hardhearted', 'softhearted')",-1.741729,-1.6149716,-1.1392323,-0.95933855,1.0476048,1.045561,-0.6067831,-0.5065237,0.1002594
28,-1.146553,-1.3078824,"('disloyal', 'loyal')",0.20272255,-0.026612781,-0.47619718,-0.61308396,1.3937649,1.0961115,-0.0065657,-0.2128669,-0.2063012
29,-0.577732,-0.63857096,"('unfair', 'fair')",-0.26281306,-0.31352702,0.51410884,0.42687854,-0.66608924,-0.8057879,-0.2481314,-0.3327518,-0.0846204
30,0.5276358,0.43668106,"('intolerant', 'tolerant')",0.7203006,0.6682874,-0.08486153,-0.1012841,0.613197,0.6871475,0.444068,0.4227079,-0.0213601
31,-0.93066835,-0.7760558,"('evil', 'good')",-0.8246131,-0.77804255,-0.18682799,-0.24738075,-0.523161,-0.7082999,-0.6163176,-0.6274447,-0.0111271
32,-0.6323373,-0.7868022,"('unkind', 'kind')",1.0984768,0.9235151,-0.16317204,-0.23764867,1.3245547,1.1488774,0.4068805,0.2619854,-0.1448951
33,0.3567389,0.37178826,"('wrong', 'right')",-0.5200702,-0.3809173,-0.74249816,-0.6256262,-0.5135891,-0.54862076,-0.3548546,-0.295844,0.0590106
