,american_male,american_female,tuple,tower_male,tower_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.24443209,-0.36068687,"('unsociable', 'sociable')",0.5205826,0.5349026,-0.24317485,-0.4123472,0.0109919,-0.0793772,-0.0903691
1,-0.93671745,-0.9967954,"('unfriendly', 'friendly')",-0.52527416,-0.7219921,1.470597,1.3481442,0.0028685,-0.1235478,-0.1264163
2,0.5391426,0.5851254,"('unlikable', 'likable')",0.6791148,0.73647195,0.97162646,1.0316628,0.7299613,0.78442,0.0544587
3,-0.5287251,-0.468452,"('repellent', 'pleasant')",-0.31415424,-0.09885208,0.7555639,0.7853365,-0.0291051,0.0726775,0.1017826
4,-0.59669036,-0.61984634,"('disliked', 'liked')",-0.95686233,-1.0409191,-6.566493,-6.671926,-2.7066819,-2.7775637,-0.0708818
5,-0.6326517,-0.6117887,"('distant', 'outgoing')",-1.2988725,-1.4017823,-0.33938783,-0.31164342,-0.7569706,-0.7750715,-0.0181009
6,-0.5241366,-0.48555255,"('distant', 'open')",-1.7665008,-1.862733,-0.5532117,-0.5215535,-0.9479497,-0.9566131,-0.0086634
7,0.2630679,0.28258634,"('insensitive', 'sensitive')",0.52545065,0.734451,-0.07692953,-0.09174222,0.2371963,0.3084317,0.0712354
8,-0.6644245,-0.7140438,"('unaffectionate', 'affectionate')",-0.62452084,-0.8071791,0.4095807,0.37474734,-0.2931215,-0.3821585,-0.089037
9,0.14482388,0.12430614,"('unaffectionate', 'caring')",-0.16548112,-0.24271013,1.171413,1.1828196,0.3835852,0.3548052,-0.02878
10,0.7307747,0.700188,"('unsympathetic', 'sympathetic')",0.43781105,0.6045352,-0.9386279,-0.9648443,0.0766526,0.113293,0.0366404
11,0.767283,0.77557576,"('unhelpful', 'helpful')",0.097342655,0.14572293,1.9521177,2.0320318,0.9389145,0.9844435,0.045529
12,0.86104035,0.91049623,"('unsupportive', 'supportive')",0.519887,0.63540673,-2.079938,-2.1069574,-0.2330035,-0.1870182,0.0459853
13,0.30072656,0.2209409,"('impolite', 'polite')",0.5366047,0.589423,-0.8025322,-0.8523617,0.0115997,-0.0139993,-0.025599
14,0.53737676,0.5552171,"('antisocial', 'social')",1.9854884,2.1586013,0.051120855,-0.043600574,0.8579954,0.8900726,0.0320772
15,0.16284263,0.13025013,"('boring', 'funny')",0.53175056,0.39437202,-0.104014,-0.09685212,0.1968597,0.14259,-0.0542697
16,-1.7377189,-1.7175769,"('unpopular', 'popular')",-0.9027588,-0.9658391,0.7363481,0.6339814,-0.6347098,-0.6831448,-0.048435
17,0.021596676,0.09797594,"('nasty', 'nice')",-0.78803825,-0.6551561,-0.30810165,-0.26748085,-0.3581811,-0.274887,0.0832941
18,0.5928213,0.62072873,"('disagreeable', 'welcoming')",-0.6553385,-0.62287396,-0.4987074,-0.5854643,-0.1870749,-0.1958698,-0.0087949
19,-0.1602013,-0.11650197,"('inhospitable', 'hospitable')",-2.3791804,-2.365334,-0.9828948,-0.86856943,-1.1740921,-1.1168018,0.0572903
20,0.34452328,0.414452,"('rough', 'thoughtful')",0.33345637,0.4170161,0.80624014,0.841349,0.4947399,0.5576057,0.0628658
21,1.0608988,1.0293745,"('immoral', 'moral')",0.81251997,0.95601994,-0.58993953,-0.6031497,0.4278264,0.4607483,0.0329219
22,-0.07981755,-0.08809274,"('untrustworthy', 'trustworthy')",0.47772598,0.5778619,-0.9690083,-1.0102655,-0.1903666,-0.1734988,0.0168678
23,0.39481214,0.37457317,"('insincere', 'sincere')",0.8261783,0.89051217,5.5753202,5.5286856,2.2654368,2.2645903,-0.0008465
24,1.4412236,1.3983223,"('dishonest', 'honest')",0.24622512,0.273958,0.27203232,0.28542617,0.6531603,0.6525688,-0.0005915
25,-0.43501955,-0.4969886,"('egoistic', 'altruistic')",-0.34928885,-0.48977724,1.4126643,1.3571916,0.209452,0.1234752,-0.0859768
26,0.55582404,0.45345414,"('hardhearted', 'benevolent')",0.7325948,0.58806413,1.6499954,1.574703,0.9794714,0.8720737,-0.1073977
27,0.36326033,0.37156296,"('hardhearted', 'softhearted')",-0.6217796,-0.6413348,0.66721183,0.6344851,0.1362308,0.1215711,-0.0146597
28,0.9694471,0.8300145,"('disloyal', 'loyal')",-0.13566172,-0.24216905,1.0222863,0.89300823,0.6186906,0.4936179,-0.1250727
29,-1.197623,-1.2145371,"('unfair', 'fair')",-0.6091682,-0.62551254,-0.15599719,-0.28296468,-0.6542628,-0.7076715,-0.0534087
30,0.5277692,0.5676395,"('intolerant', 'tolerant')",1.2186731,1.3190821,0.73236424,0.6922275,0.8262688,0.8596497,0.0333809
31,-1.2923927,-1.1924347,"('evil', 'good')",-1.4138405,-1.4797684,-0.7743114,-0.79912424,-1.1601815,-1.1571091,0.0030724
32,0.24685556,0.09708512,"('unkind', 'kind')",0.3364285,0.28597602,0.65987015,0.49744365,0.4143847,0.2935016,-0.1208831
33,0.21731699,0.16335148,"('wrong', 'right')",0.2829763,0.16663893,-0.15120423,-0.21405898,0.116363,0.0386438,-0.0777192
34,-0.7385767,-0.57223016,"('mean', 'honorable')",0.42395225,0.5703325,4.963038,5.1800575,1.5494712,1.7260532,0.176582
35,-0.47299734,-0.519629,"('corrupt', 'incorrupt')",-1.3030885,-1.497641,-0.5818279,-0.61500746,-0.7859712,-0.8774258,-0.0914546
36,-1.9491557,-1.9285187,"('hostile', 'amicable')",-1.7702999,-1.8975341,-0.30088374,-0.37198484,-1.3401132,-1.3993459,-0.0592327
37,-0.026430584,-0.0121122785,"('fake', 'genuine')",-0.9993091,-0.9074638,-0.3602459,-0.34686422,-0.4619952,-0.4221468,0.0398484
38,0.2734153,0.3055578,"('untruthful', 'truthful')",-0.25342995,-0.26558107,0.03484676,0.10424613,0.0182774,0.0480743,0.0297969
39,1.6580445,1.7190382,"('exploitative', 'cooperative')",1.6365521,1.7445575,0.34310117,0.39696544,1.212566,1.2868538,0.0742878
40,0.3403151,0.3391711,"('stingy', 'generous')",-0.14720404,-0.11280674,-2.151777,-2.316574,-0.6528887,-0.6967366,-0.0438479
