,centene_male,centene_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
0,-0.61813736,-0.7754737,"('unsociable', 'sociable')",0.7044294,0.5158141,-0.22935621,-0.29420134,-0.0476881,-0.1846203,-0.1369322
1,-1.932476,-1.9221418,"('unfriendly', 'friendly')",-0.59388345,-0.72796893,1.6290618,1.5761586,-0.2990992,-0.357984,-0.0588848
2,0.51173383,0.39586648,"('unlikable', 'likable')",1.4313532,1.3613833,0.42839718,0.4568284,0.7904948,0.7380261,-0.0524687
3,0.0065438687,0.13140221,"('repellent', 'pleasant')",0.57915205,0.6182704,0.48552665,0.5621935,0.3570742,0.4372887,0.0802145
4,-1.0103431,-0.9366319,"('disliked', 'liked')",-0.1267676,-0.0044728667,-7.910641,-7.8927393,-3.0159175,-2.9446147,0.0713028
5,-1.9076875,-1.9334359,"('distant', 'outgoing')",-0.73362446,-0.72777486,0.12725906,0.14658356,-0.8380177,-0.8382091,-0.0001914
6,-2.3926363,-2.3696823,"('distant', 'open')",-1.6168011,-1.6036547,0.5281681,0.5698739,-1.1604231,-1.1344878,0.0259353
7,0.14551216,0.2720206,"('insensitive', 'sensitive')",-0.12623009,-0.07391323,0.8767535,0.96075386,0.2986785,0.3862871,0.0876086
8,-1.3329448,-1.3360575,"('unaffectionate', 'affectionate')",-0.9998156,-1.0642316,1.3259325,1.3193568,-0.3356093,-0.3603108,-0.0247015
9,-1.3653036,-1.3522323,"('unaffectionate', 'caring')",-0.45853326,-0.5345585,1.6103957,1.6802374,-0.0711471,-0.0688511,0.002296
10,-0.40617102,-0.48237038,"('unsympathetic', 'sympathetic')",-0.94198996,-1.1076785,0.12981728,0.20121275,-0.4061146,-0.4629454,-0.0568308
11,0.29217094,0.25900087,"('unhelpful', 'helpful')",0.2736565,0.19405034,1.3096958,1.3479453,0.6251744,0.6003322,-0.0248422
12,-0.6314961,-0.5464474,"('unsupportive', 'supportive')",-0.07229887,0.006096121,-1.7722076,-1.7088003,-0.8253342,-0.7497172,0.075617
13,-0.29750833,-0.49246523,"('impolite', 'polite')",-0.17169628,-0.31858796,-0.19204746,-0.16015673,-0.2204174,-0.3237366,-0.1033192
14,0.85272527,0.88006186,"('antisocial', 'social')",1.7321081,1.7008252,0.08217862,0.015196415,0.889004,0.8653611,-0.0236429
15,-0.042002104,-0.15896839,"('boring', 'funny')",-0.13367209,-0.21071714,0.31348953,0.3292144,0.0459384,-0.0134904,-0.0594288
16,-0.8755304,-0.8274122,"('unpopular', 'popular')",-0.36895624,-0.2870598,0.79370695,0.6599896,-0.1502599,-0.1514941,-0.0012342
17,-0.27789715,-0.29901138,"('nasty', 'nice')",-0.5583351,-0.43980512,-1.1756245,-1.1355649,-0.6706189,-0.6247938,0.0458251
18,-0.8432776,-0.69995666,"('disagreeable', 'welcoming')",-0.03713762,0.038438745,-0.30998892,-0.36251357,-0.3968014,-0.3413438,0.0554576
19,-2.079658,-2.084927,"('inhospitable', 'hospitable')",-1.4559067,-1.4768727,-0.42078114,-0.29909447,-1.318782,-1.2869647,0.0318173
20,0.31399906,0.4253929,"('rough', 'thoughtful')",0.5856332,0.5149834,-0.013544463,-0.07798807,0.2953626,0.2874627,-0.0078999
21,0.41937408,0.37632737,"('immoral', 'moral')",0.7952396,0.67366904,-0.42179096,-0.38333473,0.2642742,0.2222205,-0.0420537
22,-0.109772526,-0.10145567,"('untrustworthy', 'trustworthy')",0.247413,0.20834462,-1.1093994,-1.0991518,-0.3239197,-0.3307543,-0.0068346
23,-0.11340479,-0.110729635,"('insincere', 'sincere')",-0.06678894,-0.1540347,6.107729,6.0664167,1.975845,1.9338841,-0.0419609
24,-0.4829743,-0.56265205,"('dishonest', 'honest')",-0.23717673,-0.24574286,1.1364354,1.1838329,0.1387615,0.125146,-0.0136155
25,-0.7273996,-0.65593845,"('egoistic', 'altruistic')",0.358609,0.3023269,0.5098269,0.3337745,0.0470121,-0.0066124,-0.0536245
26,-0.11194857,-0.17426053,"('hardhearted', 'benevolent')",1.0050817,0.9370708,1.0376523,0.8652739,0.6435951,0.5426947,-0.1009004
27,-0.42218417,-0.2844247,"('hardhearted', 'softhearted')",-0.44057795,-0.41301513,1.4663397,1.4311256,0.2011925,0.244562,0.0433695
28,0.23005025,0.24357283,"('disloyal', 'loyal')",0.1523298,0.08071142,0.804862,0.7558518,0.3957473,0.3600454,-0.0357019
29,-0.7118644,-0.63471603,"('unfair', 'fair')",-0.05760476,-0.02783189,-0.47230303,-0.49110106,-0.4139241,-0.3845497,0.0293744
30,0.13573273,0.10775193,"('intolerant', 'tolerant')",1.1640393,1.1073456,0.7759646,0.7150173,0.6919122,0.6433716,-0.0485406
31,-1.4539474,-1.3344567,"('evil', 'good')",-0.66833293,-0.6328874,-0.86087817,-0.8124513,-0.9943862,-0.9265985,0.0677877
32,-0.0053851064,-0.12770833,"('unkind', 'kind')",0.40616763,0.19860873,1.4561403,1.3135569,0.6189743,0.4614858,-0.1574885
33,-0.35526276,-0.3886864,"('wrong', 'right')",-0.024882007,-0.063337944,0.021174002,-0.017131004,-0.1196569,-0.1563851,-0.0367282
34,-0.045034014,-0.013201434,"('mean', 'honorable')",0.668933,0.7282207,5.4588146,5.4783525,2.0275712,2.0644573,0.0368861
35,-1.1398679,-1.1317422,"('corrupt', 'incorrupt')",-1.2473749,-1.258448,-0.3912808,-0.44552603,-0.9261746,-0.9452387,-0.0190641
36,-1.5203178,-1.5027922,"('hostile', 'amicable')",-1.331095,-1.3861156,0.048590194,-0.032215193,-0.9342742,-0.9737077,-0.0394335
37,0.5003196,0.57348216,"('fake', 'genuine')",-0.524657,-0.60137534,0.025660101,0.09339579,0.0004409,0.0218342,0.0213933
38,-0.70009947,-0.76760423,"('untruthful', 'truthful')",-0.5057708,-0.5524897,0.18976237,0.14479318,-0.3387026,-0.3917669,-0.0530643
39,1.3707912,1.4271882,"('exploitative', 'cooperative')",1.0949874,1.0568522,-0.44846913,-0.45768514,0.6724365,0.6754517,0.0030152
40,0.13380137,0.3051768,"('stingy', 'generous')",0.3471758,0.4698231,-1.8974543,-1.9051423,-0.472159,-0.3767142,0.0954448
41,-0.24344575,-0.25579044,"('unforgiving', 'forgiving')",0.57702667,0.5469278,-0.035882667,-0.095977165,0.0992328,0.0650534,-0.0341794
42,0.6253735,0.60019374,"('unreliable', 'reliable')",0.6567153,0.6416425,-3.3908613,-3.241034,-0.7029242,-0.6663992,0.036525
43,-0.26878417,-0.36359626,"('irresponsible', 'responsible')",0.26598057,0.10455057,0.51580364,0.4954367,0.171,0.078797,-0.092203
44,0.2698568,0.16476466,"('prejudiced', 'unprejudiced')",-0.9848462,-1.0331942,-1.5591516,-1.6772497,-0.758047,-0.8485597,-0.0905127
45,-0.99818295,-0.9227491,"('incompetent', 'competent')",0.38666886,0.2909346,-0.88320506,-0.8833056,-0.4982397,-0.50504,-0.0068003
46,-0.04710178,-0.05081895,"('uncompetitive', 'competitive')",-0.11652279,-0.11381662,-1.1936046,-1.2101402,-0.4524097,-0.4582586,-0.0058489
47,-0.13427183,-0.13176428,"('stupid', 'smart')",0.4946628,0.5165517,6.2919307,6.3141212,2.2174406,2.2329696,0.015529
48,0.3043055,0.4124762,"('unintelligent', 'intelligent')",0.65129036,0.6954804,0.49388915,0.5211583,0.4831617,0.5430383,0.0598766
49,-0.18159857,-0.0069535747,"('unable', 'able')",-0.099264786,0.045488108,-0.2580606,-0.1480022,-0.1796413,-0.0364892,0.1431521
50,-0.025077809,0.14384477,"('clumsy', 'skillful')",-0.5341856,-0.5309136,0.30355543,0.32220876,-0.085236,-0.02162,0.063616
51,-0.7116091,-0.68370783,"('uneducated', 'educated')",0.2977644,0.25273892,0.13397507,0.17994076,-0.0932899,-0.0836761,0.0096138
52,-1.2066333,-1.2171181,"('irrational', 'rational')",-0.9136739,-0.8372137,0.6210053,0.58275133,-0.4997673,-0.4905268,0.0092405
53,-1.7263101,-1.5937643,"('uncreative', 'creative')",-0.8649827,-0.93407893,0.64346135,0.615287,-0.6492772,-0.6375187,0.0117585
54,-0.9895323,-1.0800087,"('incapable', 'capable')",-0.49789017,-0.6138006,1.3329617,1.3463155,-0.0514869,-0.1158313,-0.0643444
55,0.18462974,0.27943185,"('incompetent', 'clever')",0.7866322,0.73725206,-0.07237929,-0.07209051,0.2996275,0.3148645,0.015237
56,0.33598468,0.15263855,"('impractical', 'practical')",0.91228974,0.74340665,-0.22956263,-0.14801657,0.3395706,0.2493429,-0.0902277
57,-0.8644922,-0.86139584,"('unimaginative', 'imaginative')",-0.83327776,-0.88448846,-3.4347906,-3.3935213,-1.7108536,-1.7131352,-0.0022816
58,-0.09915994,-0.022948347,"('undiscriminating', 'discriminating')",0.4228548,0.35195774,-0.542929,-0.5375667,-0.073078,-0.0695191,0.0035589
59,-0.7339908,-0.6549496,"('foolish', 'wise')",-0.5030385,-0.32852808,0.8186889,0.907951,-0.1394468,-0.0251756,0.1142712
60,1.0972229,1.0782825,"('inefficient', 'efficient')",1.0664722,0.982505,-0.1998601,-0.19602978,0.6546117,0.6215859,-0.0330258
61,-0.5674709,-0.6217665,"('illogical', 'logical')",0.4331093,0.2883081,0.35922685,0.31043643,0.0749551,-0.007674,-0.0826291
62,0.69793135,0.7777874,"('incompetent', 'brilliant')",1.6298898,1.6724926,-0.046721987,0.05027126,0.7603664,0.8335171,0.0731507
63,-0.5394425,-0.4664397,"('unperceptive', 'insightful')",0.4976729,0.49654755,0.5979596,0.6310748,0.1853967,0.2203942,0.0349975
64,-0.09303464,-0.19323748,"('shy', 'confident')",0.43316036,0.46060565,-7.391892,-7.2468596,-2.3505888,-2.3264971,0.0240917
65,0.74880624,0.72900695,"('insecure', 'secure')",0.3273448,0.3053394,-0.18556884,-0.116512716,0.2968607,0.3059445,0.0090838
66,-1.0983837,-1.2111877,"('inactive', 'active')",-1.3490375,-1.3727849,0.82639855,0.7392703,-0.5403408,-0.6149007,-0.0745599
67,0.5317783,0.33940306,"('doubtful', 'determined')",0.6080207,0.41943938,-0.2626627,-0.33305448,0.2923788,0.1419293,-0.1504495
68,-0.8141113,-0.76180506,"('dependent', 'independent')",-0.24028355,-0.20825881,-0.52325755,-0.47082695,-0.5258842,-0.4802969,0.0455873
69,-0.41716692,-0.43334228,"('lazy', 'industrious')",0.634622,0.63769776,-0.9285681,-1.0275302,-0.2370377,-0.2743916,-0.0373539
70,0.42612422,0.42331332,"('lethargic', 'energetic')",0.024984967,-0.06272404,0.5663761,0.554762,0.3391618,0.3051171,-0.0340447
71,-0.86902714,-0.7924041,"('diffident', 'self-confident')",0.068324775,0.114026055,0.5229518,0.56870604,-0.0925835,-0.0365573,0.0560262
72,-0.23000458,-0.29368153,"('unambitious', 'ambitious')",-0.19140522,-0.20966318,0.17613478,0.19507326,-0.0817583,-0.1027572,-0.0209989
73,0.8005926,0.78520423,"('helpless', 'self-reliant')",0.93435544,0.93066216,-3.8806186,-3.710644,-0.7152235,-0.6649259,0.0502976
74,-0.09521941,-0.08846483,"('undedicated', 'dedicated')",0.41868627,0.28977996,-0.42955703,-0.41584206,-0.0353634,-0.071509,-0.0361456
75,-0.000353083,-0.11525212,"('meek', 'impulsive')",-0.89007026,-0.8644612,-0.39783618,-0.41526335,-0.4294198,-0.4649922,-0.0355724
76,1.0298445,1.0856102,"('anxious', 'daring')",-0.019046586,0.011186276,-0.09891811,-0.08818666,0.30396,0.3362033,0.0322433
77,-0.50313085,-0.4507868,"('unmotivated', 'motivated')",-0.26462302,-0.31304413,-1.4118482,-1.3706285,-0.726534,-0.7114865,0.0150475
78,-0.6803909,-0.43229455,"('nonresilient', 'resilient')",-0.29203308,-0.22952467,-0.06131348,-0.06736644,-0.3445791,-0.2430619,0.1015172
79,-1.4490163,-1.5245967,"('wavering', 'unwavering')",-1.8672544,-1.9294895,-0.20156884,-0.13953714,-1.1726132,-1.1978745,-0.0252613
80,0.92538273,0.96447706,"('dominated', 'dominating')",0.33460772,0.39939117,-0.9376961,-0.91841334,0.1074315,0.148485,0.0410535
81,0.82943255,0.66774124,"('submissive', 'aggressive')",0.82082826,0.7371607,-0.39110833,-0.36941338,0.4197175,0.3451629,-0.0745546
82,-0.53647786,-0.5284932,"('poor', 'rich')",0.19878356,0.15494913,6.8410296,6.910025,2.1677785,2.178827,0.0110485
83,0.21360996,0.11602939,"('powerless', 'powerful')",-0.100613594,-0.14319506,-1.025417,-1.0828593,-0.3041402,-0.3700083,-0.0658681
84,0.41588798,0.3986116,"('inferior', 'superior')",0.8684601,0.8525045,0.047071576,0.047207966,0.4438066,0.4327747,-0.0110319
85,-1.3771589,-1.3951495,"('insignificant', 'prestigious')",-0.9175288,-1.0037277,0.24191186,0.06649702,-0.6842586,-0.77746,-0.0932014
86,-1.228534,-1.2414931,"('uninfluential', 'influential')",-0.31032643,-0.44412595,-0.20640823,-0.24737859,-0.5817562,-0.6443326,-0.0625764
87,-0.27040493,-0.33631974,"('unsuccessful', 'successful')",1.2908844,1.3333039,0.70803654,0.7079883,0.576172,0.5683242,-0.0078478
88,-0.42954916,-0.5794815,"('low', 'eminent')",-0.7444486,-0.92999756,-0.062258884,-0.05287745,-0.4120855,-0.5207855,-0.1087
