,national_male,national_female,tuple,city_male,city_female,corp_male,corp_female,average_male,average_female,female-male
0,0.6466684,0.57056004,"('unsociable', 'sociable')",0.85657185,0.82780606,-0.5281019,-0.56987816,0.3250461,0.2761626,-0.0488835
1,-0.8688767,-0.84234,"('unfriendly', 'friendly')",-1.5225483,-1.5581903,1.752281,1.6404371,-0.2130481,-0.2533644,-0.0403163
2,0.8171602,0.8821542,"('unlikable', 'likable')",1.2610922,1.3459082,0.6655154,0.67747855,0.9145892,0.9685136,0.0539244
3,-0.015795678,0.060740344,"('repellent', 'pleasant')",0.20923212,0.4025292,0.566662,0.633066,0.2533662,0.3654452,0.112079
4,-0.59557617,-0.55778563,"('disliked', 'liked')",-0.623637,-0.6861561,-7.763645,-7.91823,-2.9942862,-3.0540574,-0.0597712
5,-0.9654498,-0.9308414,"('distant', 'outgoing')",-1.3293822,-1.3787725,-0.31468716,-0.39773726,-0.8698397,-0.9024504,-0.0326107
6,-0.9198413,-0.84593576,"('distant', 'open')",-1.8463289,-1.8464513,0.009047091,-0.08158274,-0.919041,-0.9246566,-0.0056156
7,0.9147031,0.9023267,"('insensitive', 'sensitive')",0.8671558,0.98098266,0.44762072,0.5106788,0.7431599,0.797996,0.0548361
8,-1.0074116,-0.9504641,"('unaffectionate', 'affectionate')",-0.9937026,-1.0998218,0.98122615,0.939653,-0.3399626,-0.370211,-0.0302484
9,0.035269517,0.07032612,"('unaffectionate', 'caring')",-0.75377786,-0.76822895,1.3772147,1.3894762,0.2195688,0.2305245,0.0109557
10,0.5779665,0.5855667,"('unsympathetic', 'sympathetic')",-0.06909262,0.07178548,-0.8884589,-0.7917249,-0.1265283,-0.0447909,0.0817374
11,0.923437,0.869982,"('unhelpful', 'helpful')",1.1257703,1.20448,1.4410851,1.5117583,1.1634308,1.1954068,0.031976
12,1.5155377,1.6661856,"('unsupportive', 'supportive')",0.6433548,0.8244277,-2.3922071,-2.355881,-0.0777715,0.0449108,0.1226823
13,1.0313226,0.95103085,"('impolite', 'polite')",1.1272783,1.1705264,-0.9895873,-0.89679503,0.3896712,0.4082541,0.0185829
14,1.9436806,1.8941265,"('antisocial', 'social')",2.797527,2.7949643,-0.0772175,-0.08593039,1.5546633,1.5343868,-0.0202765
15,-0.35550463,-0.49642316,"('boring', 'funny')",0.49097165,0.3347078,0.23413068,0.17540574,0.1231992,0.0045635,-0.1186357
16,-0.95652807,-0.99215907,"('unpopular', 'popular')",-1.2045109,-1.2512583,0.135538,0.034286916,-0.6751669,-0.7363768,-0.0612099
17,-0.18828039,-0.09145897,"('nasty', 'nice')",0.1526206,0.24413463,-0.06164306,-0.026587795,-0.0324343,0.0420293,0.0744636
18,0.62741137,0.7486886,"('disagreeable', 'welcoming')",0.26136053,0.42677796,-0.40452617,-0.44374996,0.1614152,0.2439055,0.0824903
19,-0.9999049,-0.92273635,"('inhospitable', 'hospitable')",-1.0507619,-0.9879717,-0.579066,-0.5676343,-0.8765776,-0.8261141,0.0504635
20,0.32935616,0.35103837,"('rough', 'thoughtful')",0.039804664,0.12978187,0.6621865,0.63994634,0.3437824,0.3735889,0.0298065
21,1.4077495,1.3863264,"('immoral', 'moral')",1.5675224,1.6108512,-0.7373941,-0.61665446,0.7459593,0.7935077,0.0475484
22,0.77772516,0.7640463,"('untrustworthy', 'trustworthy')",1.0090349,1.0681344,-0.9355706,-0.941254,0.2837298,0.2969756,0.0132458
23,0.96007586,0.85207283,"('insincere', 'sincere')",0.7247478,0.7939537,6.452763,6.4792714,2.7125289,2.7084325,-0.0040964
24,1.1861836,1.1835569,"('dishonest', 'honest')",0.5235299,0.4669259,0.65529305,0.65985817,0.7883355,0.7701136,-0.0182219
25,-0.99349755,-0.94180834,"('egoistic', 'altruistic')",-0.9133504,-0.9618968,1.7280772,1.653772,-0.0595903,-0.083311,-0.0237207
26,1.2544438,1.267364,"('hardhearted', 'benevolent')",0.26532656,0.22713105,1.901059,1.8327029,1.1402764,1.109066,-0.0312104
27,-0.8378429,-0.74766064,"('hardhearted', 'softhearted')",-0.87470365,-0.82259905,1.1548456,1.087972,-0.1859003,-0.1607625,0.0251378
28,1.3728638,1.264224,"('disloyal', 'loyal')",0.1375716,0.033117957,1.4851635,1.405238,0.9985329,0.90086,-0.0976729
29,-0.038665675,-0.06911925,"('unfair', 'fair')",-0.15452833,-0.20569739,-0.20306548,-0.33440205,-0.1320865,-0.2030729,-0.0709864
30,0.95593524,0.9487287,"('intolerant', 'tolerant')",1.5060828,1.5993385,0.79985875,0.82021165,1.0872923,1.1227596,0.0354673
31,-1.2134379,-1.0108114,"('evil', 'good')",-1.3846525,-1.3485092,-0.49827918,-0.58547497,-1.0321232,-0.9815985,0.0505247
32,1.1722823,1.1377658,"('unkind', 'kind')",0.50436294,0.5222105,0.9215808,0.8821103,0.8660754,0.8473622,-0.0187132
33,0.38427183,0.4037525,"('wrong', 'right')",-0.031547196,-0.01869424,-0.22522072,-0.28559738,0.0425013,0.0331536,-0.0093477
34,-0.712124,-0.57362664,"('mean', 'honorable')",0.012813365,0.15561578,5.5637746,5.706945,1.6214879,1.7629781,0.1414902
35,-1.2238512,-1.3331486,"('corrupt', 'incorrupt')",-1.9691726,-2.1593359,-0.020139437,-0.2267829,-1.0710544,-1.2397558,-0.1687014
36,-2.5739753,-2.5845783,"('hostile', 'amicable')",-2.4414012,-2.5420864,-0.11973966,-0.27256915,-1.7117054,-1.7997446,-0.0880392
37,-0.059487317,-0.051902585,"('fake', 'genuine')",-0.3648278,-0.34746137,0.043616146,0.07004937,-0.1268997,-0.1097715,0.0171282
38,0.79718643,0.84857404,"('untruthful', 'truthful')",-0.096603185,-0.076147206,-0.26925832,-0.2398152,0.143775,0.1775372,0.0337622
39,2.1713843,2.151052,"('exploitative', 'cooperative')",1.6539941,1.6308315,0.46777642,0.4966578,1.4310516,1.4261804,-0.0048712
40,0.55511445,0.5931872,"('stingy', 'generous')",0.15272635,0.20463409,-2.1839972,-2.3067634,-0.4920521,-0.5029807,-0.0109286
41,0.55105877,0.63351446,"('unforgiving', 'forgiving')",0.24809034,0.37927943,-0.11543029,-0.20578958,0.2279063,0.2690014,0.0410951
42,1.2223058,1.2705816,"('unreliable', 'reliable')",0.70657325,0.7819474,-3.4046512,-3.388045,-0.491924,-0.4451721,0.0467519
43,1.0938523,1.1117672,"('irresponsible', 'responsible')",1.1723472,1.315382,0.11267252,0.15958104,0.7929574,0.8622434,0.069286
44,0.60102814,0.63368404,"('prejudiced', 'unprejudiced')",-0.11240079,-0.080799006,-1.1601338,-1.1475153,-0.2238355,-0.1982101,0.0256254
45,-0.035223395,0.009533871,"('incompetent', 'competent')",0.20484202,0.35034007,-0.52052987,-0.55315113,-0.1169704,-0.0644257,0.0525447
46,0.30048925,0.26743874,"('uncompetitive', 'competitive')",1.318936,1.4704363,-1.8112023,-1.778824,-0.0639257,-0.0136496,0.0502761
47,0.35480714,0.3617238,"('stupid', 'smart')",0.77125674,0.79109037,5.89182,5.9659495,2.3392946,2.3729213,0.0336267
48,0.52426344,0.5314275,"('unintelligent', 'intelligent')",0.21895364,0.2529284,0.5120665,0.53384197,0.4184279,0.4393993,0.0209714
49,-0.63933504,-0.55620915,"('unable', 'able')",-0.9351592,-0.78844064,-0.44741338,-0.39293915,-0.6739692,-0.5791963,0.0947729
50,-1.388833,-1.4354041,"('clumsy', 'skillful')",-1.0448672,-1.0763204,-0.29726765,-0.37253907,-0.9103226,-0.9614212,-0.0510986
51,0.16220456,0.007925376,"('uneducated', 'educated')",0.60548514,0.5287038,0.054287348,0.04119357,0.2739924,0.1926076,-0.0813848
52,-1.109889,-1.2356944,"('irrational', 'rational')",-0.76695806,-1.009009,0.34584886,0.14971589,-0.5103327,-0.6983291,-0.1879964
53,-0.94394606,-1.0258758,"('uncreative', 'creative')",-0.37433824,-0.43979344,0.36305672,0.2355951,-0.3184092,-0.4100247,-0.0916155
