,zoetis_male,zoetis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.14181213,-0.25219992,"('unsociable', 'sociable')",-0.30557775,-0.44332018,-0.223695,-0.3477601,-0.1240651
1,-0.35871974,-0.46586183,"('unfriendly', 'friendly')",1.3815337,1.19096,0.511407,0.3625491,-0.1488579
2,0.6636248,0.67037314,"('unlikable', 'likable')",0.6451853,0.7903958,0.6544051,0.7303845,0.0759794
3,-0.63991255,-0.4931707,"('repellent', 'pleasant')",0.10005076,0.17912026,-0.2699309,-0.1570252,0.1129057
4,-0.69734746,-0.7270456,"('disliked', 'liked')",-6.1370034,-6.2394905,-3.4171755,-3.483268,-0.0660925
5,-1.576205,-1.5790951,"('distant', 'outgoing')",-0.47410336,-0.52388865,-1.0251542,-1.0514919,-0.0263377
6,-1.7477626,-1.7323347,"('distant', 'open')",0.07130109,0.0037347674,-0.8382307,-0.8643,-0.0260693
7,-0.07344379,0.011201952,"('insensitive', 'sensitive')",0.16231386,0.23130311,0.044435,0.1212525,0.0768175
8,-0.2863106,-0.3718579,"('unaffectionate', 'affectionate')",0.7590046,0.62561125,0.236347,0.1268767,-0.1094703
9,-0.5594373,-0.5220182,"('unaffectionate', 'caring')",0.86081606,0.8021657,0.1506894,0.1400737,-0.0106157
10,-0.36252174,-0.34675747,"('unsympathetic', 'sympathetic')",-0.46098047,-0.4930285,-0.4117511,-0.419893,-0.0081419
11,0.7074757,0.78590226,"('unhelpful', 'helpful')",1.3834995,1.4986644,1.0454876,1.1422833,0.0967957
12,0.8809618,1.0653595,"('unsupportive', 'supportive')",-1.8382789,-1.7746106,-0.4786586,-0.3546256,0.124033
13,-0.496195,-0.4711412,"('impolite', 'polite')",-0.71290153,-0.68045765,-0.6045483,-0.5757994,0.0287489
14,0.5764837,0.5883013,"('antisocial', 'social')",-0.2812333,-0.29590434,0.1476252,0.1461985,-0.0014267
15,-0.6786245,-0.7856885,"('boring', 'funny')",0.48380736,0.4411004,-0.0974086,-0.1722941,-0.0748855
16,-1.7195535,-1.7369108,"('unpopular', 'popular')",0.4116744,0.3818286,-0.6539395,-0.6775411,-0.0236016
17,0.02878871,0.16146693,"('nasty', 'nice')",-0.43764773,-0.40232947,-0.2044295,-0.1204313,0.0839982
18,0.33012694,0.4379762,"('disagreeable', 'welcoming')",-0.41922265,-0.40198433,-0.0445479,0.0179959,0.0625438
19,-1.5978392,-1.6121042,"('inhospitable', 'hospitable')",-0.48421434,-0.38402677,-1.0410268,-0.9980655,0.0429613
20,0.69906193,0.69940346,"('rough', 'thoughtful')",1.4073766,1.2994765,1.0532193,0.99944,-0.0537793
21,0.9446653,0.8844255,"('immoral', 'moral')",-0.45607054,-0.4266257,0.2442974,0.2288999,-0.0153975
22,0.7177299,0.7123841,"('untrustworthy', 'trustworthy')",-0.62471825,-0.67063016,0.0465058,0.020877,-0.0256288
23,0.68299806,0.71254593,"('insincere', 'sincere')",4.9205017,4.909031,2.8017499,2.8107884,0.0090385
24,-0.37308058,-0.42939547,"('dishonest', 'honest')",0.45401323,0.41724586,0.0404663,-0.0060748,-0.0465411
25,-0.30951625,-0.39338064,"('egoistic', 'altruistic')",1.4306883,1.3014613,0.560586,0.4540403,-0.1065457
26,0.8438308,0.7052381,"('hardhearted', 'benevolent')",1.9539124,1.8354481,1.3988717,1.2703431,-0.1285286
27,0.9101364,1.0367287,"('hardhearted', 'softhearted')",1.2850871,1.198389,1.0976118,1.117559,0.0199472
28,0.026902346,-0.0778642,"('disloyal', 'loyal')",0.77455586,0.62644744,0.4007291,0.2742916,-0.1264375
29,-0.83349144,-0.95041746,"('unfair', 'fair')",-0.5096794,-0.6426008,-0.6715854,-0.7965091,-0.1249237
30,0.97765136,0.9293059,"('intolerant', 'tolerant')",1.4067487,1.4010179,1.1921999,1.1651618,-0.0270381
31,-1.1749481,-1.0881972,"('evil', 'good')",-0.8677237,-0.96370125,-1.0213358,-1.0259492,-0.0046134
32,0.36771476,0.36870754,"('unkind', 'kind')",0.8272564,0.6867949,0.5974855,0.5277512,-0.0697343
33,-0.28166816,-0.33395776,"('wrong', 'right')",-0.4538158,-0.49973196,-0.367742,-0.4168448,-0.0491028
34,-0.284919,-0.16659962,"('mean', 'honorable')",5.3469434,5.5283146,2.5310123,2.6808574,0.1498451
