,cephalon_male,cephalon_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.6165121,-1.714143,"('unsociable', 'sociable')",-0.20643556,-0.3134631,-0.9114738,-1.013803,-0.1023292
1,-1.3930461,-1.7731258,"('unfriendly', 'friendly')",1.334124,1.1046494,-0.0294611,-0.3342382,-0.3047771
2,0.41110584,0.4228936,"('unlikable', 'likable')",0.60012764,0.6568681,0.5056167,0.5398809,0.0342642
3,-0.9576295,-0.85187906,"('repellent', 'pleasant')",0.34588093,0.3684592,-0.3058743,-0.2417099,0.0641644
4,-0.022376988,-0.18970843,"('disliked', 'liked')",-6.0680795,-6.1355247,-3.0452282,-3.1626165,-0.1173883
5,-1.3523153,-1.4077499,"('distant', 'outgoing')",-0.48704314,-0.5846195,-0.9196792,-0.9961847,-0.0765055
6,-1.3193548,-1.4023987,"('distant', 'open')",-0.113753855,-0.25405318,-0.7165543,-0.828226,-0.1116717
7,-1.1133363,-1.040332,"('insensitive', 'sensitive')",0.26230797,0.34618023,-0.4255142,-0.3470759,0.0784383
8,-0.42041224,-0.6510496,"('unaffectionate', 'affectionate')",0.8010721,0.64772356,0.1903299,-0.001663,-0.1919929
9,-1.233477,-1.4354246,"('unaffectionate', 'caring')",0.83028585,0.7506028,-0.2015956,-0.3424109,-0.1408153
10,-2.2477324,-2.2423134,"('unsympathetic', 'sympathetic')",-0.63866234,-0.6048486,-1.4431974,-1.423581,0.0196164
11,-0.6141019,-0.55323464,"('unhelpful', 'helpful')",1.24609,1.3835688,0.3159941,0.4151671,0.099173
12,-0.63589096,-0.5798931,"('unsupportive', 'supportive')",-1.734545,-1.6790512,-1.185218,-1.1294721,0.0557459
13,-2.0786438,-1.9333882,"('impolite', 'polite')",-0.8007061,-0.7526705,-1.439675,-1.3430294,0.0966456
14,-0.45409188,-0.3571655,"('antisocial', 'social')",-0.32335204,-0.35355625,-0.3887219,-0.3553609,0.033361
15,-0.12405395,-0.21132253,"('boring', 'funny')",0.23788825,0.1981651,0.0569171,-0.0065787,-0.0634958
