,advansix_male,advansix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.97844684,-1.1684276,"('unsociable', 'sociable')",-0.16106138,-0.33666784,-0.5697541,-0.7525477,-0.1827936
1,-2.0097308,-2.2305996,"('unfriendly', 'friendly')",1.5536847,1.3073733,-0.2280231,-0.4616132,-0.2335901
2,0.70367473,0.77440083,"('unlikable', 'likable')",0.6072229,0.6741195,0.6554488,0.7242602,0.0688114
3,-0.2548736,-0.085233614,"('repellent', 'pleasant')",-0.23999949,-0.16689906,-0.2474366,-0.1260663,0.1213703
4,-0.26398897,-0.33184144,"('disliked', 'liked')",-5.60535,-5.5923476,-2.9346695,-2.9620945,-0.027425
5,-1.262773,-1.3440063,"('distant', 'outgoing')",-0.04470592,-0.066811435,-0.6537395,-0.7054089,-0.0516694
6,-1.6161602,-1.7272623,"('distant', 'open')",0.2500863,0.18003522,-0.6830369,-0.7736135,-0.0905766
7,-0.43417192,-0.297023,"('insensitive', 'sensitive')",0.37891856,0.4384271,-0.0276267,0.070702,0.0983287
8,-1.9759568,-2.0193248,"('unaffectionate', 'affectionate')",0.3662277,0.21577689,-0.8048645,-0.9017739,-0.0969094
9,-2.0135128,-2.0327015,"('unaffectionate', 'caring')",0.7675415,0.6993305,-0.6229857,-0.6666855,-0.0436998
10,-1.1085098,-1.0290236,"('unsympathetic', 'sympathetic')",-0.39206773,-0.49476096,-0.7502887,-0.7618923,-0.0116036
11,-0.2777419,-0.2241894,"('unhelpful', 'helpful')",1.7736949,1.799098,0.7479765,0.7874543,0.0394778
12,-0.8877481,-0.7670581,"('unsupportive', 'supportive')",-1.831183,-1.7804517,-1.3594656,-1.2737548,0.0857108
13,-0.080382995,-0.14378619,"('impolite', 'polite')",-0.1458889,-0.11543383,-0.1131359,-0.12961,-0.0164741
14,0.2718781,0.3790319,"('antisocial', 'social')",-0.29660696,-0.26127416,-0.0123644,0.0588789,0.0712433
15,-0.14921781,-0.30183017,"('boring', 'funny')",0.6886272,0.661229,0.2697047,0.1796994,-0.0900053
16,-0.60686076,-0.582488,"('unpopular', 'popular')",0.76108986,0.71823055,0.0771146,0.0678713,-0.0092433
17,0.03613268,0.079826,"('nasty', 'nice')",-0.21613345,-0.18902785,-0.0900004,-0.0546009,0.0353995
18,-0.25121847,-0.2391732,"('disagreeable', 'welcoming')",-0.2644434,-0.3412922,-0.2578309,-0.2902327,-0.0324018
19,-1.7041407,-1.7689726,"('inhospitable', 'hospitable')",-0.17296298,-0.26307324,-0.9385518,-1.0160229,-0.0774711
20,0.31524473,0.32097474,"('rough', 'thoughtful')",1.0068372,0.9270136,0.661041,0.6239942,-0.0370468
21,0.04680174,0.046828978,"('immoral', 'moral')",-0.4328493,-0.44779417,-0.1930238,-0.2004826,-0.0074588
22,-0.077397764,-0.045771133,"('untrustworthy', 'trustworthy')",-1.0180758,-1.0183765,-0.5477368,-0.5320738,0.015663
23,-0.85806584,-0.86907953,"('insincere', 'sincere')",5.160697,5.124173,2.1513157,2.1275468,-0.0237689
24,-0.14904779,-0.13264126,"('dishonest', 'honest')",0.5948276,0.5560087,0.2228899,0.2116837,-0.0112062
25,-0.6239366,-0.652953,"('egoistic', 'altruistic')",1.3228153,1.2256995,0.3494394,0.2863733,-0.0630661
26,-0.17909458,-0.31516302,"('hardhearted', 'benevolent')",1.4994704,1.233907,0.6601879,0.459372,-0.2008159
27,-0.70781994,-0.56075025,"('hardhearted', 'softhearted')",1.1376325,1.0880319,0.2149063,0.2636408,0.0487345
28,-0.87340635,-0.8682826,"('disloyal', 'loyal')",0.750072,0.6460317,-0.0616672,-0.1111255,-0.0494583
29,-0.4675493,-0.45768902,"('unfair', 'fair')",-0.6051184,-0.7185586,-0.5363339,-0.5881238,-0.0517899
30,1.0679598,1.0619367,"('intolerant', 'tolerant')",1.7376804,1.6725763,1.4028201,1.3672565,-0.0355636
