,omnicom_male,omnicom_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5872412,-1.7470702,"('unsociable', 'sociable')",0.89131856,0.7034464,-0.546184,-0.65344685,-0.4140356,-0.5656902,-0.1516546
1,-0.94223565,-1.0995427,"('unfriendly', 'friendly')",-0.37610894,-0.50310445,1.809178,1.7736354,0.1636111,0.0569961,-0.106615
2,0.4230658,0.39964002,"('unlikable', 'likable')",1.7472987,1.7514781,0.81867397,0.87507755,0.9963462,1.0087318,0.0123856
3,-0.9761239,-0.9538907,"('repellent', 'pleasant')",0.9453743,1.0281749,0.09449108,0.13794923,0.0212472,0.0707445,0.0494973
4,0.60939646,0.46754944,"('disliked', 'liked')",-0.3128287,-0.439592,-6.4401093,-6.5572762,-2.0478471,-2.1764396,-0.1285925
5,-0.12624478,-0.10204896,"('distant', 'outgoing')",-2.4934914,-2.3949335,-0.30393794,-0.2671293,-0.974558,-0.9213705,0.0531875
6,-0.35672104,-0.36934972,"('distant', 'open')",-2.7463553,-2.6229787,0.22617178,0.22893772,-0.9589682,-0.9211303,0.0378379
7,-1.1611898,-1.2302547,"('insensitive', 'sensitive')",0.31518808,0.30720863,0.6056918,0.6390835,-0.0801033,-0.0946542,-0.0145509
8,-0.14225361,-0.24471524,"('unaffectionate', 'affectionate')",-0.38141295,-0.43619132,0.8089989,0.7774925,0.0951108,0.0321953,-0.0629155
9,-0.70719796,-0.8340936,"('unaffectionate', 'caring')",-0.39964756,-0.45424387,1.1740811,1.1950545,0.0224119,-0.0310943,-0.0535062
10,-2.465828,-2.5804367,"('unsympathetic', 'sympathetic')",0.3103904,0.2916849,-0.61077595,-0.60527533,-0.9220711,-0.9646757,-0.0426046
11,-1.0330805,-1.0965385,"('unhelpful', 'helpful')",0.13738838,0.053005353,1.7873462,1.7950999,0.297218,0.2505222,-0.0466958
12,-0.8963751,-0.8482866,"('unsupportive', 'supportive')",0.5183677,0.6783755,-1.7462373,-1.7052383,-0.7080816,-0.6250498,0.0830318
13,-1.7760351,-1.7736983,"('impolite', 'polite')",0.29297608,0.24103577,-0.5090035,-0.5306863,-0.6640208,-0.6877829,-0.0237621
14,-0.7039415,-0.80123633,"('antisocial', 'social')",2.3551497,2.299756,-0.29767543,-0.38389903,0.4511776,0.3715402,-0.0796374
15,0.9100742,0.8060596,"('boring', 'funny')",-0.79469895,-0.9345084,0.730899,0.6620544,0.2820914,0.1778685,-0.1042229
16,0.0530049,-0.031945836,"('unpopular', 'popular')",-0.45444497,-0.5098658,0.45634818,0.43936753,0.0183027,-0.034148,-0.0524507
17,0.036978282,0.07950738,"('nasty', 'nice')",-0.84561163,-0.8417032,-0.17204013,-0.15778993,-0.3268911,-0.3066619,0.0202292
18,-0.50335824,-0.55397177,"('disagreeable', 'welcoming')",-0.7594486,-0.75148284,-0.27052402,-0.3271552,-0.5111103,-0.5442033,-0.033093
19,-0.6977271,-0.7165772,"('inhospitable', 'hospitable')",-1.8437803,-1.8720356,-0.10802435,-0.051835943,-0.8831772,-0.8801496,0.0030276
20,0.09100125,0.15165025,"('rough', 'thoughtful')",1.4769588,1.5399245,1.234046,1.2200553,0.934002,0.9705434,0.0365414
21,-0.9968783,-1.1785192,"('immoral', 'moral')",1.0646971,0.98412234,-0.72583216,-0.7089166,-0.2193378,-0.3011045,-0.0817667
22,-0.8994554,-0.9970711,"('untrustworthy', 'trustworthy')",0.8465564,0.7471118,-0.8983015,-0.9998294,-0.3170668,-0.4165963,-0.0995295
23,-1.895831,-2.0703864,"('insincere', 'sincere')",0.46844178,0.39504632,5.9683805,5.8689203,1.5136638,1.3978601,-0.1158037
24,-1.3004105,-1.4037225,"('dishonest', 'honest')",-0.16883926,-0.18409643,0.71109486,0.64433527,-0.2527183,-0.3144946,-0.0617763
25,0.26591465,0.25373262,"('egoistic', 'altruistic')",-0.17368297,-0.2073377,1.577624,1.5499979,0.5566185,0.532131,-0.0244875
26,0.5744191,0.49743354,"('hardhearted', 'benevolent')",1.1794147,1.1539439,1.75684,1.6987702,1.1702246,1.1167159,-0.0535087
27,-0.024414457,0.1254366,"('hardhearted', 'softhearted')",-0.65048355,-0.59259605,1.2269241,1.2084264,0.1840087,0.247089,0.0630803
28,-0.5640505,-0.8753336,"('disloyal', 'loyal')",0.67007023,0.45589423,1.2090206,1.0673108,0.4383468,0.2159571,-0.2223897
29,0.15188724,0.09760298,"('unfair', 'fair')",-0.47666827,-0.45362523,-0.433312,-0.5542642,-0.2526977,-0.3034288,-0.0507311
30,-0.5852023,-0.72623664,"('intolerant', 'tolerant')",0.84053046,0.6958141,1.3153429,1.218173,0.523557,0.3959168,-0.1276402
31,0.5509332,0.6529924,"('evil', 'good')",-1.8779967,-1.8007363,-0.9343982,-0.94643056,-0.7538206,-0.6980581,0.0557625
32,-0.86393136,-0.9746101,"('unkind', 'kind')",1.0503355,0.8969674,0.8871054,0.76419455,0.3578365,0.2288506,-0.1289859
33,0.60347897,0.5000973,"('wrong', 'right')",-0.52419865,-0.53938335,-0.29077947,-0.33548838,-0.0704997,-0.1249248,-0.0544251
34,-0.360237,-0.23510864,"('mean', 'honorable')",0.06315245,0.13130656,6.128766,6.198337,1.9438938,2.0315116,0.0876178
35,1.2278348,1.1864959,"('corrupt', 'incorrupt')",-1.7346781,-1.7873652,0.20364171,0.061480485,-0.1010672,-0.1797963,-0.0787291
36,0.7471954,0.595367,"('hostile', 'amicable')",-1.6294136,-1.8073486,0.6799039,0.5232658,-0.0674381,-0.2295719,-0.1621338
37,-0.16392,-0.14702815,"('fake', 'genuine')",0.061172925,0.094392195,0.35114783,0.38167697,0.0828002,0.1096803,0.0268801
38,-1.0903559,-1.1515641,"('untruthful', 'truthful')",-1.2235417,-1.253544,0.054137748,0.045403186,-0.7532533,-0.7865682,-0.0333149
39,0.6643265,0.68544453,"('exploitative', 'cooperative')",2.1244607,2.1877353,0.24284495,0.22535087,1.0105441,1.0328436,0.0222995
40,0.02639328,0.016325861,"('stingy', 'generous')",0.22803125,0.32366496,-1.4336642,-1.5027584,-0.3930799,-0.3875892,0.0054907
41,-0.8238693,-0.9489296,"('unforgiving', 'forgiving')",0.5098109,0.4488235,0.5223604,0.3978394,0.069434,-0.0340889,-0.1035229
42,-0.32709756,-0.3076421,"('unreliable', 'reliable')",0.8206236,0.8708743,-3.2916777,-3.3109803,-0.9327172,-0.915916,0.0168012
43,-1.8505554,-1.8219918,"('irresponsible', 'responsible')",0.5987113,0.6583221,0.4981727,0.53397304,-0.2512238,-0.2098989,0.0413249
44,0.259925,0.3559202,"('prejudiced', 'unprejudiced')",-0.4231026,-0.41551247,-1.463214,-1.4600312,-0.5421305,-0.5065411,0.0355894
45,-1.7295144,-1.8573432,"('incompetent', 'competent')",0.21611354,0.17873102,-0.71592027,-0.74539477,-0.743107,-0.8080023,-0.0648953
46,-1.7867801,-1.8831072,"('uncompetitive', 'competitive')",1.7278506,1.7021701,-0.9797711,-0.9829252,-0.3462335,-0.3879541,-0.0417206
47,-0.6762011,-0.5024657,"('stupid', 'smart')",0.67675793,0.7733167,5.656482,5.740552,1.8856797,2.003801,0.1181213
48,0.25456452,0.20869419,"('unintelligent', 'intelligent')",0.5154805,0.5407075,0.5283088,0.56301755,0.4327846,0.4374731,0.0046885
49,-0.18909279,-0.1854947,"('unable', 'able')",-0.8789401,-0.82243544,-0.4590139,-0.35766184,-0.5090156,-0.4551973,0.0538183
50,0.5773305,0.521246,"('clumsy', 'skillful')",-0.59017587,-0.61989987,-0.07211571,-0.10636087,-0.0283203,-0.0683382,-0.0400179
51,-0.6709961,-0.76778084,"('uneducated', 'educated')",1.4520284,1.3649272,0.93693537,0.8481811,0.5726559,0.4817758,-0.0908801
52,0.8301303,0.61589164,"('irrational', 'rational')",-1.2769727,-1.3675046,0.42119178,0.33718553,-0.0085502,-0.1381425,-0.1295923
53,-0.9071163,-0.9920418,"('uncreative', 'creative')",0.1949485,0.104815334,0.9786427,0.93482953,0.088825,0.0158677,-0.0729573
54,-0.2681617,-0.39749932,"('incapable', 'capable')",-0.35266688,-0.3684942,1.0516714,1.0715628,0.1436143,0.1018564,-0.0417579
55,-1.2122548,-1.2946305,"('incompetent', 'clever')",1.7817551,1.7534058,-0.08775227,-0.08505897,0.1605827,0.1245721,-0.0360106
56,-0.5765754,-0.6597067,"('impractical', 'practical')",1.5250005,1.421594,0.09377827,0.027839486,0.3474011,0.2632423,-0.0841588
