,new_male,new_female,tuple,york_male,york_female,times_male,times_female,co_male,co_female,average_male,average_female,female-male
0,0.04836954,0.018212587,"('unsociable', 'sociable')",-0.60092634,-0.7332677,-0.0366513,-0.16447449,0.016605051,-0.037361264,-0.1431508,-0.2292227,-0.0860719
1,-1.6300739,-1.5433894,"('unfriendly', 'friendly')",-0.538508,-0.4845035,-0.3515948,-0.34227154,1.3273976,1.2522633,-0.2981948,-0.2794753,0.0187195
2,0.70263404,0.68839717,"('unlikable', 'likable')",1.2307012,1.1654146,1.0855571,1.1162411,0.2781944,0.35773212,0.8242717,0.8319462,0.0076745
3,-0.39220312,-0.20998293,"('repellent', 'pleasant')",-1.107851,-0.9459723,-0.74250436,-0.70848584,0.349927,0.43918455,-0.4731579,-0.3563142,0.1168437
4,-0.81046194,-0.7982778,"('disliked', 'liked')",0.29706368,0.3573453,0.24571912,0.29662335,-7.2832313,-7.3073006,-1.8877276,-1.8629024,0.0248252
5,0.08666232,0.17571676,"('distant', 'outgoing')",0.7569579,0.87063193,-0.37476945,-0.23078698,-0.9401801,-0.96522635,-0.1178323,-0.0374162,0.0804161
6,-0.20198946,-0.05468987,"('distant', 'open')",0.5430008,0.73849803,-0.45505944,-0.27755842,-0.43727767,-0.4350283,-0.1378314,-0.0071946,0.1306368
7,-0.05638794,-0.12301132,"('insensitive', 'sensitive')",-0.90897685,-1.0166267,0.60641956,0.5412805,0.6018181,0.7727915,0.0607182,0.0436085,-0.0171097
8,-1.6544696,-1.642573,"('unaffectionate', 'affectionate')",0.058898438,-0.004681278,-0.12332284,-0.14122285,0.38785,0.31855318,-0.332761,-0.367481,-0.03472
9,-0.85889834,-0.8222951,"('unaffectionate', 'caring')",0.15884724,0.09500282,0.21988696,0.27192366,0.7939702,0.8274711,0.0784515,0.0930256,0.0145741
10,-0.621517,-0.653137,"('unsympathetic', 'sympathetic')",-1.6808255,-1.7634239,-0.41258374,-0.46401164,-0.14460161,-0.0029812902,-0.714882,-0.7208884,-0.0060064
11,0.59619254,0.5803939,"('unhelpful', 'helpful')",-0.16086437,-0.18817033,-0.56465405,-0.6426956,1.9364467,1.9950627,0.4517802,0.4361477,-0.0156325
12,0.15632266,0.32160535,"('unsupportive', 'supportive')",0.70631075,0.8787698,0.008138049,0.17699283,-2.2466936,-2.0925896,-0.3439806,-0.1788054,0.1651752
13,1.1730032,1.069198,"('impolite', 'polite')",-0.625888,-0.83486986,0.5267277,0.44590312,-0.26033396,-0.22382891,0.2033772,0.1141006,-0.0892766
14,1.2243826,1.0872734,"('antisocial', 'social')",0.45538935,0.2898063,1.0131683,0.7876382,-0.0009617717,-0.03323601,0.6729946,0.5328705,-0.1401241
15,0.18383366,0.0007911902,"('boring', 'funny')",0.861714,0.7383802,1.0582459,0.94624525,0.18141693,0.0763458,0.5713027,0.4404406,-0.1308621
16,-1.2045683,-1.1778976,"('unpopular', 'popular')",-1.1515999,-1.0428523,-1.2725625,-1.2329525,-0.110527486,-0.2067405,-0.9348146,-0.9151107,0.0197039
17,-0.31429842,-0.29024544,"('nasty', 'nice')",-0.33670753,-0.229272,-0.28192022,-0.20464918,-0.2706988,-0.2882733,-0.3009062,-0.25311,0.0477962
18,0.064158194,0.25142524,"('disagreeable', 'welcoming')",0.56495476,0.6892692,-0.71915615,-0.6599199,-0.72648966,-0.77048624,-0.2041332,-0.1224279,0.0817053
19,-1.0463715,-0.94627583,"('inhospitable', 'hospitable')",0.07853046,0.22996221,-0.16345294,-0.054304626,-0.8073013,-0.76285875,-0.4846488,-0.3833692,0.1012796
20,-0.11993195,-0.06241502,"('rough', 'thoughtful')",0.031311944,0.071356,-0.32187685,-0.3860236,0.41498432,0.42929733,0.0011219,0.0130537,0.0119318
21,0.9359449,0.91953367,"('immoral', 'moral')",-0.22632852,-0.21278279,0.77520394,0.7050161,-0.77942634,-0.64379126,0.1763485,0.1919939,0.0156454
22,0.63535935,0.5911124,"('untrustworthy', 'trustworthy')",0.20938197,0.17154226,0.97847116,0.9144722,-0.36732954,-0.32450026,0.3639708,0.3381566,-0.0258142
23,-0.09245718,-0.09788296,"('insincere', 'sincere')",-1.8701254,-2.0323348,-0.61220384,-0.8034567,6.01952,5.966057,0.8611833,0.7580956,-0.1030877
24,-0.15964258,-0.21556915,"('dishonest', 'honest')",-0.5801195,-0.698179,0.16715746,0.12281321,0.93314064,0.9432114,0.090134,0.0380691,-0.0520649
25,-1.0125121,-0.999122,"('egoistic', 'altruistic')",0.33231837,0.35235128,-0.13337159,-0.115462564,1.0088344,0.90975827,0.0488173,0.0368813,-0.011936
