,jpmorgan_male,jpmorgan_female,tuple,chase_male,chase_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-2.3865736,-2.522627,"('unsociable', 'sociable')",-0.55397767,-0.6625309,0.033852797,-0.019086907,-0.83284575,-0.8939917,-0.934886,-1.0245591,-0.0896731
1,0.40807173,0.15274255,"('unfriendly', 'friendly')",1.5122803,1.483222,1.3966199,1.2613173,2.0164118,1.5871339,1.3333459,1.1211039,-0.212242
2,0.7104823,0.79388636,"('unlikable', 'likable')",1.1947349,1.4000515,1.5730668,1.7224712,0.57927686,0.7268634,1.0143902,1.1608181,0.1464279
3,-1.7787964,-1.7045853,"('repellent', 'pleasant')",-1.5322542,-1.4005655,-0.8604082,-0.834908,0.17516594,0.2173069,-0.9990732,-0.930688,0.0683852
4,0.30643392,0.23532018,"('disliked', 'liked')",-0.4652701,-0.45937958,0.42861927,0.29412183,-6.5153427,-6.212325,-1.5613899,-1.5355656,0.0258243
5,2.181781,2.148677,"('distant', 'outgoing')",1.7555966,1.7806693,1.3522332,1.3487614,1.1396713,1.1514442,1.6073205,1.607388,6.75e-05
6,1.6519812,1.6066555,"('distant', 'open')",1.2005545,1.217561,1.2833326,1.2750733,1.1765949,1.0715058,1.3281157,1.2926989,-0.0354168
7,-1.2200465,-1.2191273,"('insensitive', 'sensitive')",-0.08847579,-0.021515794,-0.59272474,-0.5127436,-0.50811857,-0.5898702,-0.6023414,-0.5858142,0.0165272
8,0.9642981,0.8089361,"('unaffectionate', 'affectionate')",2.154521,2.108643,1.0141809,0.91672206,1.5722924,1.1883281,1.4263232,1.2556573,-0.1706659
9,0.33828637,0.16809326,"('unaffectionate', 'caring')",1.5417701,1.4826474,0.74013036,0.63944566,1.4169896,1.090348,1.009294,0.8451336,-0.1641604
10,-3.4380343,-3.4986837,"('unsympathetic', 'sympathetic')",-0.8581928,-0.89045423,-0.8187294,-0.81780267,-1.0410699,-1.081381,-1.5390066,-1.5720804,-0.0330738
11,-2.0658648,-2.094858,"('unhelpful', 'helpful')",-0.7809894,-0.7907829,-1.2445574,-1.1677749,1.2254425,1.2246732,-0.7164923,-0.7071856,0.0093067
12,-0.8566327,-0.9055834,"('unsupportive', 'supportive')",1.0784296,1.1328098,0.58825815,0.67156297,-2.411012,-2.3886,-0.4002392,-0.3724527,0.0277865
13,-2.1127176,-2.1342022,"('impolite', 'polite')",-0.6969834,-0.7365603,-1.0387154,-0.91917634,-1.1230798,-0.9711515,-1.242874,-1.1902726,0.0526014
14,-1.8817391,-1.9294469,"('antisocial', 'social')",-0.3430611,-0.3785656,0.519986,0.5327675,-1.2376276,-1.191189,-0.7356105,-0.7416085,-0.005998
15,0.92224115,0.8327675,"('boring', 'funny')",0.5120992,0.41358298,0.84681565,0.72342694,0.48710385,0.55375046,0.692065,0.630882,-0.061183
16,0.09837513,0.08647972,"('unpopular', 'popular')",-0.88272285,-0.75592184,-0.09091257,0.034845248,0.47259566,0.4849483,-0.1006662,-0.0374121,0.0632541
