,general_male,general_female,tuple,dynamics_male,dynamics_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.4424634,-1.4732205,"('unsociable', 'sociable')",-0.7824275,-0.83334327,-0.32492948,-0.32336488,-0.8499401,-0.8766429,-0.0267028
1,-0.3806697,-0.61458284,"('unfriendly', 'friendly')",1.6771193,1.5576321,1.752296,1.4691483,1.0162485,0.8040659,-0.2121826
2,0.40714285,0.47041154,"('unlikable', 'likable')",0.84431773,0.83552545,0.69014484,0.66973144,0.6472018,0.6585561,0.0113543
3,-0.9889762,-0.98646384,"('repellent', 'pleasant')",-1.275164,-1.1872119,0.52680063,0.6383472,-0.5791132,-0.5117762,0.067337
4,-0.7085811,-0.9061333,"('disliked', 'liked')",0.1494989,0.04161811,-7.2832375,-7.6104717,-2.6141065,-2.8249957,-0.2108892
5,-0.40605038,-0.50026274,"('distant', 'outgoing')",1.3588914,1.2362345,-0.43178263,-0.6523445,0.1736861,0.0278758,-0.1458103
6,-0.8825596,-0.97352046,"('distant', 'open')",0.78498346,0.6721893,-0.12190772,-0.33135617,-0.0731613,-0.2108958,-0.1377345
7,-0.60533124,-0.59071934,"('insensitive', 'sensitive')",-0.68929744,-0.61702293,0.2953304,0.4340378,-0.3330994,-0.2579015,0.0751979
8,-0.5414808,-0.66637146,"('unaffectionate', 'affectionate')",0.9434547,0.88377047,0.78971535,0.6429131,0.3972298,0.2867707,-0.1104591
9,0.04462585,-0.06906097,"('unaffectionate', 'caring')",1.2810531,1.2334656,1.5285074,1.4872698,0.9513954,0.8838914,-0.067504
10,-1.5553782,-1.5230253,"('unsympathetic', 'sympathetic')",-1.4078956,-1.3952006,-0.448125,-0.2167235,-1.137133,-1.0449831,0.0921499
11,-0.20846152,-0.20522778,"('unhelpful', 'helpful')",-0.13153265,-0.091784954,1.7324134,1.876305,0.4641397,0.5264308,0.0622911
12,0.26076207,0.27124745,"('unsupportive', 'supportive')",0.5374714,0.56215435,-2.0788586,-2.0436716,-0.426875,-0.4034233,0.0234517
13,-0.87804514,-0.79506403,"('impolite', 'polite')",-1.2439935,-1.2284245,-0.55888104,-0.3431331,-0.8936399,-0.7888738,0.1047661
14,-0.98681706,-0.88260174,"('antisocial', 'social')",-0.69730586,-0.7121918,-0.28078538,-0.20960185,-0.6549695,-0.6014651,0.0535044
15,-0.047539197,-0.15794176,"('boring', 'funny')",0.5637861,0.4435643,0.14049922,0.07701752,0.2189154,0.12088,-0.0980354
16,0.092996605,0.04508824,"('unpopular', 'popular')",0.061749652,0.040373117,0.6795571,0.5443183,0.2781011,0.2099266,-0.0681745
17,-0.6739253,-0.6678667,"('nasty', 'nice')",-0.6575078,-0.65662444,-0.25766158,-0.20661002,-0.5296982,-0.5103671,0.0193311
18,-0.030311085,-0.04826861,"('disagreeable', 'welcoming')",-0.22302075,-0.2264607,-0.5157626,-0.64097047,-0.2563648,-0.3052333,-0.0488685
19,0.16942555,0.15201423,"('inhospitable', 'hospitable')",0.65275997,0.56742567,-0.516115,-0.568737,0.1020235,0.0502343,-0.0517892
20,0.2049482,0.2537098,"('rough', 'thoughtful')",0.41871136,0.47822887,0.84846747,0.9082615,0.490709,0.5467334,0.0560244
21,0.38820666,0.31223643,"('immoral', 'moral')",-0.45870984,-0.5088741,-0.8106929,-0.5785155,-0.293732,-0.2583844,0.0353476
22,-0.46190152,-0.42514342,"('untrustworthy', 'trustworthy')",-0.86016697,-0.8690668,-1.2466815,-1.105165,-0.85625,-0.7997917,0.0564583
23,-0.45953012,-0.5199779,"('insincere', 'sincere')",0.05383738,0.07607831,6.2161927,6.4332566,1.9368334,1.9964523,0.0596189
24,0.06534392,0.07694424,"('dishonest', 'honest')",0.060335822,0.095939636,0.7195316,0.7574395,0.2817371,0.3101078,0.0283707
25,0.22272176,0.10914934,"('egoistic', 'altruistic')",1.2756073,1.2344984,1.3169873,1.1355321,0.9384388,0.8263933,-0.1120455
26,0.15087096,0.06664938,"('hardhearted', 'benevolent')",1.7894542,1.7171183,1.7526016,1.537555,1.2309756,1.1071076,-0.123868
27,-1.4438784,-1.2719094,"('hardhearted', 'softhearted')",-0.854025,-0.7848648,1.2069753,1.2109774,-0.3636427,-0.2819322,0.0817105
28,-0.43967625,-0.6193701,"('disloyal', 'loyal')",0.1955341,0.100843444,1.1569524,1.1290135,0.3042701,0.2034956,-0.1007745
29,0.44792438,0.3835808,"('unfair', 'fair')",0.19408016,0.13498904,-0.356614,-0.51182866,0.0951302,0.0022471,-0.0928831
30,-1.2644501,-1.1954995,"('intolerant', 'tolerant')",-0.4242084,-0.45451,0.41178516,0.45931917,-0.4256245,-0.3968968,0.0287277
31,-0.6015092,-0.7074235,"('evil', 'good')",1.0990044,1.0104116,-0.52784216,-0.84095955,-0.0101157,-0.1793238,-0.1692081
32,-0.19155946,-0.15160334,"('unkind', 'kind')",0.19074821,0.22506014,0.9160558,0.88198894,0.3050815,0.3184819,0.0134004
33,1.2943919,1.1757689,"('wrong', 'right')",1.4579229,1.3034366,-0.11958601,-0.27399573,0.8775763,0.73507,-0.1425063
34,-0.9673869,-0.86553925,"('mean', 'honorable')",-0.10296816,-0.011970751,5.3877387,5.6630297,1.4391279,1.5951732,0.1560453
35,1.0111543,0.81422734,"('corrupt', 'incorrupt')",0.80443645,0.6860504,-0.3371227,-0.58256274,0.4928227,0.305905,-0.1869177
36,-0.48952737,-0.7532669,"('hostile', 'amicable')",0.14391364,-0.013660364,0.071688056,-0.17100015,-0.0913086,-0.3126425,-0.2213339
37,0.39771497,0.46349657,"('fake', 'genuine')",-0.23244691,-0.21303695,-0.11259571,-0.013869582,0.0175575,0.0788633,0.0613058
38,-0.7148952,-0.8823082,"('untruthful', 'truthful')",0.41677344,0.40157333,-0.040203653,0.0051461384,-0.1127751,-0.1585296,-0.0457545
39,1.5901794,1.6345917,"('exploitative', 'cooperative')",0.45473927,0.49746427,0.30580658,0.3661945,0.7835751,0.8327502,0.0491751
40,0.3252102,0.30602604,"('stingy', 'generous')",-0.25143427,-0.2084304,-1.8951614,-2.0971003,-0.6071285,-0.6665015,-0.059373
