,illumina_male,illumina_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0101597,-1.1265506,"('unsociable', 'sociable')",-0.50057364,-0.6151055,-0.7553667,-0.870828,-0.1154613
1,-1.0440334,-1.1528813,"('unfriendly', 'friendly')",2.1715124,1.9913417,0.5637395,0.4192302,-0.1445093
2,0.23183252,0.19395962,"('unlikable', 'likable')",0.6498651,0.65571404,0.4408488,0.4248368,-0.016012
3,-0.72332263,-0.58779657,"('repellent', 'pleasant')",0.24484213,0.39169997,-0.2392403,-0.0980483,0.141192
4,0.09098775,0.031848762,"('disliked', 'liked')",-5.983108,-5.9532166,-2.9460602,-2.9606838,-0.0146236
5,-0.92519504,-0.88421303,"('distant', 'outgoing')",0.07407791,0.0371454,-0.4255586,-0.4235338,0.0020248
6,-1.2022533,-1.1299827,"('distant', 'open')",0.2881532,0.23361076,-0.4570501,-0.448186,0.0088641
7,-0.71837544,-0.5857845,"('insensitive', 'sensitive')",0.6353249,0.79117876,-0.0415253,0.1026971,0.1442224
8,-0.8061133,-0.8843064,"('unaffectionate', 'affectionate')",1.1276128,0.96661925,0.1607498,0.0411564,-0.1195934
9,-1.1077576,-1.0928196,"('unaffectionate', 'caring')",1.1902491,1.1446868,0.0412458,0.0259336,-0.0153122
10,-1.5529586,-1.4466287,"('unsympathetic', 'sympathetic')",-0.8785246,-0.8578109,-1.2157416,-1.1522198,0.0635218
11,-0.9111619,-0.85328674,"('unhelpful', 'helpful')",1.5990813,1.747367,0.3439597,0.4470401,0.1030804
12,-0.619038,-0.4710933,"('unsupportive', 'supportive')",-1.706515,-1.5923823,-1.1627765,-1.0317378,0.1310387
13,-1.302281,-1.4451091,"('impolite', 'polite')",-0.8688494,-0.85668606,-1.0855652,-1.1508976,-0.0653324
14,-0.14266567,-0.08263533,"('antisocial', 'social')",-0.45593482,-0.41598934,-0.2993003,-0.2493123,0.049988
15,-0.035709016,-0.17090982,"('boring', 'funny')",0.6554097,0.5518571,0.3098503,0.1904736,-0.1193767
16,-0.46865404,-0.45794156,"('unpopular', 'popular')",0.4319525,0.4456687,-0.0183508,-0.0061364,0.0122144
17,-0.16967094,-0.16448694,"('nasty', 'nice')",0.105210856,0.09985021,-0.03223,-0.0323184,-8.84e-05
