,equifax_male,equifax_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.5860269,-1.7530135,"('unsociable', 'sociable')",-0.14863989,-0.33248228,-0.8673334,-1.0427479,-0.1754145
1,-1.7879828,-1.8613199,"('unfriendly', 'friendly')",1.8333116,1.6649418,0.0226644,-0.0981891,-0.1208535
2,0.67273825,0.7242069,"('unlikable', 'likable')",0.81932074,0.88849914,0.7460295,0.806353,0.0603235
3,-0.6850623,-0.5307409,"('repellent', 'pleasant')",-0.29758832,-0.18396325,-0.4913253,-0.3573521,0.1339732
4,0.65868974,0.65644896,"('disliked', 'liked')",-5.808509,-5.826266,-2.5749097,-2.5849085,-0.0099988
5,-0.45241717,-0.4059881,"('distant', 'outgoing')",0.03629289,0.033847794,-0.2080621,-0.1860701,0.021992
6,-0.7545098,-0.68375105,"('distant', 'open')",0.3721296,0.3203282,-0.1911901,-0.1817114,0.0094787
7,-0.83188045,-0.7533613,"('insensitive', 'sensitive')",0.5644394,0.59077287,-0.1337205,-0.0812942,0.0524263
8,-1.9316359,-1.9477414,"('unaffectionate', 'affectionate')",0.6127448,0.5241144,-0.6594455,-0.7118135,-0.052368
9,-1.7556441,-1.7484429,"('unaffectionate', 'caring')",1.1152109,1.1013097,-0.3202166,-0.3235666,-0.00335
10,-1.5521553,-1.4958228,"('unsympathetic', 'sympathetic')",-0.22202434,-0.3025159,-0.8870898,-0.8991693,-0.0120795
11,-1.0717415,-1.0487851,"('unhelpful', 'helpful')",1.7422969,1.7998726,0.3352777,0.3755438,0.0402661
12,-0.6888413,-0.580572,"('unsupportive', 'supportive')",-1.5041113,-1.4574522,-1.0964763,-1.0190121,0.0774642
13,-0.4341481,-0.5350326,"('impolite', 'polite')",-0.11114736,-0.112411544,-0.2726477,-0.3237221,-0.0510744
14,0.13016567,0.14473477,"('antisocial', 'social')",-0.3984108,-0.44460285,-0.1341226,-0.149934,-0.0158114
15,-0.2402483,-0.37052566,"('boring', 'funny')",0.588904,0.5575846,0.1743279,0.0935295,-0.0807984
16,0.11948869,0.15496227,"('unpopular', 'popular')",0.69282925,0.7075691,0.406159,0.4312657,0.0251067
17,0.23736145,0.3324,"('nasty', 'nice')",-0.28219774,-0.21195616,-0.0224181,0.0602219,0.08264
18,-0.44438496,-0.40202856,"('disagreeable', 'welcoming')",-0.25325608,-0.32344788,-0.3488205,-0.3627382,-0.0139177
19,-1.2004553,-1.1830678,"('inhospitable', 'hospitable')",-0.049670026,-0.061215222,-0.6250626,-0.6221415,0.0029211
20,0.37623894,0.4121439,"('rough', 'thoughtful')",1.1776742,1.0966184,0.7769566,0.7543812,-0.0225754
21,-0.54547095,-0.58449167,"('immoral', 'moral')",-0.3446068,-0.33829847,-0.4450389,-0.4613951,-0.0163562
22,-0.027173562,-0.038297027,"('untrustworthy', 'trustworthy')",-0.8926302,-0.9751646,-0.4599019,-0.5067308,-0.0468289
23,-1.3919963,-1.4077168,"('insincere', 'sincere')",5.4844146,5.4766006,2.0462091,2.0344419,-0.0117672
24,-0.43652517,-0.48219743,"('dishonest', 'honest')",0.8396373,0.767896,0.2015561,0.1428493,-0.0587068
25,-0.35831124,-0.3256991,"('egoistic', 'altruistic')",1.3158237,1.2801448,0.4787562,0.4772229,-0.0015333
26,0.08058362,0.017048346,"('hardhearted', 'benevolent')",1.6768317,1.5230844,0.8787076,0.7700664,-0.1086412
27,-0.72358334,-0.6037528,"('hardhearted', 'softhearted')",1.4247906,1.3976858,0.3506036,0.3969665,0.0463629
28,-1.1999547,-1.2795966,"('disloyal', 'loyal')",0.6884029,0.56807154,-0.2557759,-0.3557625,-0.0999866
29,0.014203489,-0.010952291,"('unfair', 'fair')",-0.53528225,-0.70121884,-0.2605394,-0.3560856,-0.0955462
30,0.2644038,0.20757465,"('intolerant', 'tolerant')",1.6752445,1.5805364,0.9698241,0.8940555,-0.0757686
31,-0.43787462,-0.45926365,"('evil', 'good')",-1.0462209,-1.2098768,-0.7420478,-0.8345702,-0.0925224
32,-0.2664691,-0.28016132,"('unkind', 'kind')",0.9536962,0.80830026,0.3436136,0.2640695,-0.0795441
33,0.17408347,0.12266932,"('wrong', 'right')",-0.29216534,-0.2875172,-0.0590409,-0.0824239,-0.023383
34,-0.18567298,-0.083104,"('mean', 'honorable')",5.8939757,5.965711,2.8541515,2.9413035,0.087152
35,0.91398937,0.8613368,"('corrupt', 'incorrupt')",-0.1806182,-0.31746426,0.3666856,0.2719363,-0.0947493
36,-0.19091882,-0.20406896,"('hostile', 'amicable')",-0.021294355,-0.2194789,-0.1061066,-0.2117739,-0.1056673
37,-0.11158783,-0.075617544,"('fake', 'genuine')",0.37376723,0.3819273,0.1310897,0.1531549,0.0220652
38,-1.0887641,-1.1032293,"('untruthful', 'truthful')",0.2625241,0.35045946,-0.41312,-0.3763849,0.0367351
39,1.0315998,1.009082,"('exploitative', 'cooperative')",0.11241872,0.12908588,0.5720093,0.5690839,-0.0029254
40,0.6544233,0.6988082,"('stingy', 'generous')",-1.2289288,-1.3073815,-0.2872528,-0.3042867,-0.0170339
41,-0.44029754,-0.43515307,"('unforgiving', 'forgiving')",0.22092688,0.09737567,-0.1096853,-0.1688887,-0.0592034
42,0.8861882,1.0008692,"('unreliable', 'reliable')",-2.7918634,-2.6762924,-0.9528376,-0.8377116,0.115126
43,-0.9871688,-0.9245379,"('irresponsible', 'responsible')",0.6986909,0.67129064,-0.1442389,-0.1266236,0.0176153
44,1.6012781,1.62582,"('prejudiced', 'unprejudiced')",-1.3999617,-1.3732133,0.1006582,0.1263034,0.0256452
45,-1.1564113,-1.0933899,"('incompetent', 'competent')",-0.061215766,-0.100470915,-0.6088135,-0.5969304,0.0118831
46,-0.7381157,-0.682587,"('uncompetitive', 'competitive')",-0.54095817,-0.56096417,-0.639537,-0.6217756,0.0177614
47,0.46552664,0.5612582,"('stupid', 'smart')",5.3734717,5.4197183,2.9194992,2.9904883,0.0709891
48,-0.9983215,-1.0686096,"('unintelligent', 'intelligent')",1.0835993,1.0194695,0.0426389,-0.02457,-0.0672089
49,-0.24295276,-0.113370635,"('unable', 'able')",0.09013355,0.25975135,-0.0764096,0.0731904,0.1496
50,0.56630176,0.6366949,"('clumsy', 'skillful')",0.32139534,0.30643356,0.4438486,0.4715642,0.0277156
51,-0.5021429,-0.64417166,"('uneducated', 'educated')",0.7889648,0.6812855,0.143411,0.0185569,-0.1248541
52,-0.48567516,-0.6704389,"('irrational', 'rational')",0.16459572,0.038773566,-0.1605397,-0.3158327,-0.155293
53,-1.76841,-1.7525951,"('uncreative', 'creative')",0.70582926,0.61942273,-0.5312904,-0.5665861,-0.0352957
54,-0.38172075,-0.39121872,"('incapable', 'capable')",1.0633894,1.1244967,0.3408343,0.366639,0.0258047
55,-1.0473917,-1.0506734,"('incompetent', 'clever')",0.14278853,0.098272435,-0.4523016,-0.4762005,-0.0238989
56,-0.05946493,-0.08911306,"('impractical', 'practical')",0.2551999,0.28547388,0.0978675,0.0981804,0.0003129
57,-1.9320873,-1.9778047,"('unimaginative', 'imaginative')",-2.389727,-2.4861505,-2.1609073,-2.2319775,-0.0710702
