,tapestry_male,tapestry_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.084411345,-0.07575324,"('unsociable', 'sociable')",-0.22328278,-0.31642675,-0.0694357,-0.19609,-0.1266543
1,-0.2666022,-0.17792499,"('unfriendly', 'friendly')",1.6108505,1.431189,0.6721241,0.626632,-0.0454921
2,-0.23996569,-0.39220092,"('unlikable', 'likable')",0.3890445,0.39985365,0.0745394,0.0038264,-0.070713
3,0.1883252,0.45764977,"('repellent', 'pleasant')",0.13259259,0.2662681,0.1604589,0.3619589,0.2015
4,-1.9130405,-1.854844,"('disliked', 'liked')",-6.5663414,-6.5956945,-4.2396908,-4.2252693,0.0144215
5,-1.5804929,-1.5616124,"('distant', 'outgoing')",-0.09355256,-0.12141542,-0.8370227,-0.8415139,-0.0044912
6,-1.3522148,-1.2527468,"('distant', 'open')",0.3347852,0.28641084,-0.5087148,-0.483168,0.0255468
7,1.0680377,1.1981889,"('insensitive', 'sensitive')",0.57354367,0.6015908,0.8207907,0.8998898,0.0790991
8,0.07988262,0.09682658,"('unaffectionate', 'affectionate')",0.7975177,0.6340771,0.4387002,0.3654518,-0.0732484
9,0.49778703,0.61085176,"('unaffectionate', 'caring')",0.85904056,0.82948846,0.6784138,0.7201701,0.0417563
10,0.8189965,0.9772519,"('unsympathetic', 'sympathetic')",-0.52029246,-0.5069773,0.149352,0.2351373,0.0857853
11,-0.0001641754,0.012898102,"('unhelpful', 'helpful')",1.88273,1.9409451,0.9412829,0.9769216,0.0356387
12,0.7241016,0.92479193,"('unsupportive', 'supportive')",-1.759792,-1.7472239,-0.5178452,-0.411216,0.1066292
13,0.1424107,-0.20239562,"('impolite', 'polite')",-0.73823905,-0.7901398,-0.2979142,-0.4962677,-0.1983535
14,1.9492729,1.8060942,"('antisocial', 'social')",-0.41482416,-0.39371234,0.7672244,0.7061909,-0.0610335
15,0.9174829,0.7301049,"('boring', 'funny')",0.31417578,0.16903661,0.6158293,0.4495708,-0.1662585
16,-1.4491353,-1.3571534,"('unpopular', 'popular')",0.38696545,0.4849686,-0.5310849,-0.4360924,0.0949925
17,-0.4101854,-0.45288083,"('nasty', 'nice')",-0.4974877,-0.5202163,-0.4538366,-0.4865485,-0.0327119
18,-1.4398147,-1.2203904,"('disagreeable', 'welcoming')",-0.23699316,-0.2631479,-0.8384039,-0.7417692,0.0966347
19,-1.5948642,-1.5473278,"('inhospitable', 'hospitable')",-0.045341406,-0.029096227,-0.8201028,-0.788212,0.0318908
20,1.195438,1.2593426,"('rough', 'thoughtful')",0.99671966,1.0229124,1.0960789,1.1411275,0.0450486
21,0.9561548,0.94786954,"('immoral', 'moral')",-0.5309537,-0.33890638,0.2126006,0.3044816,0.091881
22,0.46326545,0.35314408,"('untrustworthy', 'trustworthy')",-0.5440225,-0.6858576,-0.0403785,-0.1663568,-0.1259783
23,1.2969102,1.346009,"('insincere', 'sincere')",5.7746253,5.6984453,3.5357678,3.5222273,-0.0135405
24,0.8768976,0.8295918,"('dishonest', 'honest')",0.89805615,0.770712,0.8874769,0.8001519,-0.087325
25,0.814331,0.91435814,"('egoistic', 'altruistic')",1.5126909,1.3790119,1.1635109,1.146685,-0.0168259
26,1.4463915,1.2740058,"('hardhearted', 'benevolent')",1.5130295,1.3934356,1.4797105,1.3337207,-0.1459898
27,0.77795297,0.8874762,"('hardhearted', 'softhearted')",1.4486532,1.2702101,1.1133031,1.0788431,-0.03446
28,0.81822896,0.78939235,"('disloyal', 'loyal')",1.1451385,1.0876678,0.9816837,0.9385301,-0.0431536
29,-0.32513312,-0.29533517,"('unfair', 'fair')",-0.2440087,-0.42671835,-0.2845709,-0.3610268,-0.0764559
30,1.242738,1.1720347,"('intolerant', 'tolerant')",1.1007043,1.1181686,1.1717212,1.1451017,-0.0266195
31,-2.0579011,-1.8056644,"('evil', 'good')",-0.88421047,-1.001839,-1.4710557,-1.4037517,0.067304
32,0.67547655,0.5942662,"('unkind', 'kind')",0.8409378,0.6374902,0.7582072,0.6158782,-0.142329
33,-0.0149467625,-0.1326953,"('wrong', 'right')",-0.46943626,-0.5872153,-0.2421915,-0.3599553,-0.1177638
34,0.8277165,0.9919726,"('mean', 'honorable')",5.8401203,6.0334973,3.3339183,3.5127349,0.1788166
35,-1.0798064,-1.0736228,"('corrupt', 'incorrupt')",-0.21121193,-0.34677598,-0.6455092,-0.7101994,-0.0646902
36,-1.3693495,-1.1152989,"('hostile', 'amicable')",0.100793466,0.012267318,-0.634278,-0.5515158,0.0827622
