,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
0,-1.3007305,-1.2590568,"('unsociable', 'sociable')",-0.57524884,-0.6284868,-0.5104837,-0.51951736,-0.7954876,-0.8023537,-0.0068661
1,-0.24809068,-0.20573747,"('unfriendly', 'friendly')",0.5793861,0.32410634,2.0255659,1.9716557,0.7856205,0.6966748,-0.0889457
2,0.932632,0.9694412,"('unlikable', 'likable')",1.0726287,1.0700177,1.2005345,1.2459731,1.0685984,1.095144,0.0265456
3,-0.97215915,-0.87221277,"('repellent', 'pleasant')",-0.634177,-0.48760837,0.023498427,0.13154456,-0.5276126,-0.4094255,0.1181871
4,0.15505747,0.120915696,"('disliked', 'liked')",0.48023516,0.24554451,-4.589921,-4.392068,-1.3182095,-1.3418692,-0.0236597
5,-0.2353516,-0.24519898,"('distant', 'outgoing')",-0.13240044,-0.3466532,0.14317448,0.10643998,-0.0748592,-0.1618041,-0.0869449
6,-0.821193,-0.8038914,"('distant', 'open')",-0.51052356,-0.7126151,0.6128881,0.56006175,-0.2396095,-0.3188149,-0.0792054
7,-0.65033543,-0.5947622,"('insensitive', 'sensitive')",0.23731148,0.40040416,0.8395183,0.95104903,0.1421648,0.2522303,0.1100655
8,-0.6464146,-0.6367597,"('unaffectionate', 'affectionate')",0.0066202767,-0.12465997,0.858273,0.76716715,0.0728262,0.0019158,-0.0709104
9,-0.8071482,-0.830672,"('unaffectionate', 'caring')",0.5766763,0.47511145,1.5681762,1.4973944,0.4459014,0.3806113,-0.0652901
10,-0.9189027,-0.8659581,"('unsympathetic', 'sympathetic')",-0.8535877,-0.72435546,0.49612787,0.6139221,-0.4254542,-0.3254638,0.0999904
11,-1.2452282,-1.2552848,"('unhelpful', 'helpful')",-0.5960873,-0.40819573,1.4238007,1.4357034,-0.1391716,-0.0759257,0.0632459
12,-0.7614585,-0.7205827,"('unsupportive', 'supportive')",0.5808091,0.65210015,-0.5752874,-0.46287033,-0.2519789,-0.1771176,0.0748613
13,-0.5521889,-0.51836896,"('impolite', 'polite')",-0.3297556,-0.15702115,0.015534043,0.008880608,-0.2888035,-0.2221698,0.0666337
14,-0.4051671,-0.35682902,"('antisocial', 'social')",0.96383953,1.0347775,-0.4768203,-0.4295028,0.027284,0.0828152,0.0555312
15,0.2991324,0.32306093,"('boring', 'funny')",-0.2234047,-0.17774989,1.246884,1.2512197,0.4408706,0.4655102,0.0246396
16,0.21684915,0.21968664,"('unpopular', 'popular')",-1.0655727,-1.1113303,0.3608479,0.35006166,-0.1626252,-0.1805273,-0.0179021
17,0.13195613,0.16395856,"('nasty', 'nice')",-1.3785949,-1.3766247,-0.2942521,-0.28650805,-0.5136303,-0.4997247,0.0139056
18,-0.8818846,-0.82242423,"('disagreeable', 'welcoming')",-1.297998,-1.3660141,0.19887899,0.20459662,-0.6603345,-0.6612806,-0.0009461
19,-1.1697068,-1.1359822,"('inhospitable', 'hospitable')",-1.3803302,-1.5029677,-0.27044076,-0.31673655,-0.9401592,-0.9852288,-0.0450696
20,0.09973828,0.14862658,"('rough', 'thoughtful')",0.73195523,0.7563554,0.08602156,0.15098175,0.305905,0.3519879,0.0460829
21,-0.7042326,-0.6043564,"('immoral', 'moral')",-0.74110615,-0.56949794,-0.5283338,-0.41931492,-0.6578908,-0.5310564,0.1268344
22,-0.67436534,-0.6052354,"('untrustworthy', 'trustworthy')",-0.09422344,-0.065972574,-0.08528297,0.0028885454,-0.2846239,-0.2227731,0.0618508
23,-0.80271727,-0.74130744,"('insincere', 'sincere')",-0.69545484,-0.5752635,5.3272786,5.1491427,1.2763689,1.2775239,0.001155
24,-0.76159406,-0.77126116,"('dishonest', 'honest')",-0.18585032,-0.12207118,2.073417,2.0550282,0.3753242,0.3872319,0.0119077
