,halliburton_male,halliburton_female,tuple,company_male,company_female,average_male,average_female,female-male
32,-1.0748284,-1.1889948,"('unkind', 'kind')",1.2787333,1.1087996,0.1019524,-0.0400976,-0.14205
33,0.7511381,0.6811631,"('wrong', 'right')",-0.062341616,-0.10981229,0.3443982,0.2856754,-0.0587228
34,-0.6506335,-0.54716504,"('mean', 'honorable')",4.4832754,4.6114073,1.9163209,2.0321212,0.1158003
35,2.5852175,2.4640684,"('corrupt', 'incorrupt')",-1.5452408,-1.7091986,0.5199884,0.3774349,-0.1425535
36,1.1327617,1.0730466,"('hostile', 'amicable')",-1.6201739,-1.8172609,-0.2437061,-0.3721071,-0.128401
37,-0.4039827,-0.31570807,"('fake', 'genuine')",0.29315773,0.2727359,-0.0554125,-0.0214861,0.0339264
38,-0.13661736,-0.19145718,"('untruthful', 'truthful')",0.3895932,0.36809915,0.1264879,0.088321,-0.0381669
39,-0.12014939,-0.035215095,"('exploitative', 'cooperative')",0.61253506,0.6722542,0.2461928,0.3185196,0.0723268
40,-0.084229544,-0.099657394,"('stingy', 'generous')",-2.0868094,-2.1030352,-1.0855194,-1.1013463,-0.0158269
41,-0.65122914,-0.60986936,"('unforgiving', 'forgiving')",0.37656784,0.32889217,-0.1373307,-0.1404886,-0.0031579
42,0.16178933,0.32789928,"('unreliable', 'reliable')",-2.7754207,-2.6436481,-1.3068156,-1.1578745,0.1489411
43,-1.779493,-1.7039708,"('irresponsible', 'responsible')",1.392427,1.477133,-0.193533,-0.1134189,0.0801141
44,0.44206706,0.45073876,"('prejudiced', 'unprejudiced')",-1.4683846,-1.4786285,-0.5131588,-0.5139449,-0.0007861
45,-0.6064825,-0.70321506,"('incompetent', 'competent')",0.90105647,0.8216563,0.147287,0.0592206,-0.0880664
46,-2.212365,-2.1391168,"('uncompetitive', 'competitive')",0.6356564,0.61988664,-0.7883543,-0.7596151,0.0287392
47,-0.46286824,-0.42787135,"('stupid', 'smart')",4.7761455,4.8909655,2.1566386,2.2315471,0.0749085
48,-1.861864,-1.7819554,"('unintelligent', 'intelligent')",0.7683827,0.78457767,-0.5467407,-0.4986888,0.0480519
49,-0.60730344,-0.5325633,"('unable', 'able')",-0.2261715,-0.1091902,-0.4167375,-0.3208768,0.0958607
50,0.8801,0.96645707,"('clumsy', 'skillful')",-0.6775789,-0.70879686,0.1012605,0.1288301,0.0275696
51,-1.4429735,-1.2546438,"('uneducated', 'educated')",0.4148706,0.45117334,-0.5140514,-0.4017352,0.1123162
52,0.34093997,0.31221196,"('irrational', 'rational')",-0.20672086,-0.32187858,0.0671096,-0.0048333,-0.0719429
53,-0.75567085,-0.78769904,"('uncreative', 'creative')",0.21276033,0.14837505,-0.2714553,-0.319662,-0.0482067
54,-0.059753474,-0.096904546,"('incapable', 'capable')",0.5017824,0.5553388,0.2210145,0.2292171,0.0082026
55,-1.868493,-1.8132985,"('incompetent', 'clever')",1.1062965,1.1581002,-0.3810982,-0.3275991,0.0534991
56,-0.7186514,-0.65954435,"('impractical', 'practical')",1.5842423,1.6287864,0.4327955,0.484621,0.0518255
57,-1.4020953,-1.5488971,"('unimaginative', 'imaginative')",-2.1945872,-2.2724493,-1.7983413,-1.9106731,-0.1123318
58,-0.6975355,-0.6652589,"('undiscriminating', 'discriminating')",-0.009452995,0.006048985,-0.3534943,-0.329605,0.0238893
59,1.0799699,1.1111385,"('foolish', 'wise')",-0.5085952,-0.50363743,0.2856873,0.3037505,0.0180632
60,-2.1509757,-1.9648168,"('inefficient', 'efficient')",1.0716088,1.3021545,-0.5396835,-0.3313311,0.2083524
61,-0.25018305,-0.36206558,"('illogical', 'logical')",0.5515764,0.35285458,0.1506967,-0.0046055,-0.1553022
62,-1.3785665,-1.2656809,"('incompetent', 'brilliant')",1.4872187,1.700318,0.0543261,0.2173185,0.1629924
63,-1.1651334,-1.1072563,"('unperceptive', 'insightful')",0.75554866,0.94606143,-0.2047924,-0.0805974,0.124195
64,-0.019588605,0.07221418,"('shy', 'confident')",-5.015494,-4.9610543,-2.5175412,-2.4444201,0.0731211
65,-1.2676651,-1.3436362,"('insecure', 'secure')",0.5231855,0.49676302,-0.3722398,-0.4234366,-0.0511968
66,0.80726576,0.83382213,"('inactive', 'active')",-0.48276317,-0.4993806,0.1622513,0.1672208,0.0049695
67,0.0929114,0.15549238,"('doubtful', 'determined')",-0.20751995,-0.15638639,-0.0573043,-0.000447,0.0568573
68,-0.13811363,-0.037718903,"('dependent', 'independent')",-1.3757616,-1.2885019,-0.7569376,-0.6631104,0.0938272
69,2.4803317,2.498184,"('lazy', 'industrious')",-1.1388782,-1.0605521,0.6707267,0.7188159,0.0480892
70,-1.4671593,-1.4115647,"('lethargic', 'energetic')",0.80920804,0.83639777,-0.3289756,-0.2875835,0.0413921
71,1.0593504,0.9639774,"('diffident', 'self-confident')",0.30712074,0.31514525,0.6832355,0.6395613,-0.0436742
72,-1.1452208,-1.1458013,"('unambitious', 'ambitious')",0.12379208,0.15642354,-0.5107144,-0.4946889,0.0160255
73,1.3754389,1.4796994,"('helpless', 'self-reliant')",-2.8614864,-2.7213752,-0.7430238,-0.6208379,0.1221859
74,-0.65275717,-0.53346145,"('undedicated', 'dedicated')",0.028765112,0.030024985,-0.311996,-0.2517182,0.0602778
75,1.3108846,1.3093983,"('meek', 'impulsive')",-1.1197981,-1.0613418,0.0955433,0.1240283,0.028485
76,-1.5159868,-1.3814856,"('anxious', 'daring')",0.08012354,0.21275304,-0.7179316,-0.5843663,0.1335653
77,-1.3005494,-1.1112952,"('unmotivated', 'motivated')",-0.59603095,-0.5009044,-0.9482902,-0.8060998,0.1421904
78,-0.50314075,-0.49454972,"('nonresilient', 'resilient')",-0.03071814,0.06405615,-0.2669294,-0.2152468,0.0516826
79,1.2494072,1.1819093,"('wavering', 'unwavering')",-1.0846435,-1.1419452,0.0823818,0.019982,-0.0623998
80,-1.318392,-1.2962791,"('dominated', 'dominating')",-0.0590107,0.012726538,-0.6887014,-0.6417763,0.0469251
81,-2.0212934,-1.9597533,"('submissive', 'aggressive')",0.2467076,0.4030364,-0.8872929,-0.7783585,0.1089344
82,0.122353345,0.14162001,"('poor', 'rich')",5.561177,5.5321207,2.8417652,2.8368704,-0.0048948
83,-1.1713243,-1.1321154,"('powerless', 'powerful')",-0.3915097,-0.41805348,-0.781417,-0.7750844,0.0063326
84,-0.25792792,-0.18937784,"('inferior', 'superior')",0.31298333,0.36963466,0.0275277,0.0901284,0.0626007
85,1.4894167,1.4242789,"('insignificant', 'prestigious')",-1.3133633,-1.3927447,0.0880267,0.0157671,-0.0722596
86,-2.457903,-2.488406,"('uninfluential', 'influential')",0.28206742,0.21357206,-1.0879178,-1.137417,-0.0494992
87,-0.043692198,-0.057335317,"('unsuccessful', 'successful')",1.0653765,1.1203103,0.5108421,0.5314875,0.0206454
88,-1.1760973,-1.0678656,"('low', 'eminent')",-0.14322874,-0.13071388,-0.659663,-0.5992898,0.0603732
