,us_male,us_female,tuple,bancorp_male,bancorp_female,del_male,del_female,average_male,average_female,female-male
0,0.32700312,0.2928215,"('unsociable', 'sociable')",-0.281508,-0.29955298,-0.47689483,-0.4737845,-0.1437999,-0.160172,-0.0163721
1,-0.16857103,-0.28824955,"('unfriendly', 'friendly')",1.1185434,1.0169106,1.3250196,1.2097639,0.7583307,0.6461416,-0.1121891
2,1.2965745,1.4011468,"('unlikable', 'likable')",1.5637034,1.6436367,0.8251527,0.84406596,1.2284768,1.2962832,0.0678064
3,0.29113394,0.38044608,"('repellent', 'pleasant')",-0.94214904,-0.86520445,0.47805128,0.5389059,-0.0576546,0.0180492,0.0757038
4,-0.3302316,-0.3723766,"('disliked', 'liked')",0.2767776,0.29119542,-7.2090898,-7.3064885,-2.4208479,-2.4625565,-0.0417086
5,-0.65546787,-0.7083348,"('distant', 'outgoing')",1.8021646,1.7965795,0.22489166,0.15002829,0.4571961,0.4127576,-0.0444385
6,-0.5399787,-0.57050365,"('distant', 'open')",1.520657,1.4666762,0.82369804,0.73290455,0.6014588,0.5430257,-0.0584331
7,0.7192172,0.74461216,"('insensitive', 'sensitive')",-0.22716762,-0.11991386,0.47724622,0.62224144,0.3230986,0.4156466,0.092548
8,-0.46964887,-0.5509566,"('unaffectionate', 'affectionate')",0.44868365,0.34071016,0.9799212,0.8869053,0.319652,0.225553,-0.094099
9,0.84638953,0.8399123,"('unaffectionate', 'caring')",1.3096334,1.2516838,1.46615,1.4329709,1.207391,1.1748557,-0.0325353
10,1.3776352,1.4202299,"('unsympathetic', 'sympathetic')",-2.1960015,-2.118483,0.23881106,0.3804423,-0.1931851,-0.105937,0.0872481
11,1.6898401,1.841126,"('unhelpful', 'helpful')",-0.55108166,-0.4440293,1.2984908,1.383823,0.8124164,0.9269732,0.1145568
12,1.8486718,1.9535464,"('unsupportive', 'supportive')",0.03345439,0.1584537,-1.7595642,-1.6966112,0.040854,0.1384629,0.0976089
13,0.79195225,0.8147608,"('impolite', 'polite')",-0.18316895,-0.11543583,-0.5223588,-0.44527104,0.0288082,0.0846846,0.0558764
