,anthem_male,anthem_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.66617274,0.61071444,"('unsociable', 'sociable')",-0.05280974,-0.1542922,0.3066815,0.2282111,-0.0784704
1,-0.2301735,-0.2528256,"('unfriendly', 'friendly')",1.6215439,1.4846666,0.6956852,0.6159205,-0.0797647
2,0.20040946,0.3151676,"('unlikable', 'likable')",0.34839898,0.41104436,0.2744042,0.363106,0.0887018
3,0.31413284,0.50743073,"('repellent', 'pleasant')",0.15986276,0.2048781,0.2369978,0.3561544,0.1191566
4,-1.3725163,-1.4980288,"('disliked', 'liked')",-6.769456,-6.786356,-4.0709863,-4.1421924,-0.0712061
5,-1.026952,-1.0489056,"('distant', 'outgoing')",-0.37492138,-0.40440822,-0.7009367,-0.7266569,-0.0257202
6,-1.2428995,-1.2089438,"('distant', 'open')",0.03771352,-0.047786117,-0.602593,-0.628365,-0.025772
7,1.8459615,1.9339691,"('insensitive', 'sensitive')",0.8571394,0.92889756,1.3515505,1.4314333,0.0798828
8,0.05227023,0.086345464,"('unaffectionate', 'affectionate')",0.9734788,0.84788245,0.5128745,0.467114,-0.0457605
9,0.85809565,0.9585594,"('unaffectionate', 'caring')",1.0941039,1.0476702,0.9760998,1.0031148,0.027015
10,1.3436481,1.5144029,"('unsympathetic', 'sympathetic')",-0.27566752,-0.26920193,0.5339903,0.6226004,0.0886101
11,0.4201336,0.6062162,"('unhelpful', 'helpful')",1.8127388,1.9223201,1.1164362,1.2642682,0.147832
12,0.930757,1.0731126,"('unsupportive', 'supportive')",-1.7760699,-1.7090955,-0.4226564,-0.3179914,0.104665
13,1.1009098,1.0074078,"('impolite', 'polite')",-0.64342415,-0.64107,0.2287428,0.1831689,-0.0455739
14,1.282307,1.2042292,"('antisocial', 'social')",-0.4035046,-0.44561428,0.4394012,0.3793075,-0.0600937
15,-0.19480006,-0.35480326,"('boring', 'funny')",0.005569186,-0.057832435,-0.0946154,-0.2063178,-0.1117024
16,-1.500235,-1.4924933,"('unpopular', 'popular')",0.10588488,0.14344072,-0.697175,-0.6745263,0.0226487
17,-0.47058842,-0.46858248,"('nasty', 'nice')",-0.45692033,-0.43932816,-0.4637544,-0.4539553,0.0097991
18,0.12607431,0.16200596,"('disagreeable', 'welcoming')",-0.28570598,-0.30503452,-0.0798158,-0.0715143,0.0083015
19,-1.0645746,-0.942189,"('inhospitable', 'hospitable')",-0.15829057,-0.05708659,-0.6114326,-0.4996378,0.1117948
20,0.6013814,0.64984995,"('rough', 'thoughtful')",1.302197,1.2632685,0.9517892,0.9565592,0.00477
21,0.89935476,1.0014609,"('immoral', 'moral')",-0.52664727,-0.37157786,0.1863537,0.3149415,0.1285878
22,0.31855664,0.27309677,"('untrustworthy', 'trustworthy')",-0.70771533,-0.79327196,-0.1945793,-0.2600876,-0.0655083
23,2.0232027,2.1267638,"('insincere', 'sincere')",5.849997,5.776983,3.9365997,3.9518733,0.0152736
24,1.6603544,1.7098169,"('dishonest', 'honest')",0.81895566,0.7719229,1.239655,1.2408699,0.0012149
25,-0.05103689,-0.13078254,"('egoistic', 'altruistic')",1.4737717,1.3942759,0.7113674,0.6317466,-0.0796208
26,0.78998154,0.60673714,"('hardhearted', 'benevolent')",1.6644063,1.5922782,1.227194,1.0995077,-0.1276863
