,caesars_male,caesars_female,tuple,entertainment_male,entertainment_female,inc_male,inc_female,de_male,de_female,average_male,average_female,female-male
0,0.6555306,0.4829875,"('unsociable', 'sociable')",1.5029982,1.2857388,-0.15901917,-0.3203624,-0.49128577,-0.5365442,0.3770559,0.227955,-0.1491009
1,0.25931877,0.12172798,"('unfriendly', 'friendly')",0.8714676,0.8587552,0.98546183,0.7206713,1.9127868,1.780761,1.0072588,0.8704789,-0.1367799
2,1.4974118,1.5876776,"('unlikable', 'likable')",1.2504263,1.4181815,1.2005069,1.4657799,-0.08330968,0.04813098,0.9662588,1.1299425,0.1636837
3,-0.9434289,-0.95065325,"('repellent', 'pleasant')",-0.12960963,0.06982154,-0.08310315,-0.042129554,0.95426327,0.98026997,-0.0504696,0.0143272,0.0647968
4,0.09655681,0.18246551,"('disliked', 'liked')",-0.5589437,-0.5149614,0.5333091,0.46575037,-7.862698,-7.976364,-1.9479439,-1.9607774,-0.0128335
5,-0.1795046,-0.08571829,"('distant', 'outgoing')",0.23095717,0.29151356,0.6251657,0.55325913,-0.25434276,-0.27898,0.1055689,0.1200186,0.0144497
6,-0.32712752,-0.23079889,"('distant', 'open')",-0.34313783,-0.23721774,0.17801923,0.11098765,0.36778945,0.3713386,-0.0311142,0.0035774,0.0346916
7,-0.32499716,-0.45239666,"('insensitive', 'sensitive')",0.05908795,0.13951573,-0.021534968,-0.09290496,0.73147714,0.6824516,0.1110082,0.0691664,-0.0418418
8,0.40964532,0.39420223,"('unaffectionate', 'affectionate')",0.9260118,1.0056076,-0.082297504,-0.16652697,0.91083765,0.81675285,0.5410493,0.5125089,-0.0285404
9,0.08130611,0.04001381,"('unaffectionate', 'caring')",1.3443277,1.3587903,0.20988803,0.13240159,0.9969486,0.9617963,0.6581176,0.6232505,-0.0348671
10,-1.809925,-1.9964536,"('unsympathetic', 'sympathetic')",-0.9720306,-0.79616004,-1.2374376,-1.3061904,-0.6485556,-0.6271534,-1.1669872,-1.1814893,-0.0145021
11,-1.5815473,-1.7324721,"('unhelpful', 'helpful')",0.2023038,0.23543918,-0.03728526,0.03857529,0.7114812,0.8004139,-0.1762619,-0.1645109,0.011751
12,0.3736907,0.35510737,"('unsupportive', 'supportive')",0.6759962,0.81406736,0.6490847,0.6539923,-2.3465602,-2.356658,-0.1619472,-0.1333728,0.0285744
13,-0.30092517,-0.3698529,"('impolite', 'polite')",0.13557602,0.070606306,-0.38727602,-0.3549743,-0.31829086,-0.27219403,-0.217729,-0.2316037,-0.0138747
14,0.08668898,0.059716947,"('antisocial', 'social')",1.5119487,1.4909811,0.10394702,0.15044767,-0.5165852,-0.52655745,0.2964999,0.2936471,-0.0028528
15,0.39142618,0.3917133,"('boring', 'funny')",1.1599413,0.99448943,0.5265998,0.4931272,0.3511335,0.30829456,0.6072752,0.5469061,-0.0603691
16,-0.03508314,0.14020081,"('unpopular', 'popular')",0.12560655,0.24819979,-0.050847694,0.029246643,0.62634534,0.69435894,0.1665053,0.2780015,0.1114962
17,-0.67358667,-0.42964783,"('nasty', 'nice')",-1.1153052,-0.895895,-0.81457794,-0.6523197,-0.80308664,-0.72243357,-0.8516392,-0.675074,0.1765652
18,0.4990853,0.49665907,"('disagreeable', 'welcoming')",0.48165762,0.6291471,0.39491606,0.5023205,-0.45002884,-0.49254513,0.2314075,0.2838954,0.0524879
19,-0.41115576,-0.3429963,"('inhospitable', 'hospitable')",-0.6332496,-0.5754542,0.37958014,0.4133158,-0.20570064,-0.21315794,-0.2176315,-0.1795732,0.0380583
20,-0.22210579,-0.08886385,"('rough', 'thoughtful')",-0.6819833,-0.5968708,0.6820839,0.688324,0.39053166,0.33436146,0.0421316,0.0842377,0.0421061
21,-0.59752256,-0.7488685,"('immoral', 'moral')",0.4102607,0.4256491,-0.39276794,-0.40616584,-0.5950204,-0.5468581,-0.2937626,-0.3190608,-0.0252982
22,-0.8590806,-0.98630244,"('untrustworthy', 'trustworthy')",-0.5319631,-0.5293396,0.053286802,-0.012968865,-1.3255091,-1.3392313,-0.6658165,-0.7169605,-0.051144
23,-0.94816405,-1.1442676,"('insincere', 'sincere')",-0.057205215,0.01178601,-0.30782333,-0.3273127,6.364482,6.3945684,1.2628224,1.2336936,-0.0291288
24,-0.555717,-0.6702721,"('dishonest', 'honest')",0.22171125,0.27137354,-0.20813859,-0.18101911,0.6841842,0.606751,0.03551,0.0067083,-0.0288017
25,1.1716369,1.2167264,"('egoistic', 'altruistic')",0.77176875,0.76617336,1.46677,1.381574,1.3512456,1.2233293,1.1903553,1.1469507,-0.0434046
26,0.8748916,0.8710115,"('hardhearted', 'benevolent')",0.94163656,0.934586,1.9191518,1.8135734,1.1391047,1.0687985,1.2186961,1.1719923,-0.0467038
27,-0.53285366,-0.43211234,"('hardhearted', 'softhearted')",-0.31689778,-0.1478898,0.42050585,0.36739123,1.3104992,1.1348453,0.2203134,0.2305586,0.0102452
28,-1.0204602,-1.2816783,"('disloyal', 'loyal')",0.060271207,-0.056319498,-0.36785445,-0.5300815,0.3862379,0.32303762,-0.2354514,-0.3862604,-0.150809
29,-0.23580545,-0.25783855,"('unfair', 'fair')",-0.70457894,-0.8191799,-0.17481753,-0.29685867,-0.49732128,-0.54717195,-0.4031308,-0.4802623,-0.0771315
30,-0.046263322,-0.08303326,"('intolerant', 'tolerant')",1.1485071,1.2856541,1.1340703,1.1228349,0.28637308,0.25283834,0.6306718,0.6445735,0.0139017
31,-0.66366696,-0.49937004,"('evil', 'good')",-1.5321448,-1.4262012,-0.035231423,-0.1708678,-0.6264949,-0.7068109,-0.7143845,-0.7008125,0.013572
32,0.23141116,0.048466373,"('unkind', 'kind')",0.5751143,0.5772718,0.103388146,0.032522485,0.8168935,0.7731424,0.4317018,0.3578508,-0.073851
33,0.5121338,0.49280813,"('wrong', 'right')",-0.07588859,-0.062105052,0.98774153,0.94740146,0.038482886,-0.07546104,0.3656174,0.3256609,-0.0399565
