,laboratory_male,laboratory_female,tuple,corp_male,corp_female,america_male,america_female,hldgs_male,hldgs_female,average_male,average_female,female-male
0,0.34809506,0.27273858,"('unsociable', 'sociable')",1.530927,1.8598964,0.23853892,0.13081954,-1.1765621,-1.2007933,0.2352497,0.2656654,0.0304157
1,0.10527107,-0.059908252,"('unfriendly', 'friendly')",-1.1094195,-1.242789,-0.625598,-0.4342555,-0.82197857,-0.9213559,-0.6129313,-0.6645772,-0.0516459
2,0.41196185,0.3857003,"('unlikable', 'likable')",1.4452429,1.3198981,1.3124826,1.4195839,0.5393383,0.6362291,0.9272564,0.9403528,0.0130964
3,-0.26739475,-0.20291498,"('repellent', 'pleasant')",1.3285661,1.4437714,0.39820218,0.3845618,0.33274958,0.28028116,0.4480308,0.4764248,0.028394
4,-1.0115483,-1.1508058,"('disliked', 'liked')",-1.6370114,-1.8786005,-0.7210839,-0.6347241,-2.091479,-2.1672478,-1.3652806,-1.4578445,-0.0925639
5,-1.4533504,-1.5059304,"('distant', 'outgoing')",-2.46856,-2.5398693,-1.48073,-1.3062162,-1.1083059,-1.0095025,-1.6277366,-1.5903796,0.037357
6,-1.3935229,-1.3962575,"('distant', 'open')",-3.3985646,-3.5151649,-1.4164894,-1.128853,-0.9727743,-0.8738949,-1.7953379,-1.7285424,0.0667955
7,0.35100412,0.44136214,"('insensitive', 'sensitive')",1.3888698,1.7069672,0.38799652,0.41050756,-0.4507141,-0.42015287,0.4192891,0.534671,0.1153819
8,0.06301963,-0.033954747,"('unaffectionate', 'affectionate')",-2.013865,-2.3104093,0.04630889,0.16766106,-0.74123144,-0.796161,-0.661442,-0.743216,-0.081774
9,0.16980998,0.111875385,"('unaffectionate', 'caring')",-0.39017984,-0.5509347,0.3972437,0.4684204,-0.55722064,-0.5947613,-0.0950867,-0.1413501,-0.0462634
10,0.34864962,0.27795434,"('unsympathetic', 'sympathetic')",0.40252188,0.7633629,0.30216447,0.34567574,-0.9499405,-0.9959005,0.0258489,0.0977731,0.0719242
11,0.479232,0.43867913,"('unhelpful', 'helpful')",1.1249121,1.2557368,1.3075283,1.2946894,0.57781035,0.6157221,0.8723707,0.9012069,0.0288362
12,0.30732414,0.40586826,"('unsupportive', 'supportive')",0.83178115,1.0871837,0.64318895,0.7356804,-0.87892026,-0.813602,0.2258435,0.3537826,0.1279391
13,0.46095788,0.4353301,"('impolite', 'polite')",0.655734,0.83919793,1.3673862,1.2457061,-0.38848606,-0.3611194,0.5238979,0.5397787,0.0158808
14,1.3024714,1.3906683,"('antisocial', 'social')",2.1179273,2.3764904,0.8265234,0.7039448,-0.035109,-0.013153866,1.0529532,1.1144873,0.0615341
15,0.44966006,0.38310364,"('boring', 'funny')",-0.8683891,-0.8642949,-0.07581678,-0.115990765,-0.11055228,-0.06271692,-0.1512745,-0.1649747,-0.0137002
16,-0.11358702,-0.12928621,"('unpopular', 'popular')",-1.6079319,-1.7492261,-0.7832538,-0.7261148,0.09024805,0.026173718,-0.6036311,-0.6446133,-0.0409822
17,-0.04546857,-0.0024615973,"('nasty', 'nice')",-0.09295593,-0.053339746,-0.53893363,-0.43152893,-0.22967675,-0.13017981,-0.2267587,-0.1543775,0.0723812
18,-0.28252688,-0.30118906,"('disagreeable', 'welcoming')",-0.8946142,-0.7880339,0.6703158,0.8435052,-0.48804206,-0.42480353,-0.2487168,-0.1676303,0.0810865
19,-1.5631019,-1.6147184,"('inhospitable', 'hospitable')",-2.3191755,-2.5135155,-0.69977164,-0.4942405,-0.51670915,-0.52270824,-1.2746897,-1.2862957,-0.011606
20,1.9189049,1.9621813,"('rough', 'thoughtful')",0.72680044,0.68971014,-0.1713953,-0.21787715,-0.30145502,-0.34493634,0.5432137,0.5222695,-0.0209442
21,1.1124737,1.0813596,"('immoral', 'moral')",2.4620163,2.808988,0.86827844,0.7936919,-0.37027982,-0.34130317,1.0181222,1.0856841,0.0675619
22,0.72871953,0.66767263,"('untrustworthy', 'trustworthy')",1.5758089,1.7232274,0.6673905,0.59740555,-0.2105089,-0.09177591,0.6903526,0.7241324,0.0337798
23,0.3389151,0.306123,"('insincere', 'sincere')",0.7861137,1.045643,0.8276747,0.8131457,1.8968637,1.8722103,0.9623918,1.0092804,0.0468886
24,0.084477596,0.114838205,"('dishonest', 'honest')",-0.025133606,0.08664223,1.1750636,1.2235904,0.37667376,0.33706164,0.4027703,0.4405331,0.0377628
25,-0.02306132,-0.016654313,"('egoistic', 'altruistic')",-1.163077,-1.3559215,0.38678214,0.51702976,-0.17153408,-0.3204364,-0.2427225,-0.2939956,-0.0512731
26,1.4195507,1.2867268,"('hardhearted', 'benevolent')",0.70855093,0.5599961,0.64735925,0.66017896,0.18196554,0.077293575,0.7393566,0.6460489,-0.0933077
27,-0.67432845,-0.60337055,"('hardhearted', 'softhearted')",-1.0745063,-1.1235219,0.15043001,0.1625845,0.0151146045,-0.034475427,-0.3958226,-0.3996958,-0.0038732
28,0.36908722,0.26761886,"('disloyal', 'loyal')",0.13142748,0.12574083,0.3053741,0.27933618,-0.22192244,-0.41153723,0.1459916,0.0652897,-0.0807019
29,-0.16853122,-0.14904518,"('unfair', 'fair')",-0.88011694,-1.0063637,-1.4020454,-1.4591379,-0.4100073,-0.4650567,-0.7151752,-0.7699009,-0.0547257
