,cyclamen_male,cyclamen_female,tuple,average_male,average_female,female-male
0,-0.19367267,-0.3701353,"('unsociable', 'sociable')",-0.1936727,-0.3701353,-0.1764626
1,0.04241488,-0.24081607,"('unfriendly', 'friendly')",0.0424149,-0.2408161,-0.283231
2,0.93884546,0.8806815,"('unlikable', 'likable')",0.9388455,0.8806815,-0.058164
3,0.19835077,0.34876126,"('repellent', 'pleasant')",0.1983508,0.3487613,0.1504105
4,-2.3941996,-2.4464223,"('disliked', 'liked')",-2.3941996,-2.4464223,-0.0522227
5,-0.77838403,-0.7895741,"('distant', 'outgoing')",-0.778384,-0.7895741,-0.0111901
6,-1.0157268,-1.0202769,"('distant', 'open')",-1.0157268,-1.0202769,-0.0045501
7,-0.61382604,-0.512594,"('insensitive', 'sensitive')",-0.613826,-0.512594,0.101232
8,-0.2457169,-0.3844201,"('unaffectionate', 'affectionate')",-0.2457169,-0.3844201,-0.1387032
9,-0.42507577,-0.54077303,"('unaffectionate', 'caring')",-0.4250758,-0.540773,-0.1156972
10,-0.9483516,-0.9406819,"('unsympathetic', 'sympathetic')",-0.9483516,-0.9406819,0.0076697
11,0.2618508,0.29819313,"('unhelpful', 'helpful')",0.2618508,0.2981931,0.0363423
12,-1.0089126,-0.9702762,"('unsupportive', 'supportive')",-1.0089126,-0.9702762,0.0386364
13,-0.71951133,-0.85527265,"('impolite', 'polite')",-0.7195113,-0.8552727,-0.1357614
14,0.46487743,0.5122999,"('antisocial', 'social')",0.4648774,0.5122999,0.0474225
15,0.1527864,0.0016377456,"('boring', 'funny')",0.1527864,0.0016377,-0.1511487
16,-0.10678767,-0.105385095,"('unpopular', 'popular')",-0.1067877,-0.1053851,0.0014026
17,-0.13252206,-0.08979669,"('nasty', 'nice')",-0.1325221,-0.0897967,0.0427254
18,0.00039340556,0.0003016591,"('disagreeable', 'welcoming')",0.0003934,0.0003017,-9.17e-05
19,-1.1321673,-1.2225987,"('inhospitable', 'hospitable')",-1.1321673,-1.2225987,-0.0904314
20,0.052763812,0.095486425,"('rough', 'thoughtful')",0.0527638,0.0954864,0.0427226
21,0.22819582,0.22571239,"('immoral', 'moral')",0.2281958,0.2257124,-0.0024834
22,-0.108117275,-0.103742614,"('untrustworthy', 'trustworthy')",-0.1081173,-0.1037426,0.0043747
23,1.5666463,1.5632846,"('insincere', 'sincere')",1.5666463,1.5632846,-0.0033617
24,-0.12221861,-0.1716802,"('dishonest', 'honest')",-0.1222186,-0.1716802,-0.0494616
25,0.30796826,0.23421931,"('egoistic', 'altruistic')",0.3079683,0.2342193,-0.073749
26,0.87177527,0.49826315,"('hardhearted', 'benevolent')",0.8717753,0.4982632,-0.3735121
27,0.20762385,0.24205302,"('hardhearted', 'softhearted')",0.2076239,0.242053,0.0344291
28,-0.24520995,-0.391663,"('disloyal', 'loyal')",-0.2452099,-0.391663,-0.1464531
29,-0.38850948,-0.43344265,"('unfair', 'fair')",-0.3885095,-0.4334427,-0.0449332
30,0.5490115,0.44936815,"('intolerant', 'tolerant')",0.5490115,0.4493681,-0.0996434
31,-0.40100452,-0.38449106,"('evil', 'good')",-0.4010045,-0.3844911,0.0165134
32,0.54669476,0.301601,"('unkind', 'kind')",0.5466948,0.301601,-0.2450938
33,0.03367482,-0.1645241,"('wrong', 'right')",0.0336748,-0.1645241,-0.1981989
34,1.7548593,1.9751949,"('mean', 'honorable')",1.7548593,1.9751949,0.2203356
35,-0.45549864,-0.5596965,"('corrupt', 'incorrupt')",-0.4554986,-0.5596965,-0.1041979
36,-0.5444152,-0.69395983,"('hostile', 'amicable')",-0.5444152,-0.6939598,-0.1495446
37,-0.21987116,-0.25220045,"('fake', 'genuine')",-0.2198712,-0.2522005,-0.0323293
38,-0.30843967,-0.36305714,"('untruthful', 'truthful')",-0.3084397,-0.3630571,-0.0546174
39,0.8516696,0.9323131,"('exploitative', 'cooperative')",0.8516696,0.9323131,0.0806435
40,-0.2639937,-0.29371306,"('stingy', 'generous')",-0.2639937,-0.2937131,-0.0297194
