,boston_male,boston_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,0.03828691,-0.14177625,"('unsociable', 'sociable')",-0.063882835,-0.131659,-0.49155927,-0.57371074,-0.1723851,-0.282382,-0.1099969
1,0.44026166,0.35940796,"('unfriendly', 'friendly')",-0.03532761,-0.15014596,1.8195598,1.659998,0.741498,0.6230867,-0.1184113
2,0.49022427,0.5848868,"('unlikable', 'likable')",1.1269065,1.1534455,0.7152201,0.7966004,0.7774502,0.8449775,0.0675273
3,-0.096127115,-0.037530128,"('repellent', 'pleasant')",-0.046460003,0.04900391,0.19775306,0.27840018,0.0183886,0.0966247,0.0782361
4,-0.38533813,-0.35156137,"('disliked', 'liked')",-0.13997595,-0.21809082,-6.6723533,-6.620596,-2.3992224,-2.3967493,0.0024731
5,-0.23906718,-0.1911067,"('distant', 'outgoing')",-0.1782425,-0.2318956,0.09020606,0.022844002,-0.1090345,-0.1333861,-0.0243516
6,-0.002850175,0.05272042,"('distant', 'open')",-0.56713015,-0.6389549,0.75330234,0.66013354,0.0611073,0.024633,-0.0364743
7,0.5432345,0.44373694,"('insensitive', 'sensitive')",1.0136483,1.1058489,0.96949,0.9927115,0.8421243,0.8474325,0.0053082
8,-0.17105606,-0.14236842,"('unaffectionate', 'affectionate')",-0.18422599,-0.28406873,0.8252217,0.66993064,0.1566465,0.0811645,-0.075482
9,0.91545045,0.915581,"('unaffectionate', 'caring')",1.0298096,0.96951336,1.3343817,1.2731625,1.0932139,1.0527523,-0.0404616
10,1.203413,1.0835507,"('unsympathetic', 'sympathetic')",-0.016941346,0.02252907,-0.07226473,-0.056675673,0.3714023,0.3498014,-0.0216009
11,0.23525365,0.2226786,"('unhelpful', 'helpful')",0.41664383,0.48370874,2.104075,2.1263075,0.9186575,0.9442316,0.0255741
12,1.115207,1.1319389,"('unsupportive', 'supportive')",1.6269876,1.6877378,-1.4910244,-1.4378314,0.4170568,0.4606152,0.0435584
13,1.3398014,1.286724,"('impolite', 'polite')",0.032727137,0.057567254,-0.046361037,-0.06276324,0.4420558,0.427176,-0.0148798
14,0.28102565,0.17813316,"('antisocial', 'social')",1.1118369,1.1845398,-0.65338683,-0.6045185,0.2464919,0.2527182,0.0062263
15,-0.40598345,-0.43053955,"('boring', 'funny')",-0.12747844,-0.1423704,0.41121563,0.41609222,-0.0407487,-0.0522726,-0.0115239
16,-0.8828995,-0.85812134,"('unpopular', 'popular')",-0.7019187,-0.59572387,0.4338176,0.4766995,-0.3836669,-0.3257153,0.0579516
17,0.5339098,0.57155424,"('nasty', 'nice')",0.21993007,0.31173027,-0.21407938,-0.13740268,0.1799202,0.2486273,0.0687071
18,0.777115,0.76792103,"('disagreeable', 'welcoming')",-0.5095824,-0.4917396,-0.40177256,-0.45424014,-0.0447467,-0.0593529,-0.0146062
19,-0.090669945,-0.018431814,"('inhospitable', 'hospitable')",-0.6803639,-0.767008,0.04972735,0.043178976,-0.2404355,-0.2474203,-0.0069848
20,0.04046938,0.0019392343,"('rough', 'thoughtful')",-0.40020818,-0.31893918,1.113606,1.1461561,0.251289,0.2763854,0.0250964
21,0.22762826,0.1701882,"('immoral', 'moral')",0.7591914,0.7840961,-0.6915549,-0.58854395,0.0984216,0.1219135,0.0234919
22,1.0110465,0.96960497,"('untrustworthy', 'trustworthy')",-0.7604557,-0.7590712,-0.9929912,-0.9854907,-0.2474668,-0.258319,-0.0108522
23,0.57647187,0.5866842,"('insincere', 'sincere')",0.69558537,0.6884635,5.913001,5.8156853,2.3950195,2.3636109,-0.0314086
