,mcafee_male,mcafee_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.528331,-1.747175,"('unsociable', 'sociable')",0.0135204755,-0.21563132,-0.7574053,-0.9814032,-0.2239979
1,-1.1472646,-1.2922533,"('unfriendly', 'friendly')",1.6020079,1.5204552,0.2273716,0.114101,-0.1132706
2,0.82085013,0.8648949,"('unlikable', 'likable')",0.6374469,0.77663255,0.7291485,0.8207637,0.0916152
3,-0.68640184,-0.6540151,"('repellent', 'pleasant')",0.2097763,0.18478504,-0.2383128,-0.234615,0.0036978
4,0.4978804,0.46512437,"('disliked', 'liked')",-5.6608295,-5.6897054,-2.5814745,-2.6122904,-0.0308159
5,0.14231795,0.18032128,"('distant', 'outgoing')",-0.4171967,-0.3266899,-0.1374394,-0.0731843,0.0642551
6,0.39461872,0.4659818,"('distant', 'open')",-0.16137609,-0.1111949,0.1166213,0.1773935,0.0607722
7,-0.6911339,-0.7281004,"('insensitive', 'sensitive')",0.87868637,0.8439745,0.0937762,0.057937,-0.0358392
8,-0.30570593,-0.376363,"('unaffectionate', 'affectionate')",0.6049049,0.5573017,0.1495995,0.0904693,-0.0591302
9,-0.7222345,-0.77259743,"('unaffectionate', 'caring')",1.1232154,1.0946647,0.2004905,0.1610336,-0.0394569
10,-2.2004757,-2.2656512,"('unsympathetic', 'sympathetic')",0.27557358,0.12030703,-0.962451,-1.0726721,-0.1102211
11,-1.4385368,-1.4741911,"('unhelpful', 'helpful')",1.9217309,1.9564756,0.2415971,0.2411423,-0.0004548
12,-0.85468113,-0.8023125,"('unsupportive', 'supportive')",-1.2036645,-1.1804621,-1.0291729,-0.9913873,0.0377856
13,-0.5586713,-0.71693593,"('impolite', 'polite')",0.062473446,-0.02167394,-0.2480989,-0.3693049,-0.121206
14,-0.64273417,-0.7157576,"('antisocial', 'social')",-0.22401166,-0.34055123,-0.4333729,-0.5281544,-0.0947815
15,0.065744326,-0.014410806,"('boring', 'funny')",0.3411756,0.34714183,0.2034599,0.1663655,-0.0370944
16,-0.25971976,-0.19064975,"('unpopular', 'popular')",0.4994659,0.49505395,0.1198731,0.1522021,0.032329
17,-0.62524414,-0.57023644,"('nasty', 'nice')",-0.4347761,-0.37178898,-0.5300101,-0.4710127,0.0589974
18,-0.20980996,-0.21825409,"('disagreeable', 'welcoming')",-0.44853604,-0.47416323,-0.329173,-0.3462087,-0.0170357
19,-0.22790119,-0.19633444,"('inhospitable', 'hospitable')",-0.23391223,-0.1263662,-0.2309067,-0.1613503,0.0695564
20,0.020782772,0.019667096,"('rough', 'thoughtful')",1.265565,1.1968883,0.6431739,0.6082777,-0.0348962
21,-0.9332419,-1.0011383,"('immoral', 'moral')",-0.19220507,-0.25612104,-0.5627235,-0.6286297,-0.0659062
