,illinois_male,illinois_female,tuple,tool_male,tool_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
0,0.033644833,-0.016454212,"('unsociable', 'sociable')",0.01964686,-0.037530884,0.9200321,0.89829606,-0.33149076,-0.46111825,0.1604583,0.0957982,-0.0646601
1,-0.5823969,-0.72089374,"('unfriendly', 'friendly')",1.0083791,0.84972304,0.4021269,0.23451509,2.0167582,1.9391482,0.7112168,0.5756232,-0.1355936
2,0.17015536,0.25278625,"('unlikable', 'likable')",0.0060664043,0.036753144,0.18280473,0.23718786,0.20798725,0.33418614,0.1417534,0.2152283,0.0734749
3,0.29945582,0.3653729,"('repellent', 'pleasant')",-0.9448331,-0.92252415,0.32100135,0.37738088,0.43591756,0.48413256,0.0278854,0.0760905,0.0482051
4,-0.80471957,-0.9705824,"('disliked', 'liked')",0.5801909,0.4207731,-0.30347636,-0.34101856,-6.734728,-6.788323,-1.8156832,-1.9197876,-0.1041044
5,-0.92076576,-0.9777922,"('distant', 'outgoing')",0.6553383,0.55339223,-1.116837,-1.1357547,-0.08209651,-0.05818508,-0.3660902,-0.4045849,-0.0384947
6,-0.053657133,-0.097689815,"('distant', 'open')",0.95890325,0.88097095,-1.4196438,-1.4359622,0.5041977,0.5631098,-0.00255,-0.0223928,-0.0198428
7,0.5566045,0.62142724,"('insensitive', 'sensitive')",-0.13181123,-0.078834444,-0.4129255,-0.30071318,1.0656784,1.0274578,0.2693865,0.3173344,0.0479479
8,0.04888501,0.039040018,"('unaffectionate', 'affectionate')",0.53358036,0.5025755,-0.872668,-0.9211322,1.2426722,1.1820867,0.2381174,0.2006425,-0.0374749
9,0.5535765,0.5314585,"('unaffectionate', 'caring')",1.262874,1.2365388,-0.2608242,-0.25862658,1.5495602,1.5298713,0.7762966,0.7598105,-0.0164861
10,1.147546,1.2706801,"('unsympathetic', 'sympathetic')",-0.80847675,-0.76177555,-0.34082043,-0.2736675,-0.03496391,-0.04787757,-0.0091788,0.0468399,0.0560187
11,0.55133325,0.6843361,"('unhelpful', 'helpful')",-0.104368865,-0.050155748,0.044571683,0.17853862,1.672363,1.7653538,0.5409748,0.6445182,0.1035434
12,1.4547856,1.4922048,"('unsupportive', 'supportive')",0.89234555,0.9285208,0.044083387,0.13059084,-1.6382443,-1.6731979,0.1882426,0.2195297,0.0312871
13,0.44810876,0.5509187,"('impolite', 'polite')",-0.4984748,-0.41130275,0.21841055,0.40110812,-0.37768903,-0.40036064,-0.0524111,0.0350908,0.0875019
14,0.66187286,0.6574234,"('antisocial', 'social')",0.061249115,0.04816363,0.9634689,1.0620431,-0.49500382,-0.5108298,0.2978968,0.3142001,0.0163033
15,-0.020582773,-0.07605284,"('boring', 'funny')",0.5086249,0.47342303,-0.41853422,-0.45935476,0.60024524,0.5659512,0.1674383,0.1259917,-0.0414466
16,-1.2549686,-1.3624822,"('unpopular', 'popular')",0.08568717,0.021958712,-0.27219015,-0.33767927,0.21735507,0.24773243,-0.3060291,-0.3576176,-0.0515885
17,-0.163779,-0.10437976,"('nasty', 'nice')",-0.22182651,-0.15777516,0.2643655,0.3891644,-0.24090885,-0.15491185,-0.0905372,-0.0069756,0.0835616
18,-0.13209052,-0.03168194,"('disagreeable', 'welcoming')",-1.0952767,-1.0729684,-1.0159608,-0.91942674,-0.54819614,-0.48831445,-0.697881,-0.6280978,0.0697832
19,-0.7969517,-0.7172257,"('inhospitable', 'hospitable')",0.28941295,0.27345812,-1.2437016,-1.1193792,0.16816431,0.22306871,-0.395769,-0.3350195,0.0607495
20,0.38736033,0.4661133,"('rough', 'thoughtful')",-0.9049083,-0.8667722,-0.6427345,-0.61245453,0.7747845,0.777465,-0.0963745,-0.0589121,0.0374624
21,0.21761835,0.27237818,"('immoral', 'moral')",-0.029952563,-0.05803571,0.36117083,0.44095132,-1.0021229,-0.95527285,-0.1133216,-0.0749948,0.0383268
22,-0.4002239,-0.36029342,"('untrustworthy', 'trustworthy')",-1.4309345,-1.5161585,-0.12118904,-0.10131947,-0.8519627,-0.8898185,-0.7010775,-0.7168974,-0.0158199
23,0.28207794,0.3924596,"('insincere', 'sincere')",-0.09968405,-0.090600215,0.16635251,0.21255858,5.79912,5.7873926,1.5369666,1.5754527,0.0384861
24,1.238965,1.3619473,"('dishonest', 'honest')",-0.72907585,-0.71680695,-0.2509423,-0.13928923,0.9851607,0.9582128,0.3110269,0.366016,0.0549891
25,0.43973908,0.3988635,"('egoistic', 'altruistic')",1.2461532,1.2297766,0.721905,0.68613166,1.5669243,1.5112827,0.9936804,0.9565136,-0.0371668
26,1.0203335,0.7876028,"('hardhearted', 'benevolent')",1.475144,1.3450489,1.2138231,1.0882368,1.6648226,1.6020038,1.3435309,1.205723,-0.1378079
27,0.5025404,0.541312,"('hardhearted', 'softhearted')",-0.84430206,-0.73309785,-1.1714563,-1.1429453,2.0093343,1.8977125,0.1240291,0.1407453,0.0167162
28,1.4723192,1.4632708,"('disloyal', 'loyal')",0.39071554,0.363602,-0.22781041,-0.19114865,1.1563827,1.0313016,0.6979017,0.6667565,-0.0311452
29,-0.54872495,-0.6274481,"('unfair', 'fair')",-0.10898776,-0.25879025,-1.1543465,-1.2172227,0.074532084,-0.047514,-0.4343818,-0.5377437,-0.1033619
30,-0.021396926,0.050407566,"('intolerant', 'tolerant')",-0.04783103,-0.029679475,0.31166756,0.35795105,0.7578236,0.7550859,0.2500658,0.2834412,0.0333754
31,-1.2884418,-1.4351705,"('evil', 'good')",0.4357563,0.2829603,-0.53252995,-0.5541365,-0.5444226,-0.6055747,-0.4824095,-0.5779804,-0.0955709
32,0.59371275,0.5854602,"('unkind', 'kind')",-0.15252352,-0.16438222,0.007098131,0.00959881,1.0669566,0.94564426,0.378811,0.3440803,-0.0347307
33,-0.108991146,-0.184357,"('wrong', 'right')",1.4318186,1.3671167,-0.00997626,-0.04917109,-0.058551747,-0.18964857,0.3135749,0.235985,-0.0775899
34,0.27658018,0.4219673,"('mean', 'honorable')",-0.3263335,-0.28775105,-0.082978085,0.019819558,5.7407813,5.941176,1.4020125,1.523803,0.1217905
35,-1.1530094,-1.302239,"('corrupt', 'incorrupt')",0.27698568,0.18361592,-1.126492,-1.2456633,0.04332901,-0.112325616,-0.4897967,-0.619153,-0.1293563
36,-1.120973,-1.3770559,"('hostile', 'amicable')",0.8151649,0.6181149,-0.42896214,-0.5559039,0.3913866,0.26639318,-0.0858459,-0.2621129,-0.176267
37,0.50881195,0.6676102,"('fake', 'genuine')",-0.3938171,-0.32780775,-0.6864365,-0.58551466,0.5355614,0.5269652,-0.0089701,0.0703133,0.0792834
38,0.20326254,0.2543526,"('untruthful', 'truthful')",0.7764006,0.7444771,-0.26670784,-0.18462509,-0.23476094,-0.15713044,0.1195486,0.1642686,0.04472
39,0.8840209,1.0122033,"('exploitative', 'cooperative')",-0.84697,-0.7871622,-0.7512967,-0.64489585,0.2073655,0.2293828,-0.1267201,-0.047618,0.0791021
40,1.786588,1.7893893,"('stingy', 'generous')",-0.41196355,-0.45636418,-0.46669617,-0.49508458,-1.4674622,-1.5395467,-0.1398835,-0.1754016,-0.0355181
41,-0.06265034,-0.04476718,"('unforgiving', 'forgiving')",0.06111694,-0.017173007,0.57013035,0.54437435,0.34063947,0.30519426,0.2273091,0.1969071,-0.030402
42,0.48867166,0.6344286,"('unreliable', 'reliable')",-0.59239507,-0.52816117,-0.995597,-0.84112686,-3.2985039,-3.2155437,-1.0994561,-0.9876008,0.1118553
43,1.1772939,1.4167387,"('irresponsible', 'responsible')",-0.49667796,-0.41243613,-1.0561141,-0.8755888,0.29607752,0.3796843,-0.0198552,0.1270995,0.1469547
44,-1.1203427,-0.98135346,"('prejudiced', 'unprejudiced')",-1.4511626,-1.3401623,-1.1535597,-1.1048108,-1.7412957,-1.7021599,-1.3665901,-1.2821217,0.0844684
45,0.23773219,0.25903302,"('incompetent', 'competent')",-0.3687604,-0.42113757,0.29587427,0.37256086,-0.10593478,-0.16590464,0.0147278,0.0111379,-0.0035899
46,0.5932857,0.6649138,"('uncompetitive', 'competitive')",-0.7703611,-0.8346753,0.4625024,0.4031736,-1.1370956,-1.1578155,-0.2129171,-0.2311009,-0.0181838
47,0.4207262,0.5173083,"('stupid', 'smart')",0.07825966,0.14449148,0.5758485,0.61588466,5.5377755,5.604311,1.6531525,1.7204988,0.0673463
48,0.45538402,0.47297826,"('unintelligent', 'intelligent')",-0.4125564,-0.4148039,-0.18816498,-0.22381414,0.1348463,0.1733171,-0.0026228,0.0019193,0.0045421
49,-1.5252985,-1.4523195,"('unable', 'able')",-0.16136828,-0.008925524,-0.8029499,-0.7397326,-0.46863353,-0.32436404,-0.7395625,-0.6313354,0.1082271
50,-0.28384864,-0.30818087,"('clumsy', 'skillful')",1.2767692,1.3120825,0.52008724,0.5499212,-0.037979737,-0.06779128,0.368757,0.3715079,0.0027509
51,0.81567055,0.7281206,"('uneducated', 'educated')",-0.49116492,-0.64487016,-0.5689699,-0.6758751,0.30160713,0.24983993,0.0142857,-0.0856962,-0.0999819
52,0.26093605,0.08526865,"('irrational', 'rational')",1.1129478,1.0115513,-0.33317825,-0.5288072,0.21126132,0.10047788,0.3129917,0.1671226,-0.1458691
53,-0.6728678,-0.70964885,"('uncreative', 'creative')",0.55579126,0.4762227,0.22578439,0.117329575,0.9729049,0.8999673,0.2704032,0.1959677,-0.0744355
54,-0.22250098,-0.2889756,"('incapable', 'capable')",0.6605798,0.5265278,-0.62301576,-0.7558528,1.1048721,1.1086856,0.2299838,0.1475963,-0.0823875
55,0.97236735,1.1081948,"('incompetent', 'clever')",-0.8968332,-0.8593874,0.23902814,0.30120328,-0.13187553,-0.10802459,0.0456717,0.1104965,0.0648248
56,0.29103488,0.41415557,"('impractical', 'practical')",1.178235,1.2217805,0.6305973,0.7726598,-0.7745779,-0.7480654,0.3313224,0.4151326,0.0838102
57,0.80974543,0.8200053,"('unimaginative', 'imaginative')",0.63106614,0.5984395,0.78956366,0.7806462,-2.4136147,-2.4888806,-0.0458099,-0.0724474,-0.0266375
58,-0.5743592,-0.5950104,"('undiscriminating', 'discriminating')",1.3435757,1.2560674,0.38045394,0.36447018,0.06723651,0.041492954,0.3042268,0.266755,-0.0374718
59,-0.35226092,-0.4619979,"('foolish', 'wise')",1.6972628,1.6601037,0.016979642,-0.05353456,0.25880215,0.30690393,0.4051959,0.3628688,-0.0423271
60,1.2609185,1.4874827,"('inefficient', 'efficient')",0.095462784,0.22599992,0.70039755,0.92196304,-0.57494116,-0.41611016,0.3704594,0.5548339,0.1843745
61,-0.23191962,-0.27947527,"('illogical', 'logical')",-0.4378788,-0.5143362,-0.62190074,-0.73849636,0.29684708,0.1494078,-0.248713,-0.345725,-0.097012
62,0.23484161,0.45908165,"('incompetent', 'brilliant')",-1.3519351,-1.2935241,-0.7266835,-0.6239358,-0.5034663,-0.39469045,-0.5868108,-0.4632672,0.1235436
63,1.0398004,1.064188,"('unperceptive', 'insightful')",-0.19661762,-0.23039968,-0.10875135,-0.071020484,0.51240706,0.6087298,0.3117096,0.3428744,0.0311648
64,-0.47474393,-0.47217733,"('shy', 'confident')",-0.15995023,-0.1696139,0.03211132,0.07766447,-7.1486893,-7.142597,-1.9378181,-1.926681,0.0111371
65,0.574988,0.6204314,"('insecure', 'secure')",-0.92504615,-0.94459474,0.39777187,0.418985,-0.559407,-0.5338421,-0.1279233,-0.1097551,0.0181682
66,0.33106777,0.28591415,"('inactive', 'active')",-0.133995,-0.16159725,-0.9266697,-0.9270272,0.9367805,0.8812443,0.0517959,0.0196335,-0.0321624
67,0.12016006,0.12542786,"('doubtful', 'determined')",1.7136502,1.7322938,0.693604,0.81351566,-0.46783346,-0.3959748,0.5148952,0.5688156,0.0539204
68,-0.19908485,-0.23050973,"('dependent', 'independent')",-1.331085,-1.4263324,-1.7666848,-1.7703847,-0.72986126,-0.73565495,-1.0066789,-1.0407205,-0.0340416
69,-0.48941433,-0.5837071,"('lazy', 'industrious')",1.4790441,1.43674,0.7344123,0.7270323,-0.61642975,-0.6318464,0.2769031,0.2370547,-0.0398484
70,1.6542722,1.8002642,"('lethargic', 'energetic')",-1.1228251,-1.1442329,-0.545584,-0.49574167,0.5997274,0.5889562,0.1463976,0.1873115,0.0409139
71,0.1806376,0.14378695,"('diffident', 'self-confident')",1.084467,1.0258535,-0.29491836,-0.24974966,0.15067558,0.11154852,0.2802155,0.2578598,-0.0223557
72,0.8442565,0.916639,"('unambitious', 'ambitious')",0.2880882,0.27757218,0.41963306,0.41834697,-0.6395176,-0.61513674,0.228115,0.2493553,0.0212403
73,0.30284187,0.31516492,"('helpless', 'self-reliant')",1.0016202,0.94381124,-0.24253428,-0.24515006,-3.4839792,-3.461867,-0.6055129,-0.6120102,-0.0064973
74,1.4126916,1.4794955,"('undedicated', 'dedicated')",0.8783748,0.79954445,0.5009783,0.55197734,0.19584867,0.1700379,0.7469733,0.7502638,0.0032905
75,-0.20005493,-0.23589127,"('meek', 'impulsive')",-0.11061701,-0.29814142,-0.73507255,-0.7961878,-0.2873762,-0.21332794,-0.3332801,-0.3858871,-0.052607
76,0.36481005,0.6072599,"('anxious', 'daring')",-0.75462776,-0.6132221,0.2891942,0.39109555,-0.32551792,-0.18272285,-0.1065354,0.0506026,0.157138
77,-0.88065654,-0.92181563,"('unmotivated', 'motivated')",-0.0798146,-0.13129634,-0.18151513,-0.1610231,-1.387783,-1.2949085,-0.6324424,-0.6272609,0.0051815
78,-0.010643678,-0.031480297,"('nonresilient', 'resilient')",0.36989263,0.34759948,0.308875,0.22455484,-0.14437395,-0.102510884,0.1309375,0.1095408,-0.0213967
79,0.25163475,0.14580229,"('wavering', 'unwavering')",0.8539625,0.7293453,-0.822649,-0.95939445,0.17866777,0.2116439,0.115404,0.0318493,-0.0835547
80,0.48066145,0.61318815,"('dominated', 'dominating')",-1.7119931,-1.6458634,-0.14623478,-0.10651616,-1.1959465,-1.205534,-0.6433782,-0.5861813,0.0571969
81,0.7946389,0.76777446,"('submissive', 'aggressive')",-0.98407555,-1.0766907,0.4447326,0.3922525,-0.9233645,-0.8925932,-0.1670171,-0.2023142,-0.0352971
82,0.057368748,0.06977123,"('poor', 'rich')",-0.4637971,-0.52617925,-0.18973483,-0.22089389,6.109451,6.1827354,1.3783219,1.3763584,-0.0019635
83,-0.1651825,-0.18433467,"('powerless', 'powerful')",0.28560084,0.3854333,-0.6945716,-0.61029047,-1.440918,-1.4314271,-0.5037678,-0.4601547,0.0436131
84,-0.017376335,-0.07954548,"('inferior', 'superior')",1.1699765,1.1056418,-0.060610965,-0.12978251,0.5269832,0.4718153,0.4047431,0.3420323,-0.0627108
85,-0.21834771,-0.36451274,"('insignificant', 'prestigious')",1.2752062,1.2022799,-0.40451905,-0.60703707,0.44700462,0.5269332,0.274836,0.1894158,-0.0854202
86,1.1708299,1.0588855,"('uninfluential', 'influential')",0.43923295,0.24769138,0.48589182,0.4400488,0.25078326,0.08853319,0.5866845,0.4587897,-0.1278948
87,-0.92368174,-1.0106313,"('unsuccessful', 'successful')",-0.05949521,-0.10570872,0.7401449,0.71343595,0.41815886,0.42667907,0.0437817,0.0059437,-0.037838
88,-0.2389533,-0.27778226,"('low', 'eminent')",0.011877898,-0.073913395,0.11129859,0.012441505,-0.094040066,-0.08574581,-0.0524542,-0.10625,-0.0537958
