,dominos_male,dominos_female,tuple,pizza_male,pizza_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.59042287,-0.8139334,"('unsociable', 'sociable')",1.6983094,1.6359187,-0.61579096,-0.8242574,0.1640319,-0.0007573,-0.1647892
1,0.80421144,0.64265037,"('unfriendly', 'friendly')",1.0484676,0.88891053,2.383739,2.2625926,1.4121393,1.2647178,-0.1474215
2,0.61075974,0.6494129,"('unlikable', 'likable')",0.4973002,0.5716228,0.86112916,0.9703901,0.6563963,0.7304753,0.074079
3,-2.2510197,-2.1479676,"('repellent', 'pleasant')",-1.137513,-0.95835644,-0.004272245,0.040894706,-1.130935,-1.0218097,0.1091253
4,0.40811473,0.48093668,"('disliked', 'liked')",-0.8369847,-0.7746926,-6.664228,-6.6602244,-2.3643659,-2.3179935,0.0463724
5,1.1352762,1.082556,"('distant', 'outgoing')",-0.08889319,-0.02578665,0.35269853,0.47478816,0.4663605,0.5105192,0.0441587
6,0.8415146,0.89480984,"('distant', 'open')",-0.2943899,-0.2304423,0.8347674,0.9317559,0.4606307,0.5320412,0.0714105
7,-1.3489304,-1.2226846,"('insensitive', 'sensitive')",-0.2596745,-0.1299521,0.17577769,0.19638568,-0.4776091,-0.385417,0.0921921
8,0.07715545,0.019442648,"('unaffectionate', 'affectionate')",-0.44032988,-0.551528,0.9400818,1.0491452,0.1923024,0.1723533,-0.0199491
9,-0.020508204,-0.05435406,"('unaffectionate', 'caring')",0.16613254,0.14019716,1.3046346,1.4590268,0.4834197,0.5149566,0.0315369
10,-2.0100858,-1.9766593,"('unsympathetic', 'sympathetic')",0.12924108,0.023711802,-0.7427986,-0.78312093,-0.8745478,-0.9120228,-0.037475
11,-0.7934148,-0.7436202,"('unhelpful', 'helpful')",0.5888164,0.7030729,1.8294487,1.9745868,0.5416168,0.6446799,0.1030631
12,-0.3212677,-0.22985858,"('unsupportive', 'supportive')",0.42415604,0.52314526,-1.8867064,-1.8358445,-0.594606,-0.5141859,0.0804201
13,-0.56461537,-0.67560714,"('impolite', 'polite')",0.71859926,0.7256112,-0.5839324,-0.67668843,-0.1433162,-0.2088948,-0.0655786
14,-1.1557304,-1.1180353,"('antisocial', 'social')",0.44498158,0.5089326,-1.4074081,-1.4489876,-0.7060523,-0.6860301,0.0200222
15,0.7173907,0.6743104,"('boring', 'funny')",0.7669398,0.75450635,0.544639,0.4893896,0.6763232,0.6394022,-0.036921
16,-0.61618614,-0.5079219,"('unpopular', 'popular')",-0.91022134,-0.8038644,0.5973112,0.5694868,-0.3096988,-0.2474332,0.0622656
17,-0.19707897,-0.08756234,"('nasty', 'nice')",-0.32186517,-0.18992063,-0.5480906,-0.4963925,-0.3556782,-0.2579585,0.0977197
18,0.19339877,0.33128846,"('disagreeable', 'welcoming')",-0.06164162,-0.06773843,-0.28461415,-0.3418698,-0.0509523,-0.0261066,0.0248457
19,0.33356977,0.40894625,"('inhospitable', 'hospitable')",-1.2611208,-1.1817293,0.20644054,0.3533121,-0.2403702,-0.1398236,0.1005466
20,-0.3899381,-0.30986091,"('rough', 'thoughtful')",0.020102343,0.055286653,0.9197986,0.8732587,0.183321,0.2062281,0.0229071
21,-1.0213095,-1.0199331,"('immoral', 'moral')",1.0483687,0.9719072,-0.8890529,-0.89003533,-0.2873312,-0.3126871,-0.0253559
22,-0.86260885,-0.83061314,"('untrustworthy', 'trustworthy')",-0.21807306,-0.25076628,-1.3663354,-1.4138831,-0.8156724,-0.8317542,-0.0160818
23,-0.55102736,-0.63539183,"('insincere', 'sincere')",1.5309612,1.5375156,6.097439,6.090017,2.3591242,2.3307136,-0.0284106
24,-0.52421445,-0.50661623,"('dishonest', 'honest')",0.5349837,0.53668684,1.0014757,0.97035587,0.337415,0.3334755,-0.0039395
