,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.23214667,-0.45593354,"('unsociable', 'sociable')",0.152233,-0.0044884235,-0.0399568,-0.230211,-0.1902542
1,-2.014382,-2.1050177,"('unfriendly', 'friendly')",1.0283942,0.82712024,-0.4929938,-0.6389487,-0.1459549
2,1.0415695,1.0048816,"('unlikable', 'likable')",1.0948783,1.1363993,1.068224,1.0706404,0.0024164
3,0.68661237,0.7441905,"('repellent', 'pleasant')",0.93006194,0.99809057,0.8083372,0.8711405,0.0628033
4,-0.08449005,-0.15335971,"('disliked', 'liked')",-6.0060573,-5.999249,-3.0452735,-3.0763044,-0.0310309
5,-1.6627483,-1.6468489,"('distant', 'outgoing')",-0.97116107,-1.0119798,-1.3169547,-1.3294144,-0.0124597
6,-2.432089,-2.3850012,"('distant', 'open')",-1.0199662,-1.0951375,-1.7260277,-1.7400694,-0.0140417
7,0.22473468,0.24800317,"('insensitive', 'sensitive')",0.6113497,0.56986344,0.4180422,0.4089333,-0.0091089
8,-1.9731627,-1.9738469,"('unaffectionate', 'affectionate')",0.20550217,0.117014565,-0.8838302,-0.9284162,-0.044586
9,-1.6525171,-1.6872134,"('unaffectionate', 'caring')",0.77552235,0.68437016,-0.4384974,-0.5014216,-0.0629242
10,-0.08505422,-0.1368102,"('unsympathetic', 'sympathetic')",-0.4703793,-0.47704187,-0.2777168,-0.306926,-0.0292092
11,0.5620354,0.4657841,"('unhelpful', 'helpful')",1.8199795,1.7588772,1.1910075,1.1123307,-0.0786768
12,-0.31524798,-0.28158486,"('unsupportive', 'supportive')",-1.918687,-1.926808,-1.1169674,-1.1041964,0.012771
13,0.37785485,0.33540994,"('impolite', 'polite')",-0.33787248,-0.29059142,0.0199912,0.0224093,0.0024181
14,1.6211158,1.5222058,"('antisocial', 'social')",0.7326511,0.7080211,1.1768835,1.1151135,-0.06177
15,0.24724777,0.1257168,"('boring', 'funny')",0.43594703,0.35190645,0.3415974,0.2388116,-0.1027858
16,-0.40452,-0.38699102,"('unpopular', 'popular')",0.46481842,0.45242697,0.0301492,0.032718,0.0025688
17,-0.58118844,-0.53854454,"('nasty', 'nice')",-0.60805684,-0.5566454,-0.5946226,-0.547595,0.0470276
18,-0.9148735,-0.85547817,"('disagreeable', 'welcoming')",-0.5806697,-0.67730725,-0.7477716,-0.7663927,-0.0186211
19,-1.1096659,-1.0973228,"('inhospitable', 'hospitable')",-0.75040823,-0.76164144,-0.930037,-0.9294821,0.0005549
20,0.5753189,0.5426979,"('rough', 'thoughtful')",0.82794863,0.8316663,0.7016338,0.6871821,-0.0144517
21,0.9877428,0.9617514,"('immoral', 'moral')",-0.076258756,-0.0014992002,0.455742,0.4801261,0.0243841
22,0.41641983,0.38887736,"('untrustworthy', 'trustworthy')",-0.57677317,-0.6519341,-0.0801767,-0.1315284,-0.0513517
23,0.21558379,0.18222217,"('insincere', 'sincere')",5.5705805,5.418004,2.8930821,2.8001132,-0.0929689
24,-0.014680553,-0.04364427,"('dishonest', 'honest')",0.6447279,0.6516271,0.3150237,0.3039914,-0.0110323
25,-1.1127439,-1.1517265,"('egoistic', 'altruistic')",0.9827676,0.91692364,-0.0649881,-0.1174014,-0.0524133
26,-0.62904745,-0.71592426,"('hardhearted', 'benevolent')",1.9505548,1.864443,0.6607537,0.5742593,-0.0864944
27,-0.94978833,-0.9286419,"('hardhearted', 'softhearted')",0.7562,0.6999052,-0.0967942,-0.1143683,-0.0175741
28,-0.43182006,-0.49046195,"('disloyal', 'loyal')",1.0033369,0.8666315,0.2857584,0.1880848,-0.0976736
29,0.023503482,-0.05752498,"('unfair', 'fair')",-0.5858127,-0.7342341,-0.2811546,-0.3958795,-0.1147249
30,1.6128523,1.4755341,"('intolerant', 'tolerant')",1.3777357,1.3439504,1.4952941,1.4097422,-0.0855519
31,-1.8132201,-1.7536253,"('evil', 'good')",-0.9835517,-1.1135796,-1.3983859,-1.4336025,-0.0352166
32,-0.084315896,-0.22052898,"('unkind', 'kind')",0.7013028,0.53925264,0.3084935,0.1593618,-0.1491317
33,-0.4568978,-0.5019225,"('wrong', 'right')",-0.7314029,-0.7631253,-0.5941503,-0.6325239,-0.0383736
34,-0.09743214,0.028822657,"('mean', 'honorable')",5.2946954,5.3782926,2.5986316,2.7035575,0.1049259
35,-1.3819368,-1.4512703,"('corrupt', 'incorrupt')",-0.66996217,-0.7663929,-1.0259495,-1.1088316,-0.0828821
36,-1.8340206,-1.8823397,"('hostile', 'amicable')",-0.2348803,-0.39865568,-1.0344504,-1.1404977,-0.1060473
37,-0.13790414,-0.14913118,"('fake', 'genuine')",-0.28825793,-0.3302154,-0.213081,-0.2396733,-0.0265923
38,-0.82503563,-0.8580238,"('untruthful', 'truthful')",-0.17315567,-0.11046454,-0.4990956,-0.4842442,0.0148514
39,1.1373734,1.2175461,"('exploitative', 'cooperative')",0.23039891,0.2812764,0.6838862,0.7494112,0.065525
40,-0.21871188,-0.14188622,"('stingy', 'generous')",-1.7439977,-1.7585057,-0.9813548,-0.950196,0.0311588
41,-0.03784138,-0.01822323,"('unforgiving', 'forgiving')",0.40857163,0.29896507,0.1853651,0.1403709,-0.0449942
42,0.9014496,0.933776,"('unreliable', 'reliable')",-2.6405082,-2.5775836,-0.8695292,-0.8219038,0.0476254
43,0.06036804,0.07721902,"('irresponsible', 'responsible')",0.67309666,0.6768988,0.3667324,0.3770589,0.0103265
44,-0.016120303,0.044187166,"('prejudiced', 'unprejudiced')",-1.4085649,-1.3630542,-0.7123426,-0.6594335,0.0529091
45,0.7521924,0.7126878,"('incompetent', 'competent')",0.41825408,0.37406722,0.5852232,0.5433775,-0.0418457
46,0.39971828,0.40239248,"('uncompetitive', 'competitive')",-0.6937079,-0.6414539,-0.1469948,-0.1195307,0.0274641
47,0.32400545,0.36905617,"('stupid', 'smart')",4.9728494,4.998347,2.6484275,2.6837015,0.035274
48,0.18386462,0.17417951,"('unintelligent', 'intelligent')",0.84290665,0.82270205,0.5133857,0.4984408,-0.0149449
49,-0.27748778,-0.22967392,"('unable', 'able')",-0.55044824,-0.4907145,-0.413968,-0.3601942,0.0537738
50,-0.18046047,-0.18547206,"('clumsy', 'skillful')",-0.27774245,-0.35399535,-0.2291014,-0.2697337,-0.0406323
51,0.45333958,0.24310048,"('uneducated', 'educated')",0.6272741,0.5340192,0.5403068,0.3885598,-0.151747
52,-0.77815425,-0.8600498,"('irrational', 'rational')",-0.27117,-0.35497203,-0.5246621,-0.6075109,-0.0828488
53,-0.9109837,-0.9086395,"('uncreative', 'creative')",0.48405465,0.35020745,-0.2134645,-0.279216,-0.0657515
54,-0.6736975,-0.8062308,"('incapable', 'capable')",0.6871724,0.6554793,0.0067375,-0.0753757,-0.0821132
55,0.7016601,0.7022879,"('incompetent', 'clever')",0.5249994,0.53864276,0.6133298,0.6204653,0.0071355
56,1.5645612,1.4388489,"('impractical', 'practical')",0.14073573,0.11996197,0.8526485,0.7794054,-0.0732431
57,-0.045694035,-0.18108848,"('unimaginative', 'imaginative')",-2.7795694,-2.8007543,-1.4126318,-1.4909214,-0.0782896
58,0.1764988,0.14610082,"('undiscriminating', 'discriminating')",0.27564916,0.22608055,0.226074,0.1860907,-0.0399833
59,-0.5861807,-0.56025755,"('foolish', 'wise')",-0.20467134,-0.15179497,-0.395426,-0.3560263,0.0393997
60,1.616653,1.5966833,"('inefficient', 'efficient')",0.06615755,0.18597542,0.8414053,0.8913293,0.049924
61,0.50671214,0.34858721,"('illogical', 'logical')",0.6703809,0.57367027,0.5885465,0.4611287,-0.1274178
62,1.6689448,1.6910646,"('incompetent', 'brilliant')",1.062332,1.1729537,1.3656385,1.4320092,0.0663707
63,0.7388707,0.76252514,"('unperceptive', 'insightful')",0.77400905,0.8254979,0.7564399,0.7940115,0.0375716
64,0.29452634,0.2184597,"('shy', 'confident')",-5.837253,-5.7728696,-2.7713633,-2.777205,-0.0058417
65,0.6267189,0.6315157,"('insecure', 'secure')",-0.13098216,-0.036665365,0.2478684,0.2974252,0.0495568
66,-1.3043139,-1.3951377,"('inactive', 'active')",0.20269784,0.17564128,-0.550808,-0.6097482,-0.0589402
67,1.0159252,0.917838,"('doubtful', 'determined')",-0.12191054,-0.12460245,0.4470073,0.3966178,-0.0503895
68,-0.08877075,-0.21728022,"('dependent', 'independent')",-0.89879775,-0.9070547,-0.4937842,-0.5621675,-0.0683833
69,-0.31340706,-0.34212026,"('lazy', 'industrious')",-0.65589625,-0.6520877,-0.4846517,-0.497104,-0.0124523
70,0.9146096,0.88840723,"('lethargic', 'energetic')",0.760082,0.7881666,0.8373458,0.8382869,0.0009411
71,-0.77309394,-0.7995553,"('diffident', 'self-confident')",0.18759172,0.11426765,-0.2927511,-0.3426438,-0.0498927
72,-0.25464392,-0.17506106,"('unambitious', 'ambitious')",-0.50412786,-0.4484455,-0.3793859,-0.3117533,0.0676326
73,0.5631417,0.55351406,"('helpless', 'self-reliant')",-3.2954788,-3.166018,-1.3661685,-1.306252,0.0599165
74,0.3564895,0.29816538,"('undedicated', 'dedicated')",-0.20245375,-0.25772253,0.0770179,0.0202214,-0.0567965
75,-0.51358163,-0.51789683,"('meek', 'impulsive')",-0.32550713,-0.24596393,-0.4195444,-0.3819304,0.037614
76,1.4038297,1.46005,"('anxious', 'daring')",-0.16903886,-0.06441246,0.6173954,0.6978188,0.0804234
