,sunedison_male,sunedison_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.72475296,-0.80443025,"('unsociable', 'sociable')",-0.12485307,-0.26943162,-0.424803,-0.5369309,-0.1121279
1,-2.3728714,-2.410958,"('unfriendly', 'friendly')",1.5423895,1.4071212,-0.4152409,-0.5019184,-0.0866775
2,-0.11733327,-0.026242688,"('unlikable', 'likable')",0.392501,0.49121067,0.1375839,0.232484,0.0949001
3,-0.24447404,-0.13103059,"('repellent', 'pleasant')",0.17640373,0.20390277,-0.0340352,0.0364361,0.0704713
4,-0.5601139,-0.63582724,"('disliked', 'liked')",-5.6789956,-5.888833,-3.1195548,-3.2623301,-0.1427753
5,-1.6822195,-1.585518,"('distant', 'outgoing')",-0.6212471,-0.64320314,-1.1517333,-1.1143606,0.0373727
6,-2.1853461,-2.0608137,"('distant', 'open')",-0.24416763,-0.29209286,-1.2147568,-1.1764532,0.0383036
7,-0.38706952,-0.3262603,"('insensitive', 'sensitive')",0.37263235,0.419902,-0.0072186,0.0468208,0.0540394
8,-1.8160326,-1.8036126,"('unaffectionate', 'affectionate')",0.69018304,0.6170082,-0.5629248,-0.5933022,-0.0303774
9,-2.0036037,-1.9892336,"('unaffectionate', 'caring')",0.74706054,0.71774155,-0.6282716,-0.635746,-0.0074744
10,-1.0772012,-1.0478598,"('unsympathetic', 'sympathetic')",-0.41090748,-0.4421263,-0.7440544,-0.744993,-0.0009386
11,-0.5908184,-0.5505404,"('unhelpful', 'helpful')",1.3406974,1.4835062,0.3749395,0.4664829,0.0915434
12,-1.1089779,-0.905989,"('unsupportive', 'supportive')",-1.6873139,-1.656904,-1.3981459,-1.2814465,0.1166994
13,-0.016758982,0.0016604755,"('impolite', 'polite')",-0.60909384,-0.54610336,-0.3129264,-0.2722214,0.040705
14,0.4975435,0.57556087,"('antisocial', 'social')",-0.34299988,-0.3607595,0.0772718,0.1074007,0.0301289
15,0.1539765,0.012232594,"('boring', 'funny')",0.48764303,0.47511032,0.3208098,0.2436715,-0.0771383
16,-0.6076057,-0.64509594,"('unpopular', 'popular')",0.46997848,0.47421756,-0.0688136,-0.0854392,-0.0166256
17,-0.42249775,-0.32578105,"('nasty', 'nice')",-0.49766174,-0.4545967,-0.4600797,-0.3901889,0.0698908
18,-0.19493371,-0.033330776,"('disagreeable', 'welcoming')",-0.4260326,-0.47116148,-0.3104832,-0.2522461,0.0582371
19,-1.4433097,-1.3499736,"('inhospitable', 'hospitable')",-0.35770768,-0.28232074,-0.9005086,-0.8161471,0.0843615
20,0.37362745,0.45227325,"('rough', 'thoughtful')",1.4019601,1.3565032,0.8877938,0.9043882,0.0165944
21,0.3090439,0.22534822,"('immoral', 'moral')",-0.41026998,-0.3897001,-0.050613,-0.0821759,-0.0315629
22,-0.13980465,-0.060822353,"('untrustworthy', 'trustworthy')",-0.7990065,-0.86254114,-0.4694056,-0.4616818,0.0077238
23,-0.35862234,-0.35942337,"('insincere', 'sincere')",4.8073,4.8506355,2.2243388,2.2456062,0.0212674
24,-0.5189346,-0.5193249,"('dishonest', 'honest')",0.31922716,0.31699306,-0.0998537,-0.1011659,-0.0013122
25,-0.78069687,-0.7925127,"('egoistic', 'altruistic')",1.5645372,1.5277989,0.3919201,0.3676431,-0.024277
26,-0.05243016,-0.008278057,"('hardhearted', 'benevolent')",1.8034198,1.7654288,0.8754948,0.8785754,0.0030806
27,-0.9023672,-0.6966869,"('hardhearted', 'softhearted')",1.1337181,1.0579677,0.1156755,0.1806404,0.0649649
28,-0.59821135,-0.76798743,"('disloyal', 'loyal')",0.7965134,0.6897505,0.099151,-0.0391185,-0.1382695
29,-0.5522311,-0.5937268,"('unfair', 'fair')",-0.5407573,-0.6787221,-0.5464942,-0.6362244,-0.0897302
30,0.95633507,0.97786385,"('intolerant', 'tolerant')",1.5515289,1.5153917,1.253932,1.2466278,-0.0073042
31,-1.5182439,-1.4458499,"('evil', 'good')",-0.9487772,-1.0561806,-1.2335105,-1.2510152,-0.0175047
32,-0.26763985,-0.20305046,"('unkind', 'kind')",0.5052472,0.41774142,0.1188037,0.1073455,-0.0114582
33,-0.30545095,-0.33210057,"('wrong', 'right')",-0.5573001,-0.5906631,-0.4313755,-0.4613818,-0.0300063
34,-0.21312436,-0.106601804,"('mean', 'honorable')",5.243187,5.440276,2.5150313,2.6668372,0.1518059
35,-0.6090596,-0.7156204,"('corrupt', 'incorrupt')",-0.018439934,-0.13547656,-0.3137498,-0.4255485,-0.1117987
36,-1.8319077,-1.8770777,"('hostile', 'amicable')",0.118237674,-0.10161464,-0.856835,-0.9893461,-0.1325111
37,0.030096997,0.08520476,"('fake', 'genuine')",0.25420994,0.26667628,0.1421535,0.1759405,0.033787
38,-1.068068,-1.0429674,"('untruthful', 'truthful')",-0.35785016,-0.30224663,-0.7129591,-0.6726071,0.040352
39,0.8606579,0.88950783,"('exploitative', 'cooperative')",0.23799922,0.2844595,0.5493286,0.5869837,0.0376551
40,-0.19068201,-0.21156631,"('stingy', 'generous')",-1.1267141,-1.2852263,-0.6586981,-0.7483963,-0.0896982
41,-0.33269036,-0.31369928,"('unforgiving', 'forgiving')",-0.0018042699,-0.09553191,-0.1672473,-0.2046156,-0.0373683
42,0.39316258,0.63470894,"('unreliable', 'reliable')",-2.9189303,-2.8650591,-1.2628839,-1.1151751,0.1477088
43,-0.5732801,-0.41058215,"('irresponsible', 'responsible')",0.4000428,0.44794807,-0.0866186,0.018683,0.1053016
44,0.8231322,0.82793415,"('prejudiced', 'unprejudiced')",-1.2100345,-1.1769395,-0.1934511,-0.1745027,0.0189484
45,-0.74538136,-0.7284735,"('incompetent', 'competent')",-0.0850499,-0.13078597,-0.4152156,-0.4296297,-0.0144141
46,-0.60299796,-0.56226164,"('uncompetitive', 'competitive')",-0.35887805,-0.36989602,-0.480938,-0.4660788,0.0148592
47,-0.17468847,-0.01925711,"('stupid', 'smart')",4.8809624,5.0472913,2.353137,2.5140171,0.1608801
48,0.29756033,0.19484058,"('unintelligent', 'intelligent')",0.9188703,0.93906176,0.6082153,0.5669512,-0.0412641
49,-0.13108705,0.06742583,"('unable', 'able')",-0.19399467,-0.10466827,-0.1625409,-0.0186212,0.1439197
50,0.16204788,0.2544166,"('clumsy', 'skillful')",0.3092724,0.26637226,0.2356601,0.2603945,0.0247344
51,-0.47981283,-0.6325331,"('uneducated', 'educated')",0.35096186,0.28027022,-0.0644255,-0.1761314,-0.1117059
52,-0.7001732,-0.9248173,"('irrational', 'rational')",0.42739472,0.29376552,-0.1363892,-0.3155259,-0.1791367
53,-1.8292941,-1.767528,"('uncreative', 'creative')",0.6660159,0.5926135,-0.5816391,-0.5874573,-0.0058182
54,-0.95908475,-1.0427432,"('incapable', 'capable')",0.8780959,0.9376667,-0.0404944,-0.0525382,-0.0120438
55,0.024941418,0.054069616,"('incompetent', 'clever')",0.36981297,0.3629345,0.1973772,0.2085021,0.0111249
56,0.61474377,0.68847114,"('impractical', 'practical')",-0.24443075,-0.22013201,0.1851565,0.2341696,0.0490131
57,-0.95448583,-0.9966017,"('unimaginative', 'imaginative')",-1.9565617,-2.0598207,-1.4555237,-1.5282111,-0.0726874
58,-0.9700091,-1.0112342,"('undiscriminating', 'discriminating')",0.29253936,0.20480107,-0.3387349,-0.4032165,-0.0644816
59,-0.48782104,-0.49159712,"('foolish', 'wise')",0.41423893,0.410858,-0.0367911,-0.0403696,-0.0035785
60,0.7965217,0.93831706,"('inefficient', 'efficient')",-0.11577076,0.04222415,0.3403755,0.4902706,0.1498951
61,-0.87593025,-0.97158927,"('illogical', 'logical')",0.060722448,-0.07147738,-0.4076039,-0.5215333,-0.1139294
62,-0.062315375,0.028067771,"('incompetent', 'brilliant')",0.1306475,0.30181396,0.0341661,0.1649409,0.1307748
63,-0.94204587,-0.81228346,"('unperceptive', 'insightful')",0.8931856,0.9735408,-0.0244301,0.0806287,0.1050588
64,0.17028897,0.08491883,"('shy', 'confident')",-6.0398574,-6.1224594,-2.9347842,-3.0187702,-0.083986
65,0.64823943,0.55762225,"('insecure', 'secure')",-0.49802017,-0.47799575,0.0751096,0.0398133,-0.0352963
66,-1.5507936,-1.5791047,"('inactive', 'active')",0.41020003,0.44183594,-0.5702968,-0.5686344,0.0016624
67,0.7859113,0.77741003,"('doubtful', 'determined')",-0.24402156,-0.19625959,0.2709449,0.2905752,0.0196303
68,-0.18045846,-0.21250843,"('dependent', 'independent')",-0.48576826,-0.5263987,-0.3331134,-0.3694536,-0.0363402
69,-0.28897172,-0.24860944,"('lazy', 'industrious')",-0.41408443,-0.4127979,-0.3515281,-0.3307037,0.0208244
70,0.019581594,0.14920811,"('lethargic', 'energetic')",0.63928425,0.67288804,0.3294329,0.4110481,0.0816152
71,-0.49965906,-0.53426725,"('diffident', 'self-confident')",0.32134587,0.34230834,-0.0891566,-0.0959795,-0.0068229
72,-0.74612296,-0.768529,"('unambitious', 'ambitious')",-1.0112619,-0.94928116,-0.8786924,-0.8589051,0.0197873
73,0.8014906,0.81341505,"('helpless', 'self-reliant')",-2.4313378,-2.4817615,-0.8149236,-0.8341732,-0.0192496
74,-0.7011038,-0.60405165,"('undedicated', 'dedicated')",0.054151855,-0.02242912,-0.323476,-0.3132404,0.0102356
75,-0.38731048,-0.43731612,"('meek', 'impulsive')",-0.3770219,-0.35433927,-0.3821662,-0.3958277,-0.0136615
76,0.5521242,0.69388163,"('anxious', 'daring')",0.23633796,0.36807784,0.3942311,0.5309798,0.1367487
77,-0.21159948,-0.3025183,"('unmotivated', 'motivated')",-0.98453295,-0.9160415,-0.5980662,-0.6092799,-0.0112137
78,-1.459503,-1.3298146,"('nonresilient', 'resilient')",0.12202631,0.17162423,-0.6687384,-0.5790952,0.0896432
79,-0.8818869,-0.84566957,"('wavering', 'unwavering')",-0.38905388,-0.33865243,-0.6354704,-0.592161,0.0433094
80,-0.1842711,-0.24362296,"('dominated', 'dominating')",-1.3875078,-1.2576511,-0.7858894,-0.7506371,0.0352523
81,0.81420237,0.60474956,"('submissive', 'aggressive')",-0.4471721,-0.38928723,0.1835151,0.1077312,-0.0757839
82,-0.95000994,-0.8994616,"('poor', 'rich')",5.1450224,5.2691407,2.0975063,2.1848395,0.0873332
83,-0.016571475,-0.025768396,"('powerless', 'powerful')",-1.0004007,-1.0508153,-0.5084861,-0.5382919,-0.0298058
84,0.58937633,0.47484344,"('inferior', 'superior')",1.2480534,1.1742498,0.9187149,0.8245466,-0.0941683
85,-0.67468363,-0.70760286,"('insignificant', 'prestigious')",0.89087594,0.83014005,0.1080962,0.0612686,-0.0468276
86,-1.5074282,-1.6140786,"('uninfluential', 'influential')",-0.30420303,-0.47351292,-0.9058156,-1.0437958,-0.1379802
87,-0.3422504,-0.52520955,"('unsuccessful', 'successful')",0.75300044,0.8086261,0.205375,0.1417083,-0.0636667
88,-0.0032860618,-0.09143305,"('low', 'eminent')",0.36199176,0.352066,0.1793528,0.1303165,-0.0490363
