,cimarex_male,cimarex_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.7859805,-0.90396833,"('unsociable', 'sociable')",0.8653132,0.68592185,-0.29071805,-0.4720286,-0.0704618,-0.230025,-0.1595632
1,-1.866935,-1.9211338,"('unfriendly', 'friendly')",0.2990166,0.03588894,0.4335873,0.36733755,-0.3781104,-0.5059691,-0.1278587
2,1.5763246,1.6344886,"('unlikable', 'likable')",1.5966637,1.5906994,1.3237637,1.481805,1.4989174,1.5689977,0.0700803
3,-0.06349754,-0.0012744474,"('repellent', 'pleasant')",0.15912691,0.1825201,0.8715973,0.82542765,0.3224089,0.3355578,0.0131489
4,-0.29264402,-0.3698484,"('disliked', 'liked')",0.31309584,0.19878429,-6.433971,-6.362649,-2.1378396,-2.1779043,-0.0400647
5,-1.3592645,-1.2614709,"('distant', 'outgoing')",-0.18716279,-0.1499971,-1.4595462,-1.2686907,-1.0019911,-0.8933862,0.1086049
6,-1.9026585,-1.7947103,"('distant', 'open')",-0.90375215,-0.9495759,-1.365693,-1.2072823,-1.3907011,-1.3171895,0.0735116
7,-0.079655506,-0.04796152,"('insensitive', 'sensitive')",1.0329584,1.014331,-0.54645383,-0.51807356,0.1356163,0.149432,0.0138157
8,-1.5400269,-1.6045299,"('unaffectionate', 'affectionate')",-0.5245613,-0.7105162,-0.028215237,0.035839513,-0.6976011,-0.7597355,-0.0621344
9,-1.2613539,-1.3366237,"('unaffectionate', 'caring')",0.5842509,0.389572,0.6078046,0.5946026,-0.0230994,-0.117483,-0.0943836
10,-0.13137488,-0.26127,"('unsympathetic', 'sympathetic')",0.20382199,0.07087011,-0.2895715,-0.38012654,-0.0723748,-0.1901755,-0.1178007
11,0.60805345,0.6130409,"('unhelpful', 'helpful')",1.0972027,1.0668013,2.5657852,2.582809,1.4236805,1.4208838,-0.0027967
12,-0.1811735,-0.12864232,"('unsupportive', 'supportive')",0.9654088,0.9948578,-2.299728,-2.1523254,-0.5051642,-0.4287033,0.0764609
13,-0.058661565,-0.08456555,"('impolite', 'polite')",0.41894305,0.48562965,-0.4059703,-0.38498428,-0.0152296,0.0053599,0.0205895
14,0.56517184,0.56809336,"('antisocial', 'social')",1.5776844,1.5542121,-0.04146902,-0.18605919,0.7004623,0.6454154,-0.0550469
15,0.3133576,0.22601558,"('boring', 'funny')",0.2559036,0.19039054,0.71895206,0.7843768,0.4294044,0.400261,-0.0291434
16,-0.099010155,-0.18733568,"('unpopular', 'popular')",-0.2536243,-0.44941676,0.48601842,0.4101188,0.0444613,-0.0755445,-0.1200058
17,-0.25962093,-0.22235966,"('nasty', 'nice')",-1.0631374,-0.94786316,-0.0814617,-0.116459645,-0.4680733,-0.4288941,0.0391792
18,-0.45733348,-0.32713205,"('disagreeable', 'welcoming')",-0.85189015,-0.8121654,-1.1220511,-0.9701273,-0.810425,-0.7031416,0.1072834
19,-1.186027,-1.1973999,"('inhospitable', 'hospitable')",-1.086896,-1.137276,-0.68684,-0.54210323,-0.9865877,-0.9589264,0.0276613
20,-0.15294102,-0.12774116,"('rough', 'thoughtful')",-0.10152774,-0.08610823,0.43183643,0.3622324,0.0591226,0.049461,-0.0096616
21,1.2295123,1.0791193,"('immoral', 'moral')",1.957214,1.805933,-0.14470413,-0.17744072,1.0140074,0.9025372,-0.1114702
22,0.59133273,0.56638396,"('untrustworthy', 'trustworthy')",-0.5334543,-0.6909603,-0.33771324,-0.38489035,-0.0932783,-0.1698222,-0.0765439
23,-0.36446586,-0.4299845,"('insincere', 'sincere')",0.47439972,0.36793151,5.4348063,5.299266,1.8482467,1.7457376,-0.1025091
24,-0.10183954,-0.12507695,"('dishonest', 'honest')",0.6609985,0.6248847,0.37413478,0.3802378,0.3110979,0.2933485,-0.0177494
25,-0.74917775,-0.85104513,"('egoistic', 'altruistic')",0.2211996,0.08540111,1.2303005,1.0308856,0.2341075,0.0884139,-0.1456936
26,-0.36413455,-0.42164773,"('hardhearted', 'benevolent')",0.6178761,0.54084843,1.1116815,1.0200597,0.455141,0.3797535,-0.0753875
