,allstate_male,allstate_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.684736,-1.8781265,"('unsociable', 'sociable')",0.15578917,0.04793837,-0.7644734,-0.9150941,-0.1506207
1,-1.3907961,-1.419161,"('unfriendly', 'friendly')",1.4285082,1.2041774,0.018856,-0.1074918,-0.1263478
2,0.07714771,0.0471607,"('unlikable', 'likable')",0.6372547,0.6072582,0.3572012,0.3272094,-0.0299918
3,-0.049944945,0.06582774,"('repellent', 'pleasant')",0.55204344,0.62660736,0.2510493,0.3462175,0.0951682
4,-0.60650706,-0.5212173,"('disliked', 'liked')",-6.9552436,-6.8012958,-3.7808752,-3.6612566,0.1196186
5,0.33877572,0.48075476,"('distant', 'outgoing')",-0.30073407,-0.30681488,0.0190208,0.0869699,0.0679491
6,0.14564484,0.28604478,"('distant', 'open')",-0.31826267,-0.42729777,-0.0863089,-0.0706265,0.0156824
7,-0.34262854,-0.34396666,"('insensitive', 'sensitive')",0.8091388,0.7981437,0.2332551,0.2270885,-0.0061666
8,-1.2242513,-1.229351,"('unaffectionate', 'affectionate')",0.6513187,0.4729415,-0.2864663,-0.3782048,-0.0917385
9,-1.1013603,-1.0334252,"('unaffectionate', 'caring')",1.3040497,1.2173011,0.1013447,0.091938,-0.0094067
10,-2.0560977,-2.1130154,"('unsympathetic', 'sympathetic')",-0.04486096,-0.17506786,-1.0504794,-1.1440417,-0.0935623
11,-0.9070223,-0.9767864,"('unhelpful', 'helpful')",2.0513718,2.0631716,0.5721748,0.5431926,-0.0289822
12,-0.7531346,-0.61943436,"('unsupportive', 'supportive')",-1.6126887,-1.5419972,-1.1829116,-1.0807158,0.1021958
13,-1.2428095,-1.4463391,"('impolite', 'polite')",-0.25802708,-0.2538266,-0.7504183,-0.8500829,-0.0996646
14,-0.410759,-0.4633128,"('antisocial', 'social')",0.1661685,0.17469797,-0.1222953,-0.1443074,-0.0220121
15,-0.036356337,-0.17190829,"('boring', 'funny')",-0.05002264,-0.08201946,-0.0431895,-0.1269639,-0.0837744
16,-0.76886797,-0.6507833,"('unpopular', 'popular')",-0.032826908,-0.01820137,-0.4008474,-0.3344923,0.0663551
17,-0.33524767,-0.23490036,"('nasty', 'nice')",-0.45493537,-0.44666386,-0.3950915,-0.3407821,0.0543094
18,-0.18537027,-0.13795662,"('disagreeable', 'welcoming')",-0.39120457,-0.48696315,-0.2882874,-0.3124599,-0.0241725
19,-0.41153994,-0.35107931,"('inhospitable', 'hospitable')",-0.53414804,-0.5716585,-0.472844,-0.4613689,0.0114751
20,-0.45193177,-0.4765619,"('rough', 'thoughtful')",1.0095975,0.96077716,0.2788329,0.2421076,-0.0367253
21,-1.0529639,-1.1407793,"('immoral', 'moral')",-0.27680594,-0.18502958,-0.6648849,-0.6629044,0.0019805
22,-0.44342443,-0.48953098,"('untrustworthy', 'trustworthy')",-0.8261605,-0.82088846,-0.6347924,-0.6552097,-0.0204173
23,-0.8888072,-0.98470443,"('insincere', 'sincere')",6.1064568,5.9904766,2.6088247,2.5028861,-0.1059386
24,-0.71517855,-0.8108867,"('dishonest', 'honest')",1.1194283,1.1288775,0.2021249,0.1589954,-0.0431295
25,-0.021313202,0.023426479,"('egoistic', 'altruistic')",1.1166513,0.99077845,0.5476691,0.5071025,-0.0405666
26,0.16636491,0.09625335,"('hardhearted', 'benevolent')",1.516571,1.3463224,0.841468,0.7212879,-0.1201801
27,-0.01823012,0.043253355,"('hardhearted', 'softhearted')",1.2232711,1.1301249,0.6025205,0.5866891,-0.0158314
28,-1.5834789,-1.6445965,"('disloyal', 'loyal')",1.1361578,1.0474198,-0.2236606,-0.2985883,-0.0749277
29,-0.35707343,-0.3703931,"('unfair', 'fair')",-0.41145027,-0.48996964,-0.3842618,-0.4301814,-0.0459196
30,-0.50956637,-0.6781418,"('intolerant', 'tolerant')",1.3074011,1.2303466,0.3989173,0.2761024,-0.1228149
31,-0.669537,-0.57481265,"('evil', 'good')",-1.051432,-1.1562246,-0.8604845,-0.8655186,-0.0050341
32,-0.25489303,-0.3101561,"('unkind', 'kind')",0.83225393,0.6593809,0.2886804,0.1746124,-0.114068
33,0.18291487,0.18027316,"('wrong', 'right')",-0.5256836,-0.5233957,-0.1713844,-0.1715613,-0.0001769
34,0.33318815,0.35879505,"('mean', 'honorable')",5.7867393,5.8108816,3.0599637,3.0848384,0.0248747
35,0.8057628,0.94219273,"('corrupt', 'incorrupt')",-0.60412824,-0.6246239,0.1008173,0.1587844,0.0579671
36,-0.53124857,-0.42968118,"('hostile', 'amicable')",-0.56032574,-0.7064668,-0.5457872,-0.568074,-0.0222868
37,0.066942185,0.08931737,"('fake', 'genuine')",0.2137292,0.2090219,0.1403357,0.1491696,0.0088339
38,-1.0287682,-0.97893465,"('untruthful', 'truthful')",0.13437945,0.2609669,-0.4471944,-0.3589839,0.0882105
39,0.64043736,0.61238474,"('exploitative', 'cooperative')",0.40093467,0.37396568,0.520686,0.4931752,-0.0275108
40,0.54601836,0.5700678,"('stingy', 'generous')",-1.5089581,-1.5044456,-0.4814699,-0.4671889,0.014281
41,-1.0445977,-1.1619043,"('unforgiving', 'forgiving')",0.07896671,-0.002938767,-0.4828155,-0.5824215,-0.099606
42,0.52464145,0.6536581,"('unreliable', 'reliable')",-2.9636161,-2.9000804,-1.2194873,-1.1232111,0.0962762
43,-1.0968585,-1.1733255,"('irresponsible', 'responsible')",0.81106156,0.7262865,-0.1428985,-0.2235195,-0.080621
44,0.88323325,0.9205395,"('prejudiced', 'unprejudiced')",-1.6655949,-1.7067016,-0.3911808,-0.3930811,-0.0019003
45,-1.6723255,-1.6861173,"('incompetent', 'competent')",0.12354376,0.14171328,-0.7743909,-0.772202,0.0021889
46,-1.3749353,-1.405812,"('uncompetitive', 'competitive')",-0.6481252,-0.61763656,-1.0115302,-1.0117242,-0.000194
47,-0.27170303,-0.33376735,"('stupid', 'smart')",5.707339,5.669967,2.7178178,2.6680999,-0.0497179
48,-0.7812837,-0.96836376,"('unintelligent', 'intelligent')",1.2592463,1.2176137,0.2389813,0.124625,-0.1143563
49,-0.6636731,-0.60340357,"('unable', 'able')",-0.23533177,-0.15800858,-0.4495024,-0.3807061,0.0687963
50,0.16592458,0.309319,"('clumsy', 'skillful')",-0.26273337,-0.34845078,-0.0484044,-0.0195659,0.0288385
51,-0.96951926,-1.1186433,"('uneducated', 'educated')",0.62679446,0.53297746,-0.1713624,-0.2928329,-0.1214705
52,-0.5292633,-0.59773856,"('irrational', 'rational')",-0.3007094,-0.40425017,-0.4149864,-0.5009944,-0.086008
53,-1.170605,-1.0809247,"('uncreative', 'creative')",0.6703705,0.5417257,-0.2501172,-0.2695995,-0.0194823
54,-0.54862815,-0.46801364,"('incapable', 'capable')",0.76873535,0.71722615,0.1100536,0.1246063,0.0145527
55,-1.5410633,-1.6614872,"('incompetent', 'clever')",0.635842,0.6666085,-0.4526106,-0.4974394,-0.0448288
56,0.019251421,-0.047084313,"('impractical', 'practical')",0.035012472,0.10755955,0.0271319,0.0302376,0.0031057
57,-2.0511842,-2.0804667,"('unimaginative', 'imaginative')",-3.116521,-3.1754625,-2.5838525,-2.6279645,-0.044112
58,-0.4784628,-0.46391565,"('undiscriminating', 'discriminating')",0.33689788,0.26366583,-0.0707825,-0.1001249,-0.0293424
59,0.09319123,0.103926644,"('foolish', 'wise')",0.021958007,0.072209775,0.0575746,0.0880682,0.0304936
60,-0.321878,-0.44300127,"('inefficient', 'efficient')",0.52065575,0.5700401,0.0993889,0.0635194,-0.0358695
61,-0.4145178,-0.5265223,"('illogical', 'logical')",0.7642033,0.628638,0.1748428,0.0510579,-0.1237849
62,-0.4695556,-0.4584575,"('incompetent', 'brilliant')",1.0131371,1.1580515,0.2717907,0.349797,0.0780063
63,-0.62412363,-0.62408924,"('unperceptive', 'insightful')",0.91786397,0.9722465,0.1468702,0.1740786,0.0272084
64,0.2818025,0.19194344,"('shy', 'confident')",-6.15258,-6.025602,-2.9353886,-2.9168291,0.0185595
65,-0.46964607,-0.6117413,"('insecure', 'secure')",0.13864009,0.15529998,-0.165503,-0.2282207,-0.0627177
66,-0.44011337,-0.33545747,"('inactive', 'active')",0.23331392,0.18038392,-0.1033997,-0.0775368,0.0258629
67,0.22590712,0.10025013,"('doubtful', 'determined')",-0.34053057,-0.41035742,-0.0573117,-0.1550536,-0.0977419
68,0.34847447,0.329435,"('dependent', 'independent')",-0.40878484,-0.35609433,-0.0301552,-0.0133297,0.0168255
69,1.3243886,1.4528686,"('lazy', 'industrious')",-0.61875045,-0.57149136,0.3528191,0.4406886,0.0878695
70,-0.18771565,-0.16514,"('lethargic', 'energetic')",0.40632838,0.3726265,0.1093064,0.1037433,-0.0055631
71,0.13015191,0.25925976,"('diffident', 'self-confident')",0.77033806,0.7481611,0.450245,0.5037104,0.0534654
72,-0.4425999,-0.3917014,"('unambitious', 'ambitious')",-0.019663097,-0.0060175806,-0.2311315,-0.1988595,0.032272
73,1.5523463,1.6704895,"('helpless', 'self-reliant')",-3.1355958,-3.0042706,-0.7916247,-0.6668905,0.1247342
74,-0.69102615,-0.6550844,"('undedicated', 'dedicated')",-0.19228661,-0.28980437,-0.4416564,-0.4724444,-0.030788
75,0.49835622,0.5928877,"('meek', 'impulsive')",-0.8114455,-0.7787815,-0.1565446,-0.0929469,0.0635977
76,-0.2503828,-0.19114256,"('anxious', 'daring')",-0.20115216,-0.105287105,-0.2257675,-0.1482148,0.0775527
77,-0.9067863,-0.8870881,"('unmotivated', 'motivated')",-0.9121314,-0.7901802,-0.9094589,-0.8386341,0.0708248
78,-1.175294,-0.9722917,"('nonresilient', 'resilient')",0.027667262,0.13891523,-0.5738134,-0.4166882,0.1571252
79,-0.29676834,-0.22423661,"('wavering', 'unwavering')",-0.5872623,-0.61813027,-0.4420153,-0.4211834,0.0208319
80,0.4443523,0.39863813,"('dominated', 'dominating')",-0.71319103,-0.5110058,-0.1344194,-0.0561838,0.0782356
81,-0.20660844,-0.44033968,"('submissive', 'aggressive')",-0.09385648,-0.026185952,-0.1502325,-0.2332628,-0.0830303
82,-0.3094622,-0.2703265,"('poor', 'rich')",6.224081,6.173522,2.9573095,2.9515977,-0.0057118
83,-0.090821415,-0.17002754,"('powerless', 'powerful')",-0.74329984,-0.8062572,-0.4170606,-0.4881424,-0.0710818
84,-0.09304117,-0.18063943,"('inferior', 'superior')",0.98310906,0.9567124,0.4450339,0.3880365,-0.0569974
85,0.09116207,0.22295234,"('insignificant', 'prestigious')",-0.30959597,-0.47627783,-0.109217,-0.1266627,-0.0174457
86,-1.5727042,-1.6714506,"('uninfluential', 'influential')",-0.032524753,-0.11560595,-0.8026145,-0.8935283,-0.0909138
87,-0.3358449,-0.38472432,"('unsuccessful', 'successful')",0.84844166,1.0290791,0.2562984,0.3221774,0.065879
88,-0.28983158,-0.31577823,"('low', 'eminent')",-0.36606842,-0.43255687,-0.32795,-0.3741676,-0.0462176
