,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,female-male
0,1.2214228,1.1722064,"('unsociable', 'sociable')",-0.5081337,-0.64452845,-0.030394603,-0.18073362,0.2276315,0.1156481,-0.1119834
1,-0.6288372,-0.6895657,"('unfriendly', 'friendly')",-1.2743264,-1.3279563,1.2832463,1.1019977,-0.2066391,-0.3051748,-0.0985357
2,0.6232724,0.6931654,"('unlikable', 'likable')",0.5673068,0.57842976,0.38095707,0.40679362,0.5238454,0.5594629,0.0356175
3,-0.1556535,-0.044600483,"('repellent', 'pleasant')",-0.8707423,-0.83641225,0.6360874,0.6887832,-0.1301028,-0.0640765,0.0660263
4,-0.6796427,-0.85067177,"('disliked', 'liked')",0.24802908,0.12677425,-7.0347924,-7.2382474,-2.488802,-2.6540483,-0.1652463
5,-0.5058627,-0.58762765,"('distant', 'outgoing')",-0.24378756,-0.16777593,-0.78413194,-0.8494438,-0.5112607,-0.5349491,-0.0236884
6,-0.5989781,-0.61068135,"('distant', 'open')",-0.46797654,-0.32794973,-0.60057265,-0.6957367,-0.5558424,-0.5447892,0.0110532
7,0.58016634,0.7008696,"('insensitive', 'sensitive')",-0.34970614,-0.3450919,0.40252405,0.42442918,0.2109948,0.260069,0.0490742
8,-0.4502629,-0.5139524,"('unaffectionate', 'affectionate')",-0.5367979,-0.5960625,0.8457581,0.73721105,-0.0471009,-0.124268,-0.0771671
9,0.6475799,0.569671,"('unaffectionate', 'caring')",-0.9504463,-1.0168701,1.343674,1.2829394,0.3469358,0.2785801,-0.0683557
10,0.84545827,0.8795968,"('unsympathetic', 'sympathetic')",-0.88454163,-1.0136373,-0.110674806,-0.17129193,-0.0499194,-0.1017775,-0.0518581
11,0.14345445,0.18459424,"('unhelpful', 'helpful')",-0.776684,-0.8170345,1.6477821,1.7351052,0.3381842,0.367555,0.0293708
12,1.1873862,1.2767135,"('unsupportive', 'supportive')",0.17597945,0.19427304,-2.0107434,-1.9879344,-0.2157926,-0.172316,0.0434766
13,1.2116016,1.2862899,"('impolite', 'polite')",-0.254865,-0.27541953,-0.8928649,-0.8489285,0.0212906,0.0539806,0.03269
14,1.8570771,1.809429,"('antisocial', 'social')",0.7824435,0.6620163,0.1163505,0.025519382,0.9186237,0.8323216,-0.0863021
15,0.44055954,0.30334815,"('boring', 'funny')",-0.009637374,-0.04599811,-0.17879027,-0.19132769,0.084044,0.0220074,-0.0620366
