,life_male,life_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
0,0.22708444,0.12847996,"('unsociable', 'sociable')",-0.3215515,-0.39335203,-0.034685105,-0.19101283,-0.0430507,-0.1519616,-0.1089109
1,-0.17960861,-0.12737682,"('unfriendly', 'friendly')",-0.26145566,-0.28317255,1.088812,1.0796413,0.2159159,0.2230306,0.0071147
2,0.87403065,0.9058161,"('unlikable', 'likable')",0.5734864,0.63926315,1.1578199,1.1536263,0.8684456,0.8995686,0.031123
3,-0.4554485,-0.23375148,"('repellent', 'pleasant')",0.017441522,0.00764916,1.0296265,0.9332271,0.1972065,0.2357083,0.0385018
4,-0.044085577,-0.12849276,"('disliked', 'liked')",-0.0708527,-0.062047318,-6.0873213,-6.386719,-2.0674198,-2.1924197,-0.1249999
5,0.06330973,0.20502907,"('distant', 'outgoing')",-0.33822927,-0.1537766,-0.9731771,-0.7887722,-0.4160322,-0.2458399,0.1701923
6,-0.58244836,-0.37491554,"('distant', 'open')",-0.93644756,-0.7346202,-1.0380281,-0.8227874,-0.852308,-0.6441077,0.2082003
7,0.028967729,0.030505767,"('insensitive', 'sensitive')",0.35914043,0.39056772,0.23759852,0.2416879,0.2085689,0.2209205,0.0123516
8,0.44433245,0.5153878,"('unaffectionate', 'affectionate')",0.04461906,0.078228384,0.18484004,0.3022793,0.2245972,0.2986318,0.0740346
9,1.5186963,1.66144,"('unaffectionate', 'caring')",0.0031803548,0.09910334,0.84398603,0.9735102,0.7886209,0.9113512,0.1227303
10,-0.46381918,-0.40646037,"('unsympathetic', 'sympathetic')",-0.62514836,-0.62602353,-0.45552266,-0.44814885,-0.5148301,-0.4935443,0.0212858
11,0.86827606,0.8785488,"('unhelpful', 'helpful')",1.2718732,1.3358306,2.1725886,2.2126737,1.4375793,1.4756843,0.038105
12,0.947841,1.1682311,"('unsupportive', 'supportive')",0.28212914,0.56418544,-2.1303127,-2.0735157,-0.3001142,-0.1136997,0.1864145
