,berkley_male,berkley_female,tuple,w_male,w_female,r_male,r_female,corp_male,corp_female,average_male,average_female,female-male
19,0.16597608,0.08114186,"('inhospitable', 'hospitable')",0.27813095,0.27721366,0.5724232,0.6109786,-0.3814557,-0.38768598,0.1587687,0.145412,-0.0133567
20,-0.32272696,-0.36583424,"('rough', 'thoughtful')",0.1452899,0.16419825,-0.52427375,-0.54999006,0.33616376,0.4196784,-0.0913868,-0.0829869,0.0083999
21,-1.099916,-1.0139958,"('immoral', 'moral')",2.29416,2.3723595,1.099442,1.382293,-0.054550517,0.28784522,0.5597839,0.7571255,0.1973416
22,-0.39736217,-0.4564702,"('untrustworthy', 'trustworthy')",1.282051,1.2380613,0.76193726,0.80876833,-0.17111833,-0.13724923,0.3688769,0.3632776,-0.0055993
23,-1.8433069,-1.9207342,"('insincere', 'sincere')",1.6449103,1.601391,0.84792763,1.0015146,6.802646,6.825091,1.8630443,1.8768156,0.0137713
24,-0.4958219,-0.55580735,"('dishonest', 'honest')",0.63847333,0.69754153,-0.1257473,-0.058034956,1.6576455,1.538963,0.4186374,0.4056655,-0.0129719
25,0.53722733,0.56614476,"('egoistic', 'altruistic')",-0.85160315,-0.6168382,-0.29965836,-0.1995554,0.49797517,0.4696467,-0.0290148,0.0548495,0.0838643
26,-0.27487424,-0.41687578,"('hardhearted', 'benevolent')",0.08668941,-0.038630687,0.13042796,-0.1172272,1.2453595,0.92094475,0.2969007,0.0870528,-0.2098479
27,-0.2026567,-0.14548606,"('hardhearted', 'softhearted')",-0.40691325,-0.24098372,-0.76882213,-0.708921,0.9677177,1.0097638,-0.1026686,-0.0214067,0.0812619
28,-1.01332,-1.2195063,"('disloyal', 'loyal')",0.46468595,0.26787356,-0.21184413,-0.37304023,2.1486535,1.8058408,0.3470438,0.120292,-0.2267518
29,-0.77651066,-0.8502746,"('unfair', 'fair')",0.885182,0.7647948,1.2161177,1.2586112,0.27618918,0.20843351,0.4002446,0.3453912,-0.0548534
30,-0.801264,-0.8766794,"('intolerant', 'tolerant')",0.60442424,0.7670147,0.27926135,0.42206058,1.1428488,1.2791536,0.3063176,0.3978873,0.0915697
31,0.0879056,0.12431307,"('evil', 'good')",-1.3353711,-1.3050463,-0.49212277,-0.65989256,-1.0918362,-1.2421944,-0.7078561,-0.770705,-0.0628489
32,-1.1619326,-1.2009912,"('unkind', 'kind')",1.1882906,1.0578147,0.4184245,0.38808358,1.1167828,1.0017567,0.3903913,0.311666,-0.0787253
33,0.7189798,0.7713865,"('wrong', 'right')",-0.71717983,-0.5599598,0.0852139,0.12788495,-0.84792364,-0.9573764,-0.1902274,-0.1545162,0.0357112
34,-0.38579324,-0.34994215,"('mean', 'honorable')",0.43497816,0.4780481,0.11410849,0.33578232,5.868305,6.100158,1.5078996,1.6410116,0.133112
35,2.4535885,2.3492854,"('corrupt', 'incorrupt')",-1.8560475,-1.9151058,-1.0002568,-1.2164966,-1.1495308,-1.372845,-0.3880616,-0.5387905,-0.1507289
36,0.9691037,0.84822786,"('hostile', 'amicable')",-1.7525291,-1.9109532,-0.77024144,-1.0369147,-0.39899287,-0.6242358,-0.4881649,-0.6809689,-0.192804
37,-0.037413593,-0.04071353,"('fake', 'genuine')",1.3432426,1.3266214,-0.40420753,-0.41553783,0.41222867,0.49258843,0.3284625,0.3407396,0.0122771
38,-0.5470127,-0.65330094,"('untruthful', 'truthful')",-0.1652353,-0.2308796,-0.3642627,-0.50110453,0.38061032,0.30765477,-0.1739751,-0.2694076,-0.0954325
39,-0.41092554,-0.37990448,"('exploitative', 'cooperative')",0.62782204,0.72970086,-0.30058846,-0.17830172,-0.028575089,-0.0072248504,-0.0280668,0.0410675,0.0691343
40,-0.09124267,-0.0652666,"('stingy', 'generous')",-0.46270892,-0.35395354,-0.33176607,-0.2743764,-1.6359671,-1.6118867,-0.6304212,-0.5763708,0.0540504
41,-0.80931497,-0.9510103,"('unforgiving', 'forgiving')",-0.11115168,-0.18121013,-0.2470827,-0.35780972,0.47189862,0.39608967,-0.1739127,-0.2734851,-0.0995724
42,0.09897927,0.1780348,"('unreliable', 'reliable')",0.6330853,0.76037216,0.62228763,0.7398861,-2.5425045,-2.500446,-0.2970381,-0.2055383,0.0914998
43,-1.6118706,-1.643359,"('irresponsible', 'responsible')",1.168303,1.2707884,0.24358214,0.34917742,1.5197998,1.598969,0.3299536,0.393894,0.0639404
44,0.80511534,0.83260334,"('prejudiced', 'unprejudiced')",-2.0964353,-1.8516206,-2.290225,-2.0872777,-2.3168485,-2.247667,-1.4745984,-1.3384905,0.1361079
45,-0.5632242,-0.7938731,"('incompetent', 'competent')",2.4919004,2.5024686,1.9840306,1.9207934,1.5797918,1.5506319,1.3731246,1.2950052,-0.0781194
46,-1.0148368,-1.1133944,"('uncompetitive', 'competitive')",2.3650699,2.3219028,1.1355326,1.1961209,0.23807901,0.49758172,0.6809612,0.7255527,0.0445915
47,-0.48639888,-0.45246038,"('stupid', 'smart')",0.5176126,0.5279375,0.38345903,0.3797817,5.3516154,5.376803,1.4415721,1.4580154,0.0164433
48,-1.5909101,-1.5975983,"('unintelligent', 'intelligent')",-0.43297,-0.356759,-1.7365471,-1.6727437,0.72985834,0.7983777,-0.7576421,-0.7071808,0.0504613
49,-0.3892954,-0.41779408,"('unable', 'able')",-0.13194472,0.0016211476,-0.60438657,-0.49574858,-0.57175183,-0.30618292,-0.4243446,-0.3045261,0.1198185
50,0.86308146,0.8816694,"('clumsy', 'skillful')",0.11686382,0.045324937,1.2735672,1.1205153,0.5621413,0.4605078,0.7039135,0.6270044,-0.0769091
51,-0.4757432,-0.5106828,"('uneducated', 'educated')",1.9645238,1.7117918,0.7385132,0.71632946,0.566753,0.6610378,0.6985117,0.644619,-0.0538927
52,-0.6046078,-0.6296391,"('irrational', 'rational')",-0.4487451,-0.47535038,0.73844576,0.62840587,0.02575289,-0.012593787,-0.0722886,-0.1222944,-0.0500058
53,-0.9982714,-1.0202682,"('uncreative', 'creative')",0.4134041,0.40227383,0.4728794,0.5475869,0.7107763,0.6956063,0.1496971,0.1562997,0.0066026
54,-0.26165652,-0.28175032,"('incapable', 'capable')",-0.392272,-0.34229657,-0.36468545,-0.30347234,0.44383207,0.42154834,-0.1436955,-0.1264927,0.0172028
55,-0.8851949,-0.8845416,"('incompetent', 'clever')",1.8385506,1.9888154,0.72597826,0.90085,0.67689145,0.89670885,0.5890564,0.7254581,0.1364017
56,-0.9267757,-0.9537231,"('impractical', 'practical')",1.7582868,1.798635,1.1110638,1.3170683,-0.2894794,-0.22262317,0.4132739,0.4848393,0.0715654
57,-1.2338638,-1.4088877,"('unimaginative', 'imaginative')",1.0055913,0.87335634,0.3965536,0.2967103,-2.4990163,-2.5747197,-0.5826838,-0.7033852,-0.1207014
58,0.112300515,0.013307281,"('undiscriminating', 'discriminating')",1.4122915,1.3023614,1.0080553,0.80173993,0.31125218,0.3158117,0.7109749,0.6083051,-0.1026698
59,0.46242508,0.49919692,"('foolish', 'wise')",0.08654253,0.054816853,0.96357715,0.78967047,0.30309722,0.17059952,0.4539105,0.3785709,-0.0753396
60,-1.1713985,-1.0523998,"('inefficient', 'efficient')",2.1610577,2.3790135,0.23698889,0.6311452,0.57312644,0.8837874,0.4499436,0.7103866,0.260443
61,-0.72218996,-0.85402083,"('illogical', 'logical')",1.8748063,1.767389,0.7976765,0.72773165,1.4894316,1.3121518,0.8599311,0.738313,-0.1216181
62,-0.6159126,-0.5834607,"('incompetent', 'brilliant')",1.9317496,2.0914218,1.3387429,1.5476656,1.2348694,1.4036044,0.9723623,1.1148078,0.1424455
63,-0.99813247,-1.0306112,"('unperceptive', 'insightful')",1.2133435,1.1541798,0.79518133,0.7072054,1.1307415,1.2699637,0.5352834,0.5251845,-0.0100989
64,-0.12236145,-0.10380971,"('shy', 'confident')",0.6297927,0.7493077,0.84387237,0.9225359,-5.8366537,-5.84539,-1.1213375,-1.069339,0.0519985
65,-1.1826488,-1.1454718,"('insecure', 'secure')",0.8758188,1.0003362,-0.32139915,-0.18193457,0.68217707,0.76837033,0.013487,0.110325,0.096838
66,0.43191004,0.40589863,"('inactive', 'active')",0.2309846,0.21411988,1.2089018,1.0908626,0.7694826,0.78998613,0.6603197,0.6252168,-0.0351029
67,0.0764811,0.09379492,"('doubtful', 'determined')",-0.10270303,0.0102958605,0.34488583,0.38338488,-0.6622839,-0.6221797,-0.085905,-0.033676,0.052229
68,-0.30405283,-0.27630416,"('dependent', 'independent')",0.033009283,0.15339631,-0.35990533,-0.26915848,-0.9290777,-0.7411374,-0.3900067,-0.2833009,0.1067058
69,1.9353116,1.9760878,"('lazy', 'industrious')",-1.3337214,-1.2544472,-0.006877728,-0.16543707,-0.86240786,-1.1319475,-0.0669239,-0.143936,-0.0770121
70,-0.23003487,-0.2097329,"('lethargic', 'energetic')",1.8595167,1.8858147,1.3241051,1.3715056,1.2369491,1.4275972,1.047634,1.1187961,0.0711621
71,0.5561606,0.514165,"('diffident', 'self-confident')",0.12484777,0.08290394,-0.5732598,-0.5329515,-0.1951333,-0.2006621,-0.0218462,-0.0341362,-0.01229
72,-1.146953,-1.135051,"('unambitious', 'ambitious')",0.25396103,0.27167997,-0.8600429,-1.0266039,-0.63575006,-0.6462909,-0.5971962,-0.6340665,-0.0368703
73,1.2789074,1.3268471,"('helpless', 'self-reliant')",0.044519734,0.13180271,0.18544348,0.15200098,-4.2838974,-4.230394,-0.6937567,-0.6549358,0.0388209
74,-0.67448145,-0.7538631,"('undedicated', 'dedicated')",1.9714129,1.9152722,0.7083994,0.67737603,0.38488445,0.37439236,0.5975538,0.5532944,-0.0442594
75,1.4438788,1.3090295,"('meek', 'impulsive')",-0.85613877,-0.99804395,0.4796109,0.31683558,-0.8854781,-0.8466272,0.0454682,-0.0547015,-0.1001697
76,-0.15129335,-0.07590224,"('anxious', 'daring')",1.3100231,1.4517698,0.01627385,0.25155598,0.09978644,0.30057555,0.3186975,0.4819998,0.1633023
77,-1.0248854,-0.9754314,"('unmotivated', 'motivated')",0.81828576,0.9471663,0.9824816,1.2283098,-0.024832668,0.23131415,0.1877623,0.3578397,0.1700774
78,0.099577695,0.14301185,"('nonresilient', 'resilient')",0.9278645,0.8841146,0.8390624,0.9514019,0.84335345,0.9954928,0.6774645,0.7435052,0.0660407
79,0.8955376,0.8056983,"('wavering', 'unwavering')",-0.17725486,-0.24949974,1.0063192,0.89240485,0.3312716,0.17699966,0.5139684,0.4064008,-0.1075676
80,0.3455861,0.31876206,"('dominated', 'dominating')",1.1688663,1.0302724,0.18940562,0.15170917,-0.63398147,-0.45326003,0.2674691,0.2618709,-0.0055982
81,-0.8128133,-0.8419996,"('submissive', 'aggressive')",0.8574519,0.95366746,-0.04890163,0.07921371,-0.8511607,-0.68245566,-0.2138559,-0.1228935,0.0909624
82,-0.016011722,-0.0814418,"('poor', 'rich')",0.08406885,0.03132789,0.8973317,0.9720787,6.547656,6.640144,1.8782612,1.8905271,0.0122659
83,-0.27240184,-0.29240438,"('powerless', 'powerful')",-0.3495528,-0.34579092,-0.7237008,-0.7681668,-1.3125434,-1.1941807,-0.6645497,-0.6501357,0.014414
84,-0.68625087,-0.73701906,"('inferior', 'superior')",-0.35472873,-0.2952745,-0.24575172,-0.13015994,0.40951678,0.4376838,-0.2193036,-0.1811924,0.0381112
85,0.77229935,0.77380794,"('insignificant', 'prestigious')",-2.0491974,-2.0393953,-0.08841121,-0.13207282,-0.24106659,-0.41516912,-0.401594,-0.4532073,-0.0516133
86,-1.4991381,-1.6076009,"('uninfluential', 'influential')",1.0473485,1.0298525,-0.122354046,-0.073148556,0.23332608,0.2845214,-0.0852044,-0.0915939,-0.0063895
87,0.64676535,0.5637866,"('unsuccessful', 'successful')",2.1463478,2.1065803,2.0338967,1.969566,0.9959556,1.2105012,1.4557414,1.4626085,0.0068671
88,-0.78101814,-0.79244494,"('low', 'eminent')",-1.5817214,-1.7690115,-1.4350114,-1.5905126,-0.2511567,-0.44941396,-1.0122269,-1.1503457,-0.1381188
