,ball_male,ball_female,tuple,corp_male,corp_female,average_male,average_female,female-male
25,-0.2771543,-0.1478653,"('egoistic', 'altruistic')",1.1835352,1.1589624,0.4531904,0.5055485,0.0523581
26,0.6403896,0.7827239,"('hardhearted', 'benevolent')",1.5831016,1.4337493,1.1117456,1.1082366,-0.003509
27,0.2328538,0.46324456,"('hardhearted', 'softhearted')",1.0359552,1.0336866,0.6344045,0.7484656,0.1140611
28,0.72657907,0.6089535,"('disloyal', 'loyal')",1.6127954,1.5708159,1.1696873,1.0898848,-0.0798025
29,-0.26457322,-0.4900787,"('unfair', 'fair')",-0.34828472,-0.42984685,-0.306429,-0.4599628,-0.1535338
30,1.6297375,1.6892946,"('intolerant', 'tolerant')",0.96594423,0.94721204,1.2978408,1.3182533,0.0204125
31,-2.3909576,-2.2744951,"('evil', 'good')",-1.0449454,-1.111592,-1.7179515,-1.6930436,0.0249079
32,0.58809876,0.56752336,"('unkind', 'kind')",0.6455772,0.6553199,0.616838,0.6114216,-0.0054164
33,-0.9249442,-0.86741567,"('wrong', 'right')",-0.6548068,-0.63833576,-0.7898755,-0.7528757,0.0369998
34,0.18283717,0.4453917,"('mean', 'honorable')",5.507235,5.7215514,2.845036,3.0834715,0.2384355
35,-2.1993454,-2.3914962,"('corrupt', 'incorrupt')",-0.24720426,-0.37124544,-1.2232748,-1.3813708,-0.158096
36,-2.4391408,-2.3472397,"('hostile', 'amicable')",-0.31378,-0.42420143,-1.3764604,-1.3857206,-0.0092602
37,-0.088386215,-0.028886527,"('fake', 'genuine')",0.22999927,0.3328631,0.0708065,0.1519883,0.0811818
38,-0.9565068,-0.9095374,"('untruthful', 'truthful')",-0.37245777,-0.28826675,-0.6644823,-0.598902,0.0655803
39,1.5051222,1.504594,"('exploitative', 'cooperative')",0.11754589,0.08255085,0.811334,0.7935724,-0.0177616
40,-0.3483368,-0.22134492,"('stingy', 'generous')",-2.4631937,-2.514535,-1.4057652,-1.3679399,0.0378253
41,0.5644667,0.62756956,"('unforgiving', 'forgiving')",-0.09140034,-0.19157664,0.2365332,0.2179964,-0.0185368
42,-0.036336876,0.012740418,"('unreliable', 'reliable')",-3.630147,-3.6174762,-1.8332419,-1.8023679,0.030874
43,0.9910928,1.0541322,"('irresponsible', 'responsible')",0.5906421,0.6796186,0.7908674,0.8668754,0.076008
44,-1.0290623,-1.066824,"('prejudiced', 'unprejudiced')",-1.2469809,-1.2576941,-1.1380216,-1.1622591,-0.0242375
45,0.45770466,0.51867974,"('incompetent', 'competent')",-0.056316227,-0.13805623,0.2006942,0.1903118,-0.0103824
46,0.91411585,1.0107656,"('uncompetitive', 'competitive')",-0.9846534,-1.0568179,-0.0352688,-0.0230262,0.0122426
47,0.56092083,0.5935362,"('stupid', 'smart')",5.7072196,5.905409,3.1340702,3.2494726,0.1154024
48,0.99056506,0.952924,"('unintelligent', 'intelligent')",0.5500871,0.5871936,0.7703261,0.7700588,-0.0002673
49,0.5356905,0.5281943,"('unable', 'able')",-0.075001344,-0.052119166,0.2303446,0.2380376,0.007693
50,-1.0006629,-1.0869731,"('clumsy', 'skillful')",0.10149693,0.04310646,-0.449583,-0.5219333,-0.0723503
51,-0.06837895,-0.091747634,"('uneducated', 'educated')",0.04820739,0.0038059428,-0.0100858,-0.0439708,-0.033885
52,-1.7654736,-1.8858178,"('irrational', 'rational')",0.105026364,-0.020676546,-0.8302236,-0.9532471,-0.1230235
53,-0.97843504,-0.92254907,"('uncreative', 'creative')",-0.049473047,-0.021151762,-0.513954,-0.4718504,0.0421036
54,-0.46406242,-0.4620289,"('incapable', 'capable')",0.85965204,0.9450484,0.1977948,0.2415098,0.043715
55,2.274766,2.3287237,"('incompetent', 'clever')",0.21772084,0.23565558,1.2462434,1.2821896,0.0359462
56,2.1892276,2.141475,"('impractical', 'practical')",-0.431493,-0.37465695,0.8788673,0.883409,0.0045417
57,-0.14868699,-0.13912138,"('unimaginative', 'imaginative')",-3.4917862,-3.5031598,-1.8202366,-1.8211405,-0.0009039
58,0.21329004,0.30554006,"('undiscriminating', 'discriminating')",0.09763097,0.028957043,0.1554605,0.1672485,0.011788
59,-1.5885837,-1.6506569,"('foolish', 'wise')",0.21959005,0.2188515,-0.6844968,-0.7159027,-0.0314059
60,2.6947954,2.655951,"('inefficient', 'efficient')",0.11422913,0.29379222,1.4045123,1.4748716,0.0703593
61,0.9738676,0.8630796,"('illogical', 'logical')",0.40390366,0.26601195,0.6888856,0.5645458,-0.1243398
62,2.2430396,2.321154,"('incompetent', 'brilliant')",0.31243804,0.3786307,1.2777388,1.3498924,0.0721536
63,-0.0006025061,0.15880963,"('unperceptive', 'insightful')",0.18357465,0.20351979,0.0914861,0.1811647,0.0896786
64,-0.9804113,-1.1746788,"('shy', 'confident')",-6.8080125,-7.039742,-3.8942118,-4.1072102,-0.2129984
65,1.7070915,1.498318,"('insecure', 'secure')",-0.22276196,-0.1378749,0.7421647,0.6802216,-0.0619431
66,-1.5151877,-1.5074928,"('inactive', 'active')",-0.11936289,-0.1701042,-0.8172753,-0.8387985,-0.0215232
67,0.17541307,0.056746744,"('doubtful', 'determined')",-0.3778269,-0.35385627,-0.1012069,-0.1485548,-0.0473479
68,0.55975366,0.4805388,"('dependent', 'independent')",-0.8173177,-0.8588494,-0.128782,-0.1891553,-0.0603733
69,-0.92275125,-0.8666609,"('lazy', 'industrious')",-0.8235559,-0.98397696,-0.8731536,-0.925319,-0.0521654
70,1.5664375,1.6196618,"('lethargic', 'energetic')",0.36285368,0.40776584,0.9646456,1.0137138,0.0490682
71,0.5142278,0.5169236,"('diffident', 'self-confident')",0.61026543,0.5987127,0.5622466,0.5578182,-0.0044284
72,0.21248303,0.2722051,"('unambitious', 'ambitious')",-0.63469,-0.44505897,-0.2111035,-0.0864269,0.1246766
73,0.16357686,0.16399159,"('helpless', 'self-reliant')",-3.2433662,-3.3327243,-1.5398947,-1.5843663,-0.0444716
74,0.82559377,0.88067055,"('undedicated', 'dedicated')",-0.27619985,-0.32987422,0.2746969,0.2753982,0.0007013
75,-1.8729053,-1.9106984,"('meek', 'impulsive')",-0.9242354,-0.9367745,-1.3985703,-1.4237365,-0.0251662
76,1.3841846,1.4059352,"('anxious', 'daring')",-0.23559219,-0.09459375,0.5742962,0.6556707,0.0813745
77,0.011215929,0.046518173,"('unmotivated', 'motivated')",-1.2847924,-1.2093474,-0.6367882,-0.5814146,0.0553736
78,0.049161695,0.09083368,"('nonresilient', 'resilient')",-0.095769525,-0.14899175,-0.0233039,-0.029079,-0.0057751
79,-1.8492801,-1.9402807,"('wavering', 'unwavering')",-0.4880576,-0.40740654,-1.1686689,-1.1738436,-0.0051747
80,1.4476746,1.2472231,"('dominated', 'dominating')",-0.91943127,-0.93030655,0.2641217,0.1584583,-0.1056634
81,1.7766327,1.6993413,"('submissive', 'aggressive')",-0.7263003,-0.622107,0.5251662,0.5386171,0.0134509
82,0.047278672,0.16420695,"('poor', 'rich')",6.335582,6.4588084,3.1914303,3.3115077,0.1200774
83,-0.07024127,-0.10251343,"('powerless', 'powerful')",-1.0019456,-1.0518029,-0.5360935,-0.5771582,-0.0410647
84,0.2298867,0.13427171,"('inferior', 'superior')",0.83284247,0.70001227,0.5313646,0.417142,-0.1142226
85,-1.705903,-1.5489162,"('insignificant', 'prestigious')",-0.17382863,-0.23684739,-0.9398658,-0.8928818,0.046984
86,0.23732018,0.25211924,"('uninfluential', 'influential')",-0.4530452,-0.47671872,-0.1078625,-0.1122997,-0.0044372
87,0.9170751,0.7764224,"('unsuccessful', 'successful')",0.499728,0.34104547,0.7084016,0.5587339,-0.1496677
88,-0.7531613,-0.7802502,"('low', 'eminent')",-0.29631183,-0.25956938,-0.5247366,-0.5199098,0.0048268
