,newmont_male,newmont_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.8161566,-0.98214936,"('unsociable', 'sociable')",-0.09689373,-0.21058625,-0.4565252,-0.5963678,-0.1398426
1,-2.0395873,-2.154659,"('unfriendly', 'friendly')",1.6256087,1.4021058,-0.2069893,-0.3762766,-0.1692873
2,0.22479877,0.2657119,"('unlikable', 'likable')",0.8569818,0.8653461,0.5408903,0.565529,0.0246387
3,-0.30735946,-0.17734785,"('repellent', 'pleasant')",0.533005,0.60113883,0.1128228,0.2118955,0.0990727
4,-0.42541918,-0.47445437,"('disliked', 'liked')",-6.5245605,-6.678682,-3.4749899,-3.5765681,-0.1015782
5,-0.38642418,-0.41153115,"('distant', 'outgoing')",-0.23486352,-0.34817463,-0.3106439,-0.3798529,-0.069209
6,-1.0958595,-1.0571644,"('distant', 'open')",-0.11700995,-0.27709353,-0.6064348,-0.667129,-0.0606942
7,-0.20172986,-0.13533567,"('insensitive', 'sensitive')",0.20813814,0.24665937,0.0032041,0.0556618,0.0524577
8,-1.2077152,-1.2810099,"('unaffectionate', 'affectionate')",0.7943475,0.6669924,-0.2066838,-0.3070087,-0.1003249
9,-0.9620893,-0.97187316,"('unaffectionate', 'caring')",1.1365904,1.0499862,0.0872505,0.0390565,-0.048194
10,-0.43651214,-0.43893304,"('unsympathetic', 'sympathetic')",-0.66062266,-0.6421978,-0.5485674,-0.5405654,0.008002
11,-0.1754781,-0.106221825,"('unhelpful', 'helpful')",1.1748078,1.2988493,0.4996648,0.5963138,0.096649
12,-0.29594058,-0.20472492,"('unsupportive', 'supportive')",-2.0597358,-2.0702045,-1.1778382,-1.1374648,0.0403734
13,0.13506526,0.078742966,"('impolite', 'polite')",-1.1168886,-1.0517164,-0.4909117,-0.4864867,0.004425
14,1.0626827,1.0397233,"('antisocial', 'social')",0.20124906,0.18790025,0.6319659,0.6138117,-0.0181542
15,-0.66912353,-0.74508846,"('boring', 'funny')",0.021299547,0.011314161,-0.323912,-0.3668872,-0.0429752
16,-0.7706591,-0.76765585,"('unpopular', 'popular')",0.2516799,0.15081716,-0.2594896,-0.3084193,-0.0489297
17,-0.36232305,-0.2597509,"('nasty', 'nice')",-0.6190681,-0.57401526,-0.4906956,-0.4168831,0.0738125
18,-0.23527357,-0.16440746,"('disagreeable', 'welcoming')",-0.7016269,-0.7950031,-0.4684502,-0.4797053,-0.0112551
19,-1.0125321,-0.99538374,"('inhospitable', 'hospitable')",-0.62291265,-0.65040207,-0.8177224,-0.8228929,-0.0051705
20,0.22389443,0.316459,"('rough', 'thoughtful')",0.9884187,0.95930755,0.6061566,0.6378833,0.0317267
21,0.27909884,0.2561836,"('immoral', 'moral')",-0.5594393,-0.468564,-0.1401702,-0.1061902,0.03398
22,0.304628,0.33800128,"('untrustworthy', 'trustworthy')",-0.84063375,-0.8670927,-0.2680029,-0.2645457,0.0034572
23,-0.052134704,-0.07842379,"('insincere', 'sincere')",5.217105,5.2400784,2.5824852,2.5808272,-0.001658
24,0.034492653,0.028916014,"('dishonest', 'honest')",0.40825504,0.42553708,0.2213738,0.2272265,0.0058527
25,-1.0861883,-1.0771133,"('egoistic', 'altruistic')",1.4976006,1.4252505,0.2057061,0.1740686,-0.0316375
26,-0.45940977,-0.5705581,"('hardhearted', 'benevolent')",1.9096583,1.843299,0.7251242,0.6363705,-0.0887537
