,state_male,state_female,tuple,street_male,street_female,corp_male,corp_female,average_male,average_female,female-male
0,0.17352247,0.0041262098,"('unsociable', 'sociable')",1.1692257,0.9930041,0.51195425,0.4900344,0.6182342,0.4957216,-0.1225126
1,-0.74633765,-0.7381816,"('unfriendly', 'friendly')",-1.3271018,-1.349715,1.192277,1.1772598,-0.2937209,-0.3035456,-0.0098247
2,0.38078284,0.44093755,"('unlikable', 'likable')",0.44790593,0.4987981,0.35633436,0.48744324,0.3950077,0.4757263,0.0807186
3,0.1913737,0.21621555,"('repellent', 'pleasant')",0.67212325,0.76944697,0.5541678,0.67694974,0.4725549,0.5542041,0.0816492
4,0.3283109,0.40127388,"('disliked', 'liked')",-0.3161371,-0.24988115,-7.953479,-7.8983727,-2.6471017,-2.5823266,0.0647751
5,0.05221734,0.10235712,"('distant', 'outgoing')",-1.1475965,-1.1238489,-0.8300764,-0.8137133,-0.6418185,-0.611735,0.0300835
6,0.24877657,0.31692788,"('distant', 'open')",-1.299523,-1.2276211,-0.8207276,-0.78396976,-0.6238247,-0.5648876,0.0589371
7,0.5150842,0.48498392,"('insensitive', 'sensitive')",1.049725,1.1697738,1.5196303,1.61991,1.0281466,1.0915559,0.0634093
8,-0.7115528,-0.7372571,"('unaffectionate', 'affectionate')",-1.4114319,-1.4516236,0.436155,0.43793002,-0.5622766,-0.5836502,-0.0213736
9,-0.09847729,-0.10799016,"('unaffectionate', 'caring')",-0.96339315,-0.88124084,1.3760043,1.4130268,0.1047113,0.1412653,0.036554
10,-0.25054473,-0.34654808,"('unsympathetic', 'sympathetic')",1.0131245,1.0312978,0.9208937,1.102044,0.5611578,0.5955979,0.0344401
11,0.32528126,0.3008645,"('unhelpful', 'helpful')",0.73689663,0.758778,2.925154,2.9886475,1.3291106,1.3494299,0.0203193
12,0.57860255,0.58690155,"('unsupportive', 'supportive')",0.36982793,0.4805047,-1.4306332,-1.2872511,-0.1607342,-0.0732816,0.0874526
13,0.8779008,0.7886416,"('impolite', 'polite')",1.3233907,1.2173531,0.5954459,0.69630533,0.9322458,0.9007667,-0.0314791
14,0.98864144,0.9721382,"('antisocial', 'social')",1.9969088,1.9365797,0.5501247,0.58200276,1.1785583,1.1635736,-0.0149847
15,0.4693189,0.4236034,"('boring', 'funny')",0.64480966,0.57435215,0.039897654,0.13562162,0.3846754,0.3778591,-0.0068163
16,-0.85827214,-0.8208797,"('unpopular', 'popular')",-1.5323435,-1.4831711,-0.3104056,-0.34864938,-0.9003404,-0.8842335,0.0161069
17,0.7503487,0.81766635,"('nasty', 'nice')",-0.12904185,-0.11291988,-0.09510513,-0.048947554,0.1754006,0.2185996,0.043199
18,0.32184497,0.38161504,"('disagreeable', 'welcoming')",-0.5617292,-0.4844784,-0.40832308,-0.41038504,-0.2160691,-0.1710828,0.0449863
19,-0.25312805,-0.24822056,"('inhospitable', 'hospitable')",-1.0330838,-1.023355,-0.8521226,-0.8033332,-0.7127782,-0.6916362,0.021142
20,-0.5789844,-0.5439234,"('rough', 'thoughtful')",0.14417103,0.19768229,0.41505617,0.44499612,-0.0065857,0.0329183,0.039504
