,fortinet_male,fortinet_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.057071477,-0.13777077,"('unsociable', 'sociable')",0.044704434,-0.1235762,-0.0061835,-0.1306735,-0.12449
1,-2.2579691,-2.3568826,"('unfriendly', 'friendly')",1.5259075,1.3233294,-0.3660308,-0.5167766,-0.1507458
2,0.97756666,1.0279392,"('unlikable', 'likable')",0.60468924,0.6703636,0.7911279,0.8491514,0.0580235
3,0.2437068,0.41927105,"('repellent', 'pleasant')",0.17863262,0.32792598,0.2111697,0.3735985,0.1624288
4,-0.91933405,-0.95902807,"('disliked', 'liked')",-5.978752,-6.007022,-3.449043,-3.4830251,-0.0339821
5,-1.2728136,-1.244828,"('distant', 'outgoing')",-0.44123268,-0.5154805,-0.8570231,-0.8801543,-0.0231312
6,-1.8134114,-1.7833656,"('distant', 'open')",-0.22820273,-0.34453484,-1.020807,-1.0639502,-0.0431432
7,-0.16983975,-0.028617978,"('insensitive', 'sensitive')",0.67026937,0.7599153,0.2502148,0.3656487,0.1154339
8,-2.0361674,-2.1058075,"('unaffectionate', 'affectionate')",0.32255086,0.1665236,-0.8568082,-0.969642,-0.1128338
9,-2.0421195,-2.050694,"('unaffectionate', 'caring')",0.74732804,0.69962955,-0.6473957,-0.6755322,-0.0281365
10,0.08221148,0.16235669,"('unsympathetic', 'sympathetic')",0.06527433,0.049443856,0.0737429,0.1059003,0.0321574
11,0.06535495,0.05412333,"('unhelpful', 'helpful')",1.8769876,1.8962675,0.9711713,0.9751954,0.0040241
12,-0.5699631,-0.41547453,"('unsupportive', 'supportive')",-1.5768008,-1.4820421,-1.0733819,-0.9487583,0.1246236
13,0.4736014,0.4233123,"('impolite', 'polite')",0.05829463,0.09256837,0.265948,0.2579404,-0.0080076
14,1.3575116,1.3773168,"('antisocial', 'social')",-0.10009597,-0.09055941,0.6287078,0.6433787,0.0146709
15,-0.014040807,-0.11891126,"('boring', 'funny')",0.46730572,0.42276463,0.2266325,0.1519267,-0.0747058
16,-0.74047583,-0.74977,"('unpopular', 'popular')",0.5799382,0.5672485,-0.0802688,-0.0912607,-0.0109919
17,-0.38636443,-0.3277167,"('nasty', 'nice')",-0.3054343,-0.2840006,-0.3458993,-0.3058587,0.0400406
18,-0.73184687,-0.73298204,"('disagreeable', 'welcoming')",-0.25605747,-0.32564253,-0.4939522,-0.5293123,-0.0353601
19,-1.1773987,-1.1443428,"('inhospitable', 'hospitable')",-0.2182425,-0.2440236,-0.6978206,-0.6941832,0.0036374
20,0.7759768,0.84335,"('rough', 'thoughtful')",1.1902138,1.1340207,0.9830953,0.9886854,0.0055901
21,1.3446068,1.3411787,"('immoral', 'moral')",-0.0021238932,0.0673077,0.6712414,0.7042432,0.0330018
22,0.8886889,0.87507564,"('untrustworthy', 'trustworthy')",-0.8714246,-0.9042259,0.0086322,-0.0145751,-0.0232073
23,0.037786413,0.059514258,"('insincere', 'sincere')",5.5527096,5.5182242,2.795248,2.7888691,-0.0063789
24,-0.11615188,-0.13120843,"('dishonest', 'honest')",0.81960887,0.77255285,0.3517285,0.3206722,-0.0310563
25,-0.7735453,-0.83430547,"('egoistic', 'altruistic')",1.3282591,1.2899659,0.2773569,0.2278302,-0.0495267
