,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,female-male
21,1.5895563,1.6702623,"('immoral', 'moral')",-0.053722,-0.05209766,-0.7041659,-0.6963306,0.2772228,0.307278,0.0300552
22,0.12299405,0.069713384,"('untrustworthy', 'trustworthy')",0.3654862,0.29186702,-1.0823048,-1.1412586,-0.1979415,-0.2598927,-0.0619512
23,0.41437674,0.45194075,"('insincere', 'sincere')",-0.6968826,-0.7822633,5.4362955,5.388811,1.7179298,1.6861628,-0.031767
24,1.0683331,0.9900441,"('dishonest', 'honest')",-0.63919944,-0.7253076,0.5621689,0.52323407,0.3304342,0.2626569,-0.0677773
25,0.27230117,0.32975984,"('egoistic', 'altruistic')",0.41074842,0.48710477,1.355881,1.4376012,0.6796435,0.7514886,0.0718451
26,-0.16831528,-0.2232712,"('hardhearted', 'benevolent')",0.55138177,0.49449244,2.006215,1.941377,0.7964272,0.7375328,-0.0588944
27,-0.21968119,-0.11109718,"('hardhearted', 'softhearted')",-0.5881797,-0.49603626,1.3647183,1.3126302,0.1856191,0.2351656,0.0495465
28,0.13522136,0.039468274,"('disloyal', 'loyal')",-0.5232309,-0.6347354,1.0404513,0.905483,0.2174806,0.1034053,-0.1140753
29,-0.45742193,-0.50964904,"('unfair', 'fair')",-0.059797317,-0.098041765,-0.29525027,-0.4265619,-0.2708232,-0.3447509,-0.0739277
30,1.165139,1.2321293,"('intolerant', 'tolerant')",-0.05394788,-0.108939305,0.8038417,0.7061969,0.6383442,0.6097956,-0.0285486
31,-2.1802619,-2.0208573,"('evil', 'good')",0.25647798,0.38692808,-0.5174669,-0.5005797,-0.8137503,-0.711503,0.1022473
32,0.789133,0.76051545,"('unkind', 'kind')",-0.16964085,-0.27891928,0.6288173,0.47819266,0.4161032,0.3199296,-0.0961736
33,0.4607969,0.36089942,"('wrong', 'right')",0.9076765,0.8893181,-0.5738902,-0.53379977,0.2648611,0.2388059,-0.0260552
34,-1.3752222,-1.1099719,"('mean', 'honorable')",-0.049960658,0.06940897,5.3381224,5.464733,1.3043132,1.4747235,0.1704103
35,-0.81042224,-0.9494925,"('corrupt', 'incorrupt')",0.35356778,0.3721378,-0.25528783,-0.2781571,-0.2373808,-0.2851706,-0.0477898
36,-1.185517,-1.1490152,"('hostile', 'amicable')",-0.1483463,-0.11481713,-0.006794259,-0.09236556,-0.4468858,-0.4520659,-0.0051801
37,1.3163624,1.313927,"('fake', 'genuine')",0.5390479,0.4964091,0.028651018,0.049972624,0.6280204,0.6201029,-0.0079175
38,0.16772088,0.17806548,"('untruthful', 'truthful')",-0.2169117,-0.28114074,-0.10358026,-0.094516814,-0.0509237,-0.065864,-0.0149403
39,1.6815672,1.6809354,"('exploitative', 'cooperative')",0.7457599,0.7356103,0.3080428,0.34205222,0.91179,0.9195326,0.0077426
40,0.05203422,0.0675227,"('stingy', 'generous')",0.46330836,0.44301602,-1.556451,-1.6578453,-0.3470361,-0.3824355,-0.0353994
41,0.686399,0.78244203,"('unforgiving', 'forgiving')",0.14885303,0.09032242,0.0468745,-0.03949013,0.2940422,0.2777581,-0.0162841
42,0.99567646,1.001097,"('unreliable', 'reliable')",1.0839074,1.08171,-3.4820778,-3.5263166,-0.467498,-0.4811699,-0.0136719
43,1.2868862,1.3286054,"('irresponsible', 'responsible')",-0.12354837,-0.15832543,0.20137112,0.1897178,0.454903,0.4533326,-0.0015704
44,-0.11727542,-0.14701992,"('prejudiced', 'unprejudiced')",0.42342502,0.3990048,-1.5342063,-1.5472631,-0.4093522,-0.4317594,-0.0224072
45,0.4822532,0.48551822,"('incompetent', 'competent')",0.1400665,-0.02140674,-0.17151783,-0.24020815,0.1502673,0.0746344,-0.0756329
46,0.70693946,0.68397605,"('uncompetitive', 'competitive')",-0.81891495,-0.89516157,-0.94982225,-0.9645624,-0.3539326,-0.391916,-0.0379834
47,0.06462276,0.15399444,"('stupid', 'smart')",0.3129471,0.36680406,4.915116,4.9807525,1.7642285,1.8338504,0.0696219
48,0.6960808,0.7636165,"('unintelligent', 'intelligent')",-0.7177442,-0.73207754,0.6957137,0.6675234,0.2246834,0.2330208,0.0083374
49,-0.57168406,-0.47457623,"('unable', 'able')",-0.24266887,-0.15563586,-0.3077462,-0.252934,-0.3740331,-0.294382,0.0796511
50,-0.7032274,-0.661198,"('clumsy', 'skillful')",0.28294653,0.27192342,0.05235009,-0.06286563,-0.1226436,-0.1507134,-0.0280698
51,0.3957004,0.3907103,"('uneducated', 'educated')",-0.4174055,-0.45426655,-0.0102190375,-0.0995502,-0.0106414,-0.0543688,-0.0437274
52,-1.0815939,-1.1496645,"('irrational', 'rational')",-0.16497579,-0.14364803,0.48299834,0.4338815,-0.2545238,-0.286477,-0.0319532
53,-0.7141484,-0.71526057,"('uncreative', 'creative')",-1.4764441,-1.4315042,0.2207891,0.1334674,-0.6566012,-0.6710991,-0.0144979
54,-1.0581056,-1.0043384,"('incapable', 'capable')",-0.42660066,-0.38124457,0.47921672,0.5350143,-0.3351632,-0.2835229,0.0516403
55,1.8185153,1.8974639,"('incompetent', 'clever')",-0.2949536,-0.31654036,0.07559687,0.06174074,0.5330528,0.5475548,0.014502
56,1.8558267,1.8461561,"('impractical', 'practical')",0.2531353,0.19999841,-0.90907776,-0.9383849,0.3999614,0.3692565,-0.0307049
57,0.20913213,0.1312975,"('unimaginative', 'imaginative')",-0.7252589,-0.79590064,-3.0667145,-3.0950253,-1.1942805,-1.2532094,-0.0589289
58,-0.88525575,-0.8748933,"('undiscriminating', 'discriminating')",-0.9123372,-0.9447323,0.13003439,0.09722073,-0.5558528,-0.5741349,-0.0182821
59,-0.04198063,-0.10363355,"('foolish', 'wise')",0.6908545,0.7201142,0.2380793,0.26699138,0.2956511,0.2944907,-0.0011604
60,1.8762292,1.9646916,"('inefficient', 'efficient')",-0.37636888,-0.419877,-0.34488946,-0.26904213,0.3849903,0.4252575,0.0402672
61,0.48672956,0.41191512,"('illogical', 'logical')",-0.11672448,-0.21801236,0.63465816,0.48539153,0.3348877,0.2264314,-0.1084563
62,0.94654083,0.97736025,"('incompetent', 'brilliant')",-0.25084895,-0.26146036,0.12110456,0.18745711,0.2722655,0.301119,0.0288535
63,0.32110617,0.37692806,"('unperceptive', 'insightful')",-0.17932564,-0.17420846,0.23759376,0.2562846,0.1264581,0.1530014,0.0265433
64,0.81466633,0.6969404,"('shy', 'confident')",0.39686507,0.30078664,-6.211487,-6.2560835,-1.6666517,-1.7527855,-0.0861338
65,1.1383524,1.0936484,"('insecure', 'secure')",0.6523491,0.4936394,-0.48763084,-0.5073781,0.4343569,0.3599699,-0.074387
66,-1.398532,-1.4050546,"('inactive', 'active')",-0.051731396,0.008245915,0.26779294,0.3178631,-0.3941568,-0.3596485,0.0345083
67,0.99740374,0.94654876,"('doubtful', 'determined')",0.39341718,0.40545103,-0.5884717,-0.5900649,0.2674498,0.2539783,-0.0134715
68,-0.3736965,-0.39534184,"('dependent', 'independent')",-0.11478638,-0.09439284,-0.7883289,-0.80638856,-0.4256039,-0.4320411,-0.0064372
69,-0.4177646,-0.34391266,"('lazy', 'industrious')",1.5827856,1.6723238,-0.3053247,-0.20943959,0.2865654,0.3729905,0.0864251
70,0.53756756,0.58148736,"('lethargic', 'energetic')",-0.116018906,-0.12084569,-0.31383932,-0.3246616,0.0359031,0.0453267,0.0094236
71,1.1821251,1.2640702,"('diffident', 'self-confident')",0.9828074,1.0070916,0.517981,0.5256689,0.8943045,0.9322769,0.0379724
72,-0.27015448,-0.3255839,"('unambitious', 'ambitious')",-1.0031886,-1.068958,-0.75260854,-0.7727177,-0.6753172,-0.7224199,-0.0471027
73,0.45562595,0.39413673,"('helpless', 'self-reliant')",1.0321438,1.0516679,-2.944354,-2.9627457,-0.4855281,-0.505647,-0.0201189
74,0.8676686,0.86715424,"('undedicated', 'dedicated')",0.06583084,0.05404504,-0.4001119,-0.4611346,0.1777958,0.1533549,-0.0244409
75,-1.7890067,-1.7564919,"('meek', 'impulsive')",-0.26572788,-0.24436623,-0.8752269,-0.8009159,-0.9766539,-0.9339247,0.0427292
76,0.18957926,0.22697118,"('anxious', 'daring')",-1.029142,-0.9698091,-0.68238646,-0.66347337,-0.5073164,-0.4687704,0.038546
77,-0.031321555,0.03803815,"('unmotivated', 'motivated')",-1.0447973,-1.016022,-1.3263756,-1.1865139,-0.8008315,-0.7214993,0.0793322
78,-0.26445732,-0.14228171,"('nonresilient', 'resilient')",-0.4720425,-0.40620223,0.39878294,0.42904276,-0.1125723,-0.0398137,0.0727586
79,-0.9907737,-0.9978081,"('wavering', 'unwavering')",-0.25477335,-0.21213377,-0.34539184,-0.31496727,-0.530313,-0.508303,0.02201
80,1.0375799,0.9510673,"('dominated', 'dominating')",0.28739277,0.22923267,-0.90401936,-0.8221382,0.1403178,0.1193873,-0.0209305
81,0.93456626,0.9166869,"('submissive', 'aggressive')",0.18349305,0.1232322,-0.9774842,-0.93778026,0.0468584,0.0340463,-0.0128121
82,-1.2005345,-1.0967298,"('poor', 'rich')",-0.47107607,-0.47483242,5.4169765,5.3266516,1.2484553,1.2516964,0.0032411
83,0.13213441,0.1299713,"('powerless', 'powerful')",-0.48940495,-0.47395507,-1.0070598,-0.970083,-0.4547768,-0.4380223,0.0167545
84,0.62675524,0.48084766,"('inferior', 'superior')",-0.0030138753,-0.045387346,0.96379006,0.9176517,0.5291771,0.4510373,-0.0781398
85,-1.1507846,-1.0486147,"('insignificant', 'prestigious')",-0.13476112,-0.036524795,0.33186585,0.34866098,-0.3178933,-0.2454929,0.0724004
86,0.51331604,0.47985715,"('uninfluential', 'influential')",-1.2977214,-1.3722924,-0.3894933,-0.49854958,-0.3912996,-0.4636616,-0.072362
87,0.35437644,0.28448033,"('unsuccessful', 'successful')",0.3095144,0.24140222,0.7877806,0.82822335,0.4838905,0.4513686,-0.0325219
88,-0.94552004,-0.9619959,"('low', 'eminent')",-0.98498976,-0.97287726,-0.46587,-0.4848941,-0.7987932,-0.806589,-0.0077958
