,disney_male,disney_female,tuple,walt_male,walt_female,co_male,co_female,average_male,average_female,female-male
0,-0.0114578605,-0.14165838,"('unsociable', 'sociable')",0.15233326,-0.033448614,-0.028116524,-0.22352879,0.0375863,-0.1328786,-0.1704649
1,0.77866805,0.84304404,"('unfriendly', 'friendly')",1.3003423,1.2089515,1.5760152,1.4954481,1.2183419,1.1824812,-0.0358607
2,-0.5752029,-0.4916717,"('unlikable', 'likable')",-0.5257678,-0.47268903,0.67074966,0.7830107,-0.143407,-0.06045,0.082957
3,-1.4697798,-1.3679408,"('repellent', 'pleasant')",-1.3788271,-1.386441,0.69365066,0.68821615,-0.7183188,-0.6887218,0.029597
4,-0.4567057,-0.401808,"('disliked', 'liked')",0.17654839,0.21600388,-7.2650714,-7.2958584,-2.5150762,-2.4938874,0.0211888
5,0.73068875,0.8805104,"('distant', 'outgoing')",0.786256,0.9176794,-0.7105882,-0.5648822,0.2687855,0.4111025,0.142317
6,0.053829774,0.28095496,"('distant', 'open')",0.7730999,0.91158587,-0.45753217,-0.28838515,0.1231325,0.3013852,0.1782527
7,0.102459244,0.11956141,"('insensitive', 'sensitive')",-0.2946086,-0.3541866,0.1011115,0.040307608,-0.0303459,-0.0647725,-0.0344266
8,1.2083311,1.2621531,"('unaffectionate', 'affectionate')",1.998381,1.9740207,0.29973948,0.28180248,1.1688172,1.1726588,0.0038416
9,1.6789142,1.7636081,"('unaffectionate', 'caring')",1.8320115,1.8353916,0.8056304,0.78868145,1.438852,1.4625603,0.0237083
10,-0.64778227,-0.64173514,"('unsympathetic', 'sympathetic')",-0.83240145,-1.0690583,-0.45840245,-0.5919518,-0.6461954,-0.7675818,-0.1213864
11,0.77973545,0.7272332,"('unhelpful', 'helpful')",0.16285534,0.15439413,2.143951,2.0616243,1.0288472,0.9810839,-0.0477633
12,0.66976535,0.81359637,"('unsupportive', 'supportive')",1.1589813,1.1347568,-2.1558871,-2.1587262,-0.1090468,-0.0701243,0.0389225
13,-0.64150333,-0.76578945,"('impolite', 'polite')",-0.57244784,-0.7281732,-0.35581797,-0.49510658,-0.5232564,-0.6630231,-0.1397667
14,-0.49144417,-0.7187726,"('antisocial', 'social')",-0.4783479,-0.69463426,-0.28439447,-0.46887025,-0.4180622,-0.6274257,-0.2093635
15,1.7888849,1.6648175,"('boring', 'funny')",1.8809747,1.869692,0.6821852,0.6927981,1.4506815,1.4091024,-0.0415791
16,0.7205953,0.7296385,"('unpopular', 'popular')",1.2201173,1.2679485,0.31263995,0.20738263,0.7511175,0.7349899,-0.0161276
