,sun_male,sun_female,tuple,microsystems_male,microsystems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.57974416,-0.8328933,"('unsociable', 'sociable')",-1.6737909,-1.7748901,-0.5170837,-0.6454055,-0.9235396,-1.0843963,-0.1608567
1,0.60591745,0.43103725,"('unfriendly', 'friendly')",0.05696513,-0.14489844,1.570003,1.3787103,0.7442952,0.5549497,-0.1893455
2,0.35832876,0.40583432,"('unlikable', 'likable')",0.11279148,0.16203861,0.6126634,0.65598184,0.3612612,0.4079516,0.0466904
3,-0.36735657,-0.26575994,"('repellent', 'pleasant')",-1.2043093,-1.09004,0.2244117,0.27085954,-0.4490847,-0.3616468,0.0874379
4,-0.44287512,-0.5848506,"('disliked', 'liked')",0.8905734,0.7954577,-5.86983,-6.041398,-1.8073773,-1.943597,-0.1362197
5,0.07938768,0.015141182,"('distant', 'outgoing')",0.44625664,0.3700201,-0.667391,-0.6874887,-0.0472489,-0.1007758,-0.0535269
6,0.2012038,0.15624586,"('distant', 'open')",0.04865086,-0.03538768,0.05509366,0.021569204,0.1016494,0.0474758,-0.0541736
7,-0.7474408,-0.7939873,"('insensitive', 'sensitive')",-1.3310624,-1.2897902,0.2687296,0.32916084,-0.6032579,-0.5848722,0.0183857
8,0.6150094,0.5659529,"('unaffectionate', 'affectionate')",0.3860322,0.2843089,0.30361477,0.21393748,0.4348855,0.3547331,-0.0801524
9,1.1870878,1.1329489,"('unaffectionate', 'caring')",0.70508206,0.6051825,0.9522403,0.88129157,0.9481367,0.873141,-0.0749957
10,-1.2822394,-1.3537964,"('unsympathetic', 'sympathetic')",-3.5409997,-3.4838798,-0.4143618,-0.4354265,-1.7458671,-1.7577009,-0.0118338
11,-0.73755395,-0.76079124,"('unhelpful', 'helpful')",-0.9772421,-0.9433249,1.5804764,1.5840058,-0.0447732,-0.0400368,0.0047364
12,0.12758285,0.08748815,"('unsupportive', 'supportive')",-0.58888215,-0.58761483,-2.0754528,-2.106891,-0.8455841,-0.8690058,-0.0234217
13,-0.9825277,-1.0668374,"('impolite', 'polite')",-1.5602791,-1.5787501,-0.12095351,-0.108604975,-0.8879201,-0.9180641,-0.030144
14,-0.99364394,-1.1564788,"('antisocial', 'social')",-1.3112298,-1.2831951,-0.38105875,-0.3886765,-0.8953108,-0.9427834,-0.0474726
15,-0.19604297,-0.27324927,"('boring', 'funny')",-0.26794466,-0.3550246,0.37229845,0.36080167,-0.0305631,-0.0891574,-0.0585943
16,0.3035894,0.25193554,"('unpopular', 'popular')",0.6125965,0.58358246,0.5926476,0.57052225,0.5029445,0.4686801,-0.0342644
17,0.32712173,0.34574148,"('nasty', 'nice')",0.6053839,0.5626127,-0.24518663,-0.17287688,0.2291063,0.2451591,0.0160528
18,0.16786799,0.109968506,"('disagreeable', 'welcoming')",0.22663607,0.18246016,-0.70812094,-0.79572886,-0.104539,-0.1677667,-0.0632277
19,-0.03805683,-0.014302976,"('inhospitable', 'hospitable')",-0.04247741,-0.0860061,-0.40455478,-0.35903642,-0.1616963,-0.1531152,0.0085811
20,0.72065085,0.73577166,"('rough', 'thoughtful')",0.65050876,0.6963262,1.3019454,1.2936314,0.891035,0.9085765,0.0175415
21,-1.0692736,-1.2497257,"('immoral', 'moral')",-2.4965177,-2.4873672,-0.94965947,-0.94053304,-1.5051502,-1.5592087,-0.0540585
22,-1.1151496,-1.1965096,"('untrustworthy', 'trustworthy')",-1.8328297,-1.8426052,-1.2435548,-1.2531888,-1.397178,-1.430768,-0.03359
23,-0.21798208,-0.29019082,"('insincere', 'sincere')",-1.852452,-1.8417119,5.095017,5.0576954,1.0081943,0.9752642,-0.0329301
24,-0.9771085,-0.9925855,"('dishonest', 'honest')",-3.1771758,-3.163515,0.544192,0.4794687,-1.2033641,-1.225544,-0.0221799
25,0.9252813,0.86828804,"('egoistic', 'altruistic')",1.7367721,1.6490481,1.6095525,1.5853279,1.4238687,1.3675547,-0.056314
26,0.75382614,0.68465304,"('hardhearted', 'benevolent')",1.2199897,1.1634784,1.6708748,1.528629,1.2148968,1.1255868,-0.08931
27,-0.12960345,0.037730746,"('hardhearted', 'softhearted')",-0.41266382,-0.39169958,1.3249649,1.3113384,0.2608992,0.3191232,0.058224
28,-0.63384414,-0.85836554,"('disloyal', 'loyal')",-1.3343661,-1.4607394,0.52811635,0.3781929,-0.4800313,-0.6469707,-0.1669394
29,0.58487,0.4595741,"('unfair', 'fair')",-0.029251397,-0.053711854,-0.8128212,-0.9388093,-0.0857342,-0.177649,-0.0919148
30,-0.016009748,-0.15268907,"('intolerant', 'tolerant')",-1.4389281,-1.5149796,0.80263,0.73923683,-0.217436,-0.3094773,-0.0920413
31,0.41748354,0.41413653,"('evil', 'good')",1.5989338,1.5190917,-0.77634263,-0.9264908,0.4133582,0.3355792,-0.077779
32,-0.5422188,-0.5473017,"('unkind', 'kind')",-1.271702,-1.2325414,0.79613817,0.68304145,-0.3392609,-0.3656005,-0.0263396
