,public_male,public_female,tuple,storage_male,storage_female,average_male,average_female,female-male
29,0.21439247,0.24381945,"('unfair', 'fair')",-0.7624585,-0.8708702,-0.274033,-0.3135254,-0.0394924
30,1.2801797,1.2710395,"('intolerant', 'tolerant')",1.7515893,1.7662884,1.5158845,1.5186639,0.0027794
31,-0.8531576,-0.7337783,"('evil', 'good')",-1.9643761,-2.0407379,-1.4087669,-1.3872581,0.0215088
32,0.17219496,0.08191382,"('unkind', 'kind')",1.0300528,0.9925252,0.6011239,0.5372195,-0.0639044
33,0.6243175,0.7156596,"('wrong', 'right')",-0.14891344,-0.24086317,0.237702,0.2373982,-0.0003038
34,-0.056549855,0.15356831,"('mean', 'honorable')",4.534282,4.738173,2.2388661,2.4458706,0.2070045
35,-1.0741037,-1.1143228,"('corrupt', 'incorrupt')",-1.4955996,-1.6779028,-1.2848517,-1.3961128,-0.1112611
36,-0.9762838,-1.0318913,"('hostile', 'amicable')",-1.2495674,-1.3775386,-1.1129255,-1.204715,-0.0917895
37,-0.22030176,-0.11330158,"('fake', 'genuine')",0.075245574,0.12081151,-0.0725281,0.003755,0.0762831
38,0.48408756,0.5527449,"('untruthful', 'truthful')",0.614149,0.54150486,0.5491183,0.5471249,-0.0019934
39,1.5063617,1.601094,"('exploitative', 'cooperative')",0.27674612,0.2887321,0.8915539,0.944913,0.0533591
40,0.76434535,0.76747406,"('stingy', 'generous')",-2.229954,-2.3421524,-0.7328043,-0.7873392,-0.0545349
41,1.1810739,1.1566663,"('unforgiving', 'forgiving')",0.3239538,0.21618769,0.7525139,0.686427,-0.0660869
42,0.7919421,0.83441913,"('unreliable', 'reliable')",-2.3378408,-2.302975,-0.7729493,-0.7342779,0.0386714
43,0.6630309,0.8044054,"('irresponsible', 'responsible')",1.0918812,1.1255089,0.8774561,0.9649571,0.087501
44,0.024653906,0.05999125,"('prejudiced', 'unprejudiced')",-1.0642303,-1.017196,-0.5197882,-0.4786024,0.0411858
45,0.5098646,0.46843576,"('incompetent', 'competent')",0.37333965,0.44209683,0.4416021,0.4552663,0.0136642
46,-0.07002146,-0.062083058,"('uncompetitive', 'competitive')",0.120366886,0.2855758,0.0251727,0.1117464,0.0865737
47,0.76712453,0.72627753,"('stupid', 'smart')",5.6306324,5.764882,3.1988785,3.2455797,0.0467012
48,0.1128204,0.1757852,"('unintelligent', 'intelligent')",0.17215489,0.2339207,0.1424876,0.2048529,0.0623653
49,-0.59414864,-0.49815297,"('unable', 'able')",-0.17040578,-0.03416256,-0.3822772,-0.2661578,0.1161194
50,-0.9173468,-0.96045935,"('clumsy', 'skillful')",-0.8832397,-0.84587,-0.9002932,-0.9031647,-0.0028715
51,-0.33269796,-0.46445456,"('uneducated', 'educated')",-0.17493564,-0.16966772,-0.2538168,-0.3170611,-0.0632443
52,-0.3347413,-0.38796523,"('irrational', 'rational')",-0.8058252,-1.0137246,-0.5702832,-0.7008449,-0.1305617
53,-0.18044432,-0.2238457,"('uncreative', 'creative')",0.31060964,0.2566369,0.0650827,0.0163956,-0.0486871
54,-0.84850216,-0.84577763,"('incapable', 'capable')",0.57333636,0.5687662,-0.1375829,-0.1385057,-0.0009228
55,0.45213777,0.4048552,"('incompetent', 'clever')",1.2440622,1.3282139,0.8480999,0.8665346,0.0184347
56,1.5739182,1.5938108,"('impractical', 'practical')",1.1317881,1.1587378,1.3528532,1.3762743,0.0234211
57,0.72181785,0.6066492,"('unimaginative', 'imaginative')",-2.4127507,-2.4417691,-0.8454664,-0.91756,-0.0720936
58,0.16858779,0.15895973,"('undiscriminating', 'discriminating')",0.27811116,0.25677332,0.2233495,0.2078665,-0.015483
59,0.22065128,0.28747982,"('foolish', 'wise')",-0.13621971,-0.25046805,0.0422158,0.0185059,-0.0237099
60,0.53724736,0.5834944,"('inefficient', 'efficient')",1.4364978,1.6164788,0.9868726,1.0999866,0.113114
61,0.6558952,0.4977777,"('illogical', 'logical')",0.8264691,0.73113686,0.7411821,0.6144572,-0.1267249
62,0.38956374,0.41278362,"('incompetent', 'brilliant')",0.7553003,0.9023233,0.572432,0.6575534,0.0851214
63,0.285101,0.34630987,"('unperceptive', 'insightful')",0.91210043,1.0189111,0.5986007,0.6826105,0.0840098
64,-0.1848327,-0.19015318,"('shy', 'confident')",-5.4378605,-5.571747,-2.8113465,-2.88095,-0.0696035
65,0.3517854,0.31901428,"('insecure', 'secure')",0.8834137,0.9337455,0.6175995,0.6263799,0.0087804
66,-0.7026795,-0.7171678,"('inactive', 'active')",-0.99448717,-1.0705302,-0.8485833,-0.893849,-0.0452657
67,0.37466863,0.42360207,"('doubtful', 'determined')",-0.19450028,-0.18833436,0.0900842,0.1176339,0.0275497
68,-0.9269427,-0.865083,"('dependent', 'independent')",-0.91098064,-0.8740371,-0.9189616,-0.86956,0.0494016
69,-0.102433056,-0.035895634,"('lazy', 'industrious')",-1.8084191,-1.8912864,-0.9554261,-0.963591,-0.0081649
70,0.6967356,0.6333095,"('lethargic', 'energetic')",0.99688005,1.0539758,0.8468078,0.8436427,-0.0031651
71,0.032654695,0.13864572,"('diffident', 'self-confident')",0.9653752,0.95497245,0.4990149,0.5468091,0.0477942
72,0.036275383,0.0069816243,"('unambitious', 'ambitious')",-0.13828763,-0.12833402,-0.0510061,-0.0606762,-0.0096701
73,1.2175351,1.2867827,"('helpless', 'self-reliant')",-3.8157516,-3.7997632,-1.2991083,-1.2564902,0.0426181
74,0.038595952,0.12668528,"('undedicated', 'dedicated')",-0.12634584,-0.124588974,-0.0438749,0.0010482,0.0449231
75,-1.4468507,-1.4805069,"('meek', 'impulsive')",-1.107688,-1.1160749,-1.2772694,-1.298291,-0.0210216
76,-0.09972992,0.037798665,"('anxious', 'daring')",0.033839192,0.18156327,-0.0329454,0.109681,0.1426264
77,-0.81251603,-0.7220056,"('unmotivated', 'motivated')",-0.6055995,-0.4719602,-0.7090578,-0.5969829,0.1120749
78,-1.2806493,-1.238411,"('nonresilient', 'resilient')",-0.52884936,-0.42044228,-0.9047493,-0.8294266,0.0753227
79,-0.6556986,-0.6091039,"('wavering', 'unwavering')",-1.0221483,-1.0589192,-0.8389235,-0.8340116,0.0049119
80,-0.3736526,-0.47521526,"('dominated', 'dominating')",0.35225177,0.39410466,-0.0107004,-0.0405553,-0.0298549
81,0.77101123,0.64436334,"('submissive', 'aggressive')",0.36719155,0.41709307,0.5691014,0.5307282,-0.0383732
82,-1.0193948,-1.022471,"('poor', 'rich')",5.573874,5.816428,2.2772396,2.3969786,0.119739
83,0.4719496,0.40199792,"('powerless', 'powerful')",-0.10182473,-0.13982691,0.1850624,0.1310855,-0.0539769
84,0.42470014,0.38292754,"('inferior', 'superior')",-0.066783115,-0.09768301,0.1789585,0.1426223,-0.0363362
85,-0.090809435,0.0003336668,"('insignificant', 'prestigious')",-0.79053247,-0.99508697,-0.440671,-0.4973767,-0.0567057
86,-0.2614094,-0.28519046,"('uninfluential', 'influential')",0.296841,0.26940924,0.0177158,-0.0078906,-0.0256064
87,-0.022604913,-0.17732283,"('unsuccessful', 'successful')",-0.36527324,-0.28530768,-0.1939391,-0.2313153,-0.0373762
88,-0.5706471,-0.66010565,"('low', 'eminent')",0.09458384,0.08353035,-0.2380316,-0.2882876,-0.050256
