,cod_male,cod_female,tuple,average_male,average_female,female-male
0,0.39463186,0.2959256,"('unsociable', 'sociable')",0.3946319,0.2959256,-0.0987063
1,0.9911698,0.9514188,"('unfriendly', 'friendly')",0.9911698,0.9514188,-0.039751
2,0.489895,0.68718386,"('unlikable', 'likable')",0.489895,0.6871839,0.1972889
3,0.9249923,0.93941,"('repellent', 'pleasant')",0.9249923,0.93941,0.0144177
4,-7.1846614,-7.065882,"('disliked', 'liked')",-7.1846614,-7.0658822,0.1187792
5,-0.7457858,-0.51900816,"('distant', 'outgoing')",-0.7457858,-0.5190082,0.2267776
6,-0.25781286,-0.09777352,"('distant', 'open')",-0.2578129,-0.0977735,0.1600394
7,1.0391687,1.0228589,"('insensitive', 'sensitive')",1.0391687,1.0228589,-0.0163098
8,0.7354969,0.692542,"('unaffectionate', 'affectionate')",0.7354969,0.692542,-0.0429549
9,1.6060297,1.6314733,"('unaffectionate', 'caring')",1.6060297,1.6314733,0.0254436
10,1.534148,1.5329244,"('unsympathetic', 'sympathetic')",1.534148,1.5329244,-0.0012236
11,2.128471,2.1986535,"('unhelpful', 'helpful')",2.1284709,2.1986535,0.0701826
12,-1.1887925,-1.1336558,"('unsupportive', 'supportive')",-1.1887925,-1.1336558,0.0551367
13,0.48739666,0.4339162,"('impolite', 'polite')",0.4873967,0.4339162,-0.0534805
14,0.17537214,0.113757685,"('antisocial', 'social')",0.1753721,0.1137577,-0.0616144
15,0.93898666,0.90448314,"('boring', 'funny')",0.9389867,0.9044831,-0.0345036
16,-0.36150995,-0.30761635,"('unpopular', 'popular')",-0.3615099,-0.3076164,0.0538935
17,-0.46392488,-0.3702913,"('nasty', 'nice')",-0.4639249,-0.3702913,0.0936336
18,-0.87425727,-0.8818431,"('disagreeable', 'welcoming')",-0.8742573,-0.8818431,-0.0075858
19,-0.9469489,-0.66221255,"('inhospitable', 'hospitable')",-0.9469489,-0.6622126,0.2847363
20,0.8991904,0.7482912,"('rough', 'thoughtful')",0.8991904,0.7482912,-0.1508992
21,0.3967628,0.5480236,"('immoral', 'moral')",0.3967628,0.5480236,0.1512608
22,-0.25310057,-0.1255424,"('untrustworthy', 'trustworthy')",-0.2531006,-0.1255424,0.1275582
23,6.586281,6.5841374,"('insincere', 'sincere')",6.5862808,6.5841374,-0.0021434
24,1.8182766,1.8736181,"('dishonest', 'honest')",1.8182766,1.8736181,0.0553415
25,0.3696844,0.2340817,"('egoistic', 'altruistic')",0.3696844,0.2340817,-0.1356027
26,0.54693794,0.33942127,"('hardhearted', 'benevolent')",0.5469379,0.3394213,-0.2075166
27,1.3257475,1.0765969,"('hardhearted', 'softhearted')",1.3257475,1.0765969,-0.2491506
28,1.0093067,0.99053603,"('disloyal', 'loyal')",1.0093067,0.990536,-0.0187707
29,-0.4893369,-0.45067814,"('unfair', 'fair')",-0.4893369,-0.4506781,0.0386588
30,1.1111394,1.0568956,"('intolerant', 'tolerant')",1.1111394,1.0568956,-0.0542438
31,-2.076646,-1.8920908,"('evil', 'good')",-2.0766461,-1.8920908,0.1845553
32,1.0461472,1.0511295,"('unkind', 'kind')",1.0461472,1.0511295,0.0049823
33,-0.32781836,-0.2881114,"('wrong', 'right')",-0.3278184,-0.2881114,0.039707
34,4.626591,4.782306,"('mean', 'honorable')",4.6265912,4.7823062,0.155715
35,-1.0130026,-1.1492378,"('corrupt', 'incorrupt')",-1.0130026,-1.1492378,-0.1362352
36,-1.1153508,-1.155727,"('hostile', 'amicable')",-1.1153508,-1.155727,-0.0403762
37,0.5797053,0.6392599,"('fake', 'genuine')",0.5797053,0.6392599,0.0595546
38,-0.33011103,-0.20914619,"('untruthful', 'truthful')",-0.330111,-0.2091462,0.1209648
39,0.47686982,0.41002503,"('exploitative', 'cooperative')",0.4768698,0.410025,-0.0668448
40,-1.2870511,-1.4356192,"('stingy', 'generous')",-1.2870511,-1.4356192,-0.1485681
41,-0.3643759,-0.3437215,"('unforgiving', 'forgiving')",-0.3643759,-0.3437215,0.0206544
42,-1.8952109,-1.8090761,"('unreliable', 'reliable')",-1.8952109,-1.8090761,0.0861348
43,1.3721164,1.3764696,"('irresponsible', 'responsible')",1.3721164,1.3764696,0.0043532
44,-1.7361953,-1.725978,"('prejudiced', 'unprejudiced')",-1.7361953,-1.725978,0.0102173
45,0.48759395,0.5418874,"('incompetent', 'competent')",0.4875939,0.5418874,0.0542935
46,-0.049588118,-0.060080044,"('uncompetitive', 'competitive')",-0.0495881,-0.06008,-0.0104919
47,5.2865095,5.4614615,"('stupid', 'smart')",5.2865095,5.4614615,0.174952
48,1.2842523,1.1125102,"('unintelligent', 'intelligent')",1.2842523,1.1125102,-0.1717421
49,0.023400182,0.20352973,"('unable', 'able')",0.0234002,0.2035297,0.1801295
50,-0.09988935,-0.059732564,"('clumsy', 'skillful')",-0.0998894,-0.0597326,0.0401568
51,0.27842483,0.38873196,"('uneducated', 'educated')",0.2784248,0.388732,0.1103072
52,-1.0440774,-0.9778142,"('irrational', 'rational')",-1.0440774,-0.9778142,0.0662632
53,0.20766108,0.1819443,"('uncreative', 'creative')",0.2076611,0.1819443,-0.0257168
54,0.8579268,1.1478281,"('incapable', 'capable')",0.8579268,1.1478281,0.2899013
55,1.4940801,1.4191436,"('incompetent', 'clever')",1.4940801,1.4191436,-0.0749365
56,1.3055297,1.3627985,"('impractical', 'practical')",1.3055297,1.3627985,0.0572688
57,-2.4514956,-2.396177,"('unimaginative', 'imaginative')",-2.4514956,-2.3961771,0.0553185
58,-0.10286452,-0.056648836,"('undiscriminating', 'discriminating')",-0.1028645,-0.0566488,0.0462157
59,-0.37675893,-0.19649877,"('foolish', 'wise')",-0.3767589,-0.1964988,0.1802601
60,1.0116998,1.0552096,"('inefficient', 'efficient')",1.0116998,1.0552096,0.0435098
61,0.44725963,0.27756444,"('illogical', 'logical')",0.4472596,0.2775644,-0.1696952
62,1.7271438,1.8139217,"('incompetent', 'brilliant')",1.7271438,1.8139217,0.0867779
63,0.57540345,0.731639,"('unperceptive', 'insightful')",0.5754035,0.731639,0.1562355
64,-6.1577415,-5.940881,"('shy', 'confident')",-6.1577415,-5.9408808,0.2168607
65,1.2308633,1.210919,"('insecure', 'secure')",1.2308633,1.210919,-0.0199443
66,-0.29243192,-0.23358738,"('inactive', 'active')",-0.2924319,-0.2335874,0.0588445
67,-0.80701345,-0.6197385,"('doubtful', 'determined')",-0.8070135,-0.6197385,0.187275
68,-0.59460866,-0.43308687,"('dependent', 'independent')",-0.5946087,-0.4330869,0.1615218
69,-1.8522118,-1.7561109,"('lazy', 'industrious')",-1.8522118,-1.7561109,0.0961009
70,1.5514086,1.5940312,"('lethargic', 'energetic')",1.5514086,1.5940312,0.0426226
71,0.059038967,0.2954447,"('diffident', 'self-confident')",0.059039,0.2954447,0.2364057
72,0.6946584,0.7921038,"('unambitious', 'ambitious')",0.6946584,0.7921038,0.0974454
73,-2.9543405,-2.8448257,"('helpless', 'self-reliant')",-2.9543405,-2.8448257,0.1095148
74,0.19289817,0.12357983,"('undedicated', 'dedicated')",0.1928982,0.1235798,-0.0693184
75,-1.0564176,-0.9011068,"('meek', 'impulsive')",-1.0564176,-0.9011068,0.1553108
76,1.1989198,1.1069596,"('anxious', 'daring')",1.1989198,1.1069596,-0.0919602
77,-0.9760419,-0.86839205,"('unmotivated', 'motivated')",-0.9760419,-0.8683921,0.1076498
78,-0.64841485,-0.64216036,"('nonresilient', 'resilient')",-0.6484149,-0.6421604,0.0062545
79,-0.6818666,-0.5415557,"('wavering', 'unwavering')",-0.6818666,-0.5415557,0.1403109
80,0.044482894,0.02672175,"('dominated', 'dominating')",0.0444829,0.0267217,-0.0177612
81,0.33091986,0.36534387,"('submissive', 'aggressive')",0.3309199,0.3653439,0.034424
82,6.7031913,6.9010115,"('poor', 'rich')",6.7031913,6.9010115,0.1978202
83,-0.86432755,-0.7293713,"('powerless', 'powerful')",-0.8643275,-0.7293713,0.1349562
84,0.1614277,0.14862435,"('inferior', 'superior')",0.1614277,0.1486243,-0.0128034
85,-1.6380624,-1.6736581,"('insignificant', 'prestigious')",-1.6380624,-1.6736581,-0.0355957
86,0.5948804,0.66742164,"('uninfluential', 'influential')",0.5948804,0.6674216,0.0725412
87,0.07171527,0.2932907,"('unsuccessful', 'successful')",0.0717153,0.2932907,0.2215754
88,-0.07921702,0.0068220203,"('low', 'eminent')",-0.079217,0.006822,0.086039
