,general_male,general_female,tuple,motors_male,motors_female,co_male,co_female,average_male,average_female,female-male
0,-0.9909976,-1.0485756,"('unsociable', 'sociable')",-0.6034602,-0.6834095,0.2088339,0.07039474,-0.4618746,-0.5538634,-0.0919888
1,0.02459615,-0.06413195,"('unfriendly', 'friendly')",1.0475762,0.96329486,1.7045141,1.5883918,0.9255621,0.8291849,-0.0963772
2,0.2793303,0.4211796,"('unlikable', 'likable')",0.57845175,0.69530296,0.5352742,0.7358712,0.4643521,0.6174512,0.1530991
3,-1.0101296,-0.99087447,"('repellent', 'pleasant')",-1.08355,-1.0313663,0.46948278,0.47719654,-0.5413989,-0.5150148,0.0263841
4,-0.7059025,-0.84946775,"('disliked', 'liked')",0.7301698,0.54071456,-7.458694,-7.325619,-2.4781423,-2.5447907,-0.0666484
5,-0.41701692,-0.44849753,"('distant', 'outgoing')",1.283698,1.1537561,-0.781764,-0.75149673,0.0283057,-0.0154127,-0.0437184
6,-0.7005507,-0.72549003,"('distant', 'open')",0.7491058,0.62585247,-0.37841773,-0.3923857,-0.1099542,-0.1640078,-0.0540536
7,-0.14855134,-0.08913526,"('insensitive', 'sensitive')",-1.1676316,-1.0580387,0.36233285,0.39206254,-0.3179501,-0.2517038,0.0662463
8,0.4431382,0.48053685,"('unaffectionate', 'affectionate')",0.9646305,0.97250175,0.61756015,0.48479432,0.6751096,0.6459443,-0.0291653
9,0.7499398,0.6774009,"('unaffectionate', 'caring')",0.9704957,0.96288645,1.1050423,1.005332,0.9418259,0.8818731,-0.0599528
10,-0.7267488,-0.7687201,"('unsympathetic', 'sympathetic')",-1.598654,-1.5415361,0.25860664,0.18445021,-0.688932,-0.708602,-0.01967
11,0.5023789,0.46715462,"('unhelpful', 'helpful')",-0.1700096,-0.102152795,2.2628899,2.2464113,0.8650864,0.8704711,0.0053847
12,0.2448678,0.3113588,"('unsupportive', 'supportive')",-0.20986854,-0.13543835,-2.10551,-2.0536916,-0.6901702,-0.6259237,0.0642465
13,-0.11475356,-0.10284993,"('impolite', 'polite')",-0.65701956,-0.6274116,0.15524347,0.16601594,-0.2055099,-0.1880819,0.017428
14,-0.43112168,-0.5627468,"('antisocial', 'social')",-0.4254973,-0.5570184,0.4342487,0.41490364,-0.1407901,-0.2349539,-0.0941638
15,0.5268321,0.4177532,"('boring', 'funny')",1.2464664,1.0953776,0.3932957,0.4585637,0.7221981,0.6572315,-0.0649666
16,-0.22722024,-0.1590952,"('unpopular', 'popular')",-0.38934612,-0.23902823,0.08147128,0.112536594,-0.178365,-0.0951956,0.0831694
17,-0.6298888,-0.54091597,"('nasty', 'nice')",-0.35997346,-0.36437955,-0.19836038,-0.13043281,-0.3960742,-0.3452428,0.0508314
18,-0.6087996,-0.42788234,"('disagreeable', 'welcoming')",-0.5729184,-0.508922,-1.0612547,-1.0929068,-0.7476576,-0.6765704,0.0710872
19,0.6029926,0.6603392,"('inhospitable', 'hospitable')",0.4938616,0.502542,-0.35662916,-0.2532165,0.2467417,0.3032215,0.0564798
20,-0.11068386,-0.03417723,"('rough', 'thoughtful')",-0.3698518,-0.2587874,0.83329666,0.907931,0.117587,0.2049888,0.0874018
21,-0.4372269,-0.4732486,"('immoral', 'moral')",-0.78404665,-0.77754015,-0.9503473,-0.81880337,-0.7238736,-0.689864,0.0340096
22,-0.75863475,-0.7805828,"('untrustworthy', 'trustworthy')",-0.7277469,-0.8014379,-0.5742965,-0.5846408,-0.6868927,-0.7222205,-0.0353278
23,-0.06949064,-0.052763794,"('insincere', 'sincere')",-0.73294723,-0.6615623,6.269572,6.0573306,1.822378,1.7810014,-0.0413766
24,0.98358697,1.0050473,"('dishonest', 'honest')",0.19178322,0.25645262,1.1797787,1.0694575,0.7850496,0.7769858,-0.0080638
25,-0.6040418,-0.49423662,"('egoistic', 'altruistic')",0.51368964,0.5739351,1.1044135,1.1056136,0.3380204,0.395104,0.0570836
26,0.94166803,0.75671124,"('hardhearted', 'benevolent')",1.8010316,1.6825029,2.032102,1.9879043,1.5916006,1.4757061,-0.1158945
27,-0.87253886,-0.66208595,"('hardhearted', 'softhearted')",-0.5461579,-0.4330999,0.79374903,0.6864701,-0.2083159,-0.1362386,0.0720773
28,-0.3505106,-0.48454776,"('disloyal', 'loyal')",-0.122658886,-0.19639759,1.3546693,1.1771839,0.2938333,0.1654128,-0.1284205
29,0.08013762,0.055208564,"('unfair', 'fair')",0.61737454,0.5816061,-0.7909516,-0.9226041,-0.0311465,-0.0952631,-0.0641166
30,-0.53536355,-0.5673538,"('intolerant', 'tolerant')",-0.42142618,-0.49651513,0.43148538,0.462609,-0.1751014,-0.20042,-0.0253186
31,-1.1826437,-1.1234931,"('evil', 'good')",0.45185795,0.4414548,-1.0400919,-1.0685041,-0.5902925,-0.5835141,0.0067784
32,0.43375894,0.3913235,"('unkind', 'kind')",-0.059202008,0.0017715022,1.1031196,0.90818256,0.4925588,0.4337592,-0.0587996
33,0.86969835,0.8200413,"('wrong', 'right')",1.1210625,1.0381634,-0.7196582,-0.66755104,0.4237009,0.3968846,-0.0268163
34,-0.89797753,-0.62746274,"('mean', 'honorable')",-0.7103882,-0.56856966,5.28315,5.391882,1.2249281,1.3986165,0.1736884
35,0.84966016,0.65227187,"('corrupt', 'incorrupt')",0.7466349,0.62676847,-0.5594313,-0.64475745,0.3456213,0.2114276,-0.1341937
36,-0.7062892,-0.9143933,"('hostile', 'amicable')",-0.047865316,-0.21427414,-0.4050517,-0.5159051,-0.3864021,-0.5481908,-0.1617887
37,0.9984533,1.0273359,"('fake', 'genuine')",-0.32094288,-0.2897968,0.07787496,0.13150832,0.2517951,0.2896825,0.0378874
38,0.18710673,0.040811673,"('untruthful', 'truthful')",0.41325438,0.39321,0.28060248,0.3339348,0.2936545,0.2559855,-0.037669
39,1.5915647,1.7010944,"('exploitative', 'cooperative')",0.5431658,0.6620511,0.44032514,0.5519088,0.8583519,0.9716847,0.1133328
40,0.1163701,0.08702345,"('stingy', 'generous')",-0.46231943,-0.39082432,-2.322642,-2.342974,-0.8895305,-0.8822583,0.0072722
41,-0.52920717,-0.55467945,"('unforgiving', 'forgiving')",-0.3859476,-0.4507245,0.5235783,0.45493692,-0.1305255,-0.183489,-0.0529635
42,-0.37924117,-0.1525873,"('unreliable', 'reliable')",-1.1345754,-0.9871244,-3.060567,-2.8862374,-1.5247946,-1.341983,0.1828116
43,-0.03495135,0.19103804,"('irresponsible', 'responsible')",-0.37483805,-0.24959329,0.61903983,0.7033601,0.0697501,0.2149349,0.1451848
44,-0.66649723,-0.56594646,"('prejudiced', 'unprejudiced')",-1.1548887,-0.97673273,-1.5839198,-1.5382746,-1.135102,-1.0269846,0.1081174
45,-1.4269071,-1.4717625,"('incompetent', 'competent')",-1.1955031,-1.2973533,-0.057501823,-0.111492656,-0.893304,-0.9602029,-0.0668989
46,0.34285805,0.227793,"('uncompetitive', 'competitive')",-0.60908693,-0.6268015,-0.44686753,-0.43433112,-0.2376988,-0.2777799,-0.0400811
47,-0.6304661,-0.4053794,"('stupid', 'smart')",-0.31285393,-0.20977618,5.6310887,5.654502,1.5625896,1.6797821,0.1171925
48,0.21927074,0.12807153,"('unintelligent', 'intelligent')",0.21627347,0.22284883,0.08641516,0.018980026,0.1739865,0.1233001,-0.0506864
49,-1.3956383,-1.2935036,"('unable', 'able')",-0.40330338,-0.33677006,-0.9134276,-0.77494335,-0.9041231,-0.8017391,0.102384
50,0.2982366,0.42787006,"('clumsy', 'skillful')",-0.55957514,-0.48680937,-0.39295983,-0.3742048,-0.2180995,-0.1443814,0.0737181
51,-0.22873464,-0.507999,"('uneducated', 'educated')",-0.37040734,-0.48635972,0.5847775,0.48989904,-0.0047882,-0.1681532,-0.163365
52,0.49948522,0.33242434,"('irrational', 'rational')",0.97107875,0.7828116,-0.9150097,-0.9622742,0.1851848,0.0509872,-0.1341976
53,0.23542014,0.17573713,"('uncreative', 'creative')",-0.20301418,-0.1849531,0.5541708,0.5504488,0.1955256,0.1804109,-0.0151147
54,-0.5737194,-0.6367403,"('incapable', 'capable')",0.1478156,0.0885881,0.838141,0.81166255,0.1374124,0.0878368,-0.0495756
55,-0.8843093,-0.8626482,"('incompetent', 'clever')",-1.213363,-1.1894999,0.3997698,0.44017792,-0.5659676,-0.5373234,0.0286442
56,0.42114627,0.39261204,"('impractical', 'practical')",0.55940425,0.48651066,0.12400316,0.17134312,0.3681846,0.3501553,-0.0180293
57,-0.6942981,-0.94495904,"('unimaginative', 'imaginative')",-0.9234866,-1.087427,-3.0608745,-3.0648222,-1.5595531,-1.6990693,-0.1395162
58,0.7273032,0.66753566,"('undiscriminating', 'discriminating')",0.02334752,-0.012765907,0.24292749,0.3748532,0.3311927,0.3432077,0.012015
59,0.44887704,0.4093796,"('foolish', 'wise')",1.2706724,1.2765235,-0.40186527,-0.3590988,0.4392281,0.4422681,0.00304
60,-0.990813,-0.7496126,"('inefficient', 'efficient')",-1.0824239,-0.9675248,-0.025985144,0.23845105,-0.6997407,-0.4928955,0.2068452
61,0.0008700676,-0.09052831,"('illogical', 'logical')",0.4902893,0.3303636,0.16866313,0.057393968,0.2199408,0.0990764,-0.1208644
62,-0.7051891,-0.5632163,"('incompetent', 'brilliant')",-0.4182099,-0.38357967,0.06496869,0.19436473,-0.3528101,-0.2508104,0.1019997
63,-0.20469667,-0.18742056,"('unperceptive', 'insightful')",-0.44270808,-0.36438456,0.43538603,0.59108746,-0.0706729,0.0130941,0.083767
64,-0.47600937,-0.4703011,"('shy', 'confident')",-0.36041498,-0.4776596,-6.868764,-6.680855,-2.5683961,-2.5429386,0.0254575
65,-0.6127521,-0.60735464,"('insecure', 'secure')",-1.3190391,-1.3317049,0.2092923,0.26009136,-0.5741663,-0.5596561,0.0145102
66,0.34432936,0.24959221,"('inactive', 'active')",-0.024985038,-0.023632362,0.6596265,0.67842615,0.3263236,0.301462,-0.0248616
67,1.1574746,1.0832218,"('doubtful', 'determined')",0.63122654,0.5882045,0.09015327,0.18799667,0.6262848,0.6198076,-0.0064772
68,-0.35421732,-0.3984561,"('dependent', 'independent')",-1.3782207,-1.4276704,-1.3987081,-1.3440473,-1.0437153,-1.0567245,-0.0130092
69,0.19132544,0.20609201,"('lazy', 'industrious')",0.9217323,0.88348204,-1.2597163,-1.1419984,-0.0488862,-0.0174748,0.0314114
70,-0.5187679,-0.49493307,"('lethargic', 'energetic')",-1.20478,-1.1861323,0.63049483,0.5710018,-0.364351,-0.3700212,-0.0056702
71,0.64772034,0.6659483,"('diffident', 'self-confident')",0.76562965,0.8215118,0.47439715,0.51727694,0.6292491,0.6682457,0.0389966
