,cbre_male,cbre_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4332391,-0.5690561,"('unsociable', 'sociable')",0.86455184,0.691554,-0.35294712,-0.43965992,0.0261219,-0.1057207,-0.1318426
1,-0.39447823,-0.52357554,"('unfriendly', 'friendly')",-0.8405478,-0.96529317,1.5334092,1.4289484,0.0994611,-0.0199734,-0.1194345
2,1.3765105,1.4246522,"('unlikable', 'likable')",1.7751278,1.8272309,0.9831521,1.0905268,1.3782635,1.44747,0.0692065
3,-0.29184783,-0.2829333,"('repellent', 'pleasant')",0.8583545,0.92107266,0.16177925,0.18585446,0.242762,0.2746646,0.0319026
4,0.32900774,0.27336854,"('disliked', 'liked')",-0.10728982,-0.2214255,-5.9017677,-5.968325,-1.89335,-1.9721274,-0.0787774
5,-0.78791636,-0.71775275,"('distant', 'outgoing')",-2.5492234,-2.4576263,-0.512699,-0.46770954,-1.2832796,-1.2143629,0.0689167
6,-0.8118354,-0.7942233,"('distant', 'open')",-2.9327216,-2.8344846,-0.10180043,-0.11309707,-1.2821191,-1.2472684,0.0348507
7,0.34265292,0.30643356,"('insensitive', 'sensitive')",0.41291708,0.43928874,0.60263014,0.6505181,0.4527334,0.4654135,0.0126801
8,-0.41972187,-0.5385581,"('unaffectionate', 'affectionate')",-0.86710846,-0.924963,0.43294019,0.3399784,-0.28463,-0.3745143,-0.0898843
9,0.20100737,0.11537461,"('unaffectionate', 'caring')",-0.63338405,-0.685473,0.95748484,0.9325342,0.1750361,0.1208119,-0.0542242
10,-0.7178764,-0.73808813,"('unsympathetic', 'sympathetic')",0.2469043,0.25619102,-0.49205747,-0.47379866,-0.3210098,-0.3185652,0.0024446
11,0.58875453,0.61943525,"('unhelpful', 'helpful')",0.3765751,0.36488086,2.0540998,2.0653667,1.0064765,1.016561,0.0100845
12,0.6535114,0.76342046,"('unsupportive', 'supportive')",0.30331257,0.4576899,-1.7813427,-1.7065707,-0.2748396,-0.1618201,0.1130195
13,0.023507364,0.048240453,"('impolite', 'polite')",0.34307364,0.3666182,-0.2783389,-0.24120416,0.029414,0.0578848,0.0284708
14,0.3868809,0.31807768,"('antisocial', 'social')",2.2084858,2.2136238,-0.18741034,-0.20192166,0.8026521,0.7765933,-0.0260588
15,1.0258877,0.9646213,"('boring', 'funny')",-0.50966036,-0.57427114,0.88696474,0.8474713,0.4677307,0.4126072,-0.0551235
16,0.050669886,-0.0056144614,"('unpopular', 'popular')",-0.25161576,-0.30790156,0.5647313,0.52292204,0.1212618,0.069802,-0.0514598
17,0.54443747,0.5946684,"('nasty', 'nice')",-0.30794016,-0.26894718,-0.15273176,-0.14594646,0.0279219,0.0599249,0.032003
18,-0.27421087,-0.3629322,"('disagreeable', 'welcoming')",-0.62728965,-0.6096155,-0.33967668,-0.3802027,-0.4137257,-0.4509168,-0.0371911
19,-0.03878051,-0.02785799,"('inhospitable', 'hospitable')",-1.5536315,-1.5962707,-0.15576066,-0.11876455,-0.5827242,-0.5809644,0.0017598
20,0.20853609,0.1929864,"('rough', 'thoughtful')",1.4876661,1.533405,1.0479933,1.0111227,0.9147318,0.9125047,-0.0022271
21,0.17240444,0.16508417,"('immoral', 'moral')",1.1479985,1.13491,-0.5276051,-0.46159297,0.2642659,0.279467,0.0152011
22,0.3045168,0.25649902,"('untrustworthy', 'trustworthy')",0.95378447,0.92665017,-0.8096048,-0.8560381,0.1495655,0.109037,-0.0405285
23,-0.13309672,-0.19418426,"('insincere', 'sincere')",0.5691239,0.5714346,5.8152747,5.702583,2.0837673,2.026611,-0.0571563
24,0.289342,0.25119376,"('dishonest', 'honest')",-0.27677226,-0.23005113,0.65293366,0.63287085,0.2218345,0.2180045,-0.00383
25,0.26930526,0.23906915,"('egoistic', 'altruistic')",-0.6121821,-0.7007692,1.4750882,1.4129775,0.3774038,0.3170925,-0.0603113
26,0.5210649,0.4613075,"('hardhearted', 'benevolent')",1.1081885,1.1041806,1.6916568,1.6409158,1.1069701,1.0688012,-0.0381689
27,-0.39897323,-0.3803024,"('hardhearted', 'softhearted')",-1.100548,-1.0766586,0.9241684,0.8531134,-0.1917843,-0.2012825,-0.0094982
28,-0.020306578,-0.19732153,"('disloyal', 'loyal')",0.5420843,0.3907451,1.2546989,1.0613996,0.5921589,0.4182744,-0.1738845
29,-0.015605152,-0.041529052,"('unfair', 'fair')",-0.4474062,-0.41042957,-0.5727307,-0.6958239,-0.3452473,-0.3825942,-0.0373469
30,0.9443972,0.8942039,"('intolerant', 'tolerant')",1.1170195,1.0706757,1.4570484,1.4418631,1.1728217,1.1355809,-0.0372408
31,-0.33173952,-0.24983501,"('evil', 'good')",-1.7284408,-1.6897942,-1.2433162,-1.2640349,-1.1011655,-1.067888,0.0332775
32,0.6210041,0.56006354,"('unkind', 'kind')",1.246829,1.1754605,1.0687267,0.9862004,0.9788532,0.9072414,-0.0716118
33,0.9951054,0.93908143,"('wrong', 'right')",-0.8894073,-0.90239847,-0.53591,-0.59954333,-0.143404,-0.1876201,-0.0442161
34,0.37894812,0.48999846,"('mean', 'honorable')",0.25839478,0.34425125,5.994594,6.078165,2.2106457,2.3041382,0.0934925
35,0.64194083,0.5994496,"('corrupt', 'incorrupt')",-1.7417458,-1.8045768,0.15805571,-0.013292901,-0.3139164,-0.40614,-0.0922236
36,0.13768208,-0.05346094,"('hostile', 'amicable')",-1.5251434,-1.7098031,0.6235652,0.40906727,-0.254632,-0.4513989,-0.1967669
37,-0.13916901,-0.12015392,"('fake', 'genuine')",-0.09086385,-0.1021541,0.18865773,0.17956331,-0.0137917,-0.0142482,-0.0004565
38,-0.21033081,-0.18631712,"('untruthful', 'truthful')",-1.3550732,-1.333451,0.022904154,0.025689945,-0.5141666,-0.4980261,0.0161405
39,2.200746,2.2409177,"('exploitative', 'cooperative')",2.2684352,2.3959181,0.18197629,0.20542173,1.5503858,1.614086,0.0637002
40,0.034280766,-0.027252734,"('stingy', 'generous')",-0.3064371,-0.28146315,-1.7938039,-1.8726288,-0.6886534,-0.7271149,-0.0384615
41,0.24725156,0.17127505,"('unforgiving', 'forgiving')",0.5348998,0.4973753,0.5754358,0.49119586,0.452529,0.3866154,-0.0659136
42,0.6380216,0.69546604,"('unreliable', 'reliable')",1.0746276,1.1990076,-3.0914314,-3.0570128,-0.4595941,-0.387513,0.0720811
43,0.05918038,0.12523004,"('irresponsible', 'responsible')",0.4850689,0.5965371,0.43942946,0.4945704,0.3278929,0.4054459,0.077553
44,-0.5721301,-0.49979803,"('prejudiced', 'unprejudiced')",-0.3130271,-0.27368116,-1.3998911,-1.3938385,-0.7616828,-0.7224393,0.0392435
45,-0.25733492,-0.28162512,"('incompetent', 'competent')",0.2438868,0.21231662,-0.4948844,-0.5294211,-0.1694442,-0.1995765,-0.0301323
46,-0.9374305,-0.94111294,"('uncompetitive', 'competitive')",1.5765561,1.592401,-0.6740962,-0.6450824,-0.0116569,0.0020686,0.0137255
47,0.38888192,0.46031857,"('stupid', 'smart')",0.6450199,0.75585103,5.3831024,5.485421,2.1390014,2.2338635,0.0948621
48,-0.6309604,-0.6599827,"('unintelligent', 'intelligent')",-0.11625023,-0.14872688,0.32754168,0.34437722,-0.1398896,-0.1547774,-0.0148878
49,-0.51923,-0.42474735,"('unable', 'able')",-0.6703202,-0.52859193,-0.21570534,-0.120263115,-0.4684185,-0.3578675,0.110551
50,-0.09438322,-0.1474455,"('clumsy', 'skillful')",-0.23974928,-0.28929916,-0.071822494,-0.16056314,-0.1353183,-0.1991026,-0.0637843
51,-0.006509822,-0.1093537,"('uneducated', 'educated')",1.1068113,0.99228966,0.93389726,0.8693421,0.6780663,0.5840927,-0.0939736
52,0.96688646,0.75191915,"('irrational', 'rational')",-0.9989309,-1.1030576,0.37257126,0.23963003,0.1135089,-0.0371695,-0.1506784
53,-0.5957428,-0.6750411,"('uncreative', 'creative')",-0.026871499,-0.099341765,0.9315072,0.86267203,0.1029643,0.0294297,-0.0735346
54,0.19026294,0.10336554,"('incapable', 'capable')",-0.23193762,-0.24072349,0.9908768,0.98113954,0.3164007,0.2812605,-0.0351402
55,-0.2642491,-0.2803586,"('incompetent', 'clever')",1.2141281,1.2293291,0.016332172,0.03444048,0.3220704,0.3278037,0.0057333
56,1.1966312,1.244904,"('impractical', 'practical')",1.5956924,1.5750421,0.38407034,0.38359487,1.058798,1.0678471,0.0090491
