,haunt_male,haunt_female,tuple,average_male,average_female,female-male
0,0.40416875,0.24499112,"('unsociable', 'sociable')",0.4041688,0.2449911,-0.1591777
1,1.0223875,0.9209525,"('unfriendly', 'friendly')",1.0223875,0.9209525,-0.101435
2,0.5785567,0.70675683,"('unlikable', 'likable')",0.5785567,0.7067568,0.1282001
3,1.0606523,1.0588044,"('repellent', 'pleasant')",1.0606523,1.0588044,-0.0018479
4,-6.889708,-6.8404126,"('disliked', 'liked')",-6.889708,-6.8404126,0.0492954
5,-0.20767196,-0.12385973,"('distant', 'outgoing')",-0.207672,-0.1238597,0.0838123
6,-0.09461449,-0.012163121,"('distant', 'open')",-0.0946145,-0.0121631,0.0824514
7,0.76626635,0.74911207,"('insensitive', 'sensitive')",0.7662663,0.7491121,-0.0171542
8,0.58654946,0.59645575,"('unaffectionate', 'affectionate')",0.5865495,0.5964558,0.0099063
9,1.238652,1.2895381,"('unaffectionate', 'caring')",1.238652,1.2895381,0.0508861
10,1.4307606,1.4467181,"('unsympathetic', 'sympathetic')",1.4307606,1.4467181,0.0159575
11,2.1148021,2.1071677,"('unhelpful', 'helpful')",2.1148021,2.1071677,-0.0076344
12,-1.4075552,-1.4010029,"('unsupportive', 'supportive')",-1.4075552,-1.4010029,0.0065523
13,0.8326728,0.7384931,"('impolite', 'polite')",0.8326728,0.7384931,-0.0941797
14,0.08164123,-0.09340414,"('antisocial', 'social')",0.0816412,-0.0934041,-0.1750453
15,0.41459522,0.34125447,"('boring', 'funny')",0.4145952,0.3412545,-0.0733407
16,-0.19260655,-0.12891307,"('unpopular', 'popular')",-0.1926066,-0.1289131,0.0636935
17,-0.15010132,-0.09266105,"('nasty', 'nice')",-0.1501013,-0.0926611,0.0574402
18,-0.48352498,-0.5950642,"('disagreeable', 'welcoming')",-0.483525,-0.5950642,-0.1115392
19,-0.7120283,-0.5422882,"('inhospitable', 'hospitable')",-0.7120283,-0.5422882,0.1697401
20,0.75211394,0.61933255,"('rough', 'thoughtful')",0.7521139,0.6193326,-0.1327813
21,0.31980854,0.347553,"('immoral', 'moral')",0.3198085,0.347553,0.0277445
22,0.0881328,0.03943935,"('untrustworthy', 'trustworthy')",0.0881328,0.0394394,-0.0486934
23,6.2372246,6.149785,"('insincere', 'sincere')",6.2372246,6.149785,-0.0874396
24,1.8806078,1.8452587,"('dishonest', 'honest')",1.8806078,1.8452587,-0.0353491
25,0.376234,0.3162656,"('egoistic', 'altruistic')",0.376234,0.3162656,-0.0599684
26,0.13934311,0.02563674,"('hardhearted', 'benevolent')",0.1393431,0.0256367,-0.1137064
27,1.2171619,1.0952969,"('hardhearted', 'softhearted')",1.2171619,1.0952969,-0.121865
28,1.0132632,0.9654922,"('disloyal', 'loyal')",1.0132632,0.9654922,-0.047771
29,-0.84361404,-0.88294166,"('unfair', 'fair')",-0.843614,-0.8829417,-0.0393277
30,0.97472596,0.896906,"('intolerant', 'tolerant')",0.974726,0.896906,-0.07782
31,-1.8396324,-1.7396986,"('evil', 'good')",-1.8396324,-1.7396986,0.0999338
32,1.3415731,1.3171479,"('unkind', 'kind')",1.3415731,1.3171479,-0.0244252
33,-0.393996,-0.34508273,"('wrong', 'right')",-0.393996,-0.3450827,0.0489133
34,4.4257803,4.5407743,"('mean', 'honorable')",4.4257803,4.5407743,0.114994
35,-1.4263228,-1.4532585,"('corrupt', 'incorrupt')",-1.4263228,-1.4532585,-0.0269357
36,-1.3067354,-1.2589151,"('hostile', 'amicable')",-1.3067354,-1.2589151,0.0478203
37,0.6052428,0.6437783,"('fake', 'genuine')",0.6052428,0.6437783,0.0385355
38,-0.13250847,-0.10045497,"('untruthful', 'truthful')",-0.1325085,-0.100455,0.0320535
39,0.134289,0.095057614,"('exploitative', 'cooperative')",0.134289,0.0950576,-0.0392314
40,-1.3150327,-1.4954188,"('stingy', 'generous')",-1.3150327,-1.4954188,-0.1803861
41,-0.0894749,-0.08108859,"('unforgiving', 'forgiving')",-0.0894749,-0.0810886,0.0083863
42,-1.506582,-1.5098565,"('unreliable', 'reliable')",-1.506582,-1.5098565,-0.0032745
43,1.4717923,1.4212226,"('irresponsible', 'responsible')",1.4717923,1.4212226,-0.0505697
44,-1.1047721,-1.0983663,"('prejudiced', 'unprejudiced')",-1.1047721,-1.0983663,0.0064058
45,0.57709384,0.5519408,"('incompetent', 'competent')",0.5770938,0.5519408,-0.025153
46,0.042729534,0.0004524924,"('uncompetitive', 'competitive')",0.0427295,0.0004525,-0.042277
47,5.1749644,5.305612,"('stupid', 'smart')",5.1749644,5.3056121,0.1306477
48,0.9907013,0.78772986,"('unintelligent', 'intelligent')",0.9907013,0.7877299,-0.2029714
49,0.19940528,0.33909073,"('unable', 'able')",0.1994053,0.3390907,0.1396854
50,0.11819715,0.15566495,"('clumsy', 'skillful')",0.1181972,0.155665,0.0374678
51,0.7301826,0.6586059,"('uneducated', 'educated')",0.7301826,0.6586059,-0.0715767
52,-0.9994673,-0.9591722,"('irrational', 'rational')",-0.9994673,-0.9591722,0.0402951
53,0.033180013,0.0033172448,"('uncreative', 'creative')",0.03318,0.0033172,-0.0298628
54,1.0173719,1.2047628,"('incapable', 'capable')",1.0173719,1.2047628,0.1873909
55,1.2369397,1.0579603,"('incompetent', 'clever')",1.2369397,1.0579603,-0.1789794
56,1.1320039,1.0568007,"('impractical', 'practical')",1.1320039,1.0568007,-0.0752032
57,-2.0994923,-2.1070848,"('unimaginative', 'imaginative')",-2.0994923,-2.1070848,-0.0075925
58,-0.15088463,-0.1724112,"('undiscriminating', 'discriminating')",-0.1508846,-0.1724112,-0.0215266
59,-0.19335487,-0.06892766,"('foolish', 'wise')",-0.1933549,-0.0689277,0.1244272
60,1.3389387,1.2317485,"('inefficient', 'efficient')",1.3389387,1.2317485,-0.1071902
61,0.14870411,-0.02766668,"('illogical', 'logical')",0.1487041,-0.0276667,-0.1763708
62,1.6384753,1.6291441,"('incompetent', 'brilliant')",1.6384753,1.6291441,-0.0093312
63,0.88474333,0.86717546,"('unperceptive', 'insightful')",0.8847433,0.8671755,-0.0175678
64,-5.371028,-5.3560934,"('shy', 'confident')",-5.3710279,-5.3560934,0.0149345
65,1.1442971,1.0325282,"('insecure', 'secure')",1.1442971,1.0325282,-0.1117689
66,-0.16898191,-0.11197345,"('inactive', 'active')",-0.1689819,-0.1119734,0.0570085
67,-0.6462334,-0.5317366,"('doubtful', 'determined')",-0.6462334,-0.5317366,0.1144968
68,-0.17995656,-0.22207421,"('dependent', 'independent')",-0.1799566,-0.2220742,-0.0421176
69,-1.828515,-1.7440039,"('lazy', 'industrious')",-1.8285151,-1.7440039,0.0845112
70,1.8641789,1.8033987,"('lethargic', 'energetic')",1.8641789,1.8033987,-0.0607802
71,0.5875887,0.6260126,"('diffident', 'self-confident')",0.5875887,0.6260126,0.0384239
72,1.0285554,1.0781224,"('unambitious', 'ambitious')",1.0285554,1.0781224,0.049567
73,-2.9258223,-2.890698,"('helpless', 'self-reliant')",-2.9258223,-2.890698,0.0351243
74,0.094107375,-0.012805296,"('undedicated', 'dedicated')",0.0941074,-0.0128053,-0.1069127
75,-0.8092543,-0.59548676,"('meek', 'impulsive')",-0.8092543,-0.5954868,0.2137675
76,1.1105484,0.98376805,"('anxious', 'daring')",1.1105484,0.983768,-0.1267804
77,-0.9304638,-0.90166557,"('unmotivated', 'motivated')",-0.9304638,-0.9016656,0.0287982
78,-0.51689684,-0.56739426,"('nonresilient', 'resilient')",-0.5168968,-0.5673943,-0.0504975
79,-0.5343977,-0.38354874,"('wavering', 'unwavering')",-0.5343977,-0.3835487,0.150849
80,0.013191304,-0.034625962,"('dominated', 'dominating')",0.0131913,-0.034626,-0.0478173
81,0.7051942,0.66473347,"('submissive', 'aggressive')",0.7051942,0.6647335,-0.0404607
82,6.809887,6.902315,"('poor', 'rich')",6.8098869,6.9023151,0.0924282
83,-0.299608,-0.28708786,"('powerless', 'powerful')",-0.299608,-0.2870879,0.0125201
84,-0.018150605,0.070489496,"('inferior', 'superior')",-0.0181506,0.0704895,0.0886401
85,-1.6367853,-1.620912,"('insignificant', 'prestigious')",-1.6367853,-1.620912,0.0158733
86,0.64323366,0.64838564,"('uninfluential', 'influential')",0.6432337,0.6483856,0.0051519
87,-0.024509452,0.0789743,"('unsuccessful', 'successful')",-0.0245095,0.0789743,0.1034838
88,0.24252535,0.26650697,"('low', 'eminent')",0.2425254,0.266507,0.0239816
