,northrop_male,northrop_female,tuple,grumman_male,grumman_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.4537754,-1.5404191,"('unsociable', 'sociable')",-1.9832073,-2.0630198,-0.6982079,-0.82676905,-1.3783968,-1.4767359,-0.0983391
1,-0.31045893,-0.41103774,"('unfriendly', 'friendly')",-0.96835655,-1.0753816,1.6574175,1.4278709,0.1262007,-0.0195162,-0.1457169
2,0.15800717,0.22901368,"('unlikable', 'likable')",-0.13811988,-0.09904994,0.6612001,0.71566874,0.2270291,0.2818775,0.0548484
3,-1.2261162,-1.2579631,"('repellent', 'pleasant')",-1.5956178,-1.5686734,0.62806976,0.6612217,-0.7312214,-0.7218049,0.0094165
4,0.08809497,0.015345361,"('disliked', 'liked')",0.74199814,0.6887066,-6.358387,-6.434712,-1.8427647,-1.91022,-0.0674553
5,0.29243276,0.3613488,"('distant', 'outgoing')",0.7298808,0.73194873,-0.24576272,-0.30108047,0.2588503,0.2640723,0.005222
6,0.21998478,0.23847666,"('distant', 'open')",0.30148137,0.28440106,-0.3098908,-0.4378069,0.0705251,0.0283569,-0.0421682
7,-0.87429684,-0.9299045,"('insensitive', 'sensitive')",-1.8444839,-1.8848431,-0.06536475,-0.05137798,-0.9280485,-0.9553752,-0.0273267
8,0.266163,0.25676116,"('unaffectionate', 'affectionate')",-0.8024235,-0.8711101,0.9620727,0.82419914,0.1419374,0.0699501,-0.0719873
9,-0.07650453,-0.11441258,"('unaffectionate', 'caring')",-0.9091569,-0.99699736,1.3105551,1.2167504,0.1082979,0.0351135,-0.0731844
10,-2.50893,-2.5796769,"('unsympathetic', 'sympathetic')",-3.4245732,-3.4934132,-1.137889,-1.1723784,-2.3571307,-2.4151562,-0.0580255
11,-0.8772317,-0.8673879,"('unhelpful', 'helpful')",-2.435732,-2.4539094,1.0019311,1.072402,-0.7703441,-0.7496317,0.0207124
12,-0.35345635,-0.3490582,"('unsupportive', 'supportive')",-1.4735595,-1.5072273,-2.063419,-2.0833175,-1.2968117,-1.313201,-0.0163893
