,iqvia_male,iqvia_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.054858305,-0.16182937,"('unsociable', 'sociable')",-0.012227692,-0.30377948,-0.24923366,-0.406081,-0.1054399,-0.2905633,-0.1851234
1,-1.1851224,-1.1199024,"('unfriendly', 'friendly')",-0.513659,-0.6303649,1.530633,1.3057553,-0.0560495,-0.1481707,-0.0921212
2,-0.003030736,0.019856032,"('unlikable', 'likable')",1.6095976,1.7198818,0.95147455,1.0569396,0.8526804,0.9322258,0.0795454
3,0.046482876,0.20829469,"('repellent', 'pleasant')",0.7905,0.76972514,-0.0025635026,0.08941132,0.2781398,0.3558104,0.0776706
4,-0.9167428,-0.9145848,"('disliked', 'liked')",-0.25447503,-0.18656385,-5.7464275,-5.629096,-2.3058818,-2.2434149,0.0624669
5,-0.8689314,-0.8295815,"('distant', 'outgoing')",-0.96648175,-0.85439783,0.03714177,0.010852985,-0.5994238,-0.5577088,0.041715
6,-1.4602251,-1.3990408,"('distant', 'open')",-1.1027513,-1.0435382,0.58012176,0.4971445,-0.6609515,-0.6484782,0.0124733
7,0.42574593,0.5290812,"('insensitive', 'sensitive')",0.55659753,0.48156407,0.5623721,0.55196327,0.5149052,0.5208695,0.0059643
8,-1.1060317,-1.038675,"('unaffectionate', 'affectionate')",-0.9730288,-0.91567606,0.33507982,0.18642657,-0.5813269,-0.5893081,-0.0079812
9,-1.1377546,-1.0761538,"('unaffectionate', 'caring')",-0.24738285,-0.30606914,0.92638165,0.8058203,-0.1529186,-0.1921342,-0.0392156
10,-0.110137574,-0.021806829,"('unsympathetic', 'sympathetic')",-0.04211467,-0.25222027,-0.1650632,-0.2353815,-0.1057718,-0.1698029,-0.0640311
11,0.11526333,0.12983407,"('unhelpful', 'helpful')",-0.30540252,-0.3710379,1.9304974,1.9550657,0.5801194,0.5712873,-0.0088321
12,0.017463367,0.18262598,"('unsupportive', 'supportive')",-0.14363761,-0.017740175,-1.5050119,-1.4583983,-0.5437287,-0.4311709,0.1125578
13,0.8361112,0.77285814,"('impolite', 'polite')",0.24545322,0.13681087,0.24950688,0.22722994,0.4436904,0.3789663,-0.0647241
14,0.57658076,0.57666826,"('antisocial', 'social')",1.8246148,1.8022964,-0.37458864,-0.3301119,0.6755356,0.6829509,0.0074153
15,0.30073342,0.21974574,"('boring', 'funny')",-1.0548674,-1.00498,0.68451065,0.6576946,-0.0232078,-0.0425132,-0.0193054
16,-0.8980204,-0.86499286,"('unpopular', 'popular')",-0.6474758,-0.49960902,0.4437974,0.5219275,-0.367233,-0.2808915,0.0863415
17,-0.13629015,-0.103587195,"('nasty', 'nice')",-0.8980009,-0.7649286,-0.26783687,-0.22084236,-0.4340426,-0.3631194,0.0709232
18,0.029157676,0.06336436,"('disagreeable', 'welcoming')",-0.015216261,0.039546788,0.0047416463,-0.027835827,0.0062277,0.0250251,0.0187974
19,-1.2280786,-1.2097448,"('inhospitable', 'hospitable')",-1.0598109,-0.99303997,0.08348176,0.084052116,-0.7348026,-0.7062442,0.0285584
20,0.55727494,0.6477369,"('rough', 'thoughtful')",0.36091638,0.44820404,0.97835827,0.9437721,0.6321832,0.6799043,0.0477211
21,0.6372584,0.5947969,"('immoral', 'moral')",0.45978612,0.33509997,-0.37847343,-0.39074326,0.2395237,0.1797179,-0.0598058
22,0.72988933,0.73780215,"('untrustworthy', 'trustworthy')",-0.0748618,-0.21363735,-0.8623997,-0.9197441,-0.0691241,-0.1318598,-0.0627357
23,-0.117822126,-0.07715294,"('insincere', 'sincere')",-0.19295281,-0.3772304,5.235735,5.0528708,1.6416534,1.5328291,-0.1088243
24,0.70023346,0.7176305,"('dishonest', 'honest')",-0.85579175,-1.0068715,0.5485527,0.40984872,0.1309981,0.0402026,-0.0907955
