,yum_male,yum_female,tuple,china_male,china_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2339531,-1.2979082,"('unsociable', 'sociable')",-0.56247246,-0.6945182,0.53633964,0.3508357,-0.035948694,-0.117940575,-0.3240086,-0.4398828,-0.1158742
1,-0.51533735,-0.4395148,"('unfriendly', 'friendly')",-0.2262967,-0.16946657,-0.21405558,-0.30102926,1.4674189,1.3421041,0.1279323,0.1080234,-0.0199089
2,1.2889721,1.3067815,"('unlikable', 'likable')",1.5855075,1.5778877,1.9442229,2.022398,0.7809331,0.86460567,1.3999089,1.4429183,0.0430094
3,-0.86499846,-0.7037676,"('repellent', 'pleasant')",-0.016781636,0.17070924,0.73372966,0.74639916,0.21867746,0.2347586,0.0176568,0.1120249,0.0943681
4,0.5129862,0.61327314,"('disliked', 'liked')",-0.446599,-0.45886832,-0.3251223,-0.35104892,-6.0231767,-6.0675864,-1.570478,-1.5660577,0.0044203
5,-0.15519214,-0.07092744,"('distant', 'outgoing')",-1.1946105,-1.1434706,-1.0854793,-0.9935992,-0.33054638,-0.31409,-0.691457,-0.6305218,0.0609352
6,-0.3620653,-0.17841074,"('distant', 'open')",-0.8398892,-0.68620825,-1.4083456,-1.3269544,0.15577619,0.122775234,-0.613631,-0.5171995,0.0964315
7,-0.6100966,-0.6185708,"('insensitive', 'sensitive')",-0.20991386,-0.2599003,0.7385119,0.6954539,0.7077045,0.68363327,0.1565515,0.125154,-0.0313975
8,-0.49661142,-0.4758241,"('unaffectionate', 'affectionate')",0.090133205,0.11904177,-0.5540042,-0.51317036,0.46106339,0.39690292,-0.1248548,-0.1182624,0.0065924
9,-0.8792063,-0.8750559,"('unaffectionate', 'caring')",0.059628937,0.05287019,0.043202087,-0.0034906082,0.8920895,0.8614722,0.0289286,0.008949,-0.0199796
10,-1.926134,-1.8428077,"('unsympathetic', 'sympathetic')",-0.50740445,-0.46805435,-0.0708279,-0.14822298,-0.20712903,-0.25639108,-0.6778738,-0.678869,-0.0009952
11,-1.0604752,-1.1243442,"('unhelpful', 'helpful')",-0.13893993,-0.19257441,-0.15820687,-0.24038574,2.123647,2.1374733,0.1915062,0.1450422,-0.046464
12,-0.25926667,-0.092548825,"('unsupportive', 'supportive')",1.086777,1.2267094,0.16958363,0.3013131,-1.5333189,-1.5215639,-0.1340562,-0.0215226,0.1125336
13,-0.5679063,-0.6553886,"('impolite', 'polite')",0.27966547,0.1852421,0.26338464,0.20481646,0.2573797,0.2286812,0.0581309,-0.0091622,-0.0672931
14,-1.099754,-1.1080118,"('antisocial', 'social')",0.39938325,0.32092792,2.5336323,2.4891932,-0.21865395,-0.23556961,0.4036519,0.3666349,-0.037017
15,0.5007404,0.35157537,"('boring', 'funny')",0.3256175,0.16114685,-1.0645311,-1.0804528,0.3499939,0.32415533,0.0279552,-0.0608938,-0.088849
16,-0.17278554,-0.086604655,"('unpopular', 'popular')",-1.0928042,-0.9433242,-0.97045314,-0.8627571,0.14589201,0.15433641,-0.5225378,-0.4345874,0.0879504
17,0.37440333,0.4296057,"('nasty', 'nice')",-0.12951845,-0.006762786,-0.8557098,-0.7608795,-0.29108673,-0.2305896,-0.2254779,-0.1421565,0.0833214
18,0.15809646,0.2589453,"('disagreeable', 'welcoming')",0.043873917,0.18439747,-0.24141414,-0.14706966,-0.39913583,-0.4320498,-0.1096449,-0.0339442,0.0757007
19,0.26984444,0.4072774,"('inhospitable', 'hospitable')",-0.10207045,0.00076936744,-1.3440846,-1.2536204,-0.348132,-0.2765514,-0.3811107,-0.2805313,0.1005794
20,0.25322884,0.28962612,"('rough', 'thoughtful')",0.5845871,0.602997,0.23529622,0.33743516,1.0245465,0.995532,0.5244147,0.5563976,0.0319829
21,-1.0444868,-1.0558321,"('immoral', 'moral')",0.027003003,-0.055923067,0.5575347,0.5104803,-0.4440804,-0.42064974,-0.2260074,-0.2554812,-0.0294738
22,-0.17921497,-0.15942648,"('untrustworthy', 'trustworthy')",0.78951865,0.79736227,-0.13020054,-0.13685916,-0.8516283,-0.90596324,-0.0928813,-0.1012217,-0.0083404
23,-0.32254454,-0.36275512,"('insincere', 'sincere')",0.7220842,0.7438585,0.19922407,0.069360256,5.649264,5.5423775,1.562007,1.4982103,-0.0637967
24,-0.20509973,-0.22405629,"('dishonest', 'honest')",1.101365,1.0807582,-0.60153514,-0.65026045,0.6343692,0.5574143,0.2322748,0.1909639,-0.0413109
25,-0.47994408,-0.53620976,"('egoistic', 'altruistic')",0.23453356,0.25193495,0.5428788,0.5244943,1.044425,1.0400354,0.3354733,0.3200637,-0.0154096
26,-0.4606957,-0.47117123,"('hardhearted', 'benevolent')",0.11833956,0.068217576,1.9472034,1.9581277,1.6966225,1.6217766,0.8253675,0.7942377,-0.0311298
27,-0.2488105,-0.15351461,"('hardhearted', 'softhearted')",-0.5143941,-0.54910976,-0.2619898,-0.28054953,1.2384863,1.104355,0.053323,0.0302953,-0.0230277
28,-0.8460332,-0.9356684,"('disloyal', 'loyal')",-0.028280914,-0.10999362,-0.26004952,-0.43008053,1.1745466,1.0386914,0.0100457,-0.1092628,-0.1193085
29,-0.32957458,-0.3745873,"('unfair', 'fair')",-0.50113773,-0.54065156,-0.7837951,-0.7611254,-0.5320427,-0.64627683,-0.5366375,-0.5806602,-0.0440227
30,-0.5155601,-0.5362571,"('intolerant', 'tolerant')",0.54896903,0.5081128,1.7436415,1.6538608,1.408508,1.3703583,0.7963896,0.7490187,-0.0473709
31,-0.03226334,0.17811981,"('evil', 'good')",-0.339301,-0.07275822,-1.8692232,-1.7217016,-1.4240307,-1.4583875,-0.9162046,-0.7686819,0.1475227
32,-0.23128659,-0.28567865,"('unkind', 'kind')",-0.20367064,-0.3688774,0.59163046,0.42550355,0.94576997,0.83351505,0.2756108,0.1511156,-0.1244952
33,0.36246336,0.3214365,"('wrong', 'right')",0.10611521,0.12383531,0.20181885,0.28588876,-0.6924814,-0.68629354,-0.005521,0.0112167,0.0167377
