,automatic_male,automatic_female,tuple,data_male,data_female,processing_male,processing_female,inc_male,inc_female,average_male,average_female,female-male
11,1.4523048,1.5278653,"('unhelpful', 'helpful')",0.028927168,0.09664989,0.6240982,0.67579114,1.7383634,1.8269312,0.9609234,1.0318093,0.0708859
12,0.49120274,0.5240712,"('unsupportive', 'supportive')",0.13755117,0.18785974,-0.098435685,-0.050650235,-1.584267,-1.608925,-0.2634872,-0.2369111,0.0265761
13,1.0066009,0.97320455,"('impolite', 'polite')",-0.18131082,-0.17805766,0.7478021,0.72096926,-0.1524191,-0.09941504,0.3551683,0.3541753,-0.000993
14,1.193383,1.1517917,"('antisocial', 'social')",0.1826125,0.3430317,1.3411498,1.4032656,-0.4378614,-0.29127517,0.569821,0.6517034,0.0818824
15,0.28035927,0.16891894,"('boring', 'funny')",-0.06331935,-0.063363954,-0.6790215,-0.7426965,0.6571364,0.5642979,0.0487887,-0.0182109,-0.0669996
16,-1.2105241,-1.2481422,"('unpopular', 'popular')",0.37988192,0.30550957,-0.5979658,-0.6211261,0.8759126,0.85845006,-0.1381738,-0.1763272,-0.0381534
17,-0.67028797,-0.65065044,"('nasty', 'nice')",0.13250393,0.17234921,-0.5309814,-0.5435803,-0.1831213,-0.19121987,-0.3129717,-0.3032753,0.0096964
18,-0.37890118,-0.4946413,"('disagreeable', 'welcoming')",0.49892208,0.41645098,0.044188663,-0.0806906,-0.022983957,-0.13527477,0.0353064,-0.0735389,-0.1088453
19,-1.0075785,-1.060147,"('inhospitable', 'hospitable')",-0.23779061,-0.3468556,-0.46684644,-0.608422,0.38296458,0.2269381,-0.3323127,-0.4471216,-0.1148089
20,0.9178139,0.88717204,"('rough', 'thoughtful')",0.3263604,0.3437729,0.8456804,0.84982383,0.89377695,0.8516886,0.7459079,0.7331143,-0.0127936
21,0.3953957,0.27725306,"('immoral', 'moral')",-0.017981188,-0.02289949,0.29772812,0.28731495,-0.5949531,-0.47675171,0.0200474,0.0162292,-0.0038182
22,0.027301416,0.029381236,"('untrustworthy', 'trustworthy')",-0.21687892,-0.19713476,0.12849554,0.15203206,-0.9490646,-0.7850268,-0.2525367,-0.2001871,0.0523496
23,0.9185579,0.9966278,"('insincere', 'sincere')",-0.12099339,-0.09680175,-0.1452922,-0.14775492,5.60768,5.749951,1.564988,1.6255054,0.0605174
24,0.5943117,0.5752307,"('dishonest', 'honest')",-0.33957762,-0.37623066,-0.6473573,-0.6733519,0.97817373,0.9978738,0.1463876,0.1308805,-0.0155071
25,-0.40048483,-0.3919655,"('egoistic', 'altruistic')",0.40276375,0.3904999,0.044162303,0.023848698,1.6066145,1.4936231,0.4132639,0.3790016,-0.0342623
26,0.5379948,0.32586747,"('hardhearted', 'benevolent')",0.7571758,0.60032403,1.1561869,1.0212404,1.8498073,1.6555358,1.0752912,0.9007419,-0.1745493
27,0.03860174,0.025175676,"('hardhearted', 'softhearted')",-1.0070174,-1.0205977,-0.87040985,-0.9338703,1.3249959,1.1869805,-0.1284574,-0.185578,-0.0571206
28,0.01884682,-0.034501947,"('disloyal', 'loyal')",-0.32109022,-0.38163143,-0.32591453,-0.39902622,1.1824067,1.1262662,0.1385622,0.0777767,-0.0607855
29,-0.40433162,-0.44563442,"('unfair', 'fair')",0.21416703,0.200271,-1.1070217,-1.1541725,-0.55807924,-0.69857,-0.4638164,-0.5245265,-0.0607101
30,0.5035315,0.4733073,"('intolerant', 'tolerant')",0.29649004,0.28541496,0.8837403,0.8079764,0.8938261,0.8802239,0.644397,0.6117307,-0.0326663
31,-2.1971943,-2.2074523,"('evil', 'good')",0.05944694,-0.01174066,-1.4880774,-1.5949064,-0.43859348,-0.6791854,-1.0161046,-1.1233212,-0.1072166
32,-0.23507805,-0.32233062,"('unkind', 'kind')",-0.4288113,-0.4340075,0.33822158,0.30975822,1.0904151,1.0689185,0.1911868,0.1555846,-0.0356022
33,-0.3886869,-0.45572358,"('wrong', 'right')",1.6154069,1.5270886,0.80557257,0.693799,-0.41881183,-0.55506134,0.4033702,0.3025257,-0.1008445
34,0.5626611,0.68437237,"('mean', 'honorable')",-0.14166537,-0.041548543,-0.05392772,-0.010192808,5.7496014,5.8873105,1.5291673,1.6299853,0.100818
35,-0.97774583,-1.0640147,"('corrupt', 'incorrupt')",0.07117868,-0.02042668,-0.436961,-0.5479682,0.35681218,0.094719246,-0.246679,-0.3844226,-0.1377436
36,-1.1439464,-1.2452002,"('hostile', 'amicable')",0.0052422304,-0.12224546,-1.631976,-1.8214173,0.24981986,-0.008250818,-0.6302151,-0.7992784,-0.1690633
37,-0.08735025,-0.1480779,"('fake', 'genuine')",-0.6834488,-0.75734365,-1.0809666,-1.0945742,0.11385426,0.18183796,-0.4344778,-0.4545394,-0.0200616
38,0.2052086,0.2844551,"('untruthful', 'truthful')",0.5727204,0.5052991,-0.04169756,-0.10639033,0.25892758,0.22058111,0.2487898,0.2259862,-0.0228036
39,1.9686127,1.9683036,"('exploitative', 'cooperative')",1.2871786,1.2092086,0.22010112,0.18136093,0.13150774,0.13988559,0.90185,0.8746897,-0.0271603
40,0.09951168,0.09252737,"('stingy', 'generous')",0.17373228,0.17609596,-0.39455462,-0.3136303,-1.4839486,-1.6034747,-0.4013148,-0.4121204,-0.0108056
41,-0.14946377,-0.17751998,"('unforgiving', 'forgiving')",-0.055452377,-0.07413254,0.64959013,0.52314043,0.14458561,0.02920555,0.1473149,0.0751734,-0.0721415
42,-0.6957768,-0.7374516,"('unreliable', 'reliable')",0.15869951,0.20011358,-0.010033853,-0.0440811,-3.418091,-3.3029766,-0.9913006,-0.9710989,0.0202017
43,0.6474899,0.58324414,"('irresponsible', 'responsible')",-0.7051865,-0.69809234,-0.5477664,-0.5496149,0.1400758,0.20634356,-0.1163468,-0.1145299,0.0018169
44,-0.3329942,-0.35399213,"('prejudiced', 'unprejudiced')",-0.6491843,-0.6307928,-0.81389534,-0.8260277,-1.8577002,-1.9217176,-0.9134435,-0.9331326,-0.0196891
45,0.034710854,0.18764153,"('incompetent', 'competent')",-0.56060505,-0.44266105,0.13392575,0.2878821,-0.13513744,-0.016726669,-0.1317765,0.004034,0.1358105
46,1.5888137,1.5236981,"('uncompetitive', 'competitive')",-0.09369809,-0.13775443,0.6621673,0.74547297,-0.68112886,-0.5873521,0.3690385,0.3860161,0.0169776
47,-0.030873882,0.041966833,"('stupid', 'smart')",0.53123426,0.6274419,0.5630783,0.63955975,5.322206,5.559997,1.5964112,1.7172414,0.1208302
48,1.96868,1.822439,"('unintelligent', 'intelligent')",-0.38792226,-0.4322786,0.5656521,0.48358044,1.0684264,0.99675083,0.803709,0.7176229,-0.0860861
49,0.26715142,0.3411758,"('unable', 'able')",-0.9565236,-0.8980157,-0.10746488,-0.05239155,0.12569991,0.321283,-0.1677843,-0.0719871,0.0957972
50,-0.27517408,-0.26367572,"('clumsy', 'skillful')",0.39482245,0.40701932,-0.12769136,-0.1528001,-0.09389583,-0.0714962,-0.0254847,-0.0202382,0.0052465
51,0.6804619,0.59182733,"('uneducated', 'educated')",-0.20787375,-0.3101729,0.32849458,0.23255165,0.8899145,0.8419146,0.4227493,0.3390302,-0.0837191
52,0.0333074,-0.1571275,"('irrational', 'rational')",2.0367718,1.7404971,-0.54555863,-0.864465,-0.10278072,-0.35948637,0.3554349,0.0898546,-0.2655803
53,-0.5299137,-0.7027614,"('uncreative', 'creative')",0.66668683,0.5304662,0.0091488995,-0.15369897,0.78669274,0.67170674,0.2331537,0.0864281,-0.1467256
54,-0.8114216,-0.9833047,"('incapable', 'capable')",-0.09900108,-0.3010035,-0.7432082,-0.8973752,1.1748439,1.0861756,-0.1196968,-0.273877,-0.1541802
55,1.0814797,1.0880829,"('incompetent', 'clever')",-0.9708279,-0.8908898,0.5310066,0.6092738,0.053717047,0.19674525,0.1738439,0.250803,0.0769591
56,1.6463811,1.5783917,"('impractical', 'practical')",0.31858063,0.42780635,1.0439668,1.0918918,-0.5759518,-0.37797397,0.6082442,0.6800289,0.0717847
57,1.1071371,0.83742404,"('unimaginative', 'imaginative')",-0.60287285,-0.67742455,-0.3965928,-0.44151568,-2.5484715,-2.6339393,-0.6102,-0.7288638,-0.1186638
58,0.40893495,0.35285366,"('undiscriminating', 'discriminating')",1.6226293,1.5969265,1.2051766,1.1149474,0.1441081,0.07863006,0.8452122,0.7858394,-0.0593728
59,-1.3764244,-1.4508462,"('foolish', 'wise')",1.1588881,1.052833,-0.9381908,-1.0526417,0.2894098,0.16034934,-0.2165793,-0.3225764,-0.1059971
60,2.3268468,2.38387,"('inefficient', 'efficient')",0.16364105,0.33328447,1.9966165,2.121158,-0.32139376,-0.069932416,1.0414276,1.1920949,0.1506673
61,1.0583299,0.984402,"('illogical', 'logical')",2.39209,2.319743,2.0384185,1.8720844,0.30604255,0.23963779,1.4487202,1.3539668,-0.0947534
62,0.36706868,0.5564735,"('incompetent', 'brilliant')",-0.40067706,-0.24688254,0.7535118,0.98638135,-0.22990337,0.02748301,0.1225,0.3308638,0.2083638
63,0.43682137,0.5403844,"('unperceptive', 'insightful')",0.07247548,0.10173394,-0.07566263,-0.016345255,0.7429203,0.860436,0.2941386,0.3715523,0.0774137
64,0.049879894,-0.010510117,"('shy', 'confident')",0.29342347,0.34422082,0.5173747,0.54803,-6.5445147,-6.510459,-1.4209591,-1.4071796,0.0137795
65,0.9877742,0.92529887,"('insecure', 'secure')",-0.23253939,-0.20431061,0.097227424,0.082713805,-0.7556192,-0.50150317,0.0242108,0.0755497,0.0513389
66,-0.8085921,-0.90284926,"('inactive', 'active')",-0.7346108,-0.8180575,-0.8162419,-0.9147541,1.0992029,0.92577344,-0.3150605,-0.4274719,-0.1124114
67,0.8668759,0.73375106,"('doubtful', 'determined')",0.85449,0.86101913,1.2918242,1.2761811,-0.41413245,-0.39619583,0.6497645,0.6186888,-0.0310757
68,0.7750181,0.697709,"('dependent', 'independent')",-0.0905998,-0.18371108,-0.27726585,-0.32261434,-0.091589525,-0.1120767,0.0788907,0.0198267,-0.059064
69,-0.31763053,-0.32169557,"('lazy', 'industrious')",1.1608154,1.175251,0.74073803,0.75712776,-0.015579207,-0.1555615,0.3920859,0.3637804,-0.0283055
70,0.5262524,0.5030972,"('lethargic', 'energetic')",-1.1087925,-1.0526916,-0.5666461,-0.4390269,0.010454856,0.21965763,-0.2846828,-0.1922409,0.0924419
71,-0.122215256,-0.09200958,"('diffident', 'self-confident')",1.8642132,1.9199241,0.08448056,0.11655036,0.6737982,0.6199733,0.6250691,0.6411096,0.0160405
72,0.07421623,0.09478522,"('unambitious', 'ambitious')",-0.18638575,-0.10518384,-0.116032146,-0.11738098,-0.95253634,-0.83171105,-0.2951845,-0.2398727,0.0553118
73,1.1369344,1.1267536,"('helpless', 'self-reliant')",1.2713119,1.276603,-0.59319097,-0.6433486,-2.998457,-3.0388741,-0.2958504,-0.3197165,-0.0238661
74,0.6027666,0.6337467,"('undedicated', 'dedicated')",0.6230844,0.63506335,-0.02028469,0.0503146,-0.064168125,-0.0791883,0.2853496,0.3099841,0.0246345
75,-1.3266258,-1.3310354,"('meek', 'impulsive')",-0.34392577,-0.34508738,0.013407446,-0.0033622459,-0.28074077,-0.29100367,-0.4844712,-0.4926222,-0.008151
76,0.426348,0.4121632,"('anxious', 'daring')",-1.5993519,-1.5194285,-0.2093209,-0.13504237,-0.15541044,0.023951553,-0.3844338,-0.304589,0.0798448
77,0.7534121,0.6783941,"('unmotivated', 'motivated')",0.00052957237,-0.015380394,0.62955517,0.5941727,-0.8229362,-0.7417862,0.1401402,0.1288501,-0.0112901
78,-0.3961114,-0.28044707,"('nonresilient', 'resilient')",-0.78531057,-0.7229358,-0.16425763,-0.05055658,0.09971506,0.19252962,-0.3114911,-0.2153525,0.0961386
79,-1.2782876,-1.3149308,"('wavering', 'unwavering')",-0.7328765,-0.84391886,-1.8055261,-1.9139564,0.25461212,0.22808194,-0.8905196,-0.9611811,-0.0706615
80,0.840812,1.0444373,"('dominated', 'dominating')",-0.3501269,-0.21163109,1.0221515,1.2314799,-1.1572045,-0.9036991,0.088908,0.2901468,0.2012388
81,1.2665857,1.1714075,"('submissive', 'aggressive')",-0.15638831,-0.052099563,1.3154068,1.3776191,-0.63489044,-0.38862363,0.4476785,0.5270758,0.0793973
82,-0.58471495,-0.59998024,"('poor', 'rich')",-0.47110543,-0.39493746,0.4588861,0.4640687,6.08502,6.292353,1.3720214,1.440376,0.0683546
83,0.76622754,0.7350124,"('powerless', 'powerful')",0.5175217,0.47133422,0.40643445,0.37227675,-1.1748583,-1.2069691,0.1288313,0.0929136,-0.0359177
84,1.161464,1.1048758,"('inferior', 'superior')",1.1609015,1.1716369,0.59613615,0.5977609,1.0396539,0.97761923,0.9895389,0.9629732,-0.0265657
85,-1.5213945,-1.6120543,"('insignificant', 'prestigious')",1.005694,0.79684246,-0.84682596,-1.0813273,0.855263,0.45086592,-0.1268159,-0.3614183,-0.2346024
86,0.6135018,0.36689818,"('uninfluential', 'influential')",-0.3606152,-0.5054401,0.32187095,0.20922835,0.14698373,0.07156478,0.1804353,0.0355628,-0.1448725
87,0.6215193,0.6339559,"('unsuccessful', 'successful')",1.1186035,1.0494083,0.87067354,0.9526066,0.6878318,0.8497587,0.8246571,0.8714324,0.0467753
88,0.12740804,0.029424608,"('low', 'eminent')",-0.1790986,-0.2531523,-0.3236444,-0.36220807,0.41140458,0.33860856,0.0090174,-0.0618318,-0.0708492
