,laboratory_male,laboratory_female,tuple,corp_male,corp_female,america_male,america_female,hldgs_male,hldgs_female,average_male,average_female,female-male
0,0.40096307,0.3784256,"('unsociable', 'sociable')",1.1214029,1.4465948,0.13937962,0.07671264,-1.0181605,-1.0204794,0.1608963,0.2203134,0.0594171
1,0.03240264,-0.18113312,"('unfriendly', 'friendly')",-0.90983665,-1.034345,-0.48571956,-0.37840316,-0.9582665,-1.0174515,-0.580355,-0.6528332,-0.0724782
2,0.52720404,0.5010194,"('unlikable', 'likable')",1.6746632,1.6065122,1.3974354,1.455204,0.47173733,0.5519692,1.0177599,1.0286762,0.0109163
3,-0.29110846,-0.20661518,"('repellent', 'pleasant')",1.0283058,1.2454939,0.17700727,0.21662857,0.3807774,0.37744525,0.3237455,0.4082381,0.0844926
4,-1.2397871,-1.3920813,"('disliked', 'liked')",-1.2144977,-1.4586489,-0.60594505,-0.579405,-2.258282,-2.2999487,-1.329628,-1.432521,-0.102893
5,-1.48265,-1.6499473,"('distant', 'outgoing')",-2.0629787,-2.222894,-0.93052363,-0.8423205,-1.1997503,-1.139826,-1.4189757,-1.463747,-0.0447713
6,-1.2616597,-1.3885465,"('distant', 'open')",-2.7987287,-2.9794965,-0.85515577,-0.679043,-0.9646538,-0.89321434,-1.4700496,-1.485075,-0.0150254
7,0.47444347,0.5834218,"('insensitive', 'sensitive')",1.0298692,1.3655139,0.37922302,0.41109413,-0.3184477,-0.27613539,0.391272,0.5209736,0.1297016
8,0.19792718,0.080571964,"('unaffectionate', 'affectionate')",-1.621013,-1.8903607,0.138183,0.18645784,-0.94903004,-1.0133951,-0.5584832,-0.6591815,-0.1006983
9,0.07215971,-0.02799113,"('unaffectionate', 'caring')",-0.3276615,-0.47696748,0.44953293,0.49031812,-0.65805894,-0.6913273,-0.116007,-0.1764919,-0.0604849
10,0.112335265,0.11808204,"('unsympathetic', 'sympathetic')",-0.22291234,0.16772129,0.006995251,0.08368841,-0.9435679,-0.9509787,-0.2617874,-0.1453717,0.1164157
11,0.32743725,0.37191582,"('unhelpful', 'helpful')",0.70886,0.84457165,0.97476226,0.9564955,0.38281015,0.3920933,0.5984674,0.6412691,0.0428017
12,0.4280149,0.507342,"('unsupportive', 'supportive')",0.8775127,1.0917951,0.7226805,0.80469126,-0.8079478,-0.75415385,0.305065,0.4124186,0.1073536
13,0.6700051,0.75220907,"('impolite', 'polite')",0.5331604,0.70158887,1.2056209,1.109756,-0.27624744,-0.23419312,0.5331347,0.5823402,0.0492055
14,1.4734379,1.6144142,"('antisocial', 'social')",1.8703895,2.1188228,0.7573011,0.6525246,0.06481618,0.05700454,1.0414861,1.1106915,0.0692054
15,0.48165473,0.4282569,"('boring', 'funny')",-0.82479036,-0.9290337,-0.03315773,-0.093795136,-0.12426261,-0.118938,-0.125139,-0.1783775,-0.0532385
16,-0.15257476,-0.22879252,"('unpopular', 'popular')",-1.1533388,-1.3072731,-0.4979729,-0.5122189,0.05881066,0.015881237,-0.4362689,-0.5081008,-0.0718319
17,-0.3975761,-0.39177266,"('nasty', 'nice')",-0.06901915,-0.05229199,-0.6854779,-0.5919698,-0.39685354,-0.32714254,-0.3872317,-0.3407943,0.0464374
18,-0.021117967,-0.06288979,"('disagreeable', 'welcoming')",-0.6359801,-0.58751315,0.91691136,1.0510342,-0.46416125,-0.42807707,-0.051087,-0.0068615,0.0442255
19,-1.606866,-1.6846696,"('inhospitable', 'hospitable')",-1.9228914,-2.0740013,-0.53583914,-0.38979053,-0.71290183,-0.65139747,-1.1946247,-1.1999648,-0.0053401
20,1.7673221,1.8123538,"('rough', 'thoughtful')",0.6594943,0.7358978,-0.17302714,-0.19911876,-0.306898,-0.33920568,0.4867229,0.5024818,0.0157589
21,1.1419295,1.1648691,"('immoral', 'moral')",2.017268,2.3687315,0.7481,0.7388822,-0.19594833,-0.14145464,0.9278373,1.032757,0.1049197
22,1.132362,1.1253256,"('untrustworthy', 'trustworthy')",1.5247853,1.6905276,0.78671527,0.76743263,0.09053776,0.14292149,0.8836001,0.9315518,0.0479517
23,0.14365824,0.124807954,"('insincere', 'sincere')",0.22513127,0.43585357,0.49682856,0.48612797,1.7710427,1.7522526,0.6591652,0.6997606,0.0405954
24,0.1479335,0.17952044,"('dishonest', 'honest')",-0.13818955,-0.042340547,0.9850338,1.0108438,0.16716897,0.12578923,0.2904867,0.3184532,0.0279665
25,0.1625036,0.12325215,"('egoistic', 'altruistic')",-0.8145134,-0.98179895,0.4928141,0.564244,-0.2660824,-0.36035246,-0.1063195,-0.1636638,-0.0573443
26,1.3871837,1.2849932,"('hardhearted', 'benevolent')",1.0124687,0.92798686,0.8513472,0.8869376,0.2245889,0.17557953,0.8688971,0.8188743,-0.0500228
27,-0.6769438,-0.6576786,"('hardhearted', 'softhearted')",-0.9588115,-0.97666496,0.18362856,0.16410035,-0.054436103,-0.12974252,-0.3766407,-0.3999964,-0.0233557
28,0.50471175,0.3879623,"('disloyal', 'loyal')",-0.20068704,-0.18588045,0.05853303,0.04415097,-0.55111486,-0.7113411,-0.0471393,-0.1162771,-0.0691378
29,0.11666242,0.10183787,"('unfair', 'fair')",-0.6042638,-0.6673462,-1.1435194,-1.205468,-0.3518235,-0.372191,-0.4957361,-0.5357918,-0.0400557
30,0.30419528,0.23231694,"('intolerant', 'tolerant')",1.4389114,1.63391,0.9181483,0.9413295,-0.5826065,-0.5649868,0.5196621,0.5606424,0.0409803
31,-1.2262721,-1.3361351,"('evil', 'good')",-2.164886,-2.4024003,-1.3251121,-1.1466463,-1.2988746,-1.2608185,-1.5037863,-1.5365,-0.0327137
32,0.47208738,0.51590604,"('unkind', 'kind')",1.7522264,1.8136228,1.1316581,1.0598018,0.88761866,0.8332742,1.0608976,1.0556512,-0.0052464
33,0.2853618,0.17195195,"('wrong', 'right')",0.2880063,0.095935844,0.23808026,0.14948869,0.119176865,0.07499174,0.2326563,0.1230921,-0.1095642
34,-0.122726865,-0.10156096,"('mean', 'honorable')",-0.093896694,0.08148011,0.22227648,0.31797582,1.5211146,1.6415777,0.3816919,0.4848682,0.1031763
35,-0.9576914,-1.0711788,"('corrupt', 'incorrupt')",-2.1979861,-2.6626496,-0.7650103,-0.82855767,-0.3639802,-0.45404923,-1.071167,-1.2541088,-0.1829418
36,-1.7625585,-2.005809,"('hostile', 'amicable')",-3.0609004,-3.4559386,-0.5788365,-0.5563286,-1.0898157,-1.1744248,-1.6230277,-1.7981253,-0.1750976
37,-0.9939594,-1.0405955,"('fake', 'genuine')",-0.09195431,-0.029916752,-0.45007837,-0.48300081,-0.32083085,-0.32675356,-0.4642057,-0.4700667,-0.005861
38,0.48476404,0.37891588,"('untruthful', 'truthful')",-1.0894868,-1.1923561,0.023207787,0.06581236,-1.1011744,-1.0915579,-0.4206724,-0.4597964,-0.039124
39,0.7606559,0.88182014,"('exploitative', 'cooperative')",2.2393727,2.2566736,1.2978113,1.2816799,0.70036066,0.75819963,1.2495502,1.2945933,0.0450431
40,0.27818495,0.23501484,"('stingy', 'generous')",0.110014275,0.12264765,0.5984172,0.6253143,-0.6078281,-0.6577169,0.0946971,0.081315,-0.0133821
41,0.7403002,0.64451253,"('unforgiving', 'forgiving')",0.5780623,0.6620123,0.12361127,0.1672926,-0.07181011,-0.072867036,0.3425409,0.3502376,0.0076967
42,0.14047801,0.28236538,"('unreliable', 'reliable')",1.4231644,1.6095513,1.1282988,1.2575763,-0.06944038,0.038397804,0.6556252,0.7969728,0.1413476
43,0.48039132,0.6093991,"('irresponsible', 'responsible')",1.044608,1.3636662,0.44539052,0.4959439,-0.16119717,-0.066462636,0.4522982,0.6006366,0.1483384
44,-0.3412455,-0.2941789,"('prejudiced', 'unprejudiced')",-0.53372467,-0.72620666,-0.9939054,-1.0077713,-0.43198678,-0.36735177,-0.5752156,-0.5988771,-0.0236615
45,0.25978577,0.1668022,"('incompetent', 'competent')",0.010644308,0.297482,-0.4028276,-0.29997492,-0.53058165,-0.53128874,-0.1657448,-0.0917449,0.0739999
46,0.935926,1.017127,"('uncompetitive', 'competitive')",1.4705967,1.9014348,0.76180303,0.7357976,-0.41531593,-0.3858244,0.6882525,0.8171338,0.1288813
47,0.56828374,0.557008,"('stupid', 'smart')",0.40106815,0.5691551,0.19509357,0.25254488,2.2655358,2.335598,0.8574953,0.9285765,0.0710812
48,1.4957889,1.4770055,"('unintelligent', 'intelligent')",1.0936506,1.3472797,0.15955883,0.21020964,-1.0755488,-1.1060362,0.4183623,0.4821146,0.0637523
49,-0.53708875,-0.50063056,"('unable', 'able')",-1.0160774,-0.87302357,-0.6863698,-0.57878876,-0.660388,-0.5628029,-0.724981,-0.6288115,0.0961695
50,-0.998363,-1.0479611,"('clumsy', 'skillful')",-0.8928773,-1.0854257,-0.22541696,-0.19980715,0.7494226,0.66430366,-0.3418087,-0.4172226,-0.0754139
51,0.4599539,0.40890664,"('uneducated', 'educated')",0.8488635,0.96374774,1.8560369,1.7705195,0.37074447,0.2277889,0.8838997,0.8427407,-0.041159
52,-0.51677287,-0.76663667,"('irrational', 'rational')",-1.4598212,-1.8901191,-0.6671949,-0.74887896,-0.2085873,-0.34172162,-0.7130941,-0.936839,-0.2237449
53,0.075458564,-0.10401445,"('uncreative', 'creative')",-0.11963481,-0.08395391,0.35309458,0.34726867,-0.4938899,-0.4979962,-0.0462429,-0.084674,-0.0384311
54,-0.3554338,-0.448506,"('incapable', 'capable')",-0.8441671,-0.9770492,-0.12881142,-0.07093266,-0.30168307,-0.30819377,-0.4075238,-0.4511704,-0.0436466
55,2.1732345,2.238963,"('incompetent', 'clever')",2.0764265,2.576668,0.86482346,0.9256819,-0.46154144,-0.45892015,1.1632357,1.3205982,0.1573625
56,1.7099609,1.7416079,"('impractical', 'practical')",1.3601395,1.6550207,0.7014526,0.7018909,0.21443567,0.26595187,0.9964972,1.0911179,0.0946207
57,0.728604,0.72365713,"('unimaginative', 'imaginative')",0.17846,0.4516062,-0.3335643,-0.33171278,-2.1364934,-2.185514,-0.3907484,-0.3354908,0.0552576
58,0.7585507,0.6560958,"('undiscriminating', 'discriminating')",0.63394827,0.7146758,-0.09266575,-0.043903098,-0.868055,-0.87859166,0.1079445,0.1120692,0.0041247
59,-0.35360864,-0.40421647,"('foolish', 'wise')",-1.0508388,-1.3539206,-0.37624857,-0.3363445,0.62680286,0.6006988,-0.2884733,-0.3734457,-0.0849724
60,1.292032,1.4365606,"('inefficient', 'efficient')",1.4495964,1.916986,0.9575885,1.0123798,-0.043630257,0.048702795,0.9138966,1.1036572,0.1897606
61,1.1904738,0.9969075,"('illogical', 'logical')",0.9202733,0.89956707,0.32121947,0.2011481,-0.054690715,-0.1301521,0.594319,0.4918676,-0.1024514
62,1.6025184,1.6598045,"('incompetent', 'brilliant')",1.4706701,1.7806377,0.63580877,0.7092786,0.014178395,0.11364712,0.9307939,1.0658419,0.135048
63,0.12517916,0.094380856,"('unperceptive', 'insightful')",1.1719934,1.4177411,1.7450508,1.8083981,0.3557775,0.44601747,0.8495002,0.9416344,0.0921342
64,-0.063513204,0.000419721,"('shy', 'confident')",1.4717801,1.5063295,0.8379336,0.8195058,-1.4240303,-1.3685812,0.2055426,0.2394185,0.0338759
65,0.41773534,0.47823572,"('insecure', 'secure')",1.263506,1.5062903,1.0479956,0.99619865,0.13851227,0.1205666,0.7169374,0.7753229,0.0583855
66,-1.478904,-1.4879677,"('inactive', 'active')",-1.13971,-1.1758912,0.6168166,0.6327304,-0.17445269,-0.18370613,-0.5440626,-0.5537086,-0.009646
67,-0.36507884,-0.32897574,"('doubtful', 'determined')",0.21997754,0.19153078,0.47568205,0.42038348,1.0417529,1.0920919,0.3430834,0.3437576,0.0006742
68,-0.53907955,-0.5288751,"('dependent', 'independent')",0.18258363,0.30890608,0.3919349,0.37757778,-1.2606654,-1.286256,-0.3063066,-0.2821618,0.0241448
69,0.12977505,0.12329595,"('lazy', 'industrious')",-0.3004828,-0.587592,-0.09997617,-0.088083975,-0.5022006,-0.49365255,-0.1932211,-0.2615081,-0.068287
70,0.3133063,0.35457385,"('lethargic', 'energetic')",0.5714438,0.8408438,0.90655285,0.9902253,0.33224702,0.3527642,0.5308875,0.6346018,0.1037143
71,-0.35697547,-0.40819123,"('diffident', 'self-confident')",0.027616719,0.033288777,0.7091647,0.7715275,-0.52216583,-0.5197113,-0.03559,-0.0307716,0.0048184
72,0.9839164,1.0285052,"('unambitious', 'ambitious')",0.6226063,0.7117841,1.0306338,1.0303794,0.35315618,0.29965457,0.7475781,0.7675808,0.0200027
73,-0.74154925,-0.82216835,"('helpless', 'self-reliant')",0.76528233,0.6068027,-0.72159755,-0.74578583,-1.3439312,-1.3469881,-0.5104489,-0.5770349,-0.066586
74,0.19153474,0.18152592,"('undedicated', 'dedicated')",1.1923289,1.3427373,0.5015709,0.5690029,0.059255004,0.070350945,0.4861724,0.5409043,0.0547319
