,dxc_male,dxc_female,tuple,technology_male,technology_female,co_male,co_female,average_male,average_female,female-male
0,-0.8685536,-0.98925453,"('unsociable', 'sociable')",0.88517606,0.7899801,-0.13284653,-0.25228587,-0.0387414,-0.1505201,-0.1117787
1,-1.8315761,-2.0072339,"('unfriendly', 'friendly')",0.23747319,0.058520805,0.8241421,0.71158177,-0.2566536,-0.4123771,-0.1557235
2,1.1234579,1.2009715,"('unlikable', 'likable')",0.92719084,0.99032646,1.0588869,1.127051,1.0365119,1.1061163,0.0696044
3,0.00930851,0.13552761,"('repellent', 'pleasant')",0.31929293,0.50551575,0.70184416,0.74117446,0.3434819,0.4607393,0.1172574
4,-0.4028321,-0.40012777,"('disliked', 'liked')",-0.8284089,-0.78120697,-6.6881614,-6.7707047,-2.6398007,-2.6506799,-0.0108792
5,-1.5990809,-1.443773,"('distant', 'outgoing')",-2.3073094,-2.0810132,-1.5544155,-1.4132576,-1.8202686,-1.6460145,0.1742541
6,-1.8534756,-1.675515,"('distant', 'open')",-2.3766901,-2.17952,-1.4774655,-1.3531828,-1.9025437,-1.7360725,0.1664712
7,-0.12675786,-0.15995608,"('insensitive', 'sensitive')",1.0096585,1.0776424,-0.014326713,0.087316215,0.2895246,0.3350008,0.0454762
8,-1.0404925,-1.1666383,"('unaffectionate', 'affectionate')",0.3032221,0.17847672,0.30442962,0.32746416,-0.1442803,-0.2202325,-0.0759522
9,-1.3007401,-1.4785141,"('unaffectionate', 'caring')",0.6139801,0.4622442,0.8871221,0.86716026,0.0667874,-0.0497032,-0.1164906
10,-0.58874774,-0.6428278,"('unsympathetic', 'sympathetic')",1.0092338,1.0184935,-0.3064235,-0.22909984,0.0380209,0.0488553,0.0108344
11,0.73874676,0.6304459,"('unhelpful', 'helpful')",2.075968,2.0548952,2.872299,2.9434414,1.8956712,1.8762608,-0.0194104
12,-0.1179424,0.030368648,"('unsupportive', 'supportive')",0.8561163,1.077774,-2.2244952,-2.0902052,-0.4954404,-0.3273542,0.1680862
13,0.06316354,0.027561804,"('impolite', 'polite')",0.8992915,0.9006631,-0.19253817,-0.12082136,0.256639,0.2691345,0.0124955
14,0.4428373,0.46882114,"('antisocial', 'social')",2.3461485,2.3982637,-0.023655938,-0.04809866,0.9217766,0.9396621,0.0178855
15,0.7554357,0.561998,"('boring', 'funny')",0.3360844,0.1906983,0.78346336,0.781903,0.6249945,0.5115331,-0.1134614
16,0.09115419,0.095157534,"('unpopular', 'popular')",-0.38458544,-0.41633382,0.4849831,0.43156037,0.0638506,0.0367947,-0.0270559
17,-0.30550426,-0.25627744,"('nasty', 'nice')",-0.51232547,-0.46867925,0.16772048,0.11213784,-0.2167031,-0.2042729,0.0124302
18,-0.82789534,-0.7297231,"('disagreeable', 'welcoming')",-0.27856037,-0.15069425,-1.0280646,-0.9319826,-0.7115068,-0.6041333,0.1073735
19,-0.5798758,-0.5876297,"('inhospitable', 'hospitable')",-1.1544002,-1.2318985,-0.5837472,-0.51549315,-0.7726744,-0.7783405,-0.0056661
20,0.33926836,0.2779257,"('rough', 'thoughtful')",1.7333893,1.7427467,0.5662759,0.52006674,0.8796445,0.846913,-0.0327315
21,0.64255506,0.54886985,"('immoral', 'moral')",1.9295458,1.859203,-0.39529088,-0.2974091,0.7256033,0.7035546,-0.0220487
22,0.41816017,0.3727124,"('untrustworthy', 'trustworthy')",0.3259572,0.25440773,-0.032562405,-0.10096116,0.237185,0.1753863,-0.0617987
23,-0.46104848,-0.5866356,"('insincere', 'sincere')",0.69160897,0.66061056,5.9957037,5.9789495,2.0754213,2.0176415,-0.0577798
24,-0.35680026,-0.38890377,"('dishonest', 'honest')",-0.8898864,-0.91423243,0.6471145,0.6771037,-0.1998574,-0.2086775,-0.0088201
25,-1.3153802,-1.4398634,"('egoistic', 'altruistic')",-0.56086,-0.6786878,1.1298033,0.96692425,-0.2488123,-0.3838757,-0.1350634
26,-0.30228683,-0.39594412,"('hardhearted', 'benevolent')",1.2595892,1.2767032,1.3069347,1.2184564,0.7547456,0.6997385,-0.0550071
27,-0.7349713,-0.7184751,"('hardhearted', 'softhearted')",-0.1983635,-0.13340192,0.37927508,0.39353547,-0.1846866,-0.1527805,0.0319061
28,-0.49185103,-0.7365875,"('disloyal', 'loyal')",0.87832433,0.61503005,1.4040575,1.2028543,0.5968436,0.3604323,-0.2364113
29,-0.59760946,-0.6318765,"('unfair', 'fair')",-1.1298538,-1.2080568,-0.5777755,-0.7515622,-0.7684129,-0.8638318,-0.0954189
30,0.76675195,0.730366,"('intolerant', 'tolerant')",2.0209725,2.0207126,0.523881,0.6953999,1.1038685,1.1488261,0.0449576
31,-1.8489922,-1.708982,"('evil', 'good')",-1.9427513,-2.0044634,-1.6869094,-1.7422595,-1.8262177,-1.8185682,0.0076495
32,-0.016743576,-0.20392764,"('unkind', 'kind')",1.3707935,1.3033619,1.3805928,1.3206298,0.9115476,0.806688,-0.1048596
33,-0.20740473,-0.30984095,"('wrong', 'right')",0.38358092,0.26517177,-0.6707784,-0.8174466,-0.1648674,-0.2873719,-0.1225045
34,-0.46625113,-0.26988402,"('mean', 'honorable')",-0.1752249,-0.016182803,5.016709,5.262636,1.4584109,1.6588564,0.2004455
35,-1.2133532,-1.2784215,"('corrupt', 'incorrupt')",-1.9301021,-2.1188674,-0.853857,-1.0272605,-1.3324374,-1.4748497,-0.1424123
36,-1.2873647,-1.2976325,"('hostile', 'amicable')",-1.2874304,-1.4780966,-0.09455932,-0.2979753,-0.8897849,-1.0245682,-0.1347833
37,-0.706043,-0.7604345,"('fake', 'genuine')",-0.34124303,-0.43854144,-0.26352096,-0.24125896,-0.4369357,-0.4800783,-0.0431426
38,-0.9128833,-0.9304979,"('untruthful', 'truthful')",-0.13326758,-0.17419124,0.18910328,0.18845645,-0.2856826,-0.3054109,-0.0197283
39,1.2282226,1.2285737,"('exploitative', 'cooperative')",0.46981972,0.5235469,0.80998504,0.83989406,0.8360092,0.8640049,0.0279957
40,-0.6405272,-0.55734736,"('stingy', 'generous')",-0.7828429,-0.70999,-3.3294854,-3.2684386,-1.5842851,-1.5119254,0.0723597
41,-0.61988366,-0.5645226,"('unforgiving', 'forgiving')",-0.641344,-0.5676203,0.6433664,0.6285829,-0.2059537,-0.1678533,0.0381004
